69929;03.08.21 10:21:57;22;Avvicinamento pre-pressata pressata Fuori Ingombro;position > max position (10);20210802091038P0004;
0,00;0,00;153,90;0,09;0,00;0,00;
0,00;0,00;153,91;0,09;0,00;0,00;
0,00;0,00;153,98;0,11;0,00;0,00;
0,00;0,00;154,05;0,11;0,00;0,00;
0,00;0,00;154,13;0,09;0,00;0,00;
0,00;0,00;154,21;0,09;0,00;0,00;
0,00;0,00;154,29;0,11;0,00;0,00;
0,00;0,00;154,37;0,09;0,00;0,00;
0,00;0,00;154,45;0,09;0,00;0,00;
0,00;0,00;154,53;0,11;0,00;0,00;
0,00;0,00;154,61;0,09;0,00;0,00;
0,00;0,00;154,69;0,09;0,00;0,00;
0,00;0,00;154,77;0,11;0,00;0,00;
0,00;0,00;154,85;0,13;0,00;0,00;
0,00;0,00;154,93;0,11;0,00;0,00;
0,00;0,00;155,01;0,09;0,00;0,00;
0,00;0,00;155,09;0,09;0,00;0,00;
0,00;0,00;155,17;0,11;0,00;0,00;
0,00;0,00;155,25;0,13;0,00;0,00;
0,00;0,00;155,33;0,11;0,00;0,00;
0,00;0,00;155,41;0,09;0,00;0,00;
0,00;0,00;155,49;0,13;0,00;0,00;
0,00;0,00;155,57;0,09;0,00;0,00;
0,00;0,00;155,65;0,09;0,00;0,00;
0,00;0,00;155,73;0,16;0,00;0,00;
0,00;0,00;155,81;0,09;0,00;0,00;
0,00;0,00;155,89;0,11;0,00;0,00;
0,00;0,00;155,97;0,11;0,00;0,00;
0,00;0,00;156,05;0,13;0,00;0,00;
0,00;0,00;156,13;0,11;0,00;0,00;
0,00;0,00;156,21;0,11;0,00;0,00;
0,00;0,00;156,29;0,11;0,00;0,00;
0,00;0,00;156,37;0,11;0,00;0,00;
0,00;0,00;156,45;0,09;0,00;0,00;
0,00;0,00;156,53;0,11;0,00;0,00;
0,00;0,00;156,61;0,11;0,00;0,00;
0,00;0,00;156,69;0,11;0,00;0,00;
0,00;0,00;156,77;0,11;0,00;0,00;
0,00;0,00;156,85;0,11;0,00;0,00;
0,00;0,00;156,93;0,09;0,00;0,00;
0,00;0,00;157,01;0,13;0,00;0,00;
0,00;0,00;157,09;0,09;0,00;0,00;
0,00;0,00;157,17;0,09;0,00;0,00;
0,00;0,00;157,25;0,09;0,00;0,00;
0,00;0,00;157,33;0,13;0,00;0,00;
0,00;0,00;157,41;0,11;0,00;0,00;
0,00;0,00;157,49;0,11;0,00;0,00;
0,00;0,00;157,57;0,11;0,00;0,00;
0,00;0,00;157,65;0,11;0,00;0,00;
0,00;0,00;157,73;0,18;0,00;0,00;
0,00;0,00;157,81;0,11;0,00;0,00;
0,00;0,00;157,89;0,11;0,00;0,00;
0,00;0,00;157,97;0,11;0,00;0,00;
0,00;0,00;158,05;0,13;0,00;0,00;
0,00;0,00;158,13;0,11;0,00;0,00;
0,00;0,00;158,21;0,09;0,00;0,00;
0,00;0,00;158,29;0,11;0,00;0,00;
0,00;0,00;158,37;0,11;0,00;0,00;
0,00;0,00;158,45;0,13;0,00;0,00;
0,00;0,00;158,53;0,11;0,00;0,00;
0,00;0,00;158,61;0,11;0,00;0,00;
0,00;0,00;158,69;0,11;0,00;0,00;
0,00;0,00;158,77;0,13;0,00;0,00;
0,00;0,00;158,85;0,09;0,00;0,00;
0,00;0,00;158,93;0,11;0,00;0,00;
0,00;0,00;159,01;0,11;0,00;0,00;
0,00;0,00;159,09;0,11;0,00;0,00;
0,00;0,00;159,17;0,13;0,00;0,00;
0,00;0,00;159,25;0,11;0,00;0,00;
0,00;0,00;159,33;0,13;0,00;0,00;
0,00;0,00;159,41;0,13;0,00;0,00;
0,00;0,00;159,49;0,09;0,00;0,00;
0,00;0,00;159,57;0,13;0,00;0,00;
0,00;0,00;159,65;0,11;0,00;0,00;
0,00;0,00;159,73;0,11;0,00;0,00;
0,00;0,00;159,81;0,16;0,00;0,00;
0,00;0,00;159,89;0,11;0,00;0,00;
0,00;0,00;159,97;0,11;0,00;0,00;
0,00;0,00;160,05;0,11;0,00;0,00;
0,00;0,00;160,13;0,16;0,00;0,00;
0,00;0,00;160,21;0,11;0,00;0,00;
0,00;0,00;160,29;0,11;0,00;0,00;
0,00;0,00;160,37;0,11;0,00;0,00;
0,00;0,00;160,45;0,13;0,00;0,00;
0,00;0,00;160,53;0,13;0,00;0,00;
0,00;0,00;160,61;0,09;0,00;0,00;
0,00;0,00;160,69;0,11;0,00;0,00;
0,00;0,00;160,77;0,11;0,00;0,00;
0,00;0,00;160,85;0,16;0,00;0,00;
0,00;0,00;160,90;0,06;0,00;0,00;
0,00;0,00;160,90;0,09;0,00;0,00;
0,00;0,00;160,76;-0,05;0,00;0,00;
0,00;0,00;160,09;-0,07;0,00;0,00;
0,00;0,00;159,30;0,18;0,00;0,00;
0,00;0,00;159,03;0,11;0,00;0,00;
0,00;0,00;158,95;0,05;0,00;0,00;
0,00;0,00;158,90;0,02;0,00;0,00;
0,00;0,00;158,93;0,11;0,00;0,00;
0,00;0,00;158,99;0,11;0,00;0,00;
0,00;0,00;159,07;0,11;0,00;0,00;
0,00;0,00;159,16;0,11;0,00;0,00;
0,00;0,00;159,24;0,09;0,00;0,00;
0,00;0,00;159,32;0,09;0,00;0,00;
0,00;0,00;159,41;0,09;0,00;0,00;
0,00;0,00;159,49;0,11;0,00;0,00;
0,00;0,00;159,57;0,11;0,00;0,00;
0,00;0,00;159,65;0,11;0,00;0,00;
0,00;0,00;159,73;0,13;0,00;0,00;
0,00;0,00;159,81;0,11;0,00;0,00;
0,00;0,00;159,89;0,11;0,00;0,00;
0,00;0,00;159,97;0,09;0,00;0,00;
0,00;0,00;160,05;0,13;0,00;0,00;
0,00;0,00;160,13;0,09;0,00;0,00;
0,00;0,00;160,21;0,16;0,00;0,00;
0,00;0,00;160,29;0,09;0,00;0,00;
0,00;0,00;160,37;0,13;0,00;0,00;
0,00;0,00;160,45;0,13;0,00;0,00;
0,00;0,00;160,53;0,11;0,00;0,00;
0,00;0,00;160,61;0,11;0,00;0,00;
0,00;0,00;160,69;0,09;0,00;0,00;
0,00;0,00;160,77;0,11;0,00;0,00;
0,00;0,00;160,85;0,13;0,00;0,00;
0,00;0,00;160,93;0,16;0,00;0,00;
0,00;0,00;161,01;0,13;0,00;0,00;
0,00;0,00;161,09;0,16;0,00;0,00;
0,00;0,00;161,17;0,09;0,00;0,00;
0,00;0,00;161,25;0,13;0,00;0,00;
0,00;0,00;161,33;0,11;0,00;0,00;
0,00;0,00;161,41;0,11;0,00;0,00;
0,00;0,00;161,49;0,13;0,00;0,00;
0,00;0,00;161,57;0,18;0,00;0,00;
0,00;0,00;161,65;0,11;0,00;0,00;
0,00;0,00;161,73;0,11;0,00;0,00;
0,00;0,00;161,81;0,11;0,00;0,00;
0,00;0,00;161,89;0,13;0,00;0,00;
0,00;0,00;161,97;0,13;0,00;0,00;
0,00;0,00;162,05;0,16;0,00;0,00;
0,00;0,00;162,13;0,13;0,00;0,00;
0,00;0,00;162,21;0,18;0,00;0,00;
0,00;0,00;162,29;0,13;0,00;0,00;
0,00;0,00;162,37;0,13;0,00;0,00;
0,00;0,00;162,45;0,13;0,00;0,00;
0,00;0,00;162,53;0,13;0,00;0,00;
0,00;0,00;162,61;0,11;0,00;0,00;
0,00;0,00;162,69;0,16;0,00;0,00;
0,00;0,00;162,77;0,13;0,00;0,00;
0,00;0,00;162,85;0,13;0,00;0,00;
0,00;0,00;162,93;0,13;0,00;0,00;
0,00;0,00;163,01;0,13;0,00;0,00;
0,00;0,00;163,09;0,11;0,00;0,00;
0,00;0,00;163,17;0,16;0,00;0,00;
0,00;0,00;163,25;0,13;0,00;0,00;
0,00;0,00;163,33;0,13;0,00;0,00;
0,00;0,00;163,41;0,18;0,00;0,00;
0,00;0,00;163,49;0,11;0,00;0,00;
0,00;0,00;163,57;0,13;0,00;0,00;
0,00;0,00;163,65;0,16;0,00;0,00;
0,00;0,00;163,73;0,09;0,00;0,00;
0,00;0,00;163,81;0,13;0,00;0,00;
0,00;0,00;163,89;0,11;0,00;0,00;
0,00;0,00;163,97;0,13;0,00;0,00;
0,00;0,00;164,05;0,13;0,00;0,00;
0,00;0,00;164,13;0,16;0,00;0,00;
0,00;0,00;164,21;0,16;0,00;0,00;
0,00;0,00;164,29;0,11;0,00;0,00;
0,00;0,00;164,37;0,13;0,00;0,00;
0,00;0,00;164,45;0,11;0,00;0,00;
0,00;0,00;164,53;0,16;0,00;0,00;
0,00;0,00;164,61;0,13;0,00;0,00;
0,00;0,00;164,69;0,13;0,00;0,00;
0,00;0,00;164,77;0,13;0,00;0,00;
0,00;0,00;164,85;0,11;0,00;0,00;
0,00;0,00;164,93;0,13;0,00;0,00;
0,00;0,00;165,01;0,16;0,00;0,00;
0,00;0,00;165,09;0,18;0,00;0,00;
0,00;0,00;165,17;0,13;0,00;0,00;
0,00;0,00;165,25;0,11;0,00;0,00;
0,00;0,00;165,33;0,13;0,00;0,00;
0,00;0,00;165,41;0,16;0,00;0,00;
0,00;0,00;165,49;0,11;0,00;0,00;
0,00;0,00;165,57;0,11;0,00;0,00;
0,00;0,00;165,65;0,16;0,00;0,00;
0,00;0,00;165,73;0,16;0,00;0,00;
0,00;0,00;165,81;0,16;0,00;0,00;
0,00;0,00;165,89;0,16;0,00;0,00;
0,00;0,00;165,97;0,13;0,00;0,00;
0,00;0,00;166,05;0,16;0,00;0,00;
0,00;0,00;166,13;0,16;0,00;0,00;
0,00;0,00;166,21;0,13;0,00;0,00;
0,00;0,00;166,29;0,11;0,00;0,00;
0,00;0,00;166,37;0,09;0,00;0,00;
0,00;0,00;166,45;0,13;0,00;0,00;
0,00;0,00;166,53;0,13;0,00;0,00;
0,00;0,00;166,61;0,13;0,00;0,00;
0,00;0,00;166,69;0,13;0,00;0,00;
0,00;0,00;166,77;0,13;0,00;0,00;
0,00;0,00;166,85;0,13;0,00;0,00;
0,00;0,00;166,93;0,13;0,00;0,00;
0,00;0,00;167,01;0,16;0,00;0,00;
0,00;0,00;167,09;0,16;0,00;0,00;
0,00;0,00;167,17;0,13;0,00;0,00;
0,00;0,00;167,25;0,13;0,00;0,00;
0,00;0,00;167,33;0,16;0,00;0,00;
0,00;0,00;167,41;0,13;0,00;0,00;
0,00;0,00;167,49;0,13;0,00;0,00;
0,00;0,00;167,57;0,34;0,00;0,00;
0,00;0,00;167,65;0,36;0,00;0,00;
0,00;0,00;167,73;0,34;0,00;0,00;
0,00;0,00;167,81;0,36;0,00;0,00;
0,00;0,00;167,89;1,47;0,00;0,00;
0,00;0,00;167,95;3,39;0,00;0,00;
0,00;0,00;167,98;4,41;0,00;0,00;
0,00;0,00;167,98;4,59;0,00;0,00;
0,00;0,00;167,99;4,66;0,00;0,00;
0,00;0,00;167,99;4,84;0,00;0,00;
0,00;0,00;168,00;4,98;0,00;0,00;
0,00;0,00;168,00;5,04;0,00;0,00;
0,00;0,00;168,00;5,06;0,00;0,00;
0,00;0,00;168,00;5,13;0,00;0,00;
0,00;0,00;168,00;5,16;0,00;0,00;
0,00;0,00;168,00;5,16;0,00;0,00;
0,00;0,00;168,00;5,22;0,00;0,00;
0,00;0,00;168,01;5,25;0,00;0,00;
0,00;0,00;168,01;5,29;0,00;0,00;
