69941;03.08.21 10:47:46;22;Avvicinamento pre-pressata pressata Fuori Ingombro;wrong softlimit spindle data (74);20210802091038P0004;
0,00;0,00;153,91;0,09;0,00;0,00;
0,00;0,00;153,91;0,09;0,00;0,00;
0,00;0,00;154,03;0,07;0,00;0,00;
0,00;0,00;154,13;0,11;0,00;0,00;
0,00;0,00;154,26;0,13;0,00;0,00;
0,00;0,00;154,39;0,16;0,00;0,00;
0,00;0,00;154,52;0,18;0,00;0,00;
0,00;0,00;154,65;0,11;0,00;0,00;
0,00;0,00;154,78;0,09;0,00;0,00;
0,00;0,00;154,91;0,13;0,00;0,00;
0,00;0,00;155,03;0,11;0,00;0,00;
0,00;0,00;155,16;0,13;0,00;0,00;
0,00;0,00;155,29;0,13;0,00;0,00;
0,00;0,00;155,42;0,11;0,00;0,00;
0,00;0,00;155,55;0,13;0,00;0,00;
0,00;0,00;155,67;0,11;0,00;0,00;
0,00;0,00;155,80;0,18;0,00;0,00;
0,00;0,00;155,93;0,13;0,00;0,00;
0,00;0,00;156,06;0,13;0,00;0,00;
0,00;0,00;156,19;0,11;0,00;0,00;
0,00;0,00;156,31;0,13;0,00;0,00;
0,00;0,00;156,44;0,13;0,00;0,00;
0,00;0,00;156,57;0,18;0,00;0,00;
0,00;0,00;156,70;0,13;0,00;0,00;
0,00;0,00;156,83;0,16;0,00;0,00;
0,00;0,00;156,95;0,13;0,00;0,00;
0,00;0,00;157,08;0,16;0,00;0,00;
0,00;0,00;157,21;0,16;0,00;0,00;
0,00;0,00;157,34;0,11;0,00;0,00;
0,00;0,00;157,47;0,11;0,00;0,00;
0,00;0,00;157,59;0,11;0,00;0,00;
0,00;0,00;157,72;0,16;0,00;0,00;
0,00;0,00;157,85;0,11;0,00;0,00;
0,00;0,00;157,98;0,11;0,00;0,00;
0,00;0,00;158,11;0,13;0,00;0,00;
0,00;0,00;158,23;0,13;0,00;0,00;
0,00;0,00;158,36;0,13;0,00;0,00;
0,00;0,00;158,49;0,11;0,00;0,00;
0,00;0,00;158,62;0,11;0,00;0,00;
0,00;0,00;158,75;0,16;0,00;0,00;
0,00;0,00;158,87;0,16;0,00;0,00;
0,00;0,00;159,00;0,09;0,00;0,00;
0,00;0,00;159,13;0,16;0,00;0,00;
0,00;0,00;159,26;0,11;0,00;0,00;
0,00;0,00;159,39;0,13;0,00;0,00;
0,00;0,00;159,51;0,16;0,00;0,00;
0,00;0,00;159,64;0,18;0,00;0,00;
0,00;0,00;159,77;0,13;0,00;0,00;
0,00;0,00;159,90;0,11;0,00;0,00;
0,00;0,00;160,03;0,16;0,00;0,00;
0,00;0,00;160,15;0,16;0,00;0,00;
0,00;0,00;160,28;0,13;0,00;0,00;
0,00;0,00;160,41;0,11;0,00;0,00;
0,00;0,00;160,54;0,11;0,00;0,00;
0,00;0,00;160,67;0,13;0,00;0,00;
0,00;0,00;160,79;0,11;0,00;0,00;
0,00;0,00;160,92;0,13;0,00;0,00;
0,00;0,00;161,05;0,13;0,00;0,00;
0,00;0,00;161,18;0,11;0,00;0,00;
0,00;0,00;161,31;0,24;0,00;0,00;
0,00;0,00;161,43;0,34;0,00;0,00;
0,00;0,00;161,56;0,31;0,00;0,00;
0,00;0,00;161,69;0,61;0,00;0,00;
0,00;0,00;161,81;0,90;0,00;0,00;
0,00;0,00;161,94;1,04;0,00;0,00;
0,00;0,00;162,07;1,18;0,00;0,00;
0,00;0,00;162,20;1,33;0,00;0,00;
0,00;0,00;162,32;1,45;0,00;0,00;
0,00;0,00;162,45;1,56;0,00;0,00;
0,00;0,00;162,58;1,72;0,00;0,00;
0,00;0,00;162,71;1,81;0,00;0,00;
0,00;0,00;162,84;1,90;0,00;0,00;
0,00;0,00;162,89;1,76;0,00;0,00;
0,00;0,00;162,90;1,74;0,00;0,00;
0,00;0,00;162,76;0,31;0,00;0,00;
0,00;0,00;162,11;-0,12;0,00;0,00;
0,00;0,00;161,31;0,11;0,00;0,00;
0,00;0,00;161,04;0,11;0,00;0,00;
0,00;0,00;160,95;0,07;0,00;0,00;
0,00;0,00;160,91;0,09;0,00;0,00;
0,00;0,00;160,90;0,07;0,00;0,00;
0,00;0,00;160,91;0,13;0,00;0,00;
0,00;0,00;161,03;0,09;0,00;0,00;
0,00;0,00;161,14;0,09;0,00;0,00;
0,00;0,00;161,28;0,16;0,00;0,00;
0,00;0,00;161,41;0,16;0,00;0,00;
0,00;0,00;161,54;0,16;0,00;0,00;
0,00;0,00;161,67;0,16;0,00;0,00;
0,00;0,00;161,80;0,13;0,00;0,00;
0,00;0,00;161,93;0,13;0,00;0,00;
0,00;0,00;162,06;0,18;0,00;0,00;
0,00;0,00;162,19;0,16;0,00;0,00;
0,00;0,00;162,32;0,18;0,00;0,00;
0,00;0,00;162,45;0,16;0,00;0,00;
0,00;0,00;162,58;0,31;0,00;0,00;
0,00;0,00;162,70;0,31;0,00;0,00;
0,00;0,00;162,83;0,41;0,00;0,00;
0,00;0,00;162,95;2,01;0,00;0,00;
0,00;0,00;163,07;2,10;0,00;0,00;
0,00;0,00;163,20;2,17;0,00;0,00;
0,00;0,00;163,34;2,28;0,00;0,00;
0,00;0,00;163,46;2,35;0,00;0,00;
0,00;0,00;163,59;2,51;0,00;0,00;
0,00;0,00;163,72;2,55;0,00;0,00;
0,00;0,00;163,85;2,71;0,00;0,00;
0,00;0,00;163,98;2,82;0,00;0,00;
0,00;0,00;164,11;2,92;0,00;0,00;
0,00;0,00;164,24;3,03;0,00;0,00;
0,00;0,00;164,36;3,17;0,00;0,00;
0,00;0,00;164,49;3,26;0,00;0,00;
0,00;0,00;164,62;3,35;0,00;0,00;
0,00;0,00;164,75;3,44;0,00;0,00;
0,00;0,00;164,88;3,53;0,00;0,00;
0,00;0,00;165,01;3,64;0,00;0,00;
0,00;0,00;165,13;3,78;0,00;0,00;
0,00;0,00;165,26;3,89;0,00;0,00;
0,00;0,00;165,39;3,98;0,00;0,00;
0,00;0,00;165,52;4,07;0,00;0,00;
0,00;0,00;165,64;4,16;0,00;0,00;
0,00;0,00;165,77;4,25;0,00;0,00;
0,00;0,00;165,90;4,34;0,00;0,00;
0,00;0,00;166,03;4,52;0,00;0,00;
0,00;0,00;166,16;4,63;0,00;0,00;
0,00;0,00;166,29;4,70;0,00;0,00;
0,00;0,00;166,41;4,80;0,00;0,00;
0,00;0,00;166,54;4,93;0,00;0,00;
0,00;0,00;166,67;5,06;0,00;0,00;
0,00;0,00;166,80;5,16;0,00;0,00;
0,00;0,00;166,93;5,25;0,00;0,00;
0,00;0,00;167,05;5,38;0,00;0,00;
0,00;0,00;167,18;5,45;0,00;0,00;
0,00;0,00;167,31;5,54;0,00;0,00;
0,00;0,00;167,44;5,70;0,00;0,00;
0,00;0,00;167,57;5,79;0,00;0,00;
0,00;0,00;167,69;5,88;0,00;0,00;
0,00;0,00;167,82;5,97;0,00;0,00;
0,00;0,00;167,95;6,08;0,00;0,00;
0,00;0,00;168,04;5,88;0,00;0,00;
0,00;0,00;168,05;5,97;0,00;0,00;
0,00;0,00;168,06;5,92;0,00;0,00;
