70008;03.08.21 15:45:43;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210802091038P0002;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,28;0,29;0,00;0,00;
0,00;0,00;1,07;0,25;0,00;0,00;
0,00;0,00;2,35;0,23;0,00;0,00;
0,00;0,00;4,13;0,25;0,00;0,00;
0,00;0,00;6,43;0,27;0,00;0,00;
0,00;0,00;9,26;0,23;0,00;0,00;
0,00;0,00;12,40;0,18;0,00;0,00;
0,00;0,00;15,52;0,20;0,00;0,00;
0,00;0,00;18,74;0,18;0,00;0,00;
0,00;0,00;21,94;0,13;0,00;0,00;
0,00;0,00;25,14;0,18;0,00;0,00;
0,00;0,00;28,34;0,18;0,00;0,00;
0,00;0,00;31,54;0,18;0,00;0,00;
0,00;0,00;34,74;0,20;0,00;0,00;
0,00;0,00;37,94;0,16;0,00;0,00;
0,00;0,00;41,14;0,18;0,00;0,00;
0,00;0,00;44,34;0,16;0,00;0,00;
0,00;0,00;47,54;0,16;0,00;0,00;
0,00;0,00;50,74;0,20;0,00;0,00;
0,00;0,00;53,94;0,16;0,00;0,00;
0,00;0,00;57,14;0,16;0,00;0,00;
0,00;0,00;60,34;0,18;0,00;0,00;
0,00;0,00;63,54;0,18;0,00;0,00;
0,00;0,00;66,74;0,18;0,00;0,00;
0,00;0,00;69,94;0,20;0,00;0,00;
0,00;0,00;73,14;0,18;0,00;0,00;
0,00;0,00;76,34;0,20;0,00;0,00;
0,00;0,00;79,54;0,16;0,00;0,00;
0,00;0,00;82,74;0,18;0,00;0,00;
0,00;0,00;85,94;0,18;0,00;0,00;
0,00;0,00;89,14;0,23;0,00;0,00;
0,00;0,00;92,34;0,16;0,00;0,00;
0,00;0,00;95,54;0,18;0,00;0,00;
0,00;0,00;98,74;0,20;0,00;0,00;
0,00;0,00;101,94;0,16;0,00;0,00;
0,00;0,00;105,15;0,18;0,00;0,00;
0,00;0,00;108,34;0,18;0,00;0,00;
0,00;0,00;111,54;0,20;0,00;0,00;
0,00;0,00;114,74;0,18;0,00;0,00;
0,00;0,00;117,95;0,16;0,00;0,00;
0,00;0,00;121,15;0,18;0,00;0,00;
0,00;0,00;124,34;0,16;0,00;0,00;
0,00;0,00;127,54;0,18;0,00;0,00;
0,00;0,00;130,74;0,20;0,00;0,00;
0,00;0,00;133,91;0,11;0,00;0,00;
0,00;0,00;136,60;0,13;0,00;0,00;
0,00;0,00;138,88;0,09;0,00;0,00;
0,00;0,00;140,67;0,05;0,00;0,00;
0,00;0,00;141,96;0,07;0,00;0,00;
0,00;0,00;142,77;0,05;0,00;0,00;
0,00;0,00;143,08;0,02;0,00;0,00;
0,00;0,00;143,15;0,09;0,00;0,00;
0,00;0,00;143,16;0,09;0,00;0,00;
0,00;0,00;143,17;0,16;0,00;0,00;
0,00;0,00;143,32;0,09;0,00;0,00;
0,00;0,00;143,47;0,09;0,00;0,00;
0,00;0,00;143,64;0,09;0,00;0,00;
0,00;0,00;143,80;0,11;0,00;0,00;
0,00;0,00;143,96;0,13;0,00;0,00;
0,00;0,00;144,12;0,11;0,00;0,00;
0,00;0,00;144,28;0,11;0,00;0,00;
0,00;0,00;144,44;0,09;0,00;0,00;
0,00;0,00;144,60;0,11;0,00;0,00;
0,00;0,00;144,76;0,16;0,00;0,00;
0,00;0,00;144,92;0,11;0,00;0,00;
0,00;0,00;145,08;0,16;0,00;0,00;
0,00;0,00;145,24;0,13;0,00;0,00;
0,00;0,00;145,40;0,09;0,00;0,00;
0,00;0,00;145,56;0,11;0,00;0,00;
0,00;0,00;145,72;0,13;0,00;0,00;
0,00;0,00;145,88;0,11;0,00;0,00;
0,00;0,00;146,04;0,13;0,00;0,00;
0,00;0,00;146,20;0,11;0,00;0,00;
0,00;0,00;146,36;0,13;0,00;0,00;
0,00;0,00;146,52;0,11;0,00;0,00;
0,00;0,00;146,68;0,11;0,00;0,00;
0,00;0,00;146,84;0,13;0,00;0,00;
0,00;0,00;147,00;0,11;0,00;0,00;
