14092;04.08.21 13:28:31;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210802091038P0043;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,06;0,18;0,00;0,00;
0,00;0,00;0,60;0,11;0,00;0,00;
0,00;0,00;1,63;0,11;0,00;0,00;
0,00;0,00;3,16;0,18;0,00;0,00;
0,00;0,00;5,20;0,16;0,00;0,00;
0,00;0,00;7,76;0,23;0,00;0,00;
0,00;0,00;10,80;0,02;0,00;0,00;
0,00;0,00;13,95;0,11;0,00;0,00;
0,00;0,00;17,12;0,20;0,00;0,00;
0,00;0,00;20,35;0,07;0,00;0,00;
0,00;0,00;23,54;0,07;0,00;0,00;
0,00;0,00;26,75;0,14;0,00;0,00;
0,00;0,00;29,95;0,05;0,00;0,00;
0,00;0,00;33,15;0,11;0,00;0,00;
0,00;0,00;36,35;0,02;0,00;0,00;
0,00;0,00;39,55;0,09;0,00;0,00;
0,00;0,00;42,75;0,11;0,00;0,00;
0,00;0,00;45,95;0,09;0,00;0,00;
0,00;0,00;49,15;0,13;0,00;0,00;
0,00;0,00;52,35;0,02;0,00;0,00;
0,00;0,00;55,55;0,09;0,00;0,00;
0,00;0,00;58,75;0,11;0,00;0,00;
0,00;0,00;61,95;0,07;0,00;0,00;
0,00;0,00;65,15;0,11;0,00;0,00;
0,00;0,00;68,35;0,05;0,00;0,00;
0,00;0,00;71,55;0,11;0,00;0,00;
0,00;0,00;74,75;0,11;0,00;0,00;
0,00;0,00;77,95;0,09;0,00;0,00;
0,00;0,00;81,15;0,13;0,00;0,00;
0,00;0,00;84,35;0,02;0,00;0,00;
0,00;0,00;87,55;0,16;0,00;0,00;
0,00;0,00;90,75;0,07;0,00;0,00;
0,00;0,00;93,95;0,09;0,00;0,00;
0,00;0,00;97,15;0,16;0,00;0,00;
0,00;0,00;100,35;0,07;0,00;0,00;
0,00;0,00;103,55;0,09;0,00;0,00;
0,00;0,00;106,75;0,11;0,00;0,00;
0,00;0,00;109,95;0,07;0,00;0,00;
0,00;0,00;113,15;0,20;0,00;0,00;
0,00;0,00;116,35;0,07;0,00;0,00;
0,00;0,00;119,55;0,09;0,00;0,00;
0,00;0,00;122,75;0,07;0,00;0,00;
0,00;0,00;125,95;0,07;0,00;0,00;
0,00;0,00;129,15;0,14;0,00;0,00;
0,00;0,00;132,35;0,02;0,00;0,00;
0,00;0,00;135,55;0,11;0,00;0,00;
0,00;0,00;138,75;0,09;0,00;0,00;
0,00;0,00;141,95;0,11;0,00;0,00;
0,00;0,00;145,15;0,16;0,00;0,00;
0,00;0,00;147,97;0,02;0,00;0,00;
0,00;0,00;152,21;0,05;0,00;0,00;
0,00;0,00;154,82;-0,02;0,00;0,00;
0,00;0,00;154,90;0,02;0,00;0,00;
0,00;0,00;154,97;0,02;0,00;0,00;
0,00;0,00;155,03;0,07;0,00;0,00;
0,00;0,00;155,11;0,07;0,00;0,00;
0,00;0,00;155,19;0,02;0,00;0,00;
0,00;0,00;155,27;0,02;0,00;0,00;
0,00;0,00;155,35;0,07;0,00;0,00;
0,00;0,00;155,43;0,05;0,00;0,00;
0,00;0,00;155,51;0,07;0,00;0,00;
0,00;0,00;155,59;0,05;0,00;0,00;
0,00;0,00;155,67;0,05;0,00;0,00;
0,00;0,00;155,75;0,09;0,00;0,00;
0,00;0,00;155,83;0,07;0,00;0,00;
0,00;0,00;155,91;0,07;0,00;0,00;
0,00;0,00;155,99;0,07;0,00;0,00;
0,00;0,00;156,07;0,05;0,00;0,00;
0,00;0,00;156,15;0,07;0,00;0,00;
0,00;0,00;156,23;0,09;0,00;0,00;
0,00;0,00;156,31;0,07;0,00;0,00;
0,00;0,00;156,39;0,07;0,00;0,00;
0,00;0,00;156,47;0,09;0,00;0,00;
0,00;0,00;156,55;0,09;0,00;0,00;
0,00;0,00;156,63;0,07;0,00;0,00;
0,00;0,00;156,71;0,07;0,00;0,00;
0,00;0,00;156,79;0,09;0,00;0,00;
0,00;0,00;156,87;0,07;0,00;0,00;
0,00;0,00;156,95;0,07;0,00;0,00;
0,00;0,00;157,03;0,07;0,00;0,00;
0,00;0,00;157,11;0,09;0,00;0,00;
0,00;0,00;157,19;0,09;0,00;0,00;
0,00;0,00;157,27;0,09;0,00;0,00;
0,00;0,00;157,35;0,09;0,00;0,00;
0,00;0,00;157,43;0,09;0,00;0,00;
0,00;0,00;157,51;0,07;0,00;0,00;
0,00;0,00;157,59;0,09;0,00;0,00;
0,00;0,00;157,67;0,07;0,00;0,00;
0,00;0,00;157,75;0,07;0,00;0,00;
0,00;0,00;157,83;0,05;0,00;0,00;
0,00;0,00;157,91;0,07;0,00;0,00;
0,00;0,00;157,99;0,09;0,00;0,00;
0,00;0,00;158,07;0,09;0,00;0,00;
0,00;0,00;158,15;0,07;0,00;0,00;
0,00;0,00;158,23;0,09;0,00;0,00;
0,00;0,00;158,31;0,09;0,00;0,00;
0,00;0,00;158,39;0,02;0,00;0,00;
0,00;0,00;158,47;0,09;0,00;0,00;
0,00;0,00;158,55;0,05;0,00;0,00;
0,00;0,00;158,63;0,09;0,00;0,00;
0,00;0,00;158,71;0,09;0,00;0,00;
0,00;0,00;158,79;0,09;0,00;0,00;
0,00;0,00;158,87;0,07;0,00;0,00;
0,00;0,00;158,95;0,05;0,00;0,00;
0,00;0,00;159,03;0,09;0,00;0,00;
0,00;0,00;159,11;0,09;0,00;0,00;
0,00;0,00;159,19;0,07;0,00;0,00;
0,00;0,00;159,27;0,07;0,00;0,00;
0,00;0,00;159,35;0,07;0,00;0,00;
0,00;0,00;159,43;0,09;0,00;0,00;
0,00;0,00;159,51;0,09;0,00;0,00;
0,00;0,00;159,59;0,09;0,00;0,00;
0,00;0,00;159,67;0,09;0,00;0,00;
0,00;0,00;159,75;0,07;0,00;0,00;
0,00;0,00;159,83;0,07;0,00;0,00;
0,00;0,00;159,91;0,07;0,00;0,00;
0,00;0,00;159,99;0,09;0,00;0,00;
0,00;0,00;160,07;0,05;0,00;0,00;
0,00;0,00;160,15;0,09;0,00;0,00;
0,00;0,00;160,23;0,07;0,00;0,00;
0,00;0,00;160,31;0,05;0,00;0,00;
0,00;0,00;160,39;0,09;0,00;0,00;
0,00;0,00;160,47;0,07;0,00;0,00;
0,00;0,00;160,55;0,09;0,00;0,00;
0,00;0,00;160,63;0,09;0,00;0,00;
0,00;0,00;160,71;0,07;0,00;0,00;
0,00;0,00;160,79;0,07;0,00;0,00;
0,00;0,00;160,87;0,16;0,00;0,00;
0,00;0,00;160,95;0,27;0,00;0,00;
0,00;0,00;161,03;0,25;0,00;0,00;
0,00;0,00;161,11;0,25;0,00;0,00;
0,00;0,00;161,19;0,23;0,00;0,00;
0,00;0,00;161,27;0,39;0,00;0,00;
0,00;0,00;161,35;0,57;0,00;0,00;
0,00;0,00;161,43;0,77;0,00;0,00;
0,00;0,00;161,51;0,88;0,00;0,00;
0,00;0,00;161,59;0,95;0,00;0,00;
0,00;0,00;161,67;1,04;0,00;0,00;
0,00;0,00;161,75;1,15;0,00;0,00;
0,00;0,00;161,83;1,20;0,00;0,00;
0,00;0,00;161,91;1,27;0,00;0,00;
0,00;0,00;161,99;1,33;0,00;0,00;
0,00;0,00;162,07;1,36;0,00;0,00;
0,00;0,00;162,15;1,49;0,00;0,00;
0,00;0,00;162,23;1,54;0,00;0,00;
0,00;0,00;162,31;1,63;0,00;0,00;
0,00;0,00;162,39;1,70;0,00;0,00;
0,00;0,00;162,47;1,72;0,00;0,00;
0,00;0,00;162,55;1,81;0,00;0,00;
0,00;0,00;162,63;1,85;0,00;0,00;
0,00;0,00;162,71;1,92;0,00;0,00;
0,00;0,00;162,79;1,99;0,00;0,00;
0,00;0,00;162,87;1,99;0,00;0,00;
0,00;0,00;162,95;2,08;0,00;0,00;
0,00;0,00;163,03;2,12;0,00;0,00;
0,00;0,00;163,11;2,17;0,00;0,00;
0,00;0,00;163,19;2,24;0,00;0,00;
0,00;0,00;163,27;2,26;0,00;0,00;
0,00;0,00;163,35;2,35;0,00;0,00;
0,00;0,00;163,43;2,35;0,00;0,00;
0,00;0,00;163,51;2,44;0,00;0,00;
0,00;0,00;163,59;2,49;0,00;0,00;
0,00;0,00;163,67;2,55;0,00;0,00;
0,00;0,00;163,75;2,58;0,00;0,00;
0,00;0,00;163,83;2,62;0,00;0,00;
0,00;0,00;163,91;2,71;0,00;0,00;
0,00;0,00;163,99;2,74;0,00;0,00;
0,00;0,00;164,07;2,81;0,00;0,00;
0,00;0,00;164,15;2,82;0,00;0,00;
0,00;0,00;164,23;2,89;0,00;0,00;
0,00;0,00;164,31;2,89;0,00;0,00;
0,00;0,00;164,39;2,98;0,00;0,00;
0,00;0,00;164,47;3,01;0,00;0,00;
0,00;0,00;164,55;3,08;0,00;0,00;
0,00;0,00;164,63;3,09;0,00;0,00;
0,00;0,00;164,71;3,16;0,00;0,00;
0,00;0,00;164,79;3,16;0,00;0,00;
0,00;0,00;164,87;3,26;0,00;0,00;
0,00;0,00;164,90;3,01;0,00;0,00;
