69932;03.08.21 10:28:45;22;Avvicinamento pre-pressata pressata Fuori Ingombro;wrong softlimit spindle data (74);20210802091038P0004;
0,00;0,00;160,54;0,11;0,00;0,00;
0,00;0,00;160,67;0,16;0,00;0,00;
0,00;0,00;160,79;0,34;0,00;0,00;
0,00;0,00;160,89;0,34;0,00;0,00;
0,00;0,00;160,90;0,29;0,00;0,00;
0,00;0,00;160,84;0,25;0,00;0,00;
0,00;0,00;159,43;0,16;0,00;0,00;
0,00;0,00;159,07;0,05;0,00;0,00;
0,00;0,00;158,97;-0,02;0,00;0,00;
0,00;0,00;158,91;0,02;0,00;0,00;
0,00;0,00;158,90;0,07;0,00;0,00;
0,00;0,00;158,91;0,16;0,00;0,00;
0,00;0,00;159,03;0,11;0,00;0,00;
0,00;0,00;159,14;0,11;0,00;0,00;
0,00;0,00;159,28;0,09;0,00;0,00;
0,00;0,00;159,41;0,11;0,00;0,00;
0,00;0,00;159,54;0,13;0,00;0,00;
0,00;0,00;159,67;0,11;0,00;0,00;
0,00;0,00;159,80;0,13;0,00;0,00;
0,00;0,00;159,93;0,11;0,00;0,00;
0,00;0,00;160,06;0,09;0,00;0,00;
0,00;0,00;160,19;0,11;0,00;0,00;
0,00;0,00;160,32;0,16;0,00;0,00;
0,00;0,00;160,45;0,16;0,00;0,00;
0,00;0,00;160,58;0,13;0,00;0,00;
0,00;0,00;160,70;0,13;0,00;0,00;
0,00;0,00;160,83;0,31;0,00;0,00;
0,00;0,00;160,96;0,34;0,00;0,00;
0,00;0,00;161,09;0,38;0,00;0,00;
0,00;0,00;161,21;0,66;0,00;0,00;
0,00;0,00;161,34;0,97;0,00;0,00;
0,00;0,00;161,47;1,29;0,00;0,00;
0,00;0,00;161,59;1,58;0,00;0,00;
0,00;0,00;161,72;1,86;0,00;0,00;
0,00;0,00;161,85;2,10;0,00;0,00;
0,00;0,00;161,98;2,33;0,00;0,00;
0,00;0,00;162,10;2,58;0,00;0,00;
0,00;0,00;162,23;2,80;0,00;0,00;
0,00;0,00;162,36;3,00;0,00;0,00;
0,00;0,00;162,49;3,24;0,00;0,00;
0,00;0,00;162,62;3,42;0,00;0,00;
0,00;0,00;162,74;3,60;0,00;0,00;
0,00;0,00;162,87;3,71;0,00;0,00;
0,00;0,00;163,00;3,89;0,00;0,00;
0,00;0,00;163,13;3,98;0,00;0,00;
0,00;0,00;163,26;4,09;0,00;0,00;
0,00;0,00;163,39;4,25;0,00;0,00;
0,00;0,00;163,52;4,34;0,00;0,00;
0,00;0,00;163,64;4,36;0,00;0,00;
0,00;0,00;163,77;4,43;0,00;0,00;
0,00;0,00;163,90;4,43;0,00;0,00;
0,00;0,00;164,03;4,43;0,00;0,00;
0,00;0,00;164,16;4,34;0,00;0,00;
0,00;0,00;164,29;4,25;0,00;0,00;
0,00;0,00;164,42;4,18;0,00;0,00;
0,00;0,00;164,55;4,05;0,00;0,00;
0,00;0,00;164,68;3,93;0,00;0,00;
0,00;0,00;164,81;3,80;0,00;0,00;
0,00;0,00;164,93;3,68;0,00;0,00;
0,00;0,00;165,06;3,57;0,00;0,00;
0,00;0,00;165,19;3,50;0,00;0,00;
0,00;0,00;165,32;3,44;0,00;0,00;
0,00;0,00;165,45;3,37;0,00;0,00;
0,00;0,00;165,57;3,35;0,00;0,00;
0,00;0,00;165,70;3,35;0,00;0,00;
0,00;0,00;165,83;3,35;0,00;0,00;
0,00;0,00;165,96;3,35;0,00;0,00;
0,00;0,00;166,08;3,42;0,00;0,00;
0,00;0,00;166,21;3,44;0,00;0,00;
0,00;0,00;166,34;3,53;0,00;0,00;
0,00;0,00;166,46;3,62;0,00;0,00;
0,00;0,00;166,59;3,71;0,00;0,00;
0,00;0,00;166,72;3,80;0,00;0,00;
0,00;0,00;166,85;3,82;0,00;0,00;
0,00;0,00;166,98;3,89;0,00;0,00;
0,00;0,00;167,10;3,98;0,00;0,00;
0,00;0,00;167,23;4,07;0,00;0,00;
0,00;0,00;167,36;4,14;0,00;0,00;
0,00;0,00;167,49;4,25;0,00;0,00;
0,00;0,00;167,61;4,30;0,00;0,00;
0,00;0,00;167,74;4,34;0,00;0,00;
0,00;0,00;167,87;4,43;0,00;0,00;
0,00;0,00;168,00;4,86;0,00;0,00;
0,00;0,00;168,03;5,90;0,00;0,00;
0,00;0,00;168,04;5,97;0,00;0,00;
0,00;0,00;168,04;5,99;0,00;0,00;
0,00;0,00;168,04;6,17;0,00;0,00;
0,00;0,00;168,05;6,24;0,00;0,00;
