69954;03.08.21 11:13:02;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20210802091038P0050;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,27;0,27;0,00;0,00;
0,00;0,00;1,06;0,25;0,00;0,00;
0,00;0,00;2,34;0,24;0,00;0,00;
0,00;0,00;4,12;0,25;0,00;0,00;
0,00;0,00;6,43;0,27;0,00;0,00;
0,00;0,00;9,25;0,29;0,00;0,00;
0,00;0,00;12,41;0,18;0,00;0,00;
0,00;0,00;15,52;0,24;0,00;0,00;
0,00;0,00;18,74;0,18;0,00;0,00;
0,00;0,00;21,95;0,18;0,00;0,00;
0,00;0,00;25,14;0,18;0,00;0,00;
0,00;0,00;28,34;0,16;0,00;0,00;
0,00;0,00;31,54;0,18;0,00;0,00;
0,00;0,00;34,74;0,18;0,00;0,00;
0,00;0,00;37,94;0,16;0,00;0,00;
0,00;0,00;41,14;0,20;0,00;0,00;
0,00;0,00;44,34;0,20;0,00;0,00;
0,00;0,00;47,53;0,18;0,00;0,00;
0,00;0,00;50,74;0,23;0,00;0,00;
0,00;0,00;53,94;0,16;0,00;0,00;
0,00;0,00;57,14;0,20;0,00;0,00;
0,00;0,00;60,34;0,18;0,00;0,00;
0,00;0,00;63,54;0,18;0,00;0,00;
0,00;0,00;66,74;0,20;0,00;0,00;
0,00;0,00;69,94;0,18;0,00;0,00;
0,00;0,00;73,14;0,23;0,00;0,00;
0,00;0,00;76,34;0,25;0,00;0,00;
0,00;0,00;79,54;0,18;0,00;0,00;
0,00;0,00;82,74;0,23;0,00;0,00;
0,00;0,00;85,94;0,18;0,00;0,00;
0,00;0,00;89,14;0,23;0,00;0,00;
0,00;0,00;92,34;0,18;0,00;0,00;
0,00;0,00;95,54;0,23;0,00;0,00;
0,00;0,00;98,74;0,20;0,00;0,00;
0,00;0,00;101,94;0,16;0,00;0,00;
0,00;0,00;105,14;0,16;0,00;0,00;
0,00;0,00;108,34;0,18;0,00;0,00;
0,00;0,00;111,54;0,16;0,00;0,00;
0,00;0,00;114,74;0,18;0,00;0,00;
0,00;0,00;117,94;0,16;0,00;0,00;
0,00;0,00;121,14;0,20;0,00;0,00;
0,00;0,00;124,34;0,18;0,00;0,00;
0,00;0,00;127,54;0,20;0,00;0,00;
0,00;0,00;130,74;0,23;0,00;0,00;
0,00;0,00;133,94;0,11;0,00;0,00;
0,00;0,00;137,14;0,23;0,00;0,00;
0,00;0,00;140,23;0,07;0,00;0,00;
0,00;0,00;142,80;0,11;0,00;0,00;
0,00;0,00;144,95;0,13;0,00;0,00;
0,00;0,00;146,61;0,07;0,00;0,00;
0,00;0,00;147,76;0,11;0,00;0,00;
0,00;0,00;148,41;0,07;0,00;0,00;
0,00;0,00;148,60;0,09;0,00;0,00;
0,00;0,00;148,66;0,09;0,00;0,00;
0,00;0,00;148,66;0,09;0,00;0,00;
0,00;0,00;148,72;0,18;0,00;0,00;
0,00;0,00;148,86;0,13;0,00;0,00;
0,00;0,00;149,02;0,11;0,00;0,00;
0,00;0,00;149,18;0,09;0,00;0,00;
0,00;0,00;149,34;0,09;0,00;0,00;
0,00;0,00;149,50;0,09;0,00;0,00;
0,00;0,00;149,66;0,09;0,00;0,00;
0,00;0,00;149,82;0,13;0,00;0,00;
0,00;0,00;149,98;0,11;0,00;0,00;
0,00;0,00;150,14;0,11;0,00;0,00;
0,00;0,00;150,30;0,13;0,00;0,00;
0,00;0,00;150,46;0,11;0,00;0,00;
0,00;0,00;150,62;0,09;0,00;0,00;
0,00;0,00;150,78;0,11;0,00;0,00;
0,00;0,00;150,94;0,11;0,00;0,00;
0,00;0,00;151,10;0,11;0,00;0,00;
0,00;0,00;151,26;0,13;0,00;0,00;
0,00;0,00;151,42;0,11;0,00;0,00;
0,00;0,00;151,58;0,11;0,00;0,00;
0,00;0,00;151,74;0,13;0,00;0,00;
0,00;0,00;151,90;0,13;0,00;0,00;
0,00;0,00;152,06;0,11;0,00;0,00;
0,00;0,00;152,22;0,13;0,00;0,00;
0,00;0,00;152,38;0,16;0,00;0,00;
0,00;0,00;152,54;0,11;0,00;0,00;
0,00;0,00;152,70;0,11;0,00;0,00;
0,00;0,00;152,86;0,09;0,00;0,00;
0,00;0,00;153,02;0,13;0,00;0,00;
0,00;0,00;153,18;0,13;0,00;0,00;
0,00;0,00;153,34;0,11;0,00;0,00;
0,00;0,00;153,50;0,13;0,00;0,00;
0,00;0,00;153,66;0,13;0,00;0,00;
0,00;0,00;153,82;0,11;0,00;0,00;
0,00;0,00;153,98;0,16;0,00;0,00;
0,00;0,00;154,14;0,13;0,00;0,00;
0,00;0,00;154,30;0,11;0,00;0,00;
