69950;03.08.21 10:58:48;22;Avvicinamento pre-pressata pressata Fuori Ingombro;wrong softlimit spindle data (74);20210802091038P0004;
0,00;0,00;161,84;0,09;0,00;0,00;
0,00;0,00;161,97;0,06;0,00;0,00;
0,00;0,00;162,10;0,06;0,00;0,00;
0,00;0,00;162,22;0,11;0,00;0,00;
0,00;0,00;162,35;0,09;0,00;0,00;
0,00;0,00;162,48;0,09;0,00;0,00;
0,00;0,00;162,61;0,27;0,00;0,00;
0,00;0,00;162,73;0,31;0,00;0,00;
0,00;0,00;162,86;0,63;0,00;0,00;
0,00;0,00;162,98;1,94;0,00;0,00;
0,00;0,00;163,10;2,04;0,00;0,00;
0,00;0,00;163,24;2,12;0,00;0,00;
0,00;0,00;163,37;2,24;0,00;0,00;
0,00;0,00;163,50;2,31;0,00;0,00;
0,00;0,00;163,63;2,44;0,00;0,00;
0,00;0,00;163,76;2,51;0,00;0,00;
0,00;0,00;163,88;2,60;0,00;0,00;
0,00;0,00;164,01;2,71;0,00;0,00;
0,00;0,00;164,14;2,85;0,00;0,00;
0,00;0,00;164,27;2,94;0,00;0,00;
0,00;0,00;164,40;3,03;0,00;0,00;
0,00;0,00;164,53;3,17;0,00;0,00;
0,00;0,00;164,65;3,25;0,00;0,00;
0,00;0,00;164,78;3,37;0,00;0,00;
0,00;0,00;164,91;3,46;0,00;0,00;
0,00;0,00;165,04;3,57;0,00;0,00;
0,00;0,00;165,17;3,66;0,00;0,00;
0,00;0,00;165,29;3,78;0,00;0,00;
0,00;0,00;165,42;3,89;0,00;0,00;
0,00;0,00;165,55;4,00;0,00;0,00;
0,00;0,00;165,68;4,09;0,00;0,00;
0,00;0,00;165,81;4,18;0,00;0,00;
0,00;0,00;165,93;4,32;0,00;0,00;
0,00;0,00;166,06;4,38;0,00;0,00;
0,00;0,00;166,19;4,48;0,00;0,00;
0,00;0,00;166,32;4,61;0,00;0,00;
0,00;0,00;166,44;4,75;0,00;0,00;
0,00;0,00;166,57;4,84;0,00;0,00;
0,00;0,00;166,70;4,93;0,00;0,00;
0,00;0,00;166,83;5,02;0,00;0,00;
0,00;0,00;166,96;5,11;0,00;0,00;
0,00;0,00;167,09;5,20;0,00;0,00;
0,00;0,00;167,21;5,31;0,00;0,00;
0,00;0,00;167,34;5,38;0,00;0,00;
0,00;0,00;167,47;5,47;0,00;0,00;
0,00;0,00;167,60;5,56;0,00;0,00;
0,00;0,00;167,73;5,65;0,00;0,00;
0,00;0,00;167,85;5,74;0,00;0,00;
0,00;0,00;167,98;7,69;0,00;0,00;
0,00;0,00;168,01;9,49;0,00;0,00;
0,00;0,00;168,02;9,72;0,00;0,00;
0,00;0,00;168,02;9,72;0,00;0,00;
0,00;0,00;168,03;9,99;0,00;0,00;
0,00;0,00;168,03;10,15;0,00;0,00;
0,00;0,00;168,03;10,27;0,00;0,00;
0,00;0,00;168,04;10,38;0,00;0,00;
0,00;0,00;168,04;10,45;0,00;0,00;
0,00;0,00;168,04;10,54;0,00;0,00;
0,00;0,00;168,04;10,63;0,00;0,00;
0,00;0,00;168,04;10,65;0,00;0,00;
