13714;21.07.21 12:10:34;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210720093343A0218;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;39,90;-0,05;0,00;0,00;
0,00;0,00;39,95;0,13;0,00;0,00;
0,00;0,00;40,50;0,11;0,00;0,00;
0,00;0,00;41,53;0,18;0,00;0,00;
0,00;0,00;43,06;0,20;0,00;0,00;
0,00;0,00;45,10;0,16;0,00;0,00;
0,00;0,00;47,67;0,13;0,00;0,00;
0,00;0,00;50,72;0,09;0,00;0,00;
0,00;0,00;53,85;0,11;0,00;0,00;
0,00;0,00;57,02;0,16;0,00;0,00;
0,00;0,00;60,25;0,13;0,00;0,00;
0,00;0,00;63,45;0,06;0,00;0,00;
0,00;0,00;66,65;0,16;0,00;0,00;
0,00;0,00;69,85;0,11;0,00;0,00;
0,00;0,00;73,05;0,13;0,00;0,00;
0,00;0,00;76,25;0,11;0,00;0,00;
0,00;0,00;79,45;0,05;0,00;0,00;
0,00;0,00;82,65;0,13;0,00;0,00;
0,00;0,00;85,85;0,09;0,00;0,00;
0,00;0,00;89,05;0,13;0,00;0,00;
0,00;0,00;92,25;0,09;0,00;0,00;
0,00;0,00;95,45;0,07;0,00;0,00;
0,00;0,00;98,65;0,09;0,00;0,00;
0,00;0,00;101,85;0,07;0,00;0,00;
0,00;0,00;105,05;0,11;0,00;0,00;
0,00;0,00;108,25;0,11;0,00;0,00;
0,00;0,00;111,45;0,07;0,00;0,00;
0,00;0,00;114,65;0,11;0,00;0,00;
0,00;0,00;117,85;0,09;0,00;0,00;
0,00;0,00;121,05;0,18;0,00;0,00;
0,00;0,00;124,25;0,09;0,00;0,00;
0,00;0,00;127,45;0,06;0,00;0,00;
0,00;0,00;130,65;0,09;0,00;0,00;
0,00;0,00;133,85;0,09;0,00;0,00;
0,00;0,00;137,05;0,16;0,00;0,00;
0,00;0,00;140,25;0,13;0,00;0,00;
0,00;0,00;143,45;0,06;0,00;0,00;
0,00;0,00;146,65;0,09;0,00;0,00;
0,00;0,00;149,81;0,02;0,00;0,00;
0,00;0,00;152,50;0,07;0,00;0,00;
0,00;0,00;156,53;-0,05;0,00;0,00;
0,00;0,00;157,80;-0,02;0,00;0,00;
0,00;0,00;158,83;-0,02;0,00;0,00;
0,00;0,00;158,90;0,05;0,00;0,00;
0,00;0,00;158,91;0,05;0,00;0,00;
0,00;0,00;159,01;0,05;0,00;0,00;
0,00;0,00;159,15;0,07;0,00;0,00;
0,00;0,00;159,31;0,20;0,00;0,00;
0,00;0,00;159,47;0,23;0,00;0,00;
0,00;0,00;159,63;1,42;0,00;0,00;
0,00;0,00;159,76;5,10;0,00;0,00;
0,00;0,00;159,89;8,29;0,00;0,00;
0,00;0,00;159,96;9,92;0,00;0,00;
0,00;0,00;159,97;10,39;0,00;0,00;
0,00;0,00;159,99;10,69;0,00;0,00;
0,00;0,00;160,00;10,91;0,00;0,00;
0,00;0,00;160,01;11,03;0,00;0,00;
0,00;0,00;160,01;11,16;0,00;0,00;
0,00;0,00;160,02;11,25;0,00;0,00;
0,00;0,00;160,02;11,34;0,00;0,00;
0,00;0,00;160,02;11,41;0,00;0,00;
0,00;0,00;160,03;11,43;0,00;0,00;
0,00;0,00;160,03;11,48;0,00;0,00;
0,00;0,00;160,03;11,52;0,00;0,00;
0,00;0,00;160,03;11,54;0,00;0,00;
