76678;08.09.21 16:24:03;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20210908093335P0050;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;42,18;0,23;0,00;0,00;
0,00;0,00;42,98;0,20;0,00;0,00;
0,00;0,00;44,25;0,20;0,00;0,00;
0,00;0,00;46,03;0,18;0,00;0,00;
0,00;0,00;48,33;0,23;0,00;0,00;
0,00;0,00;51,16;0,18;0,00;0,00;
0,00;0,00;54,31;0,11;0,00;0,00;
0,00;0,00;57,43;0,13;0,00;0,00;
0,00;0,00;60,64;0,18;0,00;0,00;
0,00;0,00;63,85;0,11;0,00;0,00;
0,00;0,00;67,05;0,13;0,00;0,00;
0,00;0,00;70,25;0,16;0,00;0,00;
0,00;0,00;73,45;0,13;0,00;0,00;
0,00;0,00;76,65;0,13;0,00;0,00;
0,00;0,00;79,85;0,16;0,00;0,00;
0,00;0,00;83,05;0,09;0,00;0,00;
0,00;0,00;86,25;0,16;0,00;0,00;
0,00;0,00;89,45;0,13;0,00;0,00;
0,00;0,00;92,65;0,16;0,00;0,00;
0,00;0,00;95,85;0,09;0,00;0,00;
0,00;0,00;99,05;0,13;0,00;0,00;
0,00;0,00;102,25;0,11;0,00;0,00;
0,00;0,00;105,45;0,13;0,00;0,00;
0,00;0,00;108,65;0,13;0,00;0,00;
0,00;0,00;111,85;0,11;0,00;0,00;
0,00;0,00;115,05;0,13;0,00;0,00;
0,00;0,00;118,25;0,11;0,00;0,00;
0,00;0,00;121,45;0,09;0,00;0,00;
0,00;0,00;124,65;0,16;0,00;0,00;
0,00;0,00;127,85;0,13;0,00;0,00;
0,00;0,00;131,05;0,11;0,00;0,00;
0,00;0,00;134,25;0,13;0,00;0,00;
0,00;0,00;137,45;0,11;0,00;0,00;
0,00;0,00;140,65;0,16;0,00;0,00;
0,00;0,00;143,85;0,13;0,00;0,00;
0,00;0,00;147,05;0,11;0,00;0,00;
0,00;0,00;150,13;0,02;0,00;0,00;
0,00;0,00;152,70;0,05;0,00;0,00;
0,00;0,00;154,84;0,05;0,00;0,00;
0,00;0,00;156,48;0,05;0,00;0,00;
0,00;0,00;158,40;0,02;0,00;0,00;
0,00;0,00;158,45;0,02;0,00;0,00;
0,00;0,00;158,51;0,11;0,00;0,00;
0,00;0,00;158,66;0,07;0,00;0,00;
0,00;0,00;158,81;0,09;0,00;0,00;
0,00;0,00;158,98;0,05;0,00;0,00;
0,00;0,00;159,14;0,07;0,00;0,00;
0,00;0,00;159,30;0,05;0,00;0,00;
0,00;0,00;159,46;0,09;0,00;0,00;
0,00;0,00;159,62;0,09;0,00;0,00;
0,00;0,00;159,78;0,07;0,00;0,00;
0,00;0,00;159,94;0,07;0,00;0,00;
0,00;0,00;160,10;0,05;0,00;0,00;
0,00;0,00;160,26;0,07;0,00;0,00;
0,00;0,00;160,42;0,07;0,00;0,00;
0,00;0,00;160,58;0,09;0,00;0,00;
0,00;0,00;160,74;0,29;0,00;0,00;
0,00;0,00;160,90;0,31;0,00;0,00;
0,00;0,00;161,05;3,75;0,00;0,00;
0,00;0,00;161,16;7,80;0,00;0,00;
0,00;0,00;161,29;12,21;0,00;0,00;
0,00;0,00;161,42;16,75;0,00;0,00;
0,00;0,00;161,56;19,20;0,00;0,00;
0,00;0,00;161,74;21,27;0,00;0,00;
0,00;0,00;161,77;21,32;0,00;0,00;
0,00;0,00;161,79;21,66;0,00;0,00;
0,00;0,00;161,81;21,80;0,00;0,00;
0,00;0,00;161,83;21,80;0,00;0,00;
0,00;0,00;161,83;21,80;0,00;0,00;
0,00;0,00;161,84;21,80;0,00;0,00;
0,00;0,00;161,85;21,89;0,00;0,00;
0,00;0,00;161,85;21,86;0,00;0,00;
0,00;0,00;161,86;21,80;0,00;0,00;
0,00;0,00;161,86;21,80;0,00;0,00;
0,00;0,00;161,86;21,75;0,00;0,00;
0,00;0,00;161,87;21,71;0,00;0,00;
0,00;0,00;161,87;21,66;0,00;0,00;
