39023;06.05.21 10:06:44;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20210506094807P0038;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;47,54;0,16;0,00;0,00;
0,00;0,00;48,15;0,08;0,00;0,00;
0,00;0,00;49,11;0,16;0,00;0,00;
0,00;0,00;50,45;0,08;0,00;0,00;
0,00;0,00;52,19;0,22;0,00;0,00;
0,00;0,00;54,31;0,30;0,00;0,00;
0,00;0,00;56,67;0,16;0,00;0,00;
0,00;0,00;59,03;0,16;0,00;0,00;
0,00;0,00;61,44;0,08;0,00;0,00;
0,00;0,00;71,05;0,16;0,00;0,00;
0,00;0,00;73,44;0,16;0,00;0,00;
0,00;0,00;78,25;0,08;0,00;0,00;
0,00;0,00;83,05;0,08;0,00;0,00;
0,00;0,00;85,45;0,08;0,00;0,00;
0,00;0,00;87,85;0,08;0,00;0,00;
0,00;0,00;97,45;0,08;0,00;0,00;
0,00;0,00;107,05;0,08;0,00;0,00;
0,00;0,00;116,64;0,08;0,00;0,00;
0,00;0,00;119,05;0,08;0,00;0,00;
0,00;0,00;121,45;0,08;0,00;0,00;
0,00;0,00;126,25;0,08;0,00;0,00;
0,00;0,00;131,05;0,08;0,00;0,00;
0,00;0,00;133,45;0,08;0,00;0,00;
0,00;0,00;145,45;0,08;0,00;0,00;
0,00;0,00;162,25;0,08;0,00;0,00;
0,00;0,00;164,64;0,08;0,00;0,00;
0,00;0,00;167,05;0,16;0,00;0,00;
0,00;0,00;169,45;0,16;0,00;0,00;
0,00;0,00;171,85;0,08;0,00;0,00;
0,00;0,00;174,25;0,08;0,00;0,00;
0,00;0,00;179,05;0,08;0,00;0,00;
0,00;0,00;181,45;0,08;0,00;0,00;
0,00;0,00;183,85;0,08;0,00;0,00;
0,00;0,00;186,25;0,16;0,00;0,00;
0,00;0,00;188,64;0,08;0,00;0,00;
0,00;0,00;191,05;0,16;0,00;0,00;
0,00;0,00;193,30;0,16;0,00;0,00;
0,00;0,00;195,19;0,08;0,00;0,00;
0,00;0,00;196,76;0,08;0,00;0,00;
0,00;0,00;205,56;0,08;0,00;0,00;
0,00;0,00;205,72;4,02;0,00;0,00;
0,00;0,00;205,85;14,53;0,00;0,00;
0,00;0,00;205,85;15,22;0,00;0,00;
0,00;0,00;205,89;18,49;0,00;0,00;
0,00;0,00;205,89;18,88;0,00;0,00;
0,00;0,00;205,90;19,25;0,00;0,00;
0,00;0,00;205,90;19,56;0,00;0,00;
0,00;0,00;205,90;19,80;0,00;0,00;
0,00;0,00;205,90;19,94;0,00;0,00;
0,00;0,00;205,91;20,09;0,00;0,00;
0,00;0,00;205,91;20,09;0,00;0,00;
0,00;0,00;205,91;20,17;0,00;0,00;
0,00;0,00;205,91;20,40;0,00;0,00;
0,00;0,00;205,91;20,33;0,00;0,00;
0,00;0,00;205,91;20,40;0,00;0,00;
0,00;0,00;205,91;20,40;0,00;0,00;
