12151;10.11.20 13:50:39;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20201110120140P0031;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,44;-0,08;0,00;0,00;
0,00;0,00;75,05;0,06;0,00;0,00;
0,00;0,00;76,00;0,14;0,00;0,00;
0,00;0,00;77,35;-0,02;0,00;0,00;
0,00;0,00;79,09;0,14;0,00;0,00;
0,00;0,00;81,21;0,06;0,00;0,00;
0,00;0,00;85,93;0,14;0,00;0,00;
0,00;0,00;88,34;0,06;0,00;0,00;
0,00;0,00;90,74;0,06;0,00;0,00;
0,00;0,00;95,54;-0,02;0,00;0,00;
0,00;0,00;97,95;0,06;0,00;0,00;
0,00;0,00;100,35;0,06;0,00;0,00;
0,00;0,00;102,74;0,06;0,00;0,00;
0,00;0,00;105,15;0,06;0,00;0,00;
0,00;0,00;109,95;0,14;0,00;0,00;
0,00;0,00;112,35;0,14;0,00;0,00;
0,00;0,00;119,54;0,06;0,00;0,00;
0,00;0,00;121,95;0,06;0,00;0,00;
0,00;0,00;124,35;0,06;0,00;0,00;
0,00;0,00;126,75;0,06;0,00;0,00;
0,00;0,00;129,15;0,06;0,00;0,00;
0,00;0,00;133,95;-0,02;0,00;0,00;
0,00;0,00;136,35;0,06;0,00;0,00;
0,00;0,00;143,55;0,06;0,00;0,00;
0,00;0,00;145,95;0,06;0,00;0,00;
0,00;0,00;148,35;0,06;0,00;0,00;
0,00;0,00;150,74;0,06;0,00;0,00;
0,00;0,00;153,15;0,06;0,00;0,00;
0,00;0,00;155,54;0,06;0,00;0,00;
0,00;0,00;160,35;0,06;0,00;0,00;
0,00;0,00;167,55;-0,02;0,00;0,00;
0,00;0,00;169,95;0,14;0,00;0,00;
0,00;0,00;172,35;0,14;0,00;0,00;
0,00;0,00;174,74;0,06;0,00;0,00;
0,00;0,00;179,54;0,06;0,00;0,00;
0,00;0,00;181,95;0,06;0,00;0,00;
0,00;0,00;184,35;0,14;0,00;0,00;
0,00;0,00;186,75;0,14;0,00;0,00;
0,00;0,00;189,15;0,06;0,00;0,00;
0,00;0,00;191,48;-0,02;0,00;0,00;
0,00;0,00;193,43;-0,02;0,00;0,00;
0,00;0,00;195,09;-0,09;0,00;0,00;
0,00;0,00;196,36;-0,08;0,00;0,00;
0,00;0,00;197,25;-0,08;0,00;0,00;
0,00;0,00;197,76;-0,08;0,00;0,00;
0,00;0,00;198,02;0,14;0,00;0,00;
0,00;0,00;200,88;1,36;0,00;0,00;
0,00;0,00;201,03;5,39;0,00;0,00;
0,00;0,00;201,18;12,16;0,00;0,00;
0,00;0,00;201,20;13,46;0,00;0,00;
0,00;0,00;201,23;15,90;0,00;0,00;
0,00;0,00;201,24;16,43;0,00;0,00;
0,00;0,00;201,24;16,43;0,00;0,00;
0,00;0,00;201,24;16,74;0,00;0,00;
0,00;0,00;201,24;16,81;0,00;0,00;
0,00;0,00;201,25;16,96;0,00;0,00;
0,00;0,00;201,25;17,04;0,00;0,00;
0,00;0,00;201,25;17,04;0,00;0,00;
0,00;0,00;201,25;17,04;0,00;0,00;
0,00;0,00;201,25;17,12;0,00;0,00;
0,00;0,00;201,25;17,20;0,00;0,00;
0,00;0,00;201,25;17,12;0,00;0,00;
0,00;0,00;201,25;17,04;0,00;0,00;
