34003;12.04.21 10:30:29;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210409201340P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;171,26;0,31;0,00;0,00;
0,00;0,00;171,71;0,16;0,00;0,00;
0,00;0,00;172,08;0,08;0,00;0,00;
0,00;0,00;172,11;0,08;0,00;0,00;
0,00;0,00;172,20;0,16;0,00;0,00;
0,00;0,00;172,20;0,16;0,00;0,00;
0,00;0,00;172,31;0,08;0,00;0,00;
0,00;0,00;172,45;0,16;0,00;0,00;
0,00;0,00;172,60;0,16;0,00;0,00;
0,00;0,00;172,77;0,08;0,00;0,00;
0,00;0,00;172,93;0,16;0,00;0,00;
0,00;0,00;173,09;0,16;0,00;0,00;
0,00;0,00;173,25;0,16;0,00;0,00;
0,00;0,00;173,41;0,16;0,00;0,00;
0,00;0,00;173,57;0,16;0,00;0,00;
0,00;0,00;173,73;0,16;0,00;0,00;
0,00;0,00;173,89;0,16;0,00;0,00;
0,00;0,00;174,05;0,16;0,00;0,00;
0,00;0,00;174,21;0,16;0,00;0,00;
0,00;0,00;174,37;0,16;0,00;0,00;
0,00;0,00;174,53;0,16;0,00;0,00;
0,00;0,00;174,69;0,08;0,00;0,00;
0,00;0,00;174,85;0,08;0,00;0,00;
0,00;0,00;175,01;0,16;0,00;0,00;
0,00;0,00;175,17;0,08;0,00;0,00;
0,00;0,00;175,33;0,16;0,00;0,00;
0,00;0,00;175,49;0,08;0,00;0,00;
0,00;0,00;175,65;0,16;0,00;0,00;
0,00;0,00;175,81;0,08;0,00;0,00;
0,00;0,00;175,97;0,08;0,00;0,00;
0,00;0,00;176,13;0,16;0,00;0,00;
0,00;0,00;176,29;0,16;0,00;0,00;
0,00;0,00;176,45;0,16;0,00;0,00;
0,00;0,00;176,61;1,82;0,00;0,00;
0,00;0,00;176,76;6,54;0,00;0,00;
0,00;0,00;176,91;9,28;0,00;0,00;
0,00;0,00;176,91;7,99;0,00;0,00;
0,00;0,00;176,94;9,59;0,00;0,00;
0,00;0,00;176,94;9,30;0,00;0,00;
0,00;0,00;176,94;9,30;0,00;0,00;
0,00;0,00;176,94;9,30;0,00;0,00;
0,00;0,00;176,94;9,30;0,00;0,00;
0,00;0,00;176,94;9,30;0,00;0,00;
0,00;0,00;176,94;9,30;0,00;0,00;
0,00;0,00;176,94;9,30;0,00;0,00;
0,00;0,00;176,94;9,30;0,00;0,00;
0,00;0,00;176,94;9,30;0,00;0,00;
0,00;0,00;176,94;9,30;0,00;0,00;
0,00;0,00;176,94;9,30;0,00;0,00;
