6504;18.11.20 15:24:07;21;Avvicinamento Pressata Finale;force > max. force (8);20201118114429A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;40,50;-0,04;0,00;0,00;
0,00;0,00;40,80;-0,04;0,00;0,00;
0,00;0,00;41,62;0,04;0,00;0,00;
0,00;0,00;42,90;0,09;0,00;0,00;
0,00;0,00;44,70;0,04;0,00;0,00;
0,00;0,00;47,00;0,04;0,00;0,00;
0,00;0,00;49,32;0,09;0,00;0,00;
0,00;0,00;56,53;-0,04;0,00;0,00;
0,00;0,00;58,93;-0,04;0,00;0,00;
0,00;0,00;68,52;0,04;0,00;0,00;
0,00;0,00;70,92;-0,04;0,00;0,00;
0,00;0,00;73,32;-0,04;0,00;0,00;
0,00;0,00;78,12;-0,04;0,00;0,00;
0,00;0,00;82,92;-0,04;0,00;0,00;
0,00;0,00;87,72;-0,04;0,00;0,00;
0,00;0,00;90,12;-0,04;0,00;0,00;
0,00;0,00;97,32;-0,04;0,00;0,00;
0,00;0,00;99,72;-0,04;0,00;0,00;
0,00;0,00;102,12;-0,08;0,00;0,00;
0,00;0,00;106,92;0,04;0,00;0,00;
0,00;0,00;109,32;-0,04;0,00;0,00;
0,00;0,00;111,72;-0,04;0,00;0,00;
0,00;0,00;116,52;-0,04;0,00;0,00;
0,00;0,00;118,92;-0,04;0,00;0,00;
0,00;0,00;128,52;-0,04;0,00;0,00;
0,00;0,00;130,92;-0,04;0,00;0,00;
0,00;0,00;133,32;-0,04;0,00;0,00;
0,00;0,00;138,12;-0,08;0,00;0,00;
0,00;0,00;140,52;-0,04;0,00;0,00;
0,00;0,00;142,92;-0,04;0,00;0,00;
0,00;0,00;147,72;-0,04;0,00;0,00;
0,00;0,00;150,12;-0,04;0,00;0,00;
0,00;0,00;152,52;-0,04;0,00;0,00;
0,00;0,00;157,32;-0,08;0,00;0,00;
0,00;0,00;159,72;-0,04;0,00;0,00;
0,00;0,00;162,12;-0,04;0,00;0,00;
0,00;0,00;164,52;-0,04;0,00;0,00;
0,00;0,00;169,32;-0,08;0,00;0,00;
0,00;0,00;171,72;-0,04;0,00;0,00;
0,00;0,00;178,92;-0,04;0,00;0,00;
0,00;0,00;183,72;-0,04;0,00;0,00;
0,00;0,00;190,92;-0,04;0,00;0,00;
0,00;0,00;202,92;0,04;0,00;0,00;
0,00;0,00;210,12;-0,04;0,00;0,00;
0,00;0,00;217,32;-0,04;0,00;0,00;
0,00;0,00;219,72;-0,04;0,00;0,00;
0,00;0,00;224,52;-0,04;0,00;0,00;
0,00;0,00;231,72;-0,04;0,00;0,00;
0,00;0,00;236,52;-0,04;0,00;0,00;
0,00;0,00;238,92;-0,04;0,00;0,00;
0,00;0,00;243,72;-0,04;0,00;0,00;
0,00;0,00;253,25;-0,13;0,00;0,00;
0,00;0,00;255,06;-0,04;0,00;0,00;
0,00;0,00;256,47;-0,04;0,00;0,00;
0,00;0,00;257,39;-0,12;0,00;0,00;
0,00;0,00;257,80;-0,08;0,00;0,00;
0,00;0,00;257,88;-0,04;0,00;0,00;
0,00;0,00;257,90;-0,08;0,00;0,00;
0,00;0,00;258,18;0,04;0,00;0,00;
0,00;0,00;258,33;-0,04;0,00;0,00;
0,00;0,00;258,66;0,09;0,00;0,00;
0,00;0,00;258,82;0,04;0,00;0,00;
0,00;0,00;258,98;0,04;0,00;0,00;
0,00;0,00;259,14;0,09;0,00;0,00;
0,00;0,00;259,30;-0,04;0,00;0,00;
0,00;0,00;259,78;0,04;0,00;0,00;
0,00;0,00;259,94;-0,04;0,00;0,00;
0,00;0,00;260,26;0,04;0,00;0,00;
0,00;0,00;260,42;0,04;0,00;0,00;
0,00;0,00;260,90;0,04;0,00;0,00;
0,00;0,00;261,06;0,04;0,00;0,00;
0,00;0,00;261,22;0,04;0,00;0,00;
0,00;0,00;261,38;-0,04;0,00;0,00;
0,00;0,00;261,54;-0,04;0,00;0,00;
0,00;0,00;261,70;0,04;0,00;0,00;
0,00;0,00;261,86;0,04;0,00;0,00;
0,00;0,00;262,18;0,04;0,00;0,00;
0,00;0,00;262,66;0,04;0,00;0,00;
0,00;0,00;262,98;-0,04;0,00;0,00;
0,00;0,00;263,30;-0,04;0,00;0,00;
0,00;0,00;263,46;-0,04;0,00;0,00;
0,00;0,00;263,62;0,04;0,00;0,00;
0,00;0,00;263,78;0,04;0,00;0,00;
0,00;0,00;263,94;0,04;0,00;0,00;
0,00;0,00;264,10;-0,04;0,00;0,00;
0,00;0,00;264,26;0,04;0,00;0,00;
0,00;0,00;264,42;0,09;0,00;0,00;
0,00;0,00;264,58;0,04;0,00;0,00;
0,00;0,00;264,74;0,04;0,00;0,00;
0,00;0,00;264,90;0,09;0,00;0,00;
0,00;0,00;265,06;0,09;0,00;0,00;
0,00;0,00;265,22;0,09;0,00;0,00;
0,00;0,00;265,38;0,04;0,00;0,00;
0,00;0,00;265,54;0,09;0,00;0,00;
0,00;0,00;265,70;0,09;0,00;0,00;
0,00;0,00;265,86;0,04;0,00;0,00;
0,00;0,00;266,02;0,09;0,00;0,00;
0,00;0,00;266,18;0,04;0,00;0,00;
0,00;0,00;266,34;0,04;0,00;0,00;
0,00;0,00;266,50;-0,04;0,00;0,00;
0,00;0,00;266,66;0,09;0,00;0,00;
0,00;0,00;266,82;0,09;0,00;0,00;
0,00;0,00;266,98;-0,04;0,00;0,00;
0,00;0,00;267,14;-0,04;0,00;0,00;
0,00;0,00;267,62;0,09;0,00;0,00;
0,00;0,00;267,78;0,09;0,00;0,00;
0,00;0,00;268,10;0,04;0,00;0,00;
0,00;0,00;268,26;-0,04;0,00;0,00;
0,00;0,00;268,42;0,09;0,00;0,00;
0,00;0,00;268,58;0,09;0,00;0,00;
0,00;0,00;268,74;0,04;0,00;0,00;
0,00;0,00;268,90;0,09;0,00;0,00;
0,00;0,00;269,06;0,04;0,00;0,00;
0,00;0,00;269,22;0,09;0,00;0,00;
0,00;0,00;269,38;0,04;0,00;0,00;
0,00;0,00;269,54;0,04;0,00;0,00;
0,00;0,00;269,70;0,09;0,00;0,00;
