15209;08.02.21 14:57:56;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force < min. force (9);20210208141050P0003;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;30,35;0,06;0,00;0,00;
0,00;0,00;30,89;0,04;0,00;0,00;
0,00;0,00;31,92;0,04;0,00;0,00;
0,00;0,00;33,48;0,05;0,00;0,00;
0,00;0,00;35,54;0,07;0,00;0,00;
0,00;0,00;38,12;0,07;0,00;0,00;
0,00;0,00;41,20;0,05;0,00;0,00;
0,00;0,00;44,68;0,04;0,00;0,00;
0,00;0,00;48,19;0,05;0,00;0,00;
0,00;0,00;51,71;0,05;0,00;0,00;
0,00;0,00;55,23;0,03;0,00;0,00;
0,00;0,00;58,75;0,04;0,00;0,00;
0,00;0,00;62,27;0,04;0,00;0,00;
0,00;0,00;65,78;0,05;0,00;0,00;
0,00;0,00;69,31;0,05;0,00;0,00;
0,00;0,00;72,83;0,04;0,00;0,00;
0,00;0,00;76,35;0,04;0,00;0,00;
0,00;0,00;79,83;0,01;0,00;0,00;
0,00;0,00;82,87;0,04;0,00;0,00;
0,00;0,00;85,44;0,02;0,00;0,00;
0,00;0,00;87,51;0,02;0,00;0,00;
0,00;0,00;89,07;0,01;0,00;0,00;
0,00;0,00;90,14;0,01;0,00;0,00;
0,00;0,00;90,70;0,01;0,00;0,00;
0,00;0,00;90,81;0,01;0,00;0,00;
0,00;0,00;90,82;0,01;0,00;0,00;
0,00;0,00;90,93;0,03;0,00;0,00;
0,00;0,00;91,04;0,01;0,00;0,00;
0,00;0,00;91,15;0,02;0,00;0,00;
0,00;0,00;91,26;0,01;0,00;0,00;
0,00;0,00;91,38;0,02;0,00;0,00;
0,00;0,00;91,49;0,03;0,00;0,00;
0,00;0,00;91,60;0,02;0,00;0,00;
0,00;0,00;91,71;0,02;0,00;0,00;
0,00;0,00;91,82;0,03;0,00;0,00;
0,00;0,00;91,94;0,03;0,00;0,00;
0,00;0,00;92,05;0,02;0,00;0,00;
0,00;0,00;92,16;0,03;0,00;0,00;
0,00;0,00;92,27;0,03;0,00;0,00;
0,00;0,00;92,39;0,02;0,00;0,00;
0,00;0,00;92,50;0,02;0,00;0,00;
0,00;0,00;92,60;0,01;0,00;0,00;
0,00;0,00;92,61;0,01;0,00;0,00;
0,00;0,00;92,20;-0,01;0,00;0,00;
0,00;0,00;91,85;0,01;0,00;0,00;
0,00;0,00;91,80;0,01;0,00;0,00;
0,00;0,00;91,80;0,01;0,00;0,00;
0,00;0,00;91,83;0,03;0,00;0,00;
0,00;0,00;91,95;0,03;0,00;0,00;
0,00;0,00;92,06;0,03;0,00;0,00;
0,00;0,00;92,18;0,03;0,00;0,00;
0,00;0,00;92,29;0,02;0,00;0,00;
0,00;0,00;92,40;0,03;0,00;0,00;
0,00;0,00;92,51;0,03;0,00;0,00;
0,00;0,00;92,63;0,03;0,00;0,00;
0,00;0,00;92,74;0,03;0,00;0,00;
0,00;0,00;92,85;0,03;0,00;0,00;
0,00;0,00;92,97;0,03;0,00;0,00;
0,00;0,00;93,08;0,03;0,00;0,00;
0,00;0,00;93,19;0,03;0,00;0,00;
0,00;0,00;93,30;0,03;0,00;0,00;
0,00;0,00;93,41;0,03;0,00;0,00;
0,00;0,00;93,53;0,03;0,00;0,00;
0,00;0,00;93,64;0,03;0,00;0,00;
0,00;0,00;93,75;0,03;0,00;0,00;
0,00;0,00;93,86;0,03;0,00;0,00;
0,00;0,00;93,97;0,02;0,00;0,00;
0,00;0,00;94,08;0,02;0,00;0,00;
0,00;0,00;94,20;0,03;0,00;0,00;
0,00;0,00;94,31;0,03;0,00;0,00;
0,00;0,00;94,42;0,03;0,00;0,00;
0,00;0,00;94,53;0,03;0,00;0,00;
0,00;0,00;94,64;0,02;0,00;0,00;
0,00;0,00;94,76;0,03;0,00;0,00;
0,00;0,00;94,87;0,03;0,00;0,00;
0,00;0,00;94,98;0,02;0,00;0,00;
0,00;0,00;95,09;0,02;0,00;0,00;
0,00;0,00;95,21;0,02;0,00;0,00;
0,00;0,00;95,32;0,03;0,00;0,00;
0,00;0,00;95,43;0,03;0,00;0,00;
0,00;0,00;95,54;0,03;0,00;0,00;
0,00;0,00;95,65;0,03;0,00;0,00;
0,00;0,00;95,76;0,03;0,00;0,00;
0,00;0,00;95,88;0,03;0,00;0,00;
0,00;0,00;95,99;0,03;0,00;0,00;
0,00;0,00;96,10;0,03;0,00;0,00;
0,00;0,00;96,21;0,03;0,00;0,00;
0,00;0,00;96,33;0,03;0,00;0,00;
0,00;0,00;96,44;0,03;0,00;0,00;
0,00;0,00;96,55;0,02;0,00;0,00;
0,00;0,00;96,66;0,03;0,00;0,00;
0,00;0,00;96,77;0,02;0,00;0,00;
0,00;0,00;96,88;0,03;0,00;0,00;
0,00;0,00;97,00;0,03;0,00;0,00;
0,00;0,00;97,11;0,03;0,00;0,00;
0,00;0,00;97,22;0,03;0,00;0,00;
0,00;0,00;97,33;0,03;0,00;0,00;
0,00;0,00;97,44;0,03;0,00;0,00;
0,00;0,00;97,56;0,03;0,00;0,00;
0,00;0,00;97,67;0,03;0,00;0,00;
0,00;0,00;97,78;0,02;0,00;0,00;
0,00;0,00;97,89;0,03;0,00;0,00;
0,00;0,00;98,01;0,03;0,00;0,00;
0,00;0,00;98,12;0,02;0,00;0,00;
0,00;0,00;98,23;0,02;0,00;0,00;
0,00;0,00;98,34;0,02;0,00;0,00;
0,00;0,00;98,45;0,03;0,00;0,00;
0,00;0,00;98,57;0,03;0,00;0,00;
0,00;0,00;98,68;0,03;0,00;0,00;
0,00;0,00;98,79;0,03;0,00;0,00;
0,00;0,00;98,90;0,03;0,00;0,00;
0,00;0,00;99,01;0,03;0,00;0,00;
0,00;0,00;99,13;0,03;0,00;0,00;
0,00;0,00;99,24;0,03;0,00;0,00;
0,00;0,00;99,35;0,03;0,00;0,00;
0,00;0,00;99,46;0,03;0,00;0,00;
0,00;0,00;99,57;0,03;0,00;0,00;
0,00;0,00;99,68;0,03;0,00;0,00;
0,00;0,00;99,80;0,01;0,00;0,00;
0,00;0,00;99,91;0,03;0,00;0,00;
0,00;0,00;100,02;0,03;0,00;0,00;
0,00;0,00;100,13;0,03;0,00;0,00;
0,00;0,00;100,24;0,03;0,00;0,00;
0,00;0,00;100,36;0,03;0,00;0,00;
0,00;0,00;100,47;0,01;0,00;0,00;
