81230;30.09.21 09:28:12;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210929112238P0050;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,28;0,27;0,00;0,00;
0,00;0,00;1,07;0,25;0,00;0,00;
0,00;0,00;2,34;0,27;0,00;0,00;
0,00;0,00;4,13;0,29;0,00;0,00;
0,00;0,00;6,43;0,29;0,00;0,00;
0,00;0,00;9,25;0,25;0,00;0,00;
0,00;0,00;12,41;0,20;0,00;0,00;
0,00;0,00;15,53;0,20;0,00;0,00;
0,00;0,00;18,74;0,20;0,00;0,00;
0,00;0,00;21,95;0,18;0,00;0,00;
0,00;0,00;25,15;0,18;0,00;0,00;
0,00;0,00;28,35;0,20;0,00;0,00;
0,00;0,00;31,55;0,18;0,00;0,00;
0,00;0,00;34,75;0,18;0,00;0,00;
0,00;0,00;37,95;0,13;0,00;0,00;
0,00;0,00;41,15;0,13;0,00;0,00;
0,00;0,00;44,35;0,18;0,00;0,00;
0,00;0,00;47,55;0,16;0,00;0,00;
0,00;0,00;50,75;0,23;0,00;0,00;
0,00;0,00;53,95;0,16;0,00;0,00;
0,00;0,00;57,15;0,18;0,00;0,00;
0,00;0,00;60,35;0,20;0,00;0,00;
0,00;0,00;63,55;0,20;0,00;0,00;
0,00;0,00;66,75;0,20;0,00;0,00;
0,00;0,00;69,95;0,18;0,00;0,00;
0,00;0,00;73,15;0,20;0,00;0,00;
0,00;0,00;76,35;0,20;0,00;0,00;
0,00;0,00;79,55;0,18;0,00;0,00;
0,00;0,00;82,75;0,20;0,00;0,00;
0,00;0,00;85,95;0,18;0,00;0,00;
0,00;0,00;89,15;0,16;0,00;0,00;
0,00;0,00;92,35;0,16;0,00;0,00;
0,00;0,00;95,55;0,20;0,00;0,00;
0,00;0,00;98,75;0,23;0,00;0,00;
0,00;0,00;101,95;0,18;0,00;0,00;
0,00;0,00;105,15;0,18;0,00;0,00;
0,00;0,00;108,35;0,20;0,00;0,00;
0,00;0,00;111,55;0,16;0,00;0,00;
0,00;0,00;114,75;0,18;0,00;0,00;
0,00;0,00;117,95;0,16;0,00;0,00;
0,00;0,00;121,15;0,18;0,00;0,00;
0,00;0,00;124,35;0,16;0,00;0,00;
0,00;0,00;127,55;0,18;0,00;0,00;
0,00;0,00;130,75;0,23;0,00;0,00;
0,00;0,00;133,95;0,16;0,00;0,00;
0,00;0,00;137,15;0,18;0,00;0,00;
0,00;0,00;140,35;0,13;0,00;0,00;
0,00;0,00;143,55;0,20;0,00;0,00;
0,00;0,00;146,75;0,18;0,00;0,00;
0,00;0,00;149,95;0,13;0,00;0,00;
0,00;0,00;152,78;0,11;0,00;0,00;
0,00;0,00;155,15;0,07;0,00;0,00;
0,00;0,00;157,07;0,07;0,00;0,00;
0,00;0,00;158,49;0,07;0,00;0,00;
0,00;0,00;159,41;0,09;0,00;0,00;
0,00;0,00;159,84;0,05;0,00;0,00;
0,00;0,00;159,93;0,11;0,00;0,00;
0,00;0,00;159,96;0,09;0,00;0,00;
0,00;0,00;159,96;0,09;0,00;0,00;
0,00;0,00;160,09;0,09;0,00;0,00;
0,00;0,00;160,23;0,09;0,00;0,00;
0,00;0,00;160,40;0,09;0,00;0,00;
0,00;0,00;160,56;0,09;0,00;0,00;
0,00;0,00;160,72;0,11;0,00;0,00;
0,00;0,00;160,88;0,11;0,00;0,00;
0,00;0,00;161,04;0,09;0,00;0,00;
0,00;0,00;161,20;0,09;0,00;0,00;
0,00;0,00;161,36;0,09;0,00;0,00;
0,00;0,00;161,52;0,09;0,00;0,00;
0,00;0,00;161,68;0,09;0,00;0,00;
0,00;0,00;161,84;0,09;0,00;0,00;
0,00;0,00;162,00;0,09;0,00;0,00;
0,00;0,00;162,16;0,09;0,00;0,00;
0,00;0,00;162,32;0,09;0,00;0,00;
0,00;0,00;162,48;0,09;0,00;0,00;
0,00;0,00;162,64;0,09;0,00;0,00;
0,00;0,00;162,80;0,11;0,00;0,00;
0,00;0,00;162,96;0,11;0,00;0,00;
0,00;0,00;163,12;0,16;0,00;0,00;
0,00;0,00;163,28;0,11;0,00;0,00;
0,00;0,00;163,44;0,09;0,00;0,00;
0,00;0,00;163,60;0,09;0,00;0,00;
0,00;0,00;163,76;0,09;0,00;0,00;
0,00;0,00;163,92;0,09;0,00;0,00;
0,00;0,00;164,08;0,09;0,00;0,00;
0,00;0,00;164,24;0,11;0,00;0,00;
0,00;0,00;164,40;0,11;0,00;0,00;
0,00;0,00;164,56;0,11;0,00;0,00;
0,00;0,00;164,72;0,11;0,00;0,00;
0,00;0,00;164,88;0,09;0,00;0,00;
0,00;0,00;165,04;0,09;0,00;0,00;
0,00;0,00;165,20;0,09;0,00;0,00;
0,00;0,00;165,36;0,09;0,00;0,00;
0,00;0,00;165,52;0,09;0,00;0,00;
0,00;0,00;165,68;0,11;0,00;0,00;
0,00;0,00;165,84;0,11;0,00;0,00;
0,00;0,00;166,00;0,09;0,00;0,00;
0,00;0,00;166,16;0,09;0,00;0,00;
0,00;0,00;166,32;0,09;0,00;0,00;
0,00;0,00;166,48;0,09;0,00;0,00;
0,00;0,00;166,64;0,11;0,00;0,00;
0,00;0,00;166,80;0,11;0,00;0,00;
0,00;0,00;166,96;0,09;0,00;0,00;
0,00;0,00;167,12;0,11;0,00;0,00;
0,00;0,00;167,28;0,09;0,00;0,00;
0,00;0,00;167,44;0,11;0,00;0,00;
0,00;0,00;167,60;0,09;0,00;0,00;
0,00;0,00;167,76;0,09;0,00;0,00;
0,00;0,00;167,92;0,09;0,00;0,00;
0,00;0,00;168,08;0,09;0,00;0,00;
0,00;0,00;168,24;0,09;0,00;0,00;
0,00;0,00;168,40;0,09;0,00;0,00;
0,00;0,00;168,56;0,11;0,00;0,00;
0,00;0,00;168,72;0,09;0,00;0,00;
0,00;0,00;168,88;0,09;0,00;0,00;
0,00;0,00;169,04;0,11;0,00;0,00;
0,00;0,00;169,20;0,11;0,00;0,00;
0,00;0,00;169,36;0,09;0,00;0,00;
0,00;0,00;169,52;0,09;0,00;0,00;
0,00;0,00;169,68;0,09;0,00;0,00;
0,00;0,00;169,84;0,09;0,00;0,00;
0,00;0,00;170,00;0,11;0,00;0,00;
0,00;0,00;170,16;0,09;0,00;0,00;
0,00;0,00;170,32;0,11;0,00;0,00;
0,00;0,00;170,48;0,09;0,00;0,00;
0,00;0,00;170,64;0,11;0,00;0,00;
0,00;0,00;170,80;0,11;0,00;0,00;
0,00;0,00;170,96;0,11;0,00;0,00;
0,00;0,00;171,12;0,09;0,00;0,00;
0,00;0,00;171,28;0,11;0,00;0,00;
0,00;0,00;171,44;0,09;0,00;0,00;
0,00;0,00;171,60;0,11;0,00;0,00;
0,00;0,00;171,76;0,09;0,00;0,00;
0,00;0,00;171,92;0,09;0,00;0,00;
0,00;0,00;172,08;0,13;0,00;0,00;
0,00;0,00;172,24;0,09;0,00;0,00;
0,00;0,00;172,40;0,09;0,00;0,00;
0,00;0,00;172,56;0,11;0,00;0,00;
0,00;0,00;172,72;0,11;0,00;0,00;
0,00;0,00;172,88;0,09;0,00;0,00;
0,00;0,00;173,04;0,09;0,00;0,00;
0,00;0,00;173,20;0,11;0,00;0,00;
0,00;0,00;173,36;0,09;0,00;0,00;
0,00;0,00;173,52;0,09;0,00;0,00;
0,00;0,00;173,68;0,11;0,00;0,00;
0,00;0,00;173,84;0,09;0,00;0,00;
0,00;0,00;174,00;0,09;0,00;0,00;
0,00;0,00;174,16;0,11;0,00;0,00;
0,00;0,00;174,32;0,11;0,00;0,00;
0,00;0,00;174,48;0,09;0,00;0,00;
0,00;0,00;174,64;0,13;0,00;0,00;
0,00;0,00;174,80;0,11;0,00;0,00;
0,00;0,00;174,96;0,09;0,00;0,00;
0,00;0,00;175,12;0,09;0,00;0,00;
0,00;0,00;175,28;0,09;0,00;0,00;
0,00;0,00;175,44;0,09;0,00;0,00;
0,00;0,00;175,60;0,18;0,00;0,00;
0,00;0,00;175,76;0,23;0,00;0,00;
0,00;0,00;175,92;0,23;0,00;0,00;
0,00;0,00;176,08;0,18;0,00;0,00;
0,00;0,00;176,24;0,25;0,00;0,00;
0,00;0,00;176,40;0,34;0,00;0,00;
0,00;0,00;176,56;0,34;0,00;0,00;
0,00;0,00;176,72;0,43;0,00;0,00;
0,00;0,00;176,88;0,43;0,00;0,00;
0,00;0,00;177,04;0,48;0,00;0,00;
0,00;0,00;177,20;0,61;0,00;0,00;
0,00;0,00;177,36;0,77;0,00;0,00;
0,00;0,00;177,52;0,97;0,00;0,00;
0,00;0,00;177,68;1,13;0,00;0,00;
0,00;0,00;177,84;1,31;0,00;0,00;
0,00;0,00;178,00;1,43;0,00;0,00;
0,00;0,00;178,16;1,54;0,00;0,00;
0,00;0,00;178,32;1,63;0,00;0,00;
0,00;0,00;178,48;1,72;0,00;0,00;
0,00;0,00;178,56;1,72;0,00;0,00;
0,00;0,00;178,56;1,63;0,00;0,00;
0,00;0,00;178,55;1,47;0,00;0,00;
0,00;0,00;178,13;0,09;0,00;0,00;
0,00;0,00;177,22;0,11;0,00;0,00;
0,00;0,00;175,82;-0,05;0,00;0,00;
0,00;0,00;173,90;-0,09;0,00;0,00;
0,00;0,00;171,47;-0,13;0,00;0,00;
0,00;0,00;168,53;-0,12;0,00;0,00;
0,00;0,00;165,38;-0,02;0,00;0,00;
0,00;0,00;162,23;-0,05;0,00;0,00;
0,00;0,00;159,01;-0,02;0,00;0,00;
0,00;0,00;155,80;-0,02;0,00;0,00;
0,00;0,00;152,60;-0,02;0,00;0,00;
0,00;0,00;149,40;-0,05;0,00;0,00;
0,00;0,00;146,20;-0,02;0,00;0,00;
0,00;0,00;143,00;-0,02;0,00;0,00;
0,00;0,00;139,80;-0,05;0,00;0,00;
0,00;0,00;133,40;-0,02;0,00;0,00;
0,00;0,00;130,20;-0,05;0,00;0,00;
0,00;0,00;127,00;-0,02;0,00;0,00;
0,00;0,00;123,80;-0,05;0,00;0,00;
0,00;0,00;117,40;-0,02;0,00;0,00;
0,00;0,00;114,20;-0,02;0,00;0,00;
0,00;0,00;111,00;-0,02;0,00;0,00;
0,00;0,00;104,60;-0,02;0,00;0,00;
0,00;0,00;101,40;-0,05;0,00;0,00;
0,00;0,00;98,20;-0,02;0,00;0,00;
0,00;0,00;95,00;-0,02;0,00;0,00;
0,00;0,00;91,80;-0,07;0,00;0,00;
0,00;0,00;85,40;-0,09;0,00;0,00;
0,00;0,00;82,20;-0,02;0,00;0,00;
0,00;0,00;75,80;-0,02;0,00;0,00;
0,00;0,00;72,60;-0,02;0,00;0,00;
0,00;0,00;69,40;-0,05;0,00;0,00;
0,00;0,00;66,20;-0,05;0,00;0,00;
0,00;0,00;63,00;-0,02;0,00;0,00;
0,00;0,00;59,80;-0,05;0,00;0,00;
0,00;0,00;56,60;-0,02;0,00;0,00;
0,00;0,00;53,40;-0,05;0,00;0,00;
0,00;0,00;50,20;-0,02;0,00;0,00;
0,00;0,00;47,00;-0,05;0,00;0,00;
0,00;0,00;43,80;-0,02;0,00;0,00;
0,00;0,00;37,40;-0,05;0,00;0,00;
0,00;0,00;34,20;-0,02;0,00;0,00;
0,00;0,00;31,00;-0,02;0,00;0,00;
0,00;0,00;27,81;-0,02;0,00;0,00;
0,00;0,00;24,61;-0,02;0,00;0,00;
0,00;0,00;21,40;-0,05;0,00;0,00;
0,00;0,00;18,20;-0,07;0,00;0,00;
0,00;0,00;15,00;-0,02;0,00;0,00;
0,00;0,00;11,97;0,05;0,00;0,00;
0,00;0,00;9,45;0,05;0,00;0,00;
0,00;0,00;7,36;0,05;0,00;0,00;
0,00;0,00;5,77;0,07;0,00;0,00;
0,00;0,00;4,68;0,09;0,00;0,00;
0,00;0,00;4,09;0,07;0,00;0,00;
0,00;0,00;3,95;0,02;0,00;0,00;
0,00;0,00;3,89;0,05;0,00;0,00;
