7491;13.12.19 09:30:07;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20191213091138;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;70,00;0,01;0,00;0,00;
0,00;0,00;70,24;0,07;0,00;0,00;
0,00;0,00;71,03;0,06;0,00;0,00;
0,00;0,00;72,33;0,05;0,00;0,00;
0,00;0,00;74,14;0,05;0,00;0,00;
0,00;0,00;76,46;0,06;0,00;0,00;
0,00;0,00;79,29;0,05;0,00;0,00;
0,00;0,00;82,62;0,06;0,00;0,00;
0,00;0,00;86,12;0,04;0,00;0,00;
0,00;0,00;89,65;0,04;0,00;0,00;
0,00;0,00;93,17;0,04;0,00;0,00;
0,00;0,00;96,69;0,04;0,00;0,00;
0,00;0,00;100,21;0,06;0,00;0,00;
0,00;0,00;103,72;0,04;0,00;0,00;
0,00;0,00;107,25;0,03;0,00;0,00;
0,00;0,00;110,77;0,02;0,00;0,00;
0,00;0,00;114,12;0,02;0,00;0,00;
0,00;0,00;117,01;0,01;0,00;0,00;
0,00;0,00;119,40;0,01;0,00;0,00;
0,00;0,00;121,29;0,01;0,00;0,00;
0,00;0,00;122,68;0,01;0,00;0,00;
0,00;0,00;123,98;-0,01;0,00;0,00;
0,00;0,00;124,03;0,03;0,00;0,00;
0,00;0,00;124,12;0,01;0,00;0,00;
0,00;0,00;124,24;0,02;0,00;0,00;
0,00;0,00;124,35;0,01;0,00;0,00;
0,00;0,00;124,47;0,02;0,00;0,00;
0,00;0,00;124,69;0,02;0,00;0,00;
0,00;0,00;124,80;0,01;0,00;0,00;
0,00;0,00;125,02;0,02;0,00;0,00;
0,00;0,00;125,14;0,01;0,00;0,00;
0,00;0,00;125,25;0,03;0,00;0,00;
0,00;0,00;125,36;0,02;0,00;0,00;
0,00;0,00;125,47;0,01;0,00;0,00;
0,00;0,00;125,59;0,03;0,00;0,00;
0,00;0,00;125,70;0,03;0,00;0,00;
0,00;0,00;125,81;0,02;0,00;0,00;
0,00;0,00;125,92;0,02;0,00;0,00;
0,00;0,00;126,03;0,01;0,00;0,00;
0,00;0,00;126,14;0,02;0,00;0,00;
0,00;0,00;126,26;0,02;0,00;0,00;
0,00;0,00;126,37;0,04;0,00;0,00;
0,00;0,00;126,48;0,11;0,00;0,00;
0,00;0,00;126,59;0,15;0,00;0,00;
0,00;0,00;126,71;0,17;0,00;0,00;
0,00;0,00;126,82;0,20;0,00;0,00;
0,00;0,00;126,93;0,23;0,00;0,00;
0,00;0,00;127,04;0,25;0,00;0,00;
0,00;0,00;127,15;0,28;0,00;0,00;
0,00;0,00;127,27;0,29;0,00;0,00;
0,00;0,00;127,38;0,32;0,00;0,00;
0,00;0,00;127,49;0,32;0,00;0,00;
0,00;0,00;127,60;0,36;0,00;0,00;
0,00;0,00;127,71;0,36;0,00;0,00;
0,00;0,00;127,82;0,39;0,00;0,00;
0,00;0,00;127,94;0,41;0,00;0,00;
0,00;0,00;128,05;0,44;0,00;0,00;
0,00;0,00;128,16;0,45;0,00;0,00;
0,00;0,00;128,27;0,48;0,00;0,00;
0,00;0,00;128,39;0,50;0,00;0,00;
