8287;27.03.20 10:49:10;10;Repair_strategy;force > max. force (8);20200327062640P0001;
0,00;0,00;99,76;0,02;0,00;0,00;
0,00;0,00;99,91;0,02;0,00;0,00;
0,00;0,00;100,05;0,02;0,00;0,00;
0,00;0,00;100,19;0,02;0,00;0,00;
0,00;0,00;100,34;0,02;0,00;0,00;
0,00;0,00;100,48;0,02;0,00;0,00;
0,00;0,00;100,62;0,02;0,00;0,00;
0,00;0,00;100,77;0,02;0,00;0,00;
0,00;0,00;100,91;0,02;0,00;0,00;
0,00;0,00;101,06;0,02;0,00;0,00;
0,00;0,00;101,20;0,02;0,00;0,00;
0,00;0,00;101,35;0,02;0,00;0,00;
0,00;0,00;101,49;0,02;0,00;0,00;
0,00;0,00;101,63;0,03;0,00;0,00;
0,00;0,00;101,77;0,78;0,00;0,00;
0,00;0,00;101,91;1,05;0,00;0,00;
0,00;0,00;102,06;1,06;0,00;0,00;
0,00;0,00;102,21;1,05;0,00;0,00;
0,00;0,00;102,35;1,08;0,00;0,00;
0,00;0,00;102,50;1,11;0,00;0,00;
0,00;0,00;102,64;1,13;0,00;0,00;
0,00;0,00;102,79;1,12;0,00;0,00;
0,00;0,00;102,93;1,14;0,00;0,00;
0,00;0,00;103,07;1,15;0,00;0,00;
0,00;0,00;103,22;1,17;0,00;0,00;
0,00;0,00;103,36;1,20;0,00;0,00;
0,00;0,00;103,51;1,19;0,00;0,00;
0,00;0,00;103,65;1,17;0,00;0,00;
0,00;0,00;103,79;1,19;0,00;0,00;
0,00;0,00;103,94;1,19;0,00;0,00;
0,00;0,00;104,08;1,19;0,00;0,00;
0,00;0,00;104,23;1,20;0,00;0,00;
0,00;0,00;104,37;1,20;0,00;0,00;
0,00;0,00;104,51;1,22;0,00;0,00;
0,00;0,00;104,66;1,19;0,00;0,00;
0,00;0,00;104,80;1,22;0,00;0,00;
0,00;0,00;104,95;1,23;0,00;0,00;
0,00;0,00;105,09;1,23;0,00;0,00;
0,00;0,00;105,23;1,23;0,00;0,00;
0,00;0,00;105,38;1,20;0,00;0,00;
0,00;0,00;105,52;1,18;0,00;0,00;
0,00;0,00;105,67;1,18;0,00;0,00;
0,00;0,00;105,81;1,17;0,00;0,00;
0,00;0,00;105,95;1,17;0,00;0,00;
0,00;0,00;106,10;1,17;0,00;0,00;
0,00;0,00;106,24;1,17;0,00;0,00;
0,00;0,00;106,39;1,15;0,00;0,00;
0,00;0,00;106,53;1,17;0,00;0,00;
0,00;0,00;106,67;1,17;0,00;0,00;
0,00;0,00;106,82;1,19;0,00;0,00;
0,00;0,00;106,96;1,17;0,00;0,00;
0,00;0,00;107,10;1,18;0,00;0,00;
0,00;0,00;107,25;1,19;0,00;0,00;
0,00;0,00;107,39;1,18;0,00;0,00;
0,00;0,00;107,54;1,21;0,00;0,00;
0,00;0,00;107,68;1,21;0,00;0,00;
0,00;0,00;107,82;1,22;0,00;0,00;
0,00;0,00;107,97;1,23;0,00;0,00;
0,00;0,00;108,11;1,23;0,00;0,00;
0,00;0,00;108,26;1,25;0,00;0,00;
0,00;0,00;108,40;1,25;0,00;0,00;
0,00;0,00;108,55;1,25;0,00;0,00;
0,00;0,00;108,69;1,26;0,00;0,00;
0,00;0,00;108,83;1,26;0,00;0,00;
0,00;0,00;108,98;1,28;0,00;0,00;
0,00;0,00;109,12;1,28;0,00;0,00;
0,00;0,00;109,27;1,28;0,00;0,00;
0,00;0,00;109,41;1,28;0,00;0,00;
0,00;0,00;109,55;1,27;0,00;0,00;
0,00;0,00;109,70;1,28;0,00;0,00;
0,00;0,00;109,84;1,30;0,00;0,00;
0,00;0,00;109,99;1,28;0,00;0,00;
0,00;0,00;110,13;1,28;0,00;0,00;
0,00;0,00;110,27;1,28;0,00;0,00;
0,00;0,00;110,42;1,28;0,00;0,00;
0,00;0,00;110,56;1,28;0,00;0,00;
0,00;0,00;110,71;1,31;0,00;0,00;
0,00;0,00;110,85;1,31;0,00;0,00;
0,00;0,00;110,99;1,34;0,00;0,00;
0,00;0,00;111,14;1,36;0,00;0,00;
0,00;0,00;111,28;1,36;0,00;0,00;
0,00;0,00;111,43;1,36;0,00;0,00;
0,00;0,00;111,57;1,36;0,00;0,00;
0,00;0,00;111,71;1,36;0,00;0,00;
0,00;0,00;111,86;1,36;0,00;0,00;
0,00;0,00;112,00;1,36;0,00;0,00;
0,00;0,00;112,15;1,35;0,00;0,00;
0,00;0,00;112,29;1,34;0,00;0,00;
0,00;0,00;112,43;1,34;0,00;0,00;
0,00;0,00;112,58;1,34;0,00;0,00;
0,00;0,00;112,72;1,32;0,00;0,00;
0,00;0,00;112,87;1,33;0,00;0,00;
0,00;0,00;113,01;1,32;0,00;0,00;
0,00;0,00;113,15;1,34;0,00;0,00;
0,00;0,00;113,30;1,33;0,00;0,00;
0,00;0,00;113,44;1,34;0,00;0,00;
0,00;0,00;113,59;1,32;0,00;0,00;
0,00;0,00;113,73;1,32;0,00;0,00;
0,00;0,00;113,87;1,30;0,00;0,00;
0,00;0,00;114,02;1,28;0,00;0,00;
0,00;0,00;114,16;1,26;0,00;0,00;
0,00;0,00;114,31;1,26;0,00;0,00;
0,00;0,00;114,45;1,25;0,00;0,00;
0,00;0,00;114,59;1,25;0,00;0,00;
0,00;0,00;114,74;1,23;0,00;0,00;
0,00;0,00;114,88;1,23;0,00;0,00;
0,00;0,00;115,02;1,23;0,00;0,00;
0,00;0,00;115,17;1,23;0,00;0,00;
0,00;0,00;115,31;1,20;0,00;0,00;
0,00;0,00;115,46;1,22;0,00;0,00;
0,00;0,00;115,60;1,20;0,00;0,00;
0,00;0,00;115,74;1,23;0,00;0,00;
0,00;0,00;115,89;1,21;0,00;0,00;
0,00;0,00;116,03;1,21;0,00;0,00;
0,00;0,00;116,18;1,22;0,00;0,00;
0,00;0,00;116,32;1,22;0,00;0,00;
0,00;0,00;116,47;1,21;0,00;0,00;
0,00;0,00;116,61;1,20;0,00;0,00;
0,00;0,00;116,76;1,20;0,00;0,00;
0,00;0,00;116,90;1,20;0,00;0,00;
0,00;0,00;117,04;1,20;0,00;0,00;
0,00;0,00;117,19;1,18;0,00;0,00;
0,00;0,00;117,33;1,17;0,00;0,00;
0,00;0,00;117,47;1,17;0,00;0,00;
0,00;0,00;117,62;1,15;0,00;0,00;
0,00;0,00;117,76;1,14;0,00;0,00;
0,00;0,00;117,91;1,14;0,00;0,00;
0,00;0,00;118,05;1,14;0,00;0,00;
0,00;0,00;118,19;1,14;0,00;0,00;
0,00;0,00;118,34;1,13;0,00;0,00;
0,00;0,00;118,48;1,13;0,00;0,00;
0,00;0,00;118,63;1,12;0,00;0,00;
0,00;0,00;118,77;1,12;0,00;0,00;
0,00;0,00;118,91;1,12;0,00;0,00;
0,00;0,00;119,06;1,10;0,00;0,00;
0,00;0,00;119,20;1,09;0,00;0,00;
0,00;0,00;119,35;1,08;0,00;0,00;
0,00;0,00;119,49;1,06;0,00;0,00;
0,00;0,00;119,63;1,07;0,00;0,00;
0,00;0,00;119,78;1,05;0,00;0,00;
0,00;0,00;119,92;1,04;0,00;0,00;
0,00;0,00;120,07;1,04;0,00;0,00;
0,00;0,00;120,21;1,04;0,00;0,00;
0,00;0,00;120,35;1,04;0,00;0,00;
0,00;0,00;120,50;1,04;0,00;0,00;
0,00;0,00;120,64;1,03;0,00;0,00;
0,00;0,00;120,79;1,03;0,00;0,00;
0,00;0,00;120,93;1,02;0,00;0,00;
0,00;0,00;121,07;1,02;0,00;0,00;
0,00;0,00;121,22;0,99;0,00;0,00;
0,00;0,00;121,36;0,99;0,00;0,00;
0,00;0,00;121,51;0,99;0,00;0,00;
0,00;0,00;121,65;0,97;0,00;0,00;
0,00;0,00;121,79;0,96;0,00;0,00;
0,00;0,00;121,94;0,96;0,00;0,00;
0,00;0,00;122,08;0,94;0,00;0,00;
0,00;0,00;122,23;0,93;0,00;0,00;
0,00;0,00;122,37;0,93;0,00;0,00;
0,00;0,00;122,51;0,91;0,00;0,00;
0,00;0,00;122,66;0,90;0,00;0,00;
0,00;0,00;122,80;0,90;0,00;0,00;
0,00;0,00;122,95;0,90;0,00;0,00;
0,00;0,00;123,09;0,90;0,00;0,00;
0,00;0,00;123,23;0,90;0,00;0,00;
0,00;0,00;123,38;0,89;0,00;0,00;
0,00;0,00;123,52;0,89;0,00;0,00;
0,00;0,00;123,67;0,89;0,00;0,00;
0,00;0,00;123,81;0,89;0,00;0,00;
0,00;0,00;123,95;0,89;0,00;0,00;
0,00;0,00;124,10;0,89;0,00;0,00;
0,00;0,00;124,24;0,90;0,00;0,00;
0,00;0,00;124,39;0,87;0,00;0,00;
0,00;0,00;124,53;0,88;0,00;0,00;
0,00;0,00;124,67;0,87;0,00;0,00;
0,00;0,00;124,82;0,88;0,00;0,00;
0,00;0,00;124,96;0,88;0,00;0,00;
0,00;0,00;125,10;0,87;0,00;0,00;
0,00;0,00;125,25;0,88;0,00;0,00;
0,00;0,00;125,39;0,87;0,00;0,00;
0,00;0,00;125,54;0,87;0,00;0,00;
0,00;0,00;125,68;0,87;0,00;0,00;
0,00;0,00;125,82;0,87;0,00;0,00;
0,00;0,00;125,97;0,89;0,00;0,00;
0,00;0,00;126,11;0,87;0,00;0,00;
0,00;0,00;126,26;0,87;0,00;0,00;
0,00;0,00;126,40;0,87;0,00;0,00;
0,00;0,00;126,54;0,87;0,00;0,00;
0,00;0,00;126,69;0,87;0,00;0,00;
0,00;0,00;126,83;0,87;0,00;0,00;
0,00;0,00;126,98;0,87;0,00;0,00;
0,00;0,00;127,12;0,85;0,00;0,00;
0,00;0,00;127,27;0,84;0,00;0,00;
0,00;0,00;127,41;0,85;0,00;0,00;
0,00;0,00;127,55;0,85;0,00;0,00;
0,00;0,00;127,70;0,84;0,00;0,00;
0,00;0,00;127,84;0,84;0,00;0,00;
0,00;0,00;127,99;0,84;0,00;0,00;
0,00;0,00;128,13;0,82;0,00;0,00;
0,00;0,00;128,27;0,82;0,00;0,00;
0,00;0,00;128,42;0,83;0,00;0,00;
0,00;0,00;128,56;0,84;0,00;0,00;
0,00;0,00;128,71;0,85;0,00;0,00;
0,00;0,00;128,85;0,84;0,00;0,00;
0,00;0,00;128,99;0,84;0,00;0,00;
0,00;0,00;129,14;0,83;0,00;0,00;
0,00;0,00;129,28;0,83;0,00;0,00;
0,00;0,00;129,42;0,82;0,00;0,00;
0,00;0,00;129,57;0,81;0,00;0,00;
0,00;0,00;129,71;0,80;0,00;0,00;
0,00;0,00;129,86;0,81;0,00;0,00;
0,00;0,00;130,00;0,81;0,00;0,00;
0,00;0,00;130,15;0,80;0,00;0,00;
0,00;0,00;130,29;0,81;0,00;0,00;
0,00;0,00;130,44;0,80;0,00;0,00;
0,00;0,00;130,58;0,80;0,00;0,00;
0,00;0,00;130,72;0,80;0,00;0,00;
0,00;0,00;130,87;0,79;0,00;0,00;
0,00;0,00;131,01;0,79;0,00;0,00;
0,00;0,00;131,15;0,78;0,00;0,00;
0,00;0,00;131,30;0,77;0,00;0,00;
0,00;0,00;131,44;0,76;0,00;0,00;
0,00;0,00;131,59;0,77;0,00;0,00;
0,00;0,00;131,73;0,77;0,00;0,00;
0,00;0,00;131,87;0,77;0,00;0,00;
0,00;0,00;132,02;0,76;0,00;0,00;
0,00;0,00;132,16;0,76;0,00;0,00;
0,00;0,00;132,31;0,77;0,00;0,00;
0,00;0,00;132,45;0,75;0,00;0,00;
0,00;0,00;132,59;0,75;0,00;0,00;
0,00;0,00;132,74;0,76;0,00;0,00;
0,00;0,00;132,88;0,75;0,00;0,00;
0,00;0,00;133,03;0,74;0,00;0,00;
0,00;0,00;133,17;0,74;0,00;0,00;
0,00;0,00;133,31;0,76;0,00;0,00;
0,00;0,00;133,46;0,74;0,00;0,00;
0,00;0,00;133,60;0,73;0,00;0,00;
0,00;0,00;133,75;0,72;0,00;0,00;
0,00;0,00;133,89;0,73;0,00;0,00;
0,00;0,00;134,03;0,72;0,00;0,00;
0,00;0,00;134,18;0,72;0,00;0,00;
0,00;0,00;134,32;0,71;0,00;0,00;
0,00;0,00;134,47;0,69;0,00;0,00;
0,00;0,00;134,61;0,71;0,00;0,00;
0,00;0,00;134,75;0,72;0,00;0,00;
0,00;0,00;134,90;0,72;0,00;0,00;
0,00;0,00;135,04;0,73;0,00;0,00;
0,00;0,00;135,19;0,73;0,00;0,00;
0,00;0,00;135,33;0,72;0,00;0,00;
0,00;0,00;135,47;0,72;0,00;0,00;
0,00;0,00;135,62;0,72;0,00;0,00;
0,00;0,00;135,76;0,72;0,00;0,00;
0,00;0,00;135,90;0,70;0,00;0,00;
0,00;0,00;136,05;0,69;0,00;0,00;
0,00;0,00;136,19;0,69;0,00;0,00;
0,00;0,00;136,34;0,69;0,00;0,00;
0,00;0,00;136,48;0,67;0,00;0,00;
0,00;0,00;136,62;0,66;0,00;0,00;
0,00;0,00;136,77;0,66;0,00;0,00;
0,00;0,00;136,91;0,66;0,00;0,00;
0,00;0,00;137,06;0,66;0,00;0,00;
0,00;0,00;137,20;0,66;0,00;0,00;
0,00;0,00;137,35;0,66;0,00;0,00;
0,00;0,00;137,49;0,66;0,00;0,00;
0,00;0,00;137,63;0,68;0,00;0,00;
0,00;0,00;137,78;0,66;0,00;0,00;
0,00;0,00;137,92;0,66;0,00;0,00;
0,00;0,00;138,07;0,66;0,00;0,00;
0,00;0,00;138,21;0,66;0,00;0,00;
0,00;0,00;138,35;0,66;0,00;0,00;
0,00;0,00;138,50;0,66;0,00;0,00;
0,00;0,00;138,64;0,74;0,00;0,00;
0,00;0,00;138,77;2,51;0,00;0,00;
0,00;0,00;138,89;4,45;0,00;0,00;
0,00;0,00;139,02;6,82;0,00;0,00;
0,00;0,00;139,15;9,75;0,00;0,00;
0,00;0,00;139,23;11,83;0,00;0,00;
0,00;0,00;139,25;12,24;0,00;0,00;
0,00;0,00;139,27;12,50;0,00;0,00;
0,00;0,00;139,28;12,70;0,00;0,00;
0,00;0,00;139,28;12,84;0,00;0,00;
0,00;0,00;139,29;12,95;0,00;0,00;
0,00;0,00;139,29;12,99;0,00;0,00;
0,00;0,00;139,30;13,02;0,00;0,00;
0,00;0,00;139,30;13,00;0,00;0,00;
0,00;0,00;139,30;12,99;0,00;0,00;
0,00;0,00;139,30;12,96;0,00;0,00;
0,00;0,00;139,30;12,93;0,00;0,00;
0,00;0,00;139,30;12,91;0,00;0,00;
0,00;0,00;139,30;12,88;0,00;0,00;
