7806;10.02.20 11:04:43;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200210100417;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;70,25;0,07;0,00;0,00;
0,00;0,00;71,04;0,05;0,00;0,00;
0,00;0,00;72,33;0,06;0,00;0,00;
0,00;0,00;74,14;0,05;0,00;0,00;
0,00;0,00;76,46;0,05;0,00;0,00;
0,00;0,00;79,29;0,04;0,00;0,00;
0,00;0,00;82,62;0,05;0,00;0,00;
0,00;0,00;86,12;0,04;0,00;0,00;
0,00;0,00;89,65;0,03;0,00;0,00;
0,00;0,00;93,17;0,04;0,00;0,00;
0,00;0,00;96,69;0,04;0,00;0,00;
0,00;0,00;100,21;0,04;0,00;0,00;
0,00;0,00;103,73;0,04;0,00;0,00;
0,00;0,00;107,25;0,04;0,00;0,00;
0,00;0,00;110,77;0,03;0,00;0,00;
0,00;0,00;114,12;0,02;0,00;0,00;
0,00;0,00;117,01;0,01;0,00;0,00;
0,00;0,00;119,40;0,01;0,00;0,00;
0,00;0,00;122,68;0,01;0,00;0,00;
0,00;0,00;123,58;0,01;0,00;0,00;
0,00;0,00;123,98;-0,01;0,00;0,00;
0,00;0,00;124,03;0,02;0,00;0,00;
0,00;0,00;124,12;0,01;0,00;0,00;
0,00;0,00;124,24;0,01;0,00;0,00;
0,00;0,00;124,35;0,01;0,00;0,00;
0,00;0,00;124,47;0,01;0,00;0,00;
0,00;0,00;124,58;0,01;0,00;0,00;
0,00;0,00;124,69;0,01;0,00;0,00;
0,00;0,00;124,80;0,01;0,00;0,00;
0,00;0,00;124,91;0,01;0,00;0,00;
0,00;0,00;125,02;0,01;0,00;0,00;
0,00;0,00;125,14;0,01;0,00;0,00;
0,00;0,00;125,25;0,02;0,00;0,00;
0,00;0,00;125,36;0,02;0,00;0,00;
0,00;0,00;125,47;0,01;0,00;0,00;
0,00;0,00;125,59;0,01;0,00;0,00;
0,00;0,00;125,70;0,03;0,00;0,00;
0,00;0,00;125,81;0,02;0,00;0,00;
0,00;0,00;125,92;0,03;0,00;0,00;
0,00;0,00;126,03;0,03;0,00;0,00;
0,00;0,00;126,14;0,01;0,00;0,00;
0,00;0,00;126,26;0,01;0,00;0,00;
0,00;0,00;126,37;0,01;0,00;0,00;
0,00;0,00;126,48;0,01;0,00;0,00;
0,00;0,00;126,59;0,04;0,00;0,00;
0,00;0,00;126,70;0,10;0,00;0,00;
0,00;0,00;126,82;0,14;0,00;0,00;
0,00;0,00;126,93;0,19;0,00;0,00;
0,00;0,00;127,04;0,20;0,00;0,00;
0,00;0,00;127,15;0,23;0,00;0,00;
0,00;0,00;127,27;0,26;0,00;0,00;
0,00;0,00;127,38;0,29;0,00;0,00;
0,00;0,00;127,49;0,31;0,00;0,00;
0,00;0,00;127,60;0,33;0,00;0,00;
0,00;0,00;127,71;0,35;0,00;0,00;
0,00;0,00;127,82;0,37;0,00;0,00;
0,00;0,00;127,94;0,38;0,00;0,00;
0,00;0,00;128,05;0,41;0,00;0,00;
0,00;0,00;128,16;0,42;0,00;0,00;
0,00;0,00;128,27;0,44;0,00;0,00;
0,00;0,00;128,39;0,44;0,00;0,00;
0,00;0,00;128,50;0,44;0,00;0,00;
0,00;0,00;128,61;0,47;0,00;0,00;
0,00;0,00;128,72;0,50;0,00;0,00;
0,00;0,00;128,83;0,50;0,00;0,00;
0,00;0,00;128,94;0,52;0,00;0,00;
0,00;0,00;129,06;0,53;0,00;0,00;
0,00;0,00;129,17;0,54;0,00;0,00;
0,00;0,00;129,28;0,57;0,00;0,00;
0,00;0,00;129,39;0,59;0,00;0,00;
0,00;0,00;129,50;0,60;0,00;0,00;
0,00;0,00;129,62;0,63;0,00;0,00;
0,00;0,00;129,73;0,64;0,00;0,00;
0,00;0,00;129,84;0,66;0,00;0,00;
0,00;0,00;129,95;0,69;0,00;0,00;
0,00;0,00;130,07;0,70;0,00;0,00;
0,00;0,00;130,18;0,71;0,00;0,00;
0,00;0,00;130,29;0,74;0,00;0,00;
0,00;0,00;130,40;0,76;0,00;0,00;
0,00;0,00;130,51;0,78;0,00;0,00;
0,00;0,00;130,62;0,79;0,00;0,00;
0,00;0,00;130,74;0,81;0,00;0,00;
0,00;0,00;130,85;0,83;0,00;0,00;
0,00;0,00;130,96;0,86;0,00;0,00;
0,00;0,00;131,07;0,90;0,00;0,00;
0,00;0,00;131,18;0,91;0,00;0,00;
0,00;0,00;131,30;0,93;0,00;0,00;
0,00;0,00;131,41;0,94;0,00;0,00;
0,00;0,00;131,52;0,96;0,00;0,00;
0,00;0,00;131,63;0,99;0,00;0,00;
0,00;0,00;131,74;1,02;0,00;0,00;
0,00;0,00;131,86;1,02;0,00;0,00;
0,00;0,00;131,97;1,06;0,00;0,00;
0,00;0,00;132,08;1,11;0,00;0,00;
0,00;0,00;132,19;1,13;0,00;0,00;
0,00;0,00;132,30;1,15;0,00;0,00;
0,00;0,00;132,42;1,19;0,00;0,00;
0,00;0,00;132,53;1,20;0,00;0,00;
0,00;0,00;132,64;1,21;0,00;0,00;
0,00;0,00;132,75;1,26;0,00;0,00;
0,00;0,00;132,86;1,31;0,00;0,00;
0,00;0,00;132,98;1,31;0,00;0,00;
0,00;0,00;133,09;1,35;0,00;0,00;
0,00;0,00;133,20;1,39;0,00;0,00;
0,00;0,00;133,31;1,39;0,00;0,00;
0,00;0,00;133,42;1,45;0,00;0,00;
0,00;0,00;133,54;1,49;0,00;0,00;
0,00;0,00;133,65;1,53;0,00;0,00;
0,00;0,00;133,76;1,57;0,00;0,00;
0,00;0,00;133,87;1,61;0,00;0,00;
0,00;0,00;133,99;1,63;0,00;0,00;
0,00;0,00;134,10;1,65;0,00;0,00;
0,00;0,00;134,21;1,69;0,00;0,00;
0,00;0,00;134,32;1,74;0,00;0,00;
0,00;0,00;134,43;1,75;0,00;0,00;
0,00;0,00;134,54;1,78;0,00;0,00;
0,00;0,00;134,66;1,82;0,00;0,00;
0,00;0,00;134,77;1,76;0,00;0,00;
0,00;0,00;134,88;1,71;0,00;0,00;
0,00;0,00;134,99;1,68;0,00;0,00;
0,00;0,00;135,11;1,63;0,00;0,00;
0,00;0,00;135,22;1,52;0,00;0,00;
0,00;0,00;135,33;1,42;0,00;0,00;
0,00;0,00;135,44;1,31;0,00;0,00;
0,00;0,00;135,56;1,25;0,00;0,00;
0,00;0,00;135,67;1,18;0,00;0,00;
0,00;0,00;135,78;1,13;0,00;0,00;
0,00;0,00;135,89;1,09;0,00;0,00;
0,00;0,00;136,00;1,07;0,00;0,00;
0,00;0,00;136,11;1,03;0,00;0,00;
0,00;0,00;136,22;1,00;0,00;0,00;
0,00;0,00;136,34;0,99;0,00;0,00;
0,00;0,00;136,45;0,99;0,00;0,00;
0,00;0,00;136,56;0,98;0,00;0,00;
0,00;0,00;136,67;0,96;0,00;0,00;
0,00;0,00;136,79;0,95;0,00;0,00;
0,00;0,00;136,90;0,93;0,00;0,00;
0,00;0,00;137,01;0,93;0,00;0,00;
0,00;0,00;137,12;0,90;0,00;0,00;
0,00;0,00;137,23;0,90;0,00;0,00;
0,00;0,00;137,35;0,88;0,00;0,00;
0,00;0,00;137,46;0,87;0,00;0,00;
0,00;0,00;137,57;0,85;0,00;0,00;
0,00;0,00;137,68;0,82;0,00;0,00;
0,00;0,00;137,79;0,79;0,00;0,00;
0,00;0,00;137,91;0,79;0,00;0,00;
0,00;0,00;138,02;0,79;0,00;0,00;
0,00;0,00;138,13;0,78;0,00;0,00;
0,00;0,00;138,24;0,77;0,00;0,00;
0,00;0,00;138,35;0,76;0,00;0,00;
0,00;0,00;138,47;0,72;0,00;0,00;
0,00;0,00;138,58;0,71;0,00;0,00;
0,00;0,00;138,69;0,71;0,00;0,00;
0,00;0,00;138,80;0,70;0,00;0,00;
0,00;0,00;138,91;0,69;0,00;0,00;
0,00;0,00;139,02;0,67;0,00;0,00;
0,00;0,00;139,14;0,67;0,00;0,00;
0,00;0,00;139,25;0,66;0,00;0,00;
0,00;0,00;139,36;0,64;0,00;0,00;
0,00;0,00;139,47;0,64;0,00;0,00;
0,00;0,00;139,58;0,65;0,00;0,00;
0,00;0,00;139,70;0,64;0,00;0,00;
0,00;0,00;139,81;0,64;0,00;0,00;
0,00;0,00;139,92;0,63;0,00;0,00;
0,00;0,00;140,03;0,63;0,00;0,00;
0,00;0,00;140,15;0,62;0,00;0,00;
0,00;0,00;140,26;0,61;0,00;0,00;
0,00;0,00;140,37;0,61;0,00;0,00;
0,00;0,00;140,48;0,61;0,00;0,00;
0,00;0,00;140,59;0,61;0,00;0,00;
0,00;0,00;140,71;0,59;0,00;0,00;
0,00;0,00;140,82;0,58;0,00;0,00;
