7628;18.12.19 11:42:37;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20191218113743;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;70,25;0,06;0,00;0,00;
0,00;0,00;71,04;0,04;0,00;0,00;
0,00;0,00;72,34;0,04;0,00;0,00;
0,00;0,00;74,15;0,05;0,00;0,00;
0,00;0,00;76,47;0,04;0,00;0,00;
0,00;0,00;79,30;0,04;0,00;0,00;
0,00;0,00;82,63;0,05;0,00;0,00;
0,00;0,00;86,12;0,04;0,00;0,00;
0,00;0,00;89,65;0,03;0,00;0,00;
0,00;0,00;93,17;0,03;0,00;0,00;
0,00;0,00;96,69;0,04;0,00;0,00;
0,00;0,00;100,21;0,04;0,00;0,00;
0,00;0,00;103,72;0,04;0,00;0,00;
0,00;0,00;107,25;0,01;0,00;0,00;
0,00;0,00;110,77;0,02;0,00;0,00;
0,00;0,00;114,12;0,02;0,00;0,00;
0,00;0,00;117,01;0,01;0,00;0,00;
0,00;0,00;123,97;-0,01;0,00;0,00;
0,00;0,00;124,02;-0,01;0,00;0,00;
0,00;0,00;124,09;0,01;0,00;0,00;
0,00;0,00;124,44;0,01;0,00;0,00;
0,00;0,00;124,55;0,01;0,00;0,00;
0,00;0,00;124,66;0,01;0,00;0,00;
0,00;0,00;124,88;0,01;0,00;0,00;
0,00;0,00;125,00;0,01;0,00;0,00;
0,00;0,00;125,33;0,01;0,00;0,00;
0,00;0,00;125,44;0,01;0,00;0,00;
0,00;0,00;125,56;0,01;0,00;0,00;
0,00;0,00;125,67;0,01;0,00;0,00;
0,00;0,00;125,78;0,01;0,00;0,00;
0,00;0,00;126,01;0,01;0,00;0,00;
0,00;0,00;126,12;0,01;0,00;0,00;
0,00;0,00;126,23;0,01;0,00;0,00;
0,00;0,00;126,45;0,01;0,00;0,00;
0,00;0,00;126,68;0,01;0,00;0,00;
0,00;0,00;126,79;0,01;0,00;0,00;
0,00;0,00;126,90;0,12;0,00;0,00;
0,00;0,00;127,01;0,12;0,00;0,00;
0,00;0,00;127,13;0,15;0,00;0,00;
0,00;0,00;127,24;0,17;0,00;0,00;
0,00;0,00;127,35;0,17;0,00;0,00;
0,00;0,00;127,46;0,19;0,00;0,00;
0,00;0,00;127,57;0,20;0,00;0,00;
0,00;0,00;127,69;0,23;0,00;0,00;
0,00;0,00;127,80;0,23;0,00;0,00;
0,00;0,00;127,91;0,26;0,00;0,00;
0,00;0,00;128,02;0,26;0,00;0,00;
0,00;0,00;128,13;0,29;0,00;0,00;
0,00;0,00;128,24;0,29;0,00;0,00;
0,00;0,00;128,36;0,31;0,00;0,00;
0,00;0,00;128,47;0,32;0,00;0,00;
0,00;0,00;128,58;0,34;0,00;0,00;
0,00;0,00;128,69;0,35;0,00;0,00;
0,00;0,00;128,81;0,36;0,00;0,00;
0,00;0,00;128,92;0,36;0,00;0,00;
0,00;0,00;129,03;0,39;0,00;0,00;
0,00;0,00;129,14;0,41;0,00;0,00;
0,00;0,00;129,25;0,41;0,00;0,00;
0,00;0,00;129,36;0,42;0,00;0,00;
0,00;0,00;129,48;0,44;0,00;0,00;
0,00;0,00;129,59;0,47;0,00;0,00;
0,00;0,00;129,70;0,47;0,00;0,00;
0,00;0,00;129,81;0,50;0,00;0,00;
0,00;0,00;129,92;0,52;0,00;0,00;
