16160;09.04.21 11:41:07;21;Avvicinamento Pressata Finale;position < min position (11);20210408204621A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;1,12;0,04;0,00;0,00;
0,00;0,00;4,20;0,04;0,00;0,00;
0,00;0,00;8,82;0,08;0,00;0,00;
0,00;0,00;13,62;0,12;0,00;0,00;
0,00;0,00;18,42;0,04;0,00;0,00;
0,00;0,00;23,22;0,04;0,00;0,00;
0,00;0,00;28,02;0,08;0,00;0,00;
0,00;0,00;32,82;0,04;0,00;0,00;
0,00;0,00;37,62;0,04;0,00;0,00;
0,00;0,00;42,42;0,08;0,00;0,00;
0,00;0,00;47,22;0,04;0,00;0,00;
0,00;0,00;52,02;0,08;0,00;0,00;
0,00;0,00;56,82;0,04;0,00;0,00;
0,00;0,00;66,42;0,04;0,00;0,00;
0,00;0,00;71,22;0,04;0,00;0,00;
0,00;0,00;76,02;0,04;0,00;0,00;
0,00;0,00;80,82;0,08;0,00;0,00;
0,00;0,00;85,62;0,04;0,00;0,00;
0,00;0,00;95,22;0,04;0,00;0,00;
0,00;0,00;100,02;0,04;0,00;0,00;
0,00;0,00;109,62;0,04;0,00;0,00;
0,00;0,00;114,42;0,08;0,00;0,00;
0,00;0,00;124,02;0,12;0,00;0,00;
0,00;0,00;133,62;0,08;0,00;0,00;
0,00;0,00;138,42;0,04;0,00;0,00;
0,00;0,00;152,82;0,08;0,00;0,00;
0,00;0,00;157,62;0,04;0,00;0,00;
0,00;0,00;162,42;0,08;0,00;0,00;
0,00;0,00;167,22;0,04;0,00;0,00;
0,00;0,00;172,02;0,04;0,00;0,00;
0,00;0,00;176,82;0,08;0,00;0,00;
0,00;0,00;181,62;0,04;0,00;0,00;
0,00;0,00;186,42;-0,01;0,00;0,00;
0,00;0,00;191,22;0,04;0,00;0,00;
0,00;0,00;200,82;0,08;0,00;0,00;
0,00;0,00;205,62;0,04;0,00;0,00;
0,00;0,00;210,42;0,04;0,00;0,00;
0,00;0,00;215,22;0,04;0,00;0,00;
0,00;0,00;220,02;0,04;0,00;0,00;
0,00;0,00;224,82;0,04;0,00;0,00;
0,00;0,00;229,62;0,04;0,00;0,00;
0,00;0,00;234,42;0,08;0,00;0,00;
0,00;0,00;239,22;0,08;0,00;0,00;
0,00;0,00;244,02;0,08;0,00;0,00;
0,00;0,00;248,82;0,08;0,00;0,00;
0,00;0,00;253,50;0,04;0,00;0,00;
0,00;0,00;257,90;0,12;0,00;0,00;
0,00;0,00;257,97;0,08;0,00;0,00;
0,00;0,00;258,12;0,12;0,00;0,00;
0,00;0,00;258,28;0,17;0,00;0,00;
0,00;0,00;258,44;0,12;0,00;0,00;
0,00;0,00;258,60;0,17;0,00;0,00;
0,00;0,00;258,76;0,17;0,00;0,00;
0,00;0,00;258,92;0,17;0,00;0,00;
0,00;0,00;259,08;0,17;0,00;0,00;
0,00;0,00;259,24;0,12;0,00;0,00;
0,00;0,00;259,40;0,17;0,00;0,00;
0,00;0,00;259,56;0,17;0,00;0,00;
0,00;0,00;259,72;0,17;0,00;0,00;
0,00;0,00;259,88;0,17;0,00;0,00;
0,00;0,00;260,04;0,17;0,00;0,00;
0,00;0,00;260,21;0,17;0,00;0,00;
0,00;0,00;260,36;0,17;0,00;0,00;
0,00;0,00;260,52;0,12;0,00;0,00;
0,00;0,00;260,68;0,17;0,00;0,00;
0,00;0,00;260,84;0,12;0,00;0,00;
0,00;0,00;261,00;0,17;0,00;0,00;
0,00;0,00;261,16;0,17;0,00;0,00;
0,00;0,00;261,32;0,17;0,00;0,00;
0,00;0,00;261,48;0,17;0,00;0,00;
0,00;0,00;261,64;0,12;0,00;0,00;
0,00;0,00;261,80;0,17;0,00;0,00;
0,00;0,00;261,96;0,17;0,00;0,00;
0,00;0,00;262,12;0,17;0,00;0,00;
0,00;0,00;262,29;0,17;0,00;0,00;
0,00;0,00;262,44;0,17;0,00;0,00;
0,00;0,00;262,60;0,17;0,00;0,00;
0,00;0,00;262,76;0,12;0,00;0,00;
0,00;0,00;262,92;0,17;0,00;0,00;
0,00;0,00;263,08;0,17;0,00;0,00;
0,00;0,00;263,24;0,17;0,00;0,00;
0,00;0,00;263,40;0,12;0,00;0,00;
0,00;0,00;263,57;0,17;0,00;0,00;
0,00;0,00;263,72;0,17;0,00;0,00;
0,00;0,00;263,88;0,17;0,00;0,00;
0,00;0,00;264,04;0,17;0,00;0,00;
0,00;0,00;264,20;0,17;0,00;0,00;
0,00;0,00;264,37;0,17;0,00;0,00;
0,00;0,00;264,52;0,17;0,00;0,00;
0,00;0,00;264,68;0,17;0,00;0,00;
0,00;0,00;264,85;0,12;0,00;0,00;
0,00;0,00;265,00;0,17;0,00;0,00;
0,00;0,00;265,17;0,17;0,00;0,00;
0,00;0,00;265,32;0,17;0,00;0,00;
0,00;0,00;265,48;0,17;0,00;0,00;
0,00;0,00;265,64;0,12;0,00;0,00;
0,00;0,00;265,80;0,17;0,00;0,00;
0,00;0,00;265,96;0,17;0,00;0,00;
0,00;0,00;266,12;0,12;0,00;0,00;
0,00;0,00;266,28;0,12;0,00;0,00;
0,00;0,00;266,44;0,12;0,00;0,00;
0,00;0,00;266,60;0,12;0,00;0,00;
0,00;0,00;266,76;0,17;0,00;0,00;
0,00;0,00;266,92;0,17;0,00;0,00;
0,00;0,00;267,08;0,17;0,00;0,00;
0,00;0,00;267,24;0,17;0,00;0,00;
0,00;0,00;267,40;0,12;0,00;0,00;
0,00;0,00;267,56;0,12;0,00;0,00;
0,00;0,00;267,73;0,17;0,00;0,00;
0,00;0,00;267,88;0,17;0,00;0,00;
0,00;0,00;268,04;0,17;0,00;0,00;
0,00;0,00;268,20;0,17;0,00;0,00;
0,00;0,00;268,36;0,17;0,00;0,00;
0,00;0,00;268,53;0,17;0,00;0,00;
0,00;0,00;268,68;0,12;0,00;0,00;
0,00;0,00;268,84;0,12;0,00;0,00;
0,00;0,00;269,01;0,17;0,00;0,00;
0,00;0,00;269,16;0,17;0,00;0,00;
0,00;0,00;269,32;0,17;0,00;0,00;
0,00;0,00;269,48;0,17;0,00;0,00;
0,00;0,00;269,64;0,12;0,00;0,00;
0,00;0,00;269,80;0,17;0,00;0,00;
0,00;0,00;269,96;0,17;0,00;0,00;
0,00;0,00;270,12;0,17;0,00;0,00;
0,00;0,00;270,28;0,17;0,00;0,00;
0,00;0,00;270,44;0,17;0,00;0,00;
0,00;0,00;270,61;0,12;0,00;0,00;
0,00;0,00;270,76;0,08;0,00;0,00;
0,00;0,00;270,92;0,12;0,00;0,00;
0,00;0,00;271,08;0,17;0,00;0,00;
0,00;0,00;271,24;0,17;0,00;0,00;
0,00;0,00;271,40;0,17;0,00;0,00;
0,00;0,00;271,56;0,12;0,00;0,00;
0,00;0,00;271,72;0,17;0,00;0,00;
0,00;0,00;271,89;0,12;0,00;0,00;
0,00;0,00;272,04;0,12;0,00;0,00;
0,00;0,00;272,20;0,12;0,00;0,00;
0,00;0,00;272,36;0,12;0,00;0,00;
0,00;0,00;272,52;0,12;0,00;0,00;
0,00;0,00;272,69;0,17;0,00;0,00;
0,00;0,00;272,84;0,17;0,00;0,00;
0,00;0,00;273,00;0,17;0,00;0,00;
0,00;0,00;273,17;0,17;0,00;0,00;
0,00;0,00;273,32;0,17;0,00;0,00;
0,00;0,00;273,48;0,17;0,00;0,00;
0,00;0,00;273,64;0,12;0,00;0,00;
0,00;0,00;273,80;0,17;0,00;0,00;
0,00;0,00;273,96;0,17;0,00;0,00;
0,00;0,00;274,12;0,17;0,00;0,00;
0,00;0,00;274,28;0,12;0,00;0,00;
0,00;0,00;274,44;0,17;0,00;0,00;
0,00;0,00;274,60;0,17;0,00;0,00;
0,00;0,00;274,76;0,12;0,00;0,00;
0,00;0,00;274,92;0,17;0,00;0,00;
0,00;0,00;275,08;0,17;0,00;0,00;
0,00;0,00;275,24;0,17;0,00;0,00;
0,00;0,00;275,40;0,17;0,00;0,00;
0,00;0,00;275,56;0,17;0,00;0,00;
0,00;0,00;275,72;0,17;0,00;0,00;
0,00;0,00;275,88;0,12;0,00;0,00;
0,00;0,00;276,05;0,17;0,00;0,00;
