22686;05.07.21 15:26:33;21;Avvicinamento Pressata Finale;Alcun errore (0);20210705101336P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,00;-0,09;0,00;0,00;
0,00;0,00;1,12;0,09;0,00;0,00;
0,00;0,00;8,82;0,04;0,00;0,00;
0,00;0,00;13,63;0,04;0,00;0,00;
0,00;0,00;66,42;-0,04;0,00;0,00;
0,00;0,00;95,22;-0,04;0,00;0,00;
0,00;0,00;104,82;-0,04;0,00;0,00;
0,00;0,00;109,62;-0,04;0,00;0,00;
0,00;0,00;114,42;0,04;0,00;0,00;
0,00;0,00;128,82;-0,04;0,00;0,00;
0,00;0,00;152,82;-0,04;0,00;0,00;
0,00;0,00;157,62;0,04;0,00;0,00;
0,00;0,00;167,22;-0,04;0,00;0,00;
0,00;0,00;172,02;-0,04;0,00;0,00;
0,00;0,00;186,42;-0,04;0,00;0,00;
0,00;0,00;196,02;0,04;0,00;0,00;
0,00;0,00;200,82;0,04;0,00;0,00;
0,00;0,00;215,22;0,09;0,00;0,00;
0,00;0,00;220,02;0,04;0,00;0,00;
0,00;0,00;229,62;0,04;0,00;0,00;
0,00;0,00;239,22;-0,04;0,00;0,00;
0,00;0,00;248,82;-0,04;0,00;0,00;
0,00;0,00;287,19;-0,04;0,00;0,00;
0,00;0,00;290,48;-0,09;0,00;0,00;
0,00;0,00;291,95;0,04;0,00;0,00;
0,00;0,00;292,23;0,04;0,00;0,00;
0,00;0,00;292,61;0,04;0,00;0,00;
0,00;0,00;292,81;0,04;0,00;0,00;
0,00;0,00;293,57;0,04;0,00;0,00;
0,00;0,00;293,77;0,04;0,00;0,00;
0,00;0,00;293,96;0,04;0,00;0,00;
0,00;0,00;294,15;0,09;0,00;0,00;
0,00;0,00;294,34;0,04;0,00;0,00;
0,00;0,00;294,53;0,04;0,00;0,00;
0,00;0,00;294,73;0,04;0,00;0,00;
0,00;0,00;295,11;0,04;0,00;0,00;
0,00;0,00;295,30;0,04;0,00;0,00;
0,00;0,00;296,07;0,04;0,00;0,00;
0,00;0,00;296,45;0,04;0,00;0,00;
0,00;0,00;296,84;0,09;0,00;0,00;
0,00;0,00;297,03;0,09;0,00;0,00;
0,00;0,00;297,22;0,04;0,00;0,00;
0,00;0,00;297,41;0,04;0,00;0,00;
0,00;0,00;297,61;0,04;0,00;0,00;
0,00;0,00;297,99;0,13;0,00;0,00;
0,00;0,00;298,37;0,09;0,00;0,00;
0,00;0,00;298,57;0,04;0,00;0,00;
0,00;0,00;298,76;0,04;0,00;0,00;
0,00;0,00;299,14;0,09;0,00;0,00;
0,00;0,00;299,33;0,09;0,00;0,00;
0,00;0,00;299,53;0,04;0,00;0,00;
0,00;0,00;299,72;0,09;0,00;0,00;
0,00;0,00;299,91;0,04;0,00;0,00;
0,00;0,00;300,10;0,04;0,00;0,00;
0,00;0,00;300,29;0,04;0,00;0,00;
0,00;0,00;300,49;0,18;0,00;0,00;
0,00;0,00;300,68;0,18;0,00;0,00;
0,00;0,00;300,87;0,30;0,00;0,00;
0,00;0,00;301,06;0,30;0,00;0,00;
0,00;0,00;301,25;0,35;0,00;0,00;
0,00;0,00;301,45;0,35;0,00;0,00;
0,00;0,00;301,64;0,35;0,00;0,00;
0,00;0,00;301,83;0,44;0,00;0,00;
0,00;0,00;302,02;0,52;0,00;0,00;
0,00;0,00;302,21;0,52;0,00;0,00;
0,00;0,00;302,41;0,52;0,00;0,00;
0,00;0,00;302,60;0,52;0,00;0,00;
0,00;0,00;302,79;0,56;0,00;0,00;
0,00;0,00;302,98;0,60;0,00;0,00;
0,00;0,00;303,17;0,60;0,00;0,00;
0,00;0,00;303,37;0,52;0,00;0,00;
0,00;0,00;303,56;0,52;0,00;0,00;
0,00;0,00;303,75;0,56;0,00;0,00;
0,00;0,00;303,94;0,92;0,00;0,00;
0,00;0,00;304,13;1,01;0,00;0,00;
0,00;0,00;304,32;1,05;0,00;0,00;
0,00;0,00;304,52;1,05;0,00;0,00;
0,00;0,00;304,71;1,13;0,00;0,00;
0,00;0,00;304,90;1,13;0,00;0,00;
0,00;0,00;305,09;1,17;0,00;0,00;
0,00;0,00;305,29;1,31;0,00;0,00;
0,00;0,00;305,48;1,31;0,00;0,00;
0,00;0,00;305,67;1,35;0,00;0,00;
0,00;0,00;305,86;1,48;0,00;0,00;
0,00;0,00;306,05;1,40;0,00;0,00;
0,00;0,00;306,25;1,52;0,00;0,00;
0,00;0,00;306,44;1,48;0,00;0,00;
0,00;0,00;306,63;1,57;0,00;0,00;
0,00;0,00;306,82;1,70;0,00;0,00;
0,00;0,00;307,01;1,65;0,00;0,00;
0,00;0,00;307,20;1,70;0,00;0,00;
0,00;0,00;307,40;1,70;0,00;0,00;
0,00;0,00;307,59;1,70;0,00;0,00;
0,00;0,00;307,78;1,78;0,00;0,00;
0,00;0,00;307,97;1,78;0,00;0,00;
0,00;0,00;308,17;1,74;0,00;0,00;
0,00;0,00;308,36;1,91;0,00;0,00;
0,00;0,00;308,55;1,82;0,00;0,00;
0,00;0,00;308,74;1,91;0,00;0,00;
0,00;0,00;308,93;2,05;0,00;0,00;
0,00;0,00;309,13;2,00;0,00;0,00;
0,00;0,00;309,32;2,05;0,00;0,00;
0,00;0,00;309,51;2,09;0,00;0,00;
0,00;0,00;309,70;2,09;0,00;0,00;
0,00;0,00;309,89;2,08;0,00;0,00;
0,00;0,00;310,09;2,13;0,00;0,00;
0,00;0,00;310,28;2,21;0,00;0,00;
0,00;0,00;310,47;2,26;0,00;0,00;
0,00;0,00;310,66;2,44;0,00;0,00;
0,00;0,00;310,85;3,30;0,00;0,00;
0,00;0,00;311,03;6,48;0,00;0,00;
0,00;0,00;311,09;7,66;0,00;0,00;
0,00;0,00;311,09;7,83;0,00;0,00;
0,00;0,00;311,03;6,35;0,00;0,00;
0,00;0,00;309,44;-0,13;0,00;0,00;
0,00;0,00;305,81;-0,09;0,00;0,00;
0,00;0,00;301,10;-0,09;0,00;0,00;
0,00;0,00;296,28;-0,13;0,00;0,00;
0,00;0,00;291,48;-0,04;0,00;0,00;
0,00;0,00;286,68;-0,09;0,00;0,00;
0,00;0,00;281,88;-0,04;0,00;0,00;
0,00;0,00;277,08;-0,09;0,00;0,00;
0,00;0,00;272,28;-0,04;0,00;0,00;
0,00;0,00;267,48;-0,04;0,00;0,00;
0,00;0,00;262,68;-0,09;0,00;0,00;
0,00;0,00;257,88;-0,04;0,00;0,00;
0,00;0,00;243,48;-0,04;0,00;0,00;
0,00;0,00;238,68;-0,04;0,00;0,00;
0,00;0,00;233,88;-0,09;0,00;0,00;
0,00;0,00;229,08;-0,09;0,00;0,00;
0,00;0,00;224,28;-0,13;0,00;0,00;
0,00;0,00;219,48;-0,04;0,00;0,00;
0,00;0,00;214,68;-0,04;0,00;0,00;
0,00;0,00;209,88;-0,09;0,00;0,00;
0,00;0,00;205,08;-0,09;0,00;0,00;
0,00;0,00;200,28;-0,04;0,00;0,00;
0,00;0,00;195,48;-0,09;0,00;0,00;
0,00;0,00;190,68;-0,09;0,00;0,00;
0,00;0,00;185,88;0,04;0,00;0,00;
0,00;0,00;181,08;-0,09;0,00;0,00;
0,00;0,00;176,28;-0,09;0,00;0,00;
0,00;0,00;166,68;-0,04;0,00;0,00;
0,00;0,00;161,88;-0,04;0,00;0,00;
0,00;0,00;157,08;-0,09;0,00;0,00;
0,00;0,00;152,28;-0,04;0,00;0,00;
0,00;0,00;147,48;-0,04;0,00;0,00;
0,00;0,00;137,88;-0,09;0,00;0,00;
0,00;0,00;133,08;-0,04;0,00;0,00;
0,00;0,00;123,48;-0,04;0,00;0,00;
