46572;17.06.21 15:15:20;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force < min. force (9);20210617133815P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;171,52;-0,23;0,00;0,00;
0,00;0,00;171,47;-0,31;0,00;0,00;
0,00;0,00;171,72;-0,08;0,00;0,00;
0,00;0,00;175,55;-0,08;0,00;0,00;
0,00;0,00;178,50;-0,08;0,00;0,00;
0,00;0,00;178,36;-0,47;0,00;0,00;
0,00;0,00;177,83;-0,61;0,00;0,00;
0,00;0,00;177,09;-0,39;0,00;0,00;
0,00;0,00;176,73;-0,31;0,00;0,00;
0,00;0,00;176,57;-0,31;0,00;0,00;
0,00;0,00;176,49;-0,31;0,00;0,00;
0,00;0,00;176,49;-0,31;0,00;0,00;
0,00;0,00;176,55;-0,08;0,00;0,00;
