10338;01.02.21 14:08:05;21;Avvicinamento Pressata Finale;position < min position (11);20210201090024A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;63,20;0,04;0,00;0,00;
0,00;0,00;64,02;0,04;0,00;0,00;
0,00;0,00;65,30;0,09;0,00;0,00;
0,00;0,00;83,72;0,04;0,00;0,00;
0,00;0,00;86,12;0,04;0,00;0,00;
0,00;0,00;88,52;0,04;0,00;0,00;
0,00;0,00;95,72;0,04;0,00;0,00;
0,00;0,00;98,12;-0,09;0,00;0,00;
0,00;0,00;107,72;0,09;0,00;0,00;
0,00;0,00;110,12;0,04;0,00;0,00;
0,00;0,00;119,72;0,04;0,00;0,00;
0,00;0,00;124,52;0,04;0,00;0,00;
0,00;0,00;126,92;0,04;0,00;0,00;
0,00;0,00;158,12;0,04;0,00;0,00;
0,00;0,00;162,92;-0,04;0,00;0,00;
0,00;0,00;170,12;-0,04;0,00;0,00;
0,00;0,00;177,32;-0,04;0,00;0,00;
0,00;0,00;184,52;-0,04;0,00;0,00;
0,00;0,00;191,72;-0,04;0,00;0,00;
0,00;0,00;206,12;0,04;0,00;0,00;
0,00;0,00;210,92;-0,09;0,00;0,00;
0,00;0,00;215,72;0,04;0,00;0,00;
0,00;0,00;220,52;0,04;0,00;0,00;
0,00;0,00;225,32;-0,04;0,00;0,00;
0,00;0,00;227,72;-0,04;0,00;0,00;
0,00;0,00;232,52;-0,04;0,00;0,00;
0,00;0,00;234,92;-0,04;0,00;0,00;
0,00;0,00;244,52;0,04;0,00;0,00;
0,00;0,00;246,92;0,09;0,00;0,00;
0,00;0,00;253,94;-0,04;0,00;0,00;
0,00;0,00;255,63;-0,04;0,00;0,00;
0,00;0,00;256,88;-0,04;0,00;0,00;
0,00;0,00;257,61;-0,04;0,00;0,00;
0,00;0,00;257,83;-0,04;0,00;0,00;
0,00;0,00;258,37;0,04;0,00;0,00;
0,00;0,00;258,54;0,04;0,00;0,00;
0,00;0,00;258,70;0,04;0,00;0,00;
0,00;0,00;259,98;0,04;0,00;0,00;
0,00;0,00;260,94;0,04;0,00;0,00;
0,00;0,00;261,26;0,04;0,00;0,00;
0,00;0,00;261,74;0,04;0,00;0,00;
0,00;0,00;262,06;0,04;0,00;0,00;
0,00;0,00;262,22;0,04;0,00;0,00;
0,00;0,00;262,38;0,04;0,00;0,00;
0,00;0,00;263,82;0,09;0,00;0,00;
0,00;0,00;264,78;0,04;0,00;0,00;
0,00;0,00;265,74;0,04;0,00;0,00;
0,00;0,00;266,22;0,09;0,00;0,00;
0,00;0,00;268,46;0,04;0,00;0,00;
0,00;0,00;268,62;0,04;0,00;0,00;
0,00;0,00;268,94;0,04;0,00;0,00;
0,00;0,00;269,10;0,04;0,00;0,00;
0,00;0,00;269,74;0,04;0,00;0,00;
0,00;0,00;270,54;0,04;0,00;0,00;
0,00;0,00;271,66;0,04;0,00;0,00;
0,00;0,00;272,14;0,04;0,00;0,00;
0,00;0,00;272,94;0,09;0,00;0,00;
0,00;0,00;275,66;0,09;0,00;0,00;
0,00;0,00;275,82;0,04;0,00;0,00;
0,00;0,00;276,78;0,04;0,00;0,00;
0,00;0,00;277,10;0,04;0,00;0,00;
0,00;0,00;277,58;0,04;0,00;0,00;
0,00;0,00;278,38;0,18;0,00;0,00;
0,00;0,00;278,54;0,18;0,00;0,00;
0,00;0,00;278,69;2,08;0,00;0,00;
0,00;0,00;278,84;5,69;0,00;0,00;
0,00;0,00;278,98;9,09;0,00;0,00;
0,00;0,00;279,14;10,66;0,00;0,00;
0,00;0,00;279,31;11,05;0,00;0,00;
0,00;0,00;279,48;10,79;0,00;0,00;
0,00;0,00;279,65;10,96;0,00;0,00;
0,00;0,00;279,81;11,05;0,00;0,00;
0,00;0,00;279,97;11,14;0,00;0,00;
0,00;0,00;280,13;11,30;0,00;0,00;
0,00;0,00;280,29;11,30;0,00;0,00;
0,00;0,00;280,45;11,35;0,00;0,00;
0,00;0,00;280,61;11,48;0,00;0,00;
0,00;0,00;280,78;11,48;0,00;0,00;
0,00;0,00;280,94;11,52;0,00;0,00;
0,00;0,00;281,10;11,56;0,00;0,00;
0,00;0,00;281,26;11,65;0,00;0,00;
0,00;0,00;281,41;11,74;0,00;0,00;
0,00;0,00;281,58;11,83;0,00;0,00;
0,00;0,00;281,74;12,00;0,00;0,00;
0,00;0,00;281,90;12,31;0,00;0,00;
0,00;0,00;282,05;12,48;0,00;0,00;
0,00;0,00;282,21;12,39;0,00;0,00;
0,00;0,00;282,38;12,43;0,00;0,00;
0,00;0,00;282,54;12,66;0,00;0,00;
0,00;0,00;282,70;12,78;0,00;0,00;
0,00;0,00;282,86;12,99;0,00;0,00;
0,00;0,00;283,01;13,26;0,00;0,00;
0,00;0,00;283,17;13,13;0,00;0,00;
0,00;0,00;283,34;13,31;0,00;0,00;
0,00;0,00;283,50;13,52;0,00;0,00;
0,00;0,00;283,65;13,56;0,00;0,00;
0,00;0,00;283,82;13,43;0,00;0,00;
0,00;0,00;283,98;13,52;0,00;0,00;
0,00;0,00;284,14;13,56;0,00;0,00;
0,00;0,00;284,30;13,61;0,00;0,00;
0,00;0,00;284,46;13,65;0,00;0,00;
0,00;0,00;284,62;13,74;0,00;0,00;
0,00;0,00;284,77;13,83;0,00;0,00;
