17436;16.03.21 11:51:27;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210316095832P0037;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;11,76;0,04;0,00;0,00;
0,00;0,00;12,55;0,04;0,00;0,00;
0,00;0,00;13,84;0,04;0,00;0,00;
0,00;0,00;15,65;0,04;0,00;0,00;
0,00;0,00;17,97;0,03;0,00;0,00;
0,00;0,00;20,80;0,06;0,00;0,00;
0,00;0,00;24,14;0,04;0,00;0,00;
0,00;0,00;27,62;0,02;0,00;0,00;
0,00;0,00;31,15;0,03;0,00;0,00;
0,00;0,00;34,66;0,04;0,00;0,00;
0,00;0,00;38,19;0,03;0,00;0,00;
0,00;0,00;41,71;0,03;0,00;0,00;
0,00;0,00;45,23;0,02;0,00;0,00;
0,00;0,00;48,75;0,04;0,00;0,00;
0,00;0,00;52,27;0,04;0,00;0,00;
0,00;0,00;55,79;0,04;0,00;0,00;
0,00;0,00;59,31;0,03;0,00;0,00;
0,00;0,00;62,83;0,03;0,00;0,00;
0,00;0,00;66,35;0,04;0,00;0,00;
0,00;0,00;69,87;0,03;0,00;0,00;
0,00;0,00;73,39;0,03;0,00;0,00;
0,00;0,00;76,91;0,01;0,00;0,00;
0,00;0,00;80,43;0,03;0,00;0,00;
0,00;0,00;83,95;0,02;0,00;0,00;
0,00;0,00;87,47;0,03;0,00;0,00;
0,00;0,00;90,99;0,04;0,00;0,00;
0,00;0,00;94,51;0,03;0,00;0,00;
0,00;0,00;98,03;0,01;0,00;0,00;
0,00;0,00;101,55;0,03;0,00;0,00;
0,00;0,00;105,07;0,03;0,00;0,00;
0,00;0,00;108,58;0,04;0,00;0,00;
0,00;0,00;112,11;0,02;0,00;0,00;
0,00;0,00;115,63;0,01;0,00;0,00;
0,00;0,00;119,15;0,03;0,00;0,00;
0,00;0,00;122,50;0,01;0,00;0,00;
0,00;0,00;125,39;0,01;0,00;0,00;
0,00;0,00;131,06;0,01;0,00;0,00;
0,00;0,00;131,96;-0,01;0,00;0,00;
0,00;0,00;132,37;-0,01;0,00;0,00;
0,00;0,00;132,45;0,01;0,00;0,00;
0,00;0,00;132,53;0,01;0,00;0,00;
0,00;0,00;132,93;0,01;0,00;0,00;
0,00;0,00;133,01;0,01;0,00;0,00;
0,00;0,00;133,33;0,01;0,00;0,00;
0,00;0,00;133,57;0,01;0,00;0,00;
0,00;0,00;133,73;0,01;0,00;0,00;
0,00;0,00;133,90;0,01;0,00;0,00;
0,00;0,00;133,97;0,01;0,00;0,00;
0,00;0,00;134,05;0,01;0,00;0,00;
0,00;0,00;135,18;0,01;0,00;0,00;
0,00;0,00;135,33;0,01;0,00;0,00;
0,00;0,00;135,73;0,01;0,00;0,00;
0,00;0,00;135,89;0,01;0,00;0,00;
0,00;0,00;135,98;0,01;0,00;0,00;
0,00;0,00;136,29;0,01;0,00;0,00;
0,00;0,00;136,69;0,01;0,00;0,00;
0,00;0,00;137,41;0,01;0,00;0,00;
0,00;0,00;137,58;0,01;0,00;0,00;
0,00;0,00;137,66;0,01;0,00;0,00;
0,00;0,00;137,73;0,01;0,00;0,00;
0,00;0,00;137,81;0,01;0,00;0,00;
0,00;0,00;137,90;0,01;0,00;0,00;
0,00;0,00;137,98;0,01;0,00;0,00;
0,00;0,00;138,13;0,01;0,00;0,00;
0,00;0,00;138,37;0,01;0,00;0,00;
0,00;0,00;138,45;0,01;0,00;0,00;
0,00;0,00;138,53;0,01;0,00;0,00;
0,00;0,00;138,78;0,01;0,00;0,00;
0,00;0,00;139,09;0,01;0,00;0,00;
0,00;0,00;139,18;0,01;0,00;0,00;
0,00;0,00;139,49;0,01;0,00;0,00;
0,00;0,00;139,65;0,01;0,00;0,00;
0,00;0,00;140,29;0,01;0,00;0,00;
0,00;0,00;140,46;0,01;0,00;0,00;
0,00;0,00;140,61;0,01;0,00;0,00;
0,00;0,00;140,78;0,01;0,00;0,00;
0,00;0,00;140,93;0,01;0,00;0,00;
0,00;0,00;141,18;0,01;0,00;0,00;
0,00;0,00;141,65;0,01;0,00;0,00;
0,00;0,00;141,74;0,01;0,00;0,00;
0,00;0,00;142,05;0,01;0,00;0,00;
0,00;0,00;142,13;0,01;0,00;0,00;
0,00;0,00;142,21;0,01;0,00;0,00;
0,00;0,00;142,37;0,01;0,00;0,00;
0,00;0,00;142,45;0,01;0,00;0,00;
0,00;0,00;142,69;0,01;0,00;0,00;
0,00;0,00;142,77;0,01;0,00;0,00;
0,00;0,00;142,93;0,01;0,00;0,00;
0,00;0,00;143,49;0,01;0,00;0,00;
0,00;0,00;143,65;0,01;0,00;0,00;
0,00;0,00;143,97;0,01;0,00;0,00;
0,00;0,00;144,13;0,01;0,00;0,00;
0,00;0,00;144,22;0,01;0,00;0,00;
0,00;0,00;144,38;0,01;0,00;0,00;
0,00;0,00;144,61;0,01;0,00;0,00;
0,00;0,00;144,69;0,01;0,00;0,00;
0,00;0,00;144,93;0,01;0,00;0,00;
0,00;0,00;145,01;0,01;0,00;0,00;
0,00;0,00;145,25;0,01;0,00;0,00;
0,00;0,00;145,65;0,01;0,00;0,00;
0,00;0,00;146,05;0,01;0,00;0,00;
0,00;0,00;146,29;0,01;0,00;0,00;
0,00;0,00;146,38;0,01;0,00;0,00;
0,00;0,00;146,77;0,01;0,00;0,00;
0,00;0,00;147,01;0,01;0,00;0,00;
0,00;0,00;147,17;0,01;0,00;0,00;
0,00;0,00;147,90;0,01;0,00;0,00;
0,00;0,00;147,98;0,01;0,00;0,00;
0,00;0,00;148,21;0,01;0,00;0,00;
0,00;0,00;148,30;0,01;0,00;0,00;
0,00;0,00;148,45;0,01;0,00;0,00;
0,00;0,00;148,53;0,01;0,00;0,00;
0,00;0,00;149,33;0,01;0,00;0,00;
0,00;0,00;149,41;0,04;0,00;0,00;
0,00;0,00;149,49;0,05;0,00;0,00;
0,00;0,00;149,57;0,08;0,00;0,00;
0,00;0,00;149,65;0,10;0,00;0,00;
0,00;0,00;149,73;0,12;0,00;0,00;
0,00;0,00;149,81;0,14;0,00;0,00;
0,00;0,00;149,89;0,14;0,00;0,00;
0,00;0,00;149,97;0,14;0,00;0,00;
0,00;0,00;150,05;0,17;0,00;0,00;
0,00;0,00;150,13;0,17;0,00;0,00;
0,00;0,00;150,21;0,17;0,00;0,00;
0,00;0,00;150,29;0,17;0,00;0,00;
0,00;0,00;150,38;0,17;0,00;0,00;
0,00;0,00;150,45;0,17;0,00;0,00;
0,00;0,00;150,53;0,20;0,00;0,00;
0,00;0,00;150,61;0,18;0,00;0,00;
0,00;0,00;150,69;0,20;0,00;0,00;
0,00;0,00;150,78;0,20;0,00;0,00;
0,00;0,00;150,85;0,20;0,00;0,00;
0,00;0,00;150,93;0,20;0,00;0,00;
0,00;0,00;151,02;0,20;0,00;0,00;
0,00;0,00;151,10;0,21;0,00;0,00;
0,00;0,00;151,17;0,22;0,00;0,00;
0,00;0,00;151,26;0,23;0,00;0,00;
0,00;0,00;151,34;0,23;0,00;0,00;
0,00;0,00;151,42;0,23;0,00;0,00;
0,00;0,00;151,49;0,23;0,00;0,00;
0,00;0,00;151,58;0,01;0,00;0,00;
0,00;0,00;151,66;0,02;0,00;0,00;
