10793;04.02.21 13:51:38;21;Avvicinamento Pressata Finale;force > max. force (8);20210204105707A0211;
0,00;0,00;261,26;0,04;0,00;0,00;
0,00;0,00;261,58;0,04;0,00;0,00;
0,00;0,00;262,22;0,09;0,00;0,00;
0,00;0,00;262,54;0,09;0,00;0,00;
0,00;0,00;262,86;0,04;0,00;0,00;
0,00;0,00;263,18;0,04;0,00;0,00;
0,00;0,00;263,50;0,04;0,00;0,00;
0,00;0,00;263,82;0,04;0,00;0,00;
0,00;0,00;264,14;0,13;0,00;0,00;
0,00;0,00;264,46;0,13;0,00;0,00;
0,00;0,00;264,78;0,09;0,00;0,00;
0,00;0,00;265,10;0,04;0,00;0,00;
0,00;0,00;265,42;0,09;0,00;0,00;
0,00;0,00;265,74;0,04;0,00;0,00;
0,00;0,00;266,06;0,04;0,00;0,00;
0,00;0,00;266,38;0,13;0,00;0,00;
0,00;0,00;267,02;0,04;0,00;0,00;
0,00;0,00;267,34;0,04;0,00;0,00;
0,00;0,00;267,66;0,04;0,00;0,00;
0,00;0,00;267,98;0,09;0,00;0,00;
0,00;0,00;268,30;0,04;0,00;0,00;
0,00;0,00;268,62;0,04;0,00;0,00;
0,00;0,00;268,94;0,09;0,00;0,00;
0,00;0,00;269,26;0,13;0,00;0,00;
0,00;0,00;269,58;0,09;0,00;0,00;
0,00;0,00;269,90;0,04;0,00;0,00;
0,00;0,00;270,22;0,04;0,00;0,00;
0,00;0,00;270,54;0,09;0,00;0,00;
0,00;0,00;270,86;0,13;0,00;0,00;
0,00;0,00;271,18;0,09;0,00;0,00;
0,00;0,00;271,50;0,09;0,00;0,00;
0,00;0,00;271,82;0,04;0,00;0,00;
0,00;0,00;272,14;0,04;0,00;0,00;
0,00;0,00;272,46;0,13;0,00;0,00;
0,00;0,00;272,78;0,09;0,00;0,00;
0,00;0,00;273,10;0,18;0,00;0,00;
0,00;0,00;273,42;0,13;0,00;0,00;
0,00;0,00;274,06;0,09;0,00;0,00;
0,00;0,00;274,38;0,09;0,00;0,00;
0,00;0,00;274,70;0,04;0,00;0,00;
0,00;0,00;275,02;0,13;0,00;0,00;
0,00;0,00;275,34;0,13;0,00;0,00;
0,00;0,00;275,66;0,13;0,00;0,00;
0,00;0,00;275,98;0,04;0,00;0,00;
0,00;0,00;276,30;0,09;0,00;0,00;
0,00;0,00;276,94;0,13;0,00;0,00;
0,00;0,00;277,26;0,09;0,00;0,00;
0,00;0,00;277,58;0,04;0,00;0,00;
0,00;0,00;277,90;0,04;0,00;0,00;
0,00;0,00;278,22;0,09;0,00;0,00;
0,00;0,00;278,54;0,13;0,00;0,00;
0,00;0,00;278,85;2,44;0,00;0,00;
0,00;0,00;279,17;3,22;0,00;0,00;
0,00;0,00;279,49;3,26;0,00;0,00;
0,00;0,00;279,82;3,35;0,00;0,00;
0,00;0,00;280,14;3,35;0,00;0,00;
0,00;0,00;280,46;3,61;0,00;0,00;
0,00;0,00;280,78;3,83;0,00;0,00;
0,00;0,00;281,10;3,82;0,00;0,00;
0,00;0,00;281,41;4,05;0,00;0,00;
0,00;0,00;281,74;4,14;0,00;0,00;
0,00;0,00;282,06;4,35;0,00;0,00;
0,00;0,00;282,38;4,39;0,00;0,00;
0,00;0,00;282,70;4,61;0,00;0,00;
0,00;0,00;283,02;4,53;0,00;0,00;
0,00;0,00;283,34;4,83;0,00;0,00;
0,00;0,00;283,66;4,87;0,00;0,00;
0,00;0,00;283,98;5,05;0,00;0,00;
0,00;0,00;284,30;5,22;0,00;0,00;
0,00;0,00;284,62;5,22;0,00;0,00;
0,00;0,00;284,94;5,48;0,00;0,00;
0,00;0,00;285,26;5,31;0,00;0,00;
0,00;0,00;285,58;5,66;0,00;0,00;
0,00;0,00;285,90;5,87;0,00;0,00;
0,00;0,00;286,22;5,91;0,00;0,00;
0,00;0,00;286,54;6,04;0,00;0,00;
0,00;0,00;286,86;6,17;0,00;0,00;
0,00;0,00;287,18;6,13;0,00;0,00;
0,00;0,00;287,50;6,31;0,00;0,00;
0,00;0,00;287,82;6,35;0,00;0,00;
0,00;0,00;288,14;6,62;0,00;0,00;
0,00;0,00;288,46;6,57;0,00;0,00;
0,00;0,00;288,78;6,65;0,00;0,00;
0,00;0,00;289,10;6,53;0,00;0,00;
0,00;0,00;289,42;6,62;0,00;0,00;
0,00;0,00;289,74;6,74;0,00;0,00;
0,00;0,00;290,06;6,79;0,00;0,00;
0,00;0,00;290,38;6,74;0,00;0,00;
0,00;0,00;290,70;6,79;0,00;0,00;
0,00;0,00;291,02;7,04;0,00;0,00;
0,00;0,00;291,33;7,09;0,00;0,00;
0,00;0,00;291,66;7,18;0,00;0,00;
0,00;0,00;291,98;7,27;0,00;0,00;
0,00;0,00;292,30;7,35;0,00;0,00;
0,00;0,00;292,62;7,57;0,00;0,00;
0,00;0,00;292,94;7,52;0,00;0,00;
0,00;0,00;293,26;7,57;0,00;0,00;
0,00;0,00;293,58;7,78;0,00;0,00;
0,00;0,00;293,90;7,87;0,00;0,00;
0,00;0,00;294,22;7,87;0,00;0,00;
0,00;0,00;294,53;8,31;0,00;0,00;
0,00;0,00;294,86;8,44;0,00;0,00;
0,00;0,00;295,18;8,49;0,00;0,00;
0,00;0,00;295,50;8,83;0,00;0,00;
0,00;0,00;295,82;8,87;0,00;0,00;
0,00;0,00;296,14;9,09;0,00;0,00;
0,00;0,00;296,45;9,53;0,00;0,00;
0,00;0,00;296,78;9,61;0,00;0,00;
0,00;0,00;297,10;9,74;0,00;0,00;
0,00;0,00;297,42;9,92;0,00;0,00;
0,00;0,00;297,74;10,05;0,00;0,00;
0,00;0,00;298,06;10,13;0,00;0,00;
0,00;0,00;298,38;10,43;0,00;0,00;
0,00;0,00;298,70;10,39;0,00;0,00;
0,00;0,00;299,02;10,52;0,00;0,00;
0,00;0,00;299,34;10,74;0,00;0,00;
0,00;0,00;299,66;10,57;0,00;0,00;
0,00;0,00;299,98;10,79;0,00;0,00;
0,00;0,00;300,30;10,96;0,00;0,00;
0,00;0,00;300,61;11,00;0,00;0,00;
0,00;0,00;300,94;11,18;0,00;0,00;
0,00;0,00;301,26;11,39;0,00;0,00;
0,00;0,00;301,58;11,39;0,00;0,00;
0,00;0,00;301,90;11,70;0,00;0,00;
0,00;0,00;302,21;11,79;0,00;0,00;
0,00;0,00;302,54;11,92;0,00;0,00;
0,00;0,00;302,86;12,18;0,00;0,00;
0,00;0,00;303,17;12,18;0,00;0,00;
0,00;0,00;303,50;12,35;0,00;0,00;
0,00;0,00;303,82;12,70;0,00;0,00;
0,00;0,00;304,14;12,70;0,00;0,00;
0,00;0,00;304,46;12,87;0,00;0,00;
0,00;0,00;304,77;13,22;0,00;0,00;
0,00;0,00;305,10;13,53;0,00;0,00;
0,00;0,00;305,42;13,83;0,00;0,00;
0,00;0,00;305,74;14,18;0,00;0,00;
0,00;0,00;306,05;14,31;0,00;0,00;
0,00;0,00;306,37;14,70;0,00;0,00;
0,00;0,00;306,70;14,78;0,00;0,00;
0,00;0,00;307,02;15,05;0,00;0,00;
0,00;0,00;307,30;25,31;0,00;0,00;
0,00;0,00;307,49;40,10;0,00;0,00;
0,00;0,00;307,53;41,57;0,00;0,00;
0,00;0,00;307,55;42,44;0,00;0,00;
0,00;0,00;307,57;43,97;0,00;0,00;
0,00;0,00;307,59;45,18;0,00;0,00;
0,00;0,00;307,59;45,41;0,00;0,00;
0,00;0,00;307,59;45,41;0,00;0,00;
0,00;0,00;307,59;45,49;0,00;0,00;
0,00;0,00;307,60;45,58;0,00;0,00;
0,00;0,00;307,60;45,58;0,00;0,00;
0,00;0,00;307,60;45,58;0,00;0,00;
