7816;10.02.20 17:59:30;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200210173657;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;70,25;0,06;0,00;0,00;
0,00;0,00;71,04;0,04;0,00;0,00;
0,00;0,00;72,34;0,03;0,00;0,00;
0,00;0,00;74,15;0,05;0,00;0,00;
0,00;0,00;76,47;0,04;0,00;0,00;
0,00;0,00;79,29;0,04;0,00;0,00;
0,00;0,00;82,63;0,04;0,00;0,00;
0,00;0,00;86,12;0,02;0,00;0,00;
0,00;0,00;89,65;0,01;0,00;0,00;
0,00;0,00;93,17;0,03;0,00;0,00;
0,00;0,00;96,69;0,02;0,00;0,00;
0,00;0,00;100,21;0,03;0,00;0,00;
0,00;0,00;103,72;0,03;0,00;0,00;
0,00;0,00;107,25;0,01;0,00;0,00;
0,00;0,00;110,77;0,02;0,00;0,00;
0,00;0,00;114,12;0,01;0,00;0,00;
0,00;0,00;119,39;-0,01;0,00;0,00;
0,00;0,00;121,28;-0,01;0,00;0,00;
0,00;0,00;122,68;-0,01;0,00;0,00;
0,00;0,00;123,57;-0,01;0,00;0,00;
0,00;0,00;123,98;-0,01;0,00;0,00;
0,00;0,00;124,02;-0,01;0,00;0,00;
0,00;0,00;124,09;0,01;0,00;0,00;
0,00;0,00;127,46;0,16;0,00;0,00;
0,00;0,00;127,57;0,32;0,00;0,00;
0,00;0,00;127,68;0,33;0,00;0,00;
0,00;0,00;127,79;0,35;0,00;0,00;
0,00;0,00;127,91;0,38;0,00;0,00;
0,00;0,00;128,02;0,41;0,00;0,00;
0,00;0,00;128,13;0,44;0,00;0,00;
0,00;0,00;128,24;0,47;0,00;0,00;
0,00;0,00;128,36;0,51;0,00;0,00;
0,00;0,00;128,47;0,56;0,00;0,00;
0,00;0,00;128,58;0,59;0,00;0,00;
0,00;0,00;128,69;0,62;0,00;0,00;
0,00;0,00;128,80;0,66;0,00;0,00;
0,00;0,00;128,92;0,70;0,00;0,00;
0,00;0,00;129,03;0,74;0,00;0,00;
0,00;0,00;129,14;0,76;0,00;0,00;
0,00;0,00;129,25;0,82;0,00;0,00;
0,00;0,00;129,36;0,86;0,00;0,00;
0,00;0,00;129,48;0,87;0,00;0,00;
0,00;0,00;129,59;0,91;0,00;0,00;
0,00;0,00;129,70;0,95;0,00;0,00;
0,00;0,00;129,81;0,99;0,00;0,00;
0,00;0,00;129,92;1,02;0,00;0,00;
0,00;0,00;130,04;1,04;0,00;0,00;
0,00;0,00;130,15;1,07;0,00;0,00;
0,00;0,00;130,26;1,11;0,00;0,00;
0,00;0,00;130,37;1,16;0,00;0,00;
0,00;0,00;130,49;1,18;0,00;0,00;
0,00;0,00;130,60;1,22;0,00;0,00;
0,00;0,00;130,71;1,25;0,00;0,00;
0,00;0,00;130,82;1,30;0,00;0,00;
0,00;0,00;130,93;1,36;0,00;0,00;
0,00;0,00;131,04;1,39;0,00;0,00;
0,00;0,00;131,16;1,43;0,00;0,00;
0,00;0,00;131,27;1,47;0,00;0,00;
0,00;0,00;131,38;1,50;0,00;0,00;
0,00;0,00;131,49;1,51;0,00;0,00;
0,00;0,00;131,60;1,57;0,00;0,00;
0,00;0,00;131,72;1,63;0,00;0,00;
0,00;0,00;131,83;1,65;0,00;0,00;
0,00;0,00;131,94;1,68;0,00;0,00;
