7023;01.12.20 11:02:09;21;Avvicinamento Pressata Finale;Alcun errore (0);20201125105511P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,30;0,04;0,00;0,00;
0,00;0,00;20,82;0,04;0,00;0,00;
0,00;0,00;25,62;-0,04;0,00;0,00;
0,00;0,00;28,02;0,04;0,00;0,00;
0,00;0,00;32,82;0,04;0,00;0,00;
0,00;0,00;37,62;0,04;0,00;0,00;
0,00;0,00;40,02;-0,04;0,00;0,00;
0,00;0,00;47,22;-0,04;0,00;0,00;
0,00;0,00;49,62;-0,04;0,00;0,00;
0,00;0,00;52,02;-0,04;0,00;0,00;
0,00;0,00;54,42;0,04;0,00;0,00;
0,00;0,00;64,02;-0,04;0,00;0,00;
0,00;0,00;66,42;-0,04;0,00;0,00;
0,00;0,00;68,82;-0,04;0,00;0,00;
0,00;0,00;73,62;-0,04;0,00;0,00;
0,00;0,00;76,02;-0,04;0,00;0,00;
0,00;0,00;78,42;-0,09;0,00;0,00;
0,00;0,00;80,82;-0,04;0,00;0,00;
0,00;0,00;85,62;-0,04;0,00;0,00;
0,00;0,00;88,02;-0,09;0,00;0,00;
0,00;0,00;95,22;-0,04;0,00;0,00;
0,00;0,00;97,62;-0,04;0,00;0,00;
0,00;0,00;100,02;-0,04;0,00;0,00;
0,00;0,00;104,82;-0,04;0,00;0,00;
0,00;0,00;107,22;0,04;0,00;0,00;
0,00;0,00;109,62;-0,04;0,00;0,00;
0,00;0,00;119,22;-0,09;0,00;0,00;
0,00;0,00;126,42;-0,04;0,00;0,00;
0,00;0,00;128,82;0,04;0,00;0,00;
0,00;0,00;131,22;-0,04;0,00;0,00;
0,00;0,00;133,62;0,04;0,00;0,00;
0,00;0,00;138,42;-0,09;0,00;0,00;
0,00;0,00;140,82;-0,04;0,00;0,00;
0,00;0,00;145,62;-0,04;0,00;0,00;
0,00;0,00;148,02;0,04;0,00;0,00;
0,00;0,00;152,82;-0,04;0,00;0,00;
0,00;0,00;155,22;-0,04;0,00;0,00;
0,00;0,00;157,62;-0,09;0,00;0,00;
0,00;0,00;164,82;-0,04;0,00;0,00;
0,00;0,00;172,02;-0,09;0,00;0,00;
0,00;0,00;176,82;-0,04;0,00;0,00;
0,00;0,00;184,02;-0,04;0,00;0,00;
0,00;0,00;186,42;-0,09;0,00;0,00;
0,00;0,00;191,22;-0,04;0,00;0,00;
0,00;0,00;196,02;-0,04;0,00;0,00;
0,00;0,00;198,42;-0,04;0,00;0,00;
0,00;0,00;205,62;-0,04;0,00;0,00;
0,00;0,00;215,22;-0,04;0,00;0,00;
0,00;0,00;217,62;-0,04;0,00;0,00;
0,00;0,00;220,02;-0,04;0,00;0,00;
0,00;0,00;222,42;-0,04;0,00;0,00;
0,00;0,00;224,82;-0,09;0,00;0,00;
0,00;0,00;227,22;-0,04;0,00;0,00;
0,00;0,00;229,62;-0,04;0,00;0,00;
0,00;0,00;232,02;-0,04;0,00;0,00;
0,00;0,00;234,42;0,04;0,00;0,00;
0,00;0,00;236,82;-0,04;0,00;0,00;
0,00;0,00;244,02;-0,04;0,00;0,00;
0,00;0,00;246,42;-0,09;0,00;0,00;
0,00;0,00;248,82;-0,09;0,00;0,00;
0,00;0,00;251,22;-0,04;0,00;0,00;
0,00;0,00;256,02;-0,04;0,00;0,00;
0,00;0,00;265,62;-0,09;0,00;0,00;
0,00;0,00;272,82;-0,04;0,00;0,00;
0,00;0,00;277,62;0,04;0,00;0,00;
0,00;0,00;280,02;-0,04;0,00;0,00;
0,00;0,00;284,82;-0,09;0,00;0,00;
0,00;0,00;286,91;-0,09;0,00;0,00;
0,00;0,00;288,52;-0,13;0,00;0,00;
0,00;0,00;289,70;-0,09;0,00;0,00;
0,00;0,00;292,58;0,04;0,00;0,00;
0,00;0,00;296,58;0,04;0,00;0,00;
0,00;0,00;297,86;0,04;0,00;0,00;
0,00;0,00;298,98;0,04;0,00;0,00;
0,00;0,00;299,78;0,04;0,00;0,00;
0,00;0,00;301,06;0,04;0,00;0,00;
0,00;0,00;302,82;0,04;0,00;0,00;
0,00;0,00;302,98;0,04;0,00;0,00;
0,00;0,00;303,14;0,21;0,00;0,00;
0,00;0,00;303,30;0,56;0,00;0,00;
0,00;0,00;303,45;0,91;0,00;0,00;
0,00;0,00;303,61;2,34;0,00;0,00;
0,00;0,00;303,77;2,74;0,00;0,00;
0,00;0,00;303,93;3,26;0,00;0,00;
0,00;0,00;304,09;3,34;0,00;0,00;
0,00;0,00;304,25;3,57;0,00;0,00;
0,00;0,00;304,41;3,69;0,00;0,00;
0,00;0,00;304,57;3,78;0,00;0,00;
0,00;0,00;304,73;3,91;0,00;0,00;
0,00;0,00;304,89;3,96;0,00;0,00;
0,00;0,00;305,06;4,08;0,00;0,00;
0,00;0,00;305,22;4,17;0,00;0,00;
0,00;0,00;305,37;4,30;0,00;0,00;
0,00;0,00;305,53;4,38;0,00;0,00;
0,00;0,00;305,70;4,47;0,00;0,00;
0,00;0,00;305,86;4,56;0,00;0,00;
0,00;0,00;306,02;4,61;0,00;0,00;
0,00;0,00;306,18;4,61;0,00;0,00;
0,00;0,00;306,33;4,65;0,00;0,00;
0,00;0,00;306,50;4,74;0,00;0,00;
0,00;0,00;306,66;4,87;0,00;0,00;
0,00;0,00;306,82;4,95;0,00;0,00;
0,00;0,00;306,98;4,91;0,00;0,00;
0,00;0,00;307,14;5,00;0,00;0,00;
0,00;0,00;307,30;5,09;0,00;0,00;
0,00;0,00;307,46;5,30;0,00;0,00;
0,00;0,00;307,62;5,43;0,00;0,00;
0,00;0,00;307,77;6,08;0,00;0,00;
0,00;0,00;307,93;6,26;0,00;0,00;
0,00;0,00;308,09;6,26;0,00;0,00;
0,00;0,00;308,26;6,22;0,00;0,00;
0,00;0,00;308,42;6,04;0,00;0,00;
0,00;0,00;308,58;6,04;0,00;0,00;
0,00;0,00;308,74;5,99;0,00;0,00;
0,00;0,00;308,90;5,95;0,00;0,00;
0,00;0,00;309,06;5,95;0,00;0,00;
0,00;0,00;309,22;6,04;0,00;0,00;
0,00;0,00;309,38;6,13;0,00;0,00;
0,00;0,00;309,54;6,26;0,00;0,00;
0,00;0,00;309,69;6,26;0,00;0,00;
0,00;0,00;309,86;6,35;0,00;0,00;
0,00;0,00;310,02;6,35;0,00;0,00;
0,00;0,00;310,18;6,40;0,00;0,00;
0,00;0,00;310,34;6,35;0,00;0,00;
0,00;0,00;310,50;6,35;0,00;0,00;
0,00;0,00;310,66;6,31;0,00;0,00;
0,00;0,00;310,82;6,35;0,00;0,00;
0,00;0,00;310,98;6,35;0,00;0,00;
0,00;0,00;311,14;6,31;0,00;0,00;
0,00;0,00;311,30;6,73;0,00;0,00;
0,00;0,00;311,45;7,30;0,00;0,00;
0,00;0,00;311,62;6,87;0,00;0,00;
0,00;0,00;311,78;6,87;0,00;0,00;
0,00;0,00;311,94;6,87;0,00;0,00;
0,00;0,00;312,10;6,87;0,00;0,00;
0,00;0,00;312,26;6,87;0,00;0,00;
0,00;0,00;312,42;6,82;0,00;0,00;
0,00;0,00;312,58;6,87;0,00;0,00;
0,00;0,00;312,74;6,82;0,00;0,00;
0,00;0,00;312,90;6,96;0,00;0,00;
0,00;0,00;313,06;6,91;0,00;0,00;
0,00;0,00;313,22;7,00;0,00;0,00;
0,00;0,00;313,38;7,04;0,00;0,00;
0,00;0,00;313,54;6,96;0,00;0,00;
0,00;0,00;313,70;7,09;0,00;0,00;
0,00;0,00;313,85;8,22;0,00;0,00;
0,00;0,00;313,93;11,78;0,00;0,00;
0,00;0,00;313,93;11,70;0,00;0,00;
0,00;0,00;313,94;11,65;0,00;0,00;
0,00;0,00;313,67;1,96;0,00;0,00;
0,00;0,00;312,89;-0,18;0,00;0,00;
0,00;0,00;311,58;-0,13;0,00;0,00;
0,00;0,00;309,77;-0,18;0,00;0,00;
0,00;0,00;307,46;-0,09;0,00;0,00;
0,00;0,00;305,13;-0,13;0,00;0,00;
0,00;0,00;302,74;-0,13;0,00;0,00;
0,00;0,00;300,33;-0,09;0,00;0,00;
0,00;0,00;297,93;-0,09;0,00;0,00;
0,00;0,00;295,53;-0,09;0,00;0,00;
0,00;0,00;293,13;-0,09;0,00;0,00;
0,00;0,00;290,73;-0,09;0,00;0,00;
0,00;0,00;285,93;-0,04;0,00;0,00;
0,00;0,00;283,53;-0,04;0,00;0,00;
0,00;0,00;281,13;-0,04;0,00;0,00;
0,00;0,00;278,73;-0,04;0,00;0,00;
0,00;0,00;276,33;-0,04;0,00;0,00;
0,00;0,00;273,93;-0,04;0,00;0,00;
0,00;0,00;271,53;-0,09;0,00;0,00;
0,00;0,00;269,13;-0,04;0,00;0,00;
0,00;0,00;266,73;-0,04;0,00;0,00;
0,00;0,00;264,33;-0,09;0,00;0,00;
0,00;0,00;261,93;-0,04;0,00;0,00;
0,00;0,00;259,53;-0,04;0,00;0,00;
0,00;0,00;257,13;-0,04;0,00;0,00;
0,00;0,00;254,73;-0,09;0,00;0,00;
0,00;0,00;252,33;-0,04;0,00;0,00;
0,00;0,00;249,93;-0,04;0,00;0,00;
0,00;0,00;245,13;-0,04;0,00;0,00;
0,00;0,00;242,73;-0,04;0,00;0,00;
0,00;0,00;240,33;-0,04;0,00;0,00;
0,00;0,00;237,93;-0,04;0,00;0,00;
0,00;0,00;235,53;-0,09;0,00;0,00;
0,00;0,00;233,13;-0,04;0,00;0,00;
0,00;0,00;230,73;-0,04;0,00;0,00;
0,00;0,00;225,93;-0,04;0,00;0,00;
0,00;0,00;223,53;-0,04;0,00;0,00;
0,00;0,00;221,13;-0,04;0,00;0,00;
0,00;0,00;218,73;-0,04;0,00;0,00;
0,00;0,00;216,33;-0,04;0,00;0,00;
0,00;0,00;213,93;-0,04;0,00;0,00;
0,00;0,00;211,53;-0,04;0,00;0,00;
0,00;0,00;206,73;0,04;0,00;0,00;
0,00;0,00;204,33;-0,09;0,00;0,00;
0,00;0,00;201,93;-0,04;0,00;0,00;
0,00;0,00;199,53;-0,04;0,00;0,00;
0,00;0,00;197,13;-0,04;0,00;0,00;
0,00;0,00;194,73;-0,04;0,00;0,00;
0,00;0,00;192,33;-0,04;0,00;0,00;
0,00;0,00;189,93;0,04;0,00;0,00;
0,00;0,00;187,53;-0,04;0,00;0,00;
0,00;0,00;185,13;-0,09;0,00;0,00;
0,00;0,00;182,73;-0,04;0,00;0,00;
0,00;0,00;180,33;-0,04;0,00;0,00;
0,00;0,00;177,93;-0,09;0,00;0,00;
0,00;0,00;175,53;-0,04;0,00;0,00;
0,00;0,00;173,13;-0,04;0,00;0,00;
0,00;0,00;170,73;-0,04;0,00;0,00;
0,00;0,00;168,33;-0,04;0,00;0,00;
0,00;0,00;165,93;-0,04;0,00;0,00;
0,00;0,00;163,53;-0,04;0,00;0,00;
0,00;0,00;161,13;-0,09;0,00;0,00;
0,00;0,00;158,73;-0,04;0,00;0,00;
0,00;0,00;156,33;-0,04;0,00;0,00;
0,00;0,00;153,93;-0,04;0,00;0,00;
0,00;0,00;151,53;-0,09;0,00;0,00;
0,00;0,00;146,73;-0,04;0,00;0,00;
0,00;0,00;144,33;-0,04;0,00;0,00;
0,00;0,00;141,93;-0,04;0,00;0,00;
0,00;0,00;139,53;-0,04;0,00;0,00;
0,00;0,00;137,13;-0,04;0,00;0,00;
0,00;0,00;134,73;-0,09;0,00;0,00;
0,00;0,00;132,33;-0,04;0,00;0,00;
0,00;0,00;127,53;-0,04;0,00;0,00;
0,00;0,00;125,13;-0,09;0,00;0,00;
0,00;0,00;122,73;-0,04;0,00;0,00;
0,00;0,00;120,33;-0,04;0,00;0,00;
0,00;0,00;117,93;-0,09;0,00;0,00;
0,00;0,00;115,53;-0,09;0,00;0,00;
0,00;0,00;113,13;-0,04;0,00;0,00;
0,00;0,00;105,93;-0,04;0,00;0,00;
0,00;0,00;103,53;-0,04;0,00;0,00;
0,00;0,00;98,73;-0,04;0,00;0,00;
0,00;0,00;96,33;-0,04;0,00;0,00;
0,00;0,00;93,93;-0,04;0,00;0,00;
0,00;0,00;91,53;-0,04;0,00;0,00;
0,00;0,00;86,73;-0,04;0,00;0,00;
0,00;0,00;84,33;-0,04;0,00;0,00;
0,00;0,00;81,93;-0,04;0,00;0,00;
0,00;0,00;79,53;-0,04;0,00;0,00;
0,00;0,00;73,46;-0,04;0,00;0,00;
0,00;0,00;72,32;-0,04;0,00;0,00;
0,00;0,00;71,55;-0,04;0,00;0,00;
