41540;24.05.21 08:43:34;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210520085254P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,86;0,16;0,00;0,00;
0,00;0,00;75,31;0,08;0,00;0,00;
0,00;0,00;76,08;0,14;0,00;0,00;
0,00;0,00;77,23;0,22;0,00;0,00;
0,00;0,00;78,77;0,16;0,00;0,00;
0,00;0,00;80,70;0,22;0,00;0,00;
0,00;0,00;83,00;0,22;0,00;0,00;
0,00;0,00;85,34;0,23;0,00;0,00;
0,00;0,00;87,73;0,23;0,00;0,00;
0,00;0,00;90,14;0,16;0,00;0,00;
0,00;0,00;92,54;0,23;0,00;0,00;
0,00;0,00;94,94;0,16;0,00;0,00;
0,00;0,00;97,35;0,31;0,00;0,00;
0,00;0,00;99,74;0,08;0,00;0,00;
0,00;0,00;102,15;0,16;0,00;0,00;
0,00;0,00;104,55;0,08;0,00;0,00;
0,00;0,00;106,95;0,08;0,00;0,00;
0,00;0,00;109,35;0,16;0,00;0,00;
0,00;0,00;111,75;0,16;0,00;0,00;
0,00;0,00;114,15;0,08;0,00;0,00;
0,00;0,00;116,55;0,08;0,00;0,00;
0,00;0,00;118,95;0,08;0,00;0,00;
0,00;0,00;121,35;0,23;0,00;0,00;
0,00;0,00;123,75;0,08;0,00;0,00;
0,00;0,00;126,15;0,08;0,00;0,00;
0,00;0,00;128,55;0,08;0,00;0,00;
0,00;0,00;130,95;0,16;0,00;0,00;
0,00;0,00;133,35;0,16;0,00;0,00;
0,00;0,00;135,74;0,08;0,00;0,00;
0,00;0,00;138,15;0,08;0,00;0,00;
0,00;0,00;140,55;0,08;0,00;0,00;
0,00;0,00;142,95;0,16;0,00;0,00;
0,00;0,00;145,35;0,16;0,00;0,00;
0,00;0,00;147,75;0,08;0,00;0,00;
0,00;0,00;150,15;0,08;0,00;0,00;
0,00;0,00;154,95;-0,08;0,00;0,00;
0,00;0,00;157,04;0,16;0,00;0,00;
0,00;0,00;158,82;0,08;0,00;0,00;
0,00;0,00;160,25;0,08;0,00;0,00;
0,00;0,00;162,47;0,08;0,00;0,00;
0,00;0,00;163,56;0,08;0,00;0,00;
0,00;0,00;163,88;0,08;0,00;0,00;
0,00;0,00;164,20;0,08;0,00;0,00;
0,00;0,00;164,34;-0,08;0,00;0,00;
0,00;0,00;163,98;-0,23;0,00;0,00;
0,00;0,00;163,45;-0,08;0,00;0,00;
0,00;0,00;163,37;-0,16;0,00;0,00;
0,00;0,00;163,35;-0,08;0,00;0,00;
0,00;0,00;163,50;0,08;0,00;0,00;
0,00;0,00;163,63;0,08;0,00;0,00;
0,00;0,00;164,28;0,08;0,00;0,00;
0,00;0,00;164,44;0,08;0,00;0,00;
0,00;0,00;164,60;0,37;0,00;0,00;
0,00;0,00;164,76;1,14;0,00;0,00;
0,00;0,00;164,92;2,80;0,00;0,00;
0,00;0,00;165,07;4,80;0,00;0,00;
0,00;0,00;165,23;5,86;0,00;0,00;
0,00;0,00;165,39;6,32;0,00;0,00;
0,00;0,00;165,55;6,62;0,00;0,00;
0,00;0,00;165,72;6,70;0,00;0,00;
0,00;0,00;165,88;6,70;0,00;0,00;
0,00;0,00;166,04;6,70;0,00;0,00;
0,00;0,00;166,20;6,70;0,00;0,00;
0,00;0,00;166,36;6,70;0,00;0,00;
0,00;0,00;166,52;6,70;0,00;0,00;
0,00;0,00;166,68;6,70;0,00;0,00;
0,00;0,00;166,84;6,70;0,00;0,00;
0,00;0,00;167,00;6,70;0,00;0,00;
0,00;0,00;167,16;6,70;0,00;0,00;
0,00;0,00;167,32;6,78;0,00;0,00;
0,00;0,00;167,48;6,85;0,00;0,00;
0,00;0,00;167,64;6,93;0,00;0,00;
0,00;0,00;167,80;7,07;0,00;0,00;
0,00;0,00;167,96;7,30;0,00;0,00;
0,00;0,00;168,12;7,46;0,00;0,00;
0,00;0,00;168,28;7,62;0,00;0,00;
0,00;0,00;168,44;7,83;0,00;0,00;
0,00;0,00;168,60;7,99;0,00;0,00;
0,00;0,00;168,76;8,22;0,00;0,00;
0,00;0,00;168,92;8,52;0,00;0,00;
0,00;0,00;169,08;8,83;0,00;0,00;
0,00;0,00;169,24;9,14;0,00;0,00;
0,00;0,00;169,40;9,44;0,00;0,00;
0,00;0,00;169,56;9,81;0,00;0,00;
0,00;0,00;169,72;10,20;0,00;0,00;
0,00;0,00;169,88;10,50;0,00;0,00;
0,00;0,00;170,04;10,97;0,00;0,00;
0,00;0,00;170,20;11,26;0,00;0,00;
0,00;0,00;170,36;11,71;0,00;0,00;
0,00;0,00;170,52;12,10;0,00;0,00;
0,00;0,00;170,68;12,55;0,00;0,00;
0,00;0,00;170,84;12,94;0,00;0,00;
0,00;0,00;171,00;13,39;0,00;0,00;
0,00;0,00;171,16;13,63;0,00;0,00;
0,00;0,00;171,32;14,16;0,00;0,00;
0,00;0,00;171,48;14,53;0,00;0,00;
0,00;0,00;171,64;14,92;0,00;0,00;
0,00;0,00;171,80;15,37;0,00;0,00;
0,00;0,00;171,96;15,68;0,00;0,00;
0,00;0,00;172,12;16,06;0,00;0,00;
0,00;0,00;172,28;16,51;0,00;0,00;
0,00;0,00;172,44;17,06;0,00;0,00;
0,00;0,00;172,60;17,27;0,00;0,00;
0,00;0,00;172,76;17,66;0,00;0,00;
0,00;0,00;172,92;17,96;0,00;0,00;
0,00;0,00;173,08;18,27;0,00;0,00;
0,00;0,00;173,24;18,80;0,00;0,00;
0,00;0,00;173,40;19,03;0,00;0,00;
0,00;0,00;173,56;19,33;0,00;0,00;
0,00;0,00;173,72;19,80;0,00;0,00;
0,00;0,00;173,88;20,09;0,00;0,00;
0,00;0,00;174,04;20,40;0,00;0,00;
0,00;0,00;174,20;20,86;0,00;0,00;
0,00;0,00;174,36;21,23;0,00;0,00;
0,00;0,00;174,52;21,46;0,00;0,00;
0,00;0,00;174,68;21,85;0,00;0,00;
0,00;0,00;174,84;22,07;0,00;0,00;
0,00;0,00;175,00;22,46;0,00;0,00;
0,00;0,00;175,16;22,83;0,00;0,00;
0,00;0,00;175,32;23,15;0,00;0,00;
0,00;0,00;175,48;23,44;0,00;0,00;
0,00;0,00;175,64;23,74;0,00;0,00;
0,00;0,00;175,80;24,13;0,00;0,00;
0,00;0,00;175,96;24,52;0,00;0,00;
0,00;0,00;176,12;24,81;0,00;0,00;
0,00;0,00;176,28;25,12;0,00;0,00;
0,00;0,00;176,44;25,42;0,00;0,00;
0,00;0,00;176,60;25,57;0,00;0,00;
0,00;0,00;176,76;26,03;0,00;0,00;
0,00;0,00;176,92;26,34;0,00;0,00;
0,00;0,00;177,08;26,71;0,00;0,00;
0,00;0,00;177,24;27,10;0,00;0,00;
0,00;0,00;177,40;27,40;0,00;0,00;
0,00;0,00;177,56;27,71;0,00;0,00;
0,00;0,00;177,72;27,94;0,00;0,00;
0,00;0,00;177,88;28,32;0,00;0,00;
0,00;0,00;178,04;28,69;0,00;0,00;
0,00;0,00;178,20;29,00;0,00;0,00;
0,00;0,00;178,36;29,08;0,00;0,00;
0,00;0,00;178,52;29,30;0,00;0,00;
0,00;0,00;178,68;29,53;0,00;0,00;
0,00;0,00;178,84;29,76;0,00;0,00;
0,00;0,00;179,00;29,98;0,00;0,00;
0,00;0,00;179,10;28,61;0,00;0,00;
0,00;0,00;179,11;27,86;0,00;0,00;
0,00;0,00;179,12;27,71;0,00;0,00;
0,00;0,00;179,12;27,10;0,00;0,00;
0,00;0,00;179,12;26,79;0,00;0,00;
0,00;0,00;179,12;26,63;0,00;0,00;
0,00;0,00;179,12;26,49;0,00;0,00;
0,00;0,00;179,12;26,26;0,00;0,00;
0,00;0,00;179,12;26,18;0,00;0,00;
0,00;0,00;179,12;25,95;0,00;0,00;
0,00;0,00;179,11;25,89;0,00;0,00;
0,00;0,00;179,11;25,73;0,00;0,00;
0,00;0,00;179,11;25,57;0,00;0,00;
0,00;0,00;179,11;25,57;0,00;0,00;
0,00;0,00;179,11;25,57;0,00;0,00;
