9079;20.01.21 10:45:12;21;Avvicinamento Pressata Finale;position < min position (11);20210119142847A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;28,50;-0,04;0,00;0,00;
0,00;0,00;28,80;0,09;0,00;0,00;
0,00;0,00;29,62;0,09;0,00;0,00;
0,00;0,00;30,90;0,09;0,00;0,00;
0,00;0,00;32,70;0,08;0,00;0,00;
0,00;0,00;35,00;0,04;0,00;0,00;
0,00;0,00;37,32;0,04;0,00;0,00;
0,00;0,00;39,72;0,04;0,00;0,00;
0,00;0,00;42,13;0,04;0,00;0,00;
0,00;0,00;44,52;0,04;0,00;0,00;
0,00;0,00;46,92;0,09;0,00;0,00;
0,00;0,00;49,32;0,04;0,00;0,00;
0,00;0,00;54,12;0,04;0,00;0,00;
0,00;0,00;56,52;0,04;0,00;0,00;
0,00;0,00;66,12;0,04;0,00;0,00;
0,00;0,00;78,12;-0,04;0,00;0,00;
0,00;0,00;80,52;0,04;0,00;0,00;
0,00;0,00;82,92;-0,04;0,00;0,00;
0,00;0,00;85,32;0,04;0,00;0,00;
0,00;0,00;87,72;0,04;0,00;0,00;
0,00;0,00;90,12;0,04;0,00;0,00;
0,00;0,00;94,92;0,04;0,00;0,00;
0,00;0,00;109,32;0,04;0,00;0,00;
0,00;0,00;111,72;-0,04;0,00;0,00;
0,00;0,00;126,12;0,04;0,00;0,00;
0,00;0,00;128,52;0,04;0,00;0,00;
0,00;0,00;130,92;-0,04;0,00;0,00;
0,00;0,00;135,72;0,04;0,00;0,00;
0,00;0,00;138,12;0,04;0,00;0,00;
0,00;0,00;140,52;0,04;0,00;0,00;
0,00;0,00;142,92;0,04;0,00;0,00;
0,00;0,00;145,32;0,04;0,00;0,00;
0,00;0,00;147,72;0,04;0,00;0,00;
0,00;0,00;154,92;-0,04;0,00;0,00;
0,00;0,00;159,72;0,04;0,00;0,00;
0,00;0,00;162,12;-0,04;0,00;0,00;
0,00;0,00;164,52;0,04;0,00;0,00;
0,00;0,00;166,92;0,04;0,00;0,00;
0,00;0,00;169,32;0,04;0,00;0,00;
0,00;0,00;171,72;-0,04;0,00;0,00;
0,00;0,00;182,58;-0,09;0,00;0,00;
0,00;0,00;183,72;-0,04;0,00;0,00;
0,00;0,00;184,32;-0,04;0,00;0,00;
0,00;0,00;184,45;0,04;0,00;0,00;
0,00;0,00;184,53;0,04;0,00;0,00;
0,00;0,00;184,78;0,09;0,00;0,00;
0,00;0,00;185,05;0,04;0,00;0,00;
0,00;0,00;185,17;0,04;0,00;0,00;
0,00;0,00;185,30;0,09;0,00;0,00;
