22852;07.07.21 08:48:24;21;Avvicinamento Pressata Finale;position > max position (10);20210707073224P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;30,22;0,09;0,00;0,00;
0,00;0,00;33,30;0,04;0,00;0,00;
0,00;0,00;37,92;0,04;0,00;0,00;
0,00;0,00;42,72;0,04;0,00;0,00;
0,00;0,00;47,52;0,04;0,00;0,00;
0,00;0,00;66,72;0,04;0,00;0,00;
0,00;0,00;71,52;0,04;0,00;0,00;
0,00;0,00;76,32;0,04;0,00;0,00;
0,00;0,00;90,72;0,04;0,00;0,00;
0,00;0,00;109,92;-0,04;0,00;0,00;
0,00;0,00;114,72;0,04;0,00;0,00;
0,00;0,00;129,12;0,04;0,00;0,00;
0,00;0,00;133,92;0,04;0,00;0,00;
0,00;0,00;143,52;0,04;0,00;0,00;
0,00;0,00;148,32;0,04;0,00;0,00;
0,00;0,00;157,92;0,04;0,00;0,00;
0,00;0,00;162,72;0,09;0,00;0,00;
0,00;0,00;167,52;-0,04;0,00;0,00;
0,00;0,00;205,92;0,04;0,00;0,00;
0,00;0,00;215,52;-0,04;0,00;0,00;
0,00;0,00;234,72;0,04;0,00;0,00;
0,00;0,00;239,52;0,04;0,00;0,00;
0,00;0,00;244,32;0,04;0,00;0,00;
0,00;0,00;258,72;0,04;0,00;0,00;
0,00;0,00;263,52;0,09;0,00;0,00;
0,00;0,00;268,32;0,09;0,00;0,00;
0,00;0,00;282,72;0,04;0,00;0,00;
0,00;0,00;287,13;-0,04;0,00;0,00;
0,00;0,00;290,56;0,04;0,00;0,00;
0,00;0,00;290,60;0,04;0,00;0,00;
0,00;0,00;291,11;0,04;0,00;0,00;
0,00;0,00;291,44;0,04;0,00;0,00;
0,00;0,00;291,76;0,04;0,00;0,00;
0,00;0,00;292,08;0,04;0,00;0,00;
0,00;0,00;292,40;0,04;0,00;0,00;
0,00;0,00;292,72;0,09;0,00;0,00;
0,00;0,00;293,04;0,04;0,00;0,00;
0,00;0,00;293,36;0,04;0,00;0,00;
0,00;0,00;293,68;0,04;0,00;0,00;
0,00;0,00;294,00;0,04;0,00;0,00;
0,00;0,00;294,32;0,04;0,00;0,00;
0,00;0,00;294,64;0,04;0,00;0,00;
0,00;0,00;294,96;0,04;0,00;0,00;
0,00;0,00;295,28;0,04;0,00;0,00;
0,00;0,00;295,60;0,04;0,00;0,00;
0,00;0,00;295,92;0,04;0,00;0,00;
0,00;0,00;296,24;0,09;0,00;0,00;
0,00;0,00;296,56;0,04;0,00;0,00;
0,00;0,00;296,88;0,04;0,00;0,00;
0,00;0,00;297,20;0,04;0,00;0,00;
0,00;0,00;297,52;0,04;0,00;0,00;
0,00;0,00;297,84;0,09;0,00;0,00;
0,00;0,00;298,16;0,22;0,00;0,00;
0,00;0,00;298,48;0,30;0,00;0,00;
0,00;0,00;298,80;0,30;0,00;0,00;
0,00;0,00;299,12;0,26;0,00;0,00;
0,00;0,00;299,44;0,22;0,00;0,00;
0,00;0,00;299,76;0,22;0,00;0,00;
0,00;0,00;300,08;1,31;0,00;0,00;
0,00;0,00;300,39;1,48;0,00;0,00;
0,00;0,00;300,72;1,52;0,00;0,00;
0,00;0,00;301,04;1,61;0,00;0,00;
0,00;0,00;301,36;1,74;0,00;0,00;
0,00;0,00;301,68;1,82;0,00;0,00;
0,00;0,00;302,00;1,96;0,00;0,00;
0,00;0,00;302,32;2,05;0,00;0,00;
0,00;0,00;302,64;2,17;0,00;0,00;
0,00;0,00;302,96;2,35;0,00;0,00;
0,00;0,00;303,28;2,39;0,00;0,00;
0,00;0,00;303,60;2,48;0,00;0,00;
0,00;0,00;303,91;2,70;0,00;0,00;
0,00;0,00;304,24;2,70;0,00;0,00;
0,00;0,00;304,56;2,96;0,00;0,00;
0,00;0,00;304,88;3,04;0,00;0,00;
0,00;0,00;305,20;3,18;0,00;0,00;
0,00;0,00;305,52;3,22;0,00;0,00;
0,00;0,00;305,84;3,26;0,00;0,00;
0,00;0,00;306,16;3,26;0,00;0,00;
0,00;0,00;306,48;3,34;0,00;0,00;
0,00;0,00;306,80;3,48;0,00;0,00;
0,00;0,00;307,12;3,57;0,00;0,00;
0,00;0,00;307,44;3,66;0,00;0,00;
0,00;0,00;307,76;3,74;0,00;0,00;
0,00;0,00;308,07;3,78;0,00;0,00;
0,00;0,00;308,40;3,96;0,00;0,00;
0,00;0,00;308,72;4,00;0,00;0,00;
0,00;0,00;309,04;4,09;0,00;0,00;
0,00;0,00;309,36;4,30;0,00;0,00;
0,00;0,00;309,67;4,39;0,00;0,00;
0,00;0,00;310,00;4,44;0,00;0,00;
0,00;0,00;310,32;4,57;0,00;0,00;
0,00;0,00;310,64;4,48;0,00;0,00;
0,00;0,00;310,96;4,61;0,00;0,00;
0,00;0,00;311,28;4,65;0,00;0,00;
0,00;0,00;311,60;4,79;0,00;0,00;
0,00;0,00;311,92;4,95;0,00;0,00;
0,00;0,00;312,23;5,09;0,00;0,00;
0,00;0,00;312,56;5,18;0,00;0,00;
0,00;0,00;312,88;5,27;0,00;0,00;
0,00;0,00;313,20;5,39;0,00;0,00;
0,00;0,00;313,52;5,43;0,00;0,00;
0,00;0,00;313,83;7,26;0,00;0,00;
0,00;0,00;314,09;21,36;0,00;0,00;
0,00;0,00;314,22;30,18;0,00;0,00;
0,00;0,00;314,24;31,18;0,00;0,00;
0,00;0,00;314,27;32,48;0,00;0,00;
0,00;0,00;314,27;32,88;0,00;0,00;
0,00;0,00;314,28;33,23;0,00;0,00;
0,00;0,00;314,29;33,70;0,00;0,00;
0,00;0,00;314,29;34,05;0,00;0,00;
