962;13.12.19 11:16:21;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20191213110259;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;39,90;0,05;0,00;0,00;
0,00;0,00;39,96;0,16;0,00;0,00;
0,00;0,00;40,50;0,11;0,00;0,00;
0,00;0,00;41,52;0,18;0,00;0,00;
0,00;0,00;43,04;0,27;0,00;0,00;
0,00;0,00;45,08;0,16;0,00;0,00;
0,00;0,00;47,65;0,18;0,00;0,00;
0,00;0,00;50,66;0,29;0,00;0,00;
0,00;0,00;53,84;0,11;0,00;0,00;
0,00;0,00;56,97;0,16;0,00;0,00;
0,00;0,00;60,28;-0,11;0,00;0,00;
0,00;0,00;63,46;0,13;0,00;0,00;
0,00;0,00;66,57;0,27;0,00;0,00;
0,00;0,00;69,86;0,05;0,00;0,00;
0,00;0,00;73,00;0,16;0,00;0,00;
0,00;0,00;76,24;0,11;0,00;0,00;
0,00;0,00;79,43;0,11;0,00;0,00;
0,00;0,00;82,64;0,18;0,00;0,00;
0,00;0,00;85,83;0,09;0,00;0,00;
0,00;0,00;89,04;0,18;0,00;0,00;
0,00;0,00;92,24;0,13;0,00;0,00;
0,00;0,00;95,44;0,16;0,00;0,00;
0,00;0,00;98,64;0,18;0,00;0,00;
0,00;0,00;101,84;0,11;0,00;0,00;
0,00;0,00;105,04;0,20;0,00;0,00;
0,00;0,00;108,25;0,13;0,00;0,00;
0,00;0,00;111,44;0,13;0,00;0,00;
0,00;0,00;114,64;0,16;0,00;0,00;
0,00;0,00;117,84;0,09;0,00;0,00;
0,00;0,00;121,04;0,20;0,00;0,00;
0,00;0,00;124,24;0,16;0,00;0,00;
0,00;0,00;127,45;0,13;0,00;0,00;
0,00;0,00;130,64;0,18;0,00;0,00;
0,00;0,00;133,84;0,09;0,00;0,00;
0,00;0,00;137,04;0,20;0,00;0,00;
0,00;0,00;140,25;0,18;0,00;0,00;
0,00;0,00;143,45;0,11;0,00;0,00;
0,00;0,00;146,65;0,20;0,00;0,00;
0,00;0,00;149,85;0,11;0,00;0,00;
0,00;0,00;153,04;0,18;0,00;0,00;
0,00;0,00;156,25;0,16;0,00;0,00;
0,00;0,00;159,41;0,16;0,00;0,00;
0,00;0,00;162,10;0,07;0,00;0,00;
0,00;0,00;164,35;0,09;0,00;0,00;
0,00;0,00;166,11;0,04;0,00;0,00;
0,00;0,00;168,11;-0,02;0,00;0,00;
0,00;0,00;168,35;0,02;0,00;0,00;
0,00;0,00;168,42;0,07;0,00;0,00;
0,00;0,00;168,44;0,09;0,00;0,00;
0,00;0,00;168,59;0,07;0,00;0,00;
0,00;0,00;168,73;0,07;0,00;0,00;
0,00;0,00;168,89;0,07;0,00;0,00;
0,00;0,00;169,05;0,07;0,00;0,00;
0,00;0,00;169,21;0,07;0,00;0,00;
0,00;0,00;169,37;0,07;0,00;0,00;
0,00;0,00;169,53;0,07;0,00;0,00;
0,00;0,00;169,69;0,07;0,00;0,00;
0,00;0,00;169,85;0,07;0,00;0,00;
0,00;0,00;170,01;0,07;0,00;0,00;
0,00;0,00;170,17;0,07;0,00;0,00;
0,00;0,00;170,33;0,07;0,00;0,00;
0,00;0,00;170,49;0,07;0,00;0,00;
0,00;0,00;170,65;0,25;0,00;0,00;
0,00;0,00;170,81;0,25;0,00;0,00;
0,00;0,00;170,91;0,27;0,00;0,00;
0,00;0,00;170,91;0,25;0,00;0,00;
0,00;0,00;170,76;0,09;0,00;0,00;
0,00;0,00;170,09;-0,20;0,00;0,00;
0,00;0,00;169,31;0,02;0,00;0,00;
0,00;0,00;169,03;-0,02;0,00;0,00;
0,00;0,00;168,94;-0,07;0,00;0,00;
0,00;0,00;168,90;-0,02;0,00;0,00;
0,00;0,00;168,90;-0,02;0,00;0,00;
0,00;0,00;168,95;0,11;0,00;0,00;
0,00;0,00;169,09;0,07;0,00;0,00;
0,00;0,00;169,24;0,02;0,00;0,00;
0,00;0,00;169,41;0,07;0,00;0,00;
0,00;0,00;169,58;0,07;0,00;0,00;
0,00;0,00;169,74;0,07;0,00;0,00;
0,00;0,00;169,90;0,07;0,00;0,00;
0,00;0,00;170,06;0,07;0,00;0,00;
0,00;0,00;170,23;0,07;0,00;0,00;
0,00;0,00;170,39;0,07;0,00;0,00;
0,00;0,00;170,55;0,07;0,00;0,00;
0,00;0,00;170,71;0,25;0,00;0,00;
0,00;0,00;170,87;0,25;0,00;0,00;
0,00;0,00;171,03;0,47;0,00;0,00;
0,00;0,00;171,19;0,83;0,00;0,00;
0,00;0,00;171,34;0,99;0,00;0,00;
0,00;0,00;171,50;1,08;0,00;0,00;
0,00;0,00;171,66;1,17;0,00;0,00;
0,00;0,00;171,82;1,24;0,00;0,00;
0,00;0,00;171,98;1,31;0,00;0,00;
0,00;0,00;172,15;1,35;0,00;0,00;
0,00;0,00;172,31;1,42;0,00;0,00;
0,00;0,00;172,47;1,49;0,00;0,00;
0,00;0,00;172,63;1,54;0,00;0,00;
0,00;0,00;172,79;1,65;0,00;0,00;
0,00;0,00;172,95;1,72;0,00;0,00;
0,00;0,00;173,11;1,78;0,00;0,00;
0,00;0,00;173,27;1,88;0,00;0,00;
0,00;0,00;173,43;1,92;0,00;0,00;
0,00;0,00;173,59;1,96;0,00;0,00;
0,00;0,00;173,75;2,06;0,00;0,00;
0,00;0,00;173,91;2,12;0,00;0,00;
0,00;0,00;174,07;2,17;0,00;0,00;
0,00;0,00;174,23;2,23;0,00;0,00;
0,00;0,00;174,39;2,30;0,00;0,00;
0,00;0,00;174,55;2,39;0,00;0,00;
0,00;0,00;174,71;2,41;0,00;0,00;
0,00;0,00;174,87;2,51;0,00;0,00;
0,00;0,00;175,03;2,62;0,00;0,00;
0,00;0,00;175,19;2,69;0,00;0,00;
0,00;0,00;175,35;2,73;0,00;0,00;
0,00;0,00;175,51;2,85;0,00;0,00;
0,00;0,00;175,67;2,93;0,00;0,00;
0,00;0,00;175,83;2,96;0,00;0,00;
0,00;0,00;175,91;3,09;0,00;0,00;
0,00;0,00;175,91;3,05;0,00;0,00;
0,00;0,00;175,90;2,84;0,00;0,00;
0,00;0,00;175,50;-0,00;0,00;0,00;
0,00;0,00;174,61;-0,11;0,00;0,00;
0,00;0,00;173,21;-0,11;0,00;0,00;
0,00;0,00;171,29;-0,16;0,00;0,00;
0,00;0,00;168,85;-0,13;0,00;0,00;
0,00;0,00;165,95;-0,16;0,00;0,00;
0,00;0,00;162,77;-0,18;0,00;0,00;
0,00;0,00;159,61;-0,20;0,00;0,00;
0,00;0,00;156,35;-0,23;0,00;0,00;
0,00;0,00;153,18;-0,20;0,00;0,00;
0,00;0,00;149,96;-0,20;0,00;0,00;
0,00;0,00;146,77;-0,25;0,00;0,00;
0,00;0,00;143,56;-0,07;0,00;0,00;
0,00;0,00;140,36;-0,16;0,00;0,00;
0,00;0,00;137,16;-0,13;0,00;0,00;
0,00;0,00;133,96;-0,13;0,00;0,00;
0,00;0,00;130,76;-0,23;0,00;0,00;
0,00;0,00;127,55;-0,07;0,00;0,00;
0,00;0,00;124,36;-0,16;0,00;0,00;
0,00;0,00;121,16;-0,13;0,00;0,00;
0,00;0,00;117,96;-0,11;0,00;0,00;
0,00;0,00;114,76;-0,20;0,00;0,00;
0,00;0,00;111,56;-0,09;0,00;0,00;
0,00;0,00;108,35;-0,18;0,00;0,00;
0,00;0,00;105,15;-0,13;0,00;0,00;
0,00;0,00;101,96;-0,16;0,00;0,00;
0,00;0,00;98,76;-0,23;0,00;0,00;
0,00;0,00;95,55;-0,09;0,00;0,00;
0,00;0,00;92,35;-0,13;0,00;0,00;
0,00;0,00;89,16;-0,16;0,00;0,00;
0,00;0,00;85,96;-0,13;0,00;0,00;
0,00;0,00;82,76;-0,18;0,00;0,00;
0,00;0,00;79,55;-0,09;0,00;0,00;
0,00;0,00;76,35;-0,16;0,00;0,00;
0,00;0,00;73,15;-0,16;0,00;0,00;
0,00;0,00;69,96;-0,11;0,00;0,00;
0,00;0,00;66,75;-0,23;0,00;0,00;
0,00;0,00;63,55;-0,11;0,00;0,00;
0,00;0,00;60,35;-0,16;0,00;0,00;
0,00;0,00;57,15;-0,16;0,00;0,00;
0,00;0,00;53,95;-0,13;0,00;0,00;
0,00;0,00;50,75;-0,23;0,00;0,00;
