71470;20.08.21 16:35:14;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210818160444P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;13,12;0,27;0,00;0,00;
0,00;0,00;13,67;0,18;0,00;0,00;
0,00;0,00;14,70;0,16;0,00;0,00;
0,00;0,00;16,23;0,18;0,00;0,00;
0,00;0,00;18,28;0,20;0,00;0,00;
0,00;0,00;20,84;0,25;0,00;0,00;
0,00;0,00;23,91;0,09;0,00;0,00;
0,00;0,00;27,02;0,16;0,00;0,00;
0,00;0,00;30,20;0,13;0,00;0,00;
0,00;0,00;33,42;0,09;0,00;0,00;
0,00;0,00;36,62;0,13;0,00;0,00;
0,00;0,00;39,82;0,11;0,00;0,00;
0,00;0,00;43,02;0,07;0,00;0,00;
0,00;0,00;46,22;0,13;0,00;0,00;
0,00;0,00;49,42;0,09;0,00;0,00;
0,00;0,00;52,62;0,11;0,00;0,00;
0,00;0,00;55,82;0,11;0,00;0,00;
0,00;0,00;59,02;0,11;0,00;0,00;
0,00;0,00;62,22;0,11;0,00;0,00;
0,00;0,00;65,42;0,13;0,00;0,00;
0,00;0,00;68,62;0,11;0,00;0,00;
0,00;0,00;71,82;0,13;0,00;0,00;
0,00;0,00;75,02;0,09;0,00;0,00;
0,00;0,00;78,22;0,11;0,00;0,00;
0,00;0,00;81,42;0,11;0,00;0,00;
0,00;0,00;84,62;0,16;0,00;0,00;
0,00;0,00;87,82;0,11;0,00;0,00;
0,00;0,00;91,02;0,13;0,00;0,00;
0,00;0,00;94,22;0,11;0,00;0,00;
0,00;0,00;97,42;0,11;0,00;0,00;
0,00;0,00;100,62;0,16;0,00;0,00;
0,00;0,00;103,82;0,13;0,00;0,00;
0,00;0,00;107,02;0,11;0,00;0,00;
0,00;0,00;110,22;0,11;0,00;0,00;
0,00;0,00;113,42;0,13;0,00;0,00;
0,00;0,00;116,62;0,13;0,00;0,00;
0,00;0,00;119,82;0,11;0,00;0,00;
0,00;0,00;123,02;0,11;0,00;0,00;
0,00;0,00;126,22;0,11;0,00;0,00;
0,00;0,00;129,42;0,11;0,00;0,00;
0,00;0,00;132,62;0,16;0,00;0,00;
0,00;0,00;135,82;0,09;0,00;0,00;
0,00;0,00;139,02;0,13;0,00;0,00;
0,00;0,00;142,22;0,13;0,00;0,00;
0,00;0,00;145,42;0,09;0,00;0,00;
0,00;0,00;148,62;0,11;0,00;0,00;
0,00;0,00;151,82;0,13;0,00;0,00;
0,00;0,00;155,02;0,07;0,00;0,00;
0,00;0,00;158,22;0,09;0,00;0,00;
0,00;0,00;161,42;0,11;0,00;0,00;
0,00;0,00;164,62;0,11;0,00;0,00;
0,00;0,00;167,82;0,11;0,00;0,00;
0,00;0,00;171,02;0,11;0,00;0,00;
0,00;0,00;176,32;0,05;0,00;0,00;
0,00;0,00;178,28;0,05;0,00;0,00;
0,00;0,00;179,72;0,02;0,00;0,00;
0,00;0,00;180,66;-0,02;0,00;0,00;
0,00;0,00;181,18;0,05;0,00;0,00;
0,00;0,00;181,21;0,02;0,00;0,00;
0,00;0,00;181,26;0,09;0,00;0,00;
0,00;0,00;181,41;0,07;0,00;0,00;
0,00;0,00;181,57;0,05;0,00;0,00;
0,00;0,00;181,73;0,05;0,00;0,00;
0,00;0,00;181,89;0,07;0,00;0,00;
0,00;0,00;182,05;0,07;0,00;0,00;
0,00;0,00;182,21;0,09;0,00;0,00;
0,00;0,00;182,37;0,07;0,00;0,00;
0,00;0,00;182,53;0,09;0,00;0,00;
0,00;0,00;182,69;0,09;0,00;0,00;
0,00;0,00;182,85;0,09;0,00;0,00;
0,00;0,00;183,01;0,09;0,00;0,00;
0,00;0,00;183,17;0,09;0,00;0,00;
0,00;0,00;183,33;0,07;0,00;0,00;
0,00;0,00;183,49;0,07;0,00;0,00;
0,00;0,00;183,65;0,09;0,00;0,00;
0,00;0,00;183,81;0,09;0,00;0,00;
0,00;0,00;183,97;0,07;0,00;0,00;
0,00;0,00;184,13;0,09;0,00;0,00;
0,00;0,00;184,29;0,09;0,00;0,00;
0,00;0,00;184,45;0,09;0,00;0,00;
0,00;0,00;184,61;0,20;0,00;0,00;
0,00;0,00;184,77;0,27;0,00;0,00;
0,00;0,00;184,93;0,27;0,00;0,00;
0,00;0,00;185,09;0,36;0,00;0,00;
0,00;0,00;185,21;0,36;0,00;0,00;
0,00;0,00;185,21;0,27;0,00;0,00;
0,00;0,00;185,14;0,20;0,00;0,00;
0,00;0,00;184,58;-0,02;0,00;0,00;
0,00;0,00;183,56;-0,12;0,00;0,00;
0,00;0,00;182,76;0,02;0,00;0,00;
