982;13.12.19 12:14:50;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20191213120557;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;39,96;0,16;0,00;0,00;
0,00;0,00;40,50;0,13;0,00;0,00;
0,00;0,00;41,52;0,18;0,00;0,00;
0,00;0,00;43,04;0,25;0,00;0,00;
0,00;0,00;45,08;0,18;0,00;0,00;
0,00;0,00;47,64;0,18;0,00;0,00;
0,00;0,00;50,65;0,29;0,00;0,00;
0,00;0,00;53,83;0,09;0,00;0,00;
0,00;0,00;56,99;0,16;0,00;0,00;
0,00;0,00;60,29;0,02;0,00;0,00;
0,00;0,00;63,41;0,13;0,00;0,00;
0,00;0,00;66,60;0,47;0,00;0,00;
0,00;0,00;69,90;0,13;0,00;0,00;
0,00;0,00;72,98;0,16;0,00;0,00;
0,00;0,00;76,17;0,43;0,00;0,00;
0,00;0,00;79,49;0,18;0,00;0,00;
0,00;0,00;82,58;0,18;0,00;0,00;
0,00;0,00;85,81;-0,09;0,00;0,00;
0,00;0,00;89,04;0,13;0,00;0,00;
0,00;0,00;92,17;0,23;0,00;0,00;
0,00;0,00;95,47;0,24;0,00;0,00;
0,00;0,00;98,61;0,16;0,00;0,00;
0,00;0,00;101,77;0,18;0,00;0,00;
0,00;0,00;105,08;0,11;0,00;0,00;
0,00;0,00;108,18;0,23;0,00;0,00;
0,00;0,00;111,41;-0,02;0,00;0,00;
0,00;0,00;114,64;0,09;0,00;0,00;
0,00;0,00;117,77;0,16;0,00;0,00;
0,00;0,00;121,04;0,18;0,00;0,00;
0,00;0,00;124,20;0,23;0,00;0,00;
0,00;0,00;127,43;0,18;0,00;0,00;
0,00;0,00;130,61;0,20;0,00;0,00;
0,00;0,00;133,82;0,06;0,00;0,00;
0,00;0,00;137,02;0,18;0,00;0,00;
0,00;0,00;140,23;0,18;0,00;0,00;
0,00;0,00;143,42;0,13;0,00;0,00;
0,00;0,00;146,63;0,18;0,00;0,00;
0,00;0,00;149,82;0,09;0,00;0,00;
0,00;0,00;153,02;0,18;0,00;0,00;
0,00;0,00;156,23;0,16;0,00;0,00;
0,00;0,00;159,39;0,16;0,00;0,00;
0,00;0,00;162,08;0,09;0,00;0,00;
0,00;0,00;164,33;0,06;0,00;0,00;
0,00;0,00;166,10;0,02;0,00;0,00;
0,00;0,00;167,35;0,02;0,00;0,00;
0,00;0,00;168,35;0,02;0,00;0,00;
0,00;0,00;168,42;0,02;0,00;0,00;
0,00;0,00;168,44;0,09;0,00;0,00;
0,00;0,00;168,59;0,07;0,00;0,00;
0,00;0,00;168,73;0,05;0,00;0,00;
0,00;0,00;168,89;0,09;0,00;0,00;
0,00;0,00;169,05;0,09;0,00;0,00;
0,00;0,00;169,21;0,09;0,00;0,00;
0,00;0,00;169,37;0,05;0,00;0,00;
0,00;0,00;169,53;0,09;0,00;0,00;
0,00;0,00;169,69;0,09;0,00;0,00;
0,00;0,00;169,85;0,09;0,00;0,00;
0,00;0,00;170,01;0,09;0,00;0,00;
0,00;0,00;170,17;0,07;0,00;0,00;
0,00;0,00;170,33;0,09;0,00;0,00;
0,00;0,00;170,49;0,09;0,00;0,00;
0,00;0,00;170,65;0,09;0,00;0,00;
0,00;0,00;170,81;0,25;0,00;0,00;
0,00;0,00;170,91;0,23;0,00;0,00;
0,00;0,00;170,91;0,25;0,00;0,00;
0,00;0,00;170,76;-0,09;0,00;0,00;
0,00;0,00;170,10;-0,13;0,00;0,00;
0,00;0,00;169,31;0,06;0,00;0,00;
0,00;0,00;169,03;-0,02;0,00;0,00;
0,00;0,00;168,94;-0,11;0,00;0,00;
0,00;0,00;168,90;-0,07;0,00;0,00;
0,00;0,00;168,90;-0,02;0,00;0,00;
0,00;0,00;168,98;0,07;0,00;0,00;
0,00;0,00;169,12;0,09;0,00;0,00;
0,00;0,00;169,28;0,02;0,00;0,00;
0,00;0,00;169,45;0,02;0,00;0,00;
0,00;0,00;169,62;0,05;0,00;0,00;
0,00;0,00;169,78;0,07;0,00;0,00;
0,00;0,00;169,94;0,09;0,00;0,00;
0,00;0,00;170,10;0,07;0,00;0,00;
0,00;0,00;170,27;0,05;0,00;0,00;
0,00;0,00;170,43;0,07;0,00;0,00;
0,00;0,00;170,59;0,09;0,00;0,00;
0,00;0,00;170,75;0,11;0,00;0,00;
0,00;0,00;170,91;0,27;0,00;0,00;
0,00;0,00;171,07;0,34;0,00;0,00;
0,00;0,00;171,23;0,63;0,00;0,00;
0,00;0,00;171,38;0,97;0,00;0,00;
0,00;0,00;171,54;1,15;0,00;0,00;
0,00;0,00;171,70;1,22;0,00;0,00;
0,00;0,00;171,86;1,31;0,00;0,00;
0,00;0,00;172,02;1,40;0,00;0,00;
0,00;0,00;172,19;1,44;0,00;0,00;
0,00;0,00;172,35;1,54;0,00;0,00;
0,00;0,00;172,51;1,65;0,00;0,00;
0,00;0,00;172,67;1,72;0,00;0,00;
0,00;0,00;172,83;1,81;0,00;0,00;
0,00;0,00;172,99;1,94;0,00;0,00;
0,00;0,00;173,15;2,08;0,00;0,00;
0,00;0,00;173,31;2,10;0,00;0,00;
0,00;0,00;173,47;2,12;0,00;0,00;
0,00;0,00;173,63;2,17;0,00;0,00;
0,00;0,00;173,79;2,23;0,00;0,00;
0,00;0,00;173,95;2,35;0,00;0,00;
0,00;0,00;174,11;2,48;0,00;0,00;
0,00;0,00;174,27;2,53;0,00;0,00;
0,00;0,00;174,43;2,64;0,00;0,00;
0,00;0,00;174,59;2,80;0,00;0,00;
0,00;0,00;174,75;2,87;0,00;0,00;
0,00;0,00;174,91;2,96;0,00;0,00;
0,00;0,00;175,07;3,00;0,00;0,00;
0,00;0,00;175,23;3,03;0,00;0,00;
0,00;0,00;175,39;3,07;0,00;0,00;
0,00;0,00;175,55;3,14;0,00;0,00;
0,00;0,00;175,71;3,25;0,00;0,00;
0,00;0,00;175,87;3,37;0,00;0,00;
0,00;0,00;175,91;2,98;0,00;0,00;
0,00;0,00;175,91;2,87;0,00;0,00;
0,00;0,00;175,85;1,55;0,00;0,00;
0,00;0,00;175,33;-0,23;0,00;0,00;
0,00;0,00;174,31;-0,16;0,00;0,00;
0,00;0,00;172,78;-0,20;0,00;0,00;
0,00;0,00;170,73;-0,18;0,00;0,00;
0,00;0,00;168,18;-0,25;0,00;0,00;
0,00;0,00;165,17;-0,18;0,00;0,00;
0,00;0,00;162,01;-0,13;0,00;0,00;
0,00;0,00;158,80;-0,34;0,00;0,00;
0,00;0,00;155,57;-0,11;0,00;0,00;
0,00;0,00;152,36;-0,18;0,00;0,00;
0,00;0,00;149,16;-0,13;0,00;0,00;
0,00;0,00;145,96;-0,11;0,00;0,00;
0,00;0,00;142,76;-0,20;0,00;0,00;
0,00;0,00;139,56;-0,09;0,00;0,00;
