3958;18.02.20 10:56:36;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200218103455;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,20;-0,08;0,00;0,00;
0,00;0,00;74,44;0,14;0,00;0,00;
0,00;0,00;75,05;0,14;0,00;0,00;
0,00;0,00;76,00;0,22;0,00;0,00;
0,00;0,00;77,35;0,14;0,00;0,00;
0,00;0,00;79,09;0,22;0,00;0,00;
0,00;0,00;81,20;0,22;0,00;0,00;
0,00;0,00;83,57;0,16;0,00;0,00;
0,00;0,00;85,92;0,08;0,00;0,00;
0,00;0,00;88,34;0,16;0,00;0,00;
0,00;0,00;90,74;0,08;0,00;0,00;
0,00;0,00;95,54;0,08;0,00;0,00;
0,00;0,00;97,95;0,08;0,00;0,00;
0,00;0,00;100,35;0,16;0,00;0,00;
0,00;0,00;102,74;0,14;0,00;0,00;
0,00;0,00;105,15;0,16;0,00;0,00;
0,00;0,00;109,95;0,14;0,00;0,00;
0,00;0,00;112,35;0,14;0,00;0,00;
0,00;0,00;114,74;0,16;0,00;0,00;
0,00;0,00;117,15;0,08;0,00;0,00;
0,00;0,00;119,54;0,08;0,00;0,00;
0,00;0,00;121,95;0,08;0,00;0,00;
0,00;0,00;124,35;0,16;0,00;0,00;
0,00;0,00;126,75;0,08;0,00;0,00;
0,00;0,00;129,15;0,08;0,00;0,00;
0,00;0,00;131,55;0,16;0,00;0,00;
0,00;0,00;133,95;0,08;0,00;0,00;
0,00;0,00;136,35;0,16;0,00;0,00;
0,00;0,00;141,15;0,08;0,00;0,00;
0,00;0,00;143,55;0,08;0,00;0,00;
0,00;0,00;145,95;0,22;0,00;0,00;
0,00;0,00;148,35;0,08;0,00;0,00;
0,00;0,00;150,74;0,16;0,00;0,00;
0,00;0,00;153,15;0,08;0,00;0,00;
0,00;0,00;157,95;0,16;0,00;0,00;
0,00;0,00;160,35;0,08;0,00;0,00;
0,00;0,00;162,75;0,14;0,00;0,00;
0,00;0,00;167,55;0,08;0,00;0,00;
0,00;0,00;169,95;0,08;0,00;0,00;
0,00;0,00;172,35;0,08;0,00;0,00;
0,00;0,00;174,74;0,08;0,00;0,00;
0,00;0,00;177,15;0,16;0,00;0,00;
0,00;0,00;179,54;0,16;0,00;0,00;
0,00;0,00;181,95;0,14;0,00;0,00;
0,00;0,00;184,35;0,16;0,00;0,00;
0,00;0,00;186,75;0,08;0,00;0,00;
0,00;0,00;193,43;0,08;0,00;0,00;
0,00;0,00;195,09;-0,08;0,00;0,00;
0,00;0,00;197,76;-0,16;0,00;0,00;
0,00;0,00;197,97;0,08;0,00;0,00;
0,00;0,00;197,97;-0,08;0,00;0,00;
0,00;0,00;198,07;0,22;0,00;0,00;
0,00;0,00;198,20;0,08;0,00;0,00;
0,00;0,00;198,35;0,08;0,00;0,00;
0,00;0,00;198,52;0,16;0,00;0,00;
0,00;0,00;198,68;0,16;0,00;0,00;
0,00;0,00;198,84;0,16;0,00;0,00;
0,00;0,00;199,00;0,08;0,00;0,00;
0,00;0,00;199,16;0,16;0,00;0,00;
0,00;0,00;199,32;0,16;0,00;0,00;
0,00;0,00;199,48;0,08;0,00;0,00;
0,00;0,00;199,64;0,16;0,00;0,00;
0,00;0,00;199,80;0,16;0,00;0,00;
0,00;0,00;199,96;0,08;0,00;0,00;
0,00;0,00;200,12;0,08;0,00;0,00;
0,00;0,00;200,28;0,16;0,00;0,00;
0,00;0,00;200,44;0,08;0,00;0,00;
0,00;0,00;200,60;0,16;0,00;0,00;
0,00;0,00;200,76;0,16;0,00;0,00;
0,00;0,00;200,92;0,16;0,00;0,00;
0,00;0,00;201,08;0,16;0,00;0,00;
0,00;0,00;201,24;0,16;0,00;0,00;
0,00;0,00;201,56;0,16;0,00;0,00;
0,00;0,00;201,72;0,16;0,00;0,00;
0,00;0,00;201,88;0,16;0,00;0,00;
0,00;0,00;202,04;0,16;0,00;0,00;
0,00;0,00;202,20;0,16;0,00;0,00;
0,00;0,00;202,36;0,16;0,00;0,00;
0,00;0,00;202,52;0,16;0,00;0,00;
0,00;0,00;202,68;0,16;0,00;0,00;
0,00;0,00;202,84;0,16;0,00;0,00;
0,00;0,00;203,00;0,16;0,00;0,00;
0,00;0,00;203,16;0,22;0,00;0,00;
0,00;0,00;203,32;0,16;0,00;0,00;
0,00;0,00;203,48;0,22;0,00;0,00;
0,00;0,00;203,64;0,45;0,00;0,00;
0,00;0,00;203,80;0,45;0,00;0,00;
0,00;0,00;203,96;0,45;0,00;0,00;
0,00;0,00;204,12;0,37;0,00;0,00;
0,00;0,00;204,28;0,45;0,00;0,00;
0,00;0,00;204,44;0,37;0,00;0,00;
0,00;0,00;204,60;0,30;0,00;0,00;
0,00;0,00;204,76;0,30;0,00;0,00;
0,00;0,00;204,92;0,45;0,00;0,00;
0,00;0,00;205,08;0,30;0,00;0,00;
0,00;0,00;205,24;0,22;0,00;0,00;
0,00;0,00;205,40;0,37;0,00;0,00;
0,00;0,00;205,56;0,30;0,00;0,00;
0,00;0,00;205,72;0,30;0,00;0,00;
0,00;0,00;205,88;0,16;0,00;0,00;
0,00;0,00;206,04;0,30;0,00;0,00;
0,00;0,00;206,20;0,22;0,00;0,00;
0,00;0,00;206,36;0,30;0,00;0,00;
0,00;0,00;206,52;0,30;0,00;0,00;
0,00;0,00;206,68;0,22;0,00;0,00;
0,00;0,00;206,84;1,06;0,00;0,00;
0,00;0,00;206,99;4,86;0,00;0,00;
0,00;0,00;207,03;7,29;0,00;0,00;
0,00;0,00;207,04;7,76;0,00;0,00;
0,00;0,00;207,03;7,68;0,00;0,00;
0,00;0,00;206,70;-0,31;0,00;0,00;
0,00;0,00;206,01;-0,39;0,00;0,00;
0,00;0,00;204,95;-0,47;0,00;0,00;
0,00;0,00;203,50;-0,47;0,00;0,00;
0,00;0,00;201,67;-0,39;0,00;0,00;
0,00;0,00;199,46;-0,23;0,00;0,00;
0,00;0,00;197,10;-0,45;0,00;0,00;
0,00;0,00;194,72;-0,31;0,00;0,00;
0,00;0,00;192,31;-0,31;0,00;0,00;
0,00;0,00;189,91;-0,39;0,00;0,00;
0,00;0,00;187,50;-0,31;0,00;0,00;
0,00;0,00;185,11;-0,31;0,00;0,00;
0,00;0,00;182,70;-0,23;0,00;0,00;
0,00;0,00;180,30;-0,16;0,00;0,00;
0,00;0,00;177,91;-0,23;0,00;0,00;
0,00;0,00;175,50;-0,31;0,00;0,00;
0,00;0,00;173,10;-0,31;0,00;0,00;
0,00;0,00;170,70;-0,31;0,00;0,00;
0,00;0,00;168,30;-0,16;0,00;0,00;
0,00;0,00;165,91;-0,23;0,00;0,00;
0,00;0,00;163,50;-0,23;0,00;0,00;
0,00;0,00;161,11;-0,23;0,00;0,00;
0,00;0,00;158,70;-0,23;0,00;0,00;
0,00;0,00;156,30;-0,23;0,00;0,00;
0,00;0,00;153,90;-0,23;0,00;0,00;
0,00;0,00;151,50;-0,23;0,00;0,00;
0,00;0,00;149,10;-0,31;0,00;0,00;
0,00;0,00;146,70;-0,23;0,00;0,00;
0,00;0,00;144,30;-0,16;0,00;0,00;
0,00;0,00;141,91;-0,31;0,00;0,00;
0,00;0,00;139,50;-0,31;0,00;0,00;
0,00;0,00;137,10;-0,16;0,00;0,00;
0,00;0,00;134,70;-0,23;0,00;0,00;
0,00;0,00;132,30;-0,23;0,00;0,00;
0,00;0,00;129,90;-0,23;0,00;0,00;
0,00;0,00;127,50;-0,23;0,00;0,00;
0,00;0,00;125,10;-0,23;0,00;0,00;
0,00;0,00;122,70;-0,16;0,00;0,00;
0,00;0,00;120,30;-0,16;0,00;0,00;
0,00;0,00;117,90;-0,23;0,00;0,00;
0,00;0,00;115,50;-0,31;0,00;0,00;
0,00;0,00;113,10;-0,31;0,00;0,00;
0,00;0,00;110,70;-0,23;0,00;0,00;
0,00;0,00;108,30;-0,16;0,00;0,00;
0,00;0,00;105,91;-0,23;0,00;0,00;
0,00;0,00;103,50;-0,31;0,00;0,00;
