15643;16.12.20 14:26:26;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20201215151526P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;171,26;0,30;0,00;0,00;
0,00;0,00;171,71;0,23;0,00;0,00;
0,00;0,00;172,08;0,08;0,00;0,00;
0,00;0,00;172,11;0,23;0,00;0,00;
0,00;0,00;172,20;0,16;0,00;0,00;
0,00;0,00;172,20;0,16;0,00;0,00;
0,00;0,00;172,31;0,08;0,00;0,00;
0,00;0,00;172,45;0,23;0,00;0,00;
0,00;0,00;172,60;0,16;0,00;0,00;
0,00;0,00;172,77;0,23;0,00;0,00;
0,00;0,00;172,93;0,23;0,00;0,00;
0,00;0,00;173,09;0,16;0,00;0,00;
0,00;0,00;173,25;0,16;0,00;0,00;
0,00;0,00;173,41;0,23;0,00;0,00;
0,00;0,00;173,57;0,16;0,00;0,00;
0,00;0,00;173,73;0,23;0,00;0,00;
0,00;0,00;173,89;0,23;0,00;0,00;
0,00;0,00;174,05;0,23;0,00;0,00;
0,00;0,00;174,21;0,23;0,00;0,00;
0,00;0,00;174,37;0,23;0,00;0,00;
0,00;0,00;174,53;0,23;0,00;0,00;
0,00;0,00;174,69;0,23;0,00;0,00;
0,00;0,00;174,85;0,23;0,00;0,00;
0,00;0,00;175,01;0,16;0,00;0,00;
0,00;0,00;175,17;0,23;0,00;0,00;
0,00;0,00;175,33;0,16;0,00;0,00;
0,00;0,00;175,49;0,23;0,00;0,00;
0,00;0,00;175,65;0,23;0,00;0,00;
0,00;0,00;175,81;0,23;0,00;0,00;
0,00;0,00;175,97;0,23;0,00;0,00;
0,00;0,00;176,13;0,23;0,00;0,00;
0,00;0,00;176,29;0,23;0,00;0,00;
0,00;0,00;176,45;0,23;0,00;0,00;
0,00;0,00;176,61;0,30;0,00;0,00;
0,00;0,00;176,76;4,25;0,00;0,00;
0,00;0,00;176,91;9,05;0,00;0,00;
0,00;0,00;176,96;9,81;0,00;0,00;
0,00;0,00;176,99;11,03;0,00;0,00;
0,00;0,00;176,99;11,18;0,00;0,00;
0,00;0,00;176,99;11,18;0,00;0,00;
0,00;0,00;177,00;11,18;0,00;0,00;
0,00;0,00;177,00;11,18;0,00;0,00;
0,00;0,00;177,00;11,18;0,00;0,00;
0,00;0,00;177,00;11,26;0,00;0,00;
0,00;0,00;177,00;11,26;0,00;0,00;
0,00;0,00;177,00;11,26;0,00;0,00;
0,00;0,00;177,00;11,26;0,00;0,00;
0,00;0,00;177,00;11,42;0,00;0,00;
0,00;0,00;177,00;11,26;0,00;0,00;
0,00;0,00;177,00;11,18;0,00;0,00;
