13716;21.07.21 12:13:44;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210720093343A0218;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;39,90;-0,02;0,00;0,00;
0,00;0,00;39,96;0,13;0,00;0,00;
0,00;0,00;40,50;0,11;0,00;0,00;
0,00;0,00;41,53;0,18;0,00;0,00;
0,00;0,00;43,06;0,20;0,00;0,00;
0,00;0,00;45,10;0,11;0,00;0,00;
0,00;0,00;47,67;0,13;0,00;0,00;
0,00;0,00;50,72;0,09;0,00;0,00;
0,00;0,00;53,85;0,16;0,00;0,00;
0,00;0,00;57,02;0,16;0,00;0,00;
0,00;0,00;60,25;0,11;0,00;0,00;
0,00;0,00;63,45;0,07;0,00;0,00;
0,00;0,00;66,65;0,09;0,00;0,00;
0,00;0,00;69,85;0,11;0,00;0,00;
0,00;0,00;73,05;0,11;0,00;0,00;
0,00;0,00;76,25;0,09;0,00;0,00;
0,00;0,00;79,45;0,05;0,00;0,00;
0,00;0,00;82,65;0,13;0,00;0,00;
0,00;0,00;85,85;0,06;0,00;0,00;
0,00;0,00;89,05;0,13;0,00;0,00;
0,00;0,00;92,25;0,09;0,00;0,00;
0,00;0,00;95,45;0,05;0,00;0,00;
0,00;0,00;98,65;0,11;0,00;0,00;
0,00;0,00;101,85;0,05;0,00;0,00;
0,00;0,00;105,05;0,13;0,00;0,00;
0,00;0,00;108,25;0,11;0,00;0,00;
0,00;0,00;111,45;0,05;0,00;0,00;
0,00;0,00;114,65;0,11;0,00;0,00;
0,00;0,00;117,85;0,06;0,00;0,00;
0,00;0,00;121,05;0,13;0,00;0,00;
0,00;0,00;124,25;0,11;0,00;0,00;
0,00;0,00;127,45;0,06;0,00;0,00;
0,00;0,00;130,65;0,11;0,00;0,00;
0,00;0,00;133,85;0,09;0,00;0,00;
0,00;0,00;137,05;0,13;0,00;0,00;
0,00;0,00;140,25;0,13;0,00;0,00;
0,00;0,00;143,45;0,07;0,00;0,00;
0,00;0,00;146,65;0,11;0,00;0,00;
0,00;0,00;149,81;0,05;0,00;0,00;
0,00;0,00;152,50;0,07;0,00;0,00;
0,00;0,00;154,76;0,02;0,00;0,00;
0,00;0,00;156,53;-0,02;0,00;0,00;
0,00;0,00;158,56;-0,02;0,00;0,00;
0,00;0,00;158,90;0,05;0,00;0,00;
0,00;0,00;158,92;0,05;0,00;0,00;
0,00;0,00;159,01;0,05;0,00;0,00;
0,00;0,00;159,15;0,07;0,00;0,00;
0,00;0,00;159,31;0,11;0,00;0,00;
0,00;0,00;159,47;0,23;0,00;0,00;
0,00;0,00;159,63;0,52;0,00;0,00;
0,00;0,00;159,77;4,20;0,00;0,00;
0,00;0,00;159,89;7,63;0,00;0,00;
0,00;0,00;159,97;9,92;0,00;0,00;
0,00;0,00;159,99;10,28;0,00;0,00;
0,00;0,00;160,00;10,57;0,00;0,00;
0,00;0,00;160,01;10,78;0,00;0,00;
0,00;0,00;160,02;10,96;0,00;0,00;
0,00;0,00;160,03;11,07;0,00;0,00;
0,00;0,00;160,03;11,25;0,00;0,00;
0,00;0,00;160,04;11,34;0,00;0,00;
0,00;0,00;160,04;11,43;0,00;0,00;
0,00;0,00;160,05;11,43;0,00;0,00;
0,00;0,00;160,05;11,52;0,00;0,00;
0,00;0,00;160,05;11,54;0,00;0,00;
0,00;0,00;160,05;11,61;0,00;0,00;
0,00;0,00;160,05;11,61;0,00;0,00;
