15153;03.09.21 10:54:42;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210901154923A0218;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,00;0,07;0,00;0,00;
0,00;0,00;0,05;0,21;0,00;0,00;
0,00;0,00;0,59;0,18;0,00;0,00;
0,00;0,00;1,62;0,16;0,00;0,00;
0,00;0,00;3,15;0,21;0,00;0,00;
0,00;0,00;5,20;0,21;0,00;0,00;
0,00;0,00;7,76;0,23;0,00;0,00;
0,00;0,00;10,80;0,09;0,00;0,00;
0,00;0,00;13,95;0,11;0,00;0,00;
0,00;0,00;17,11;0,32;0,00;0,00;
0,00;0,00;20,36;0,09;0,00;0,00;
0,00;0,00;23,53;0,14;0,00;0,00;
0,00;0,00;26,75;0,11;0,00;0,00;
0,00;0,00;29,94;0,18;0,00;0,00;
0,00;0,00;33,15;0,20;0,00;0,00;
0,00;0,00;36,35;0,07;0,00;0,00;
0,00;0,00;39,55;0,14;0,00;0,00;
0,00;0,00;42,75;0,11;0,00;0,00;
0,00;0,00;45,95;0,14;0,00;0,00;
0,00;0,00;49,15;0,16;0,00;0,00;
0,00;0,00;52,35;0,11;0,00;0,00;
0,00;0,00;55,55;0,14;0,00;0,00;
0,00;0,00;58,75;0,09;0,00;0,00;
0,00;0,00;61,95;0,14;0,00;0,00;
0,00;0,00;65,15;0,20;0,00;0,00;
0,00;0,00;68,35;0,09;0,00;0,00;
0,00;0,00;71,55;0,16;0,00;0,00;
0,00;0,00;74,75;0,14;0,00;0,00;
0,00;0,00;77,95;0,14;0,00;0,00;
0,00;0,00;81,15;0,18;0,00;0,00;
0,00;0,00;84,35;0,07;0,00;0,00;
0,00;0,00;87,55;0,14;0,00;0,00;
0,00;0,00;90,75;0,14;0,00;0,00;
0,00;0,00;93,95;0,14;0,00;0,00;
0,00;0,00;97,15;0,18;0,00;0,00;
0,00;0,00;100,35;0,11;0,00;0,00;
0,00;0,00;103,55;0,14;0,00;0,00;
0,00;0,00;106,75;0,11;0,00;0,00;
0,00;0,00;109,95;0,11;0,00;0,00;
0,00;0,00;113,15;0,23;0,00;0,00;
0,00;0,00;116,35;0,07;0,00;0,00;
0,00;0,00;119,55;0,16;0,00;0,00;
0,00;0,00;122,75;0,14;0,00;0,00;
0,00;0,00;125,95;0,16;0,00;0,00;
0,00;0,00;129,15;0,16;0,00;0,00;
0,00;0,00;132,35;0,09;0,00;0,00;
0,00;0,00;135,55;0,14;0,00;0,00;
0,00;0,00;138,75;0,09;0,00;0,00;
0,00;0,00;141,95;0,14;0,00;0,00;
0,00;0,00;145,15;0,20;0,00;0,00;
0,00;0,00;148,35;0,07;0,00;0,00;
0,00;0,00;153,77;0,05;0,00;0,00;
0,00;0,00;155,79;0,05;0,00;0,00;
0,00;0,00;157,30;0,07;0,00;0,00;
0,00;0,00;158,29;0,02;0,00;0,00;
0,00;0,00;158,78;-0,02;0,00;0,00;
0,00;0,00;158,89;0,07;0,00;0,00;
0,00;0,00;158,92;0,07;0,00;0,00;
0,00;0,00;158,98;0,16;0,00;0,00;
0,00;0,00;159,11;0,09;0,00;0,00;
0,00;0,00;159,27;0,07;0,00;0,00;
0,00;0,00;159,43;0,07;0,00;0,00;
0,00;0,00;159,59;0,07;0,00;0,00;
0,00;0,00;159,75;0,07;0,00;0,00;
0,00;0,00;159,91;0,07;0,00;0,00;
0,00;0,00;160,07;0,07;0,00;0,00;
0,00;0,00;160,23;0,07;0,00;0,00;
0,00;0,00;160,39;0,16;0,00;0,00;
0,00;0,00;160,55;0,27;0,00;0,00;
0,00;0,00;160,71;0,39;0,00;0,00;
0,00;0,00;160,86;2,15;0,00;0,00;
0,00;0,00;161,00;3,66;0,00;0,00;
0,00;0,00;161,15;4,63;0,00;0,00;
0,00;0,00;161,32;4,93;0,00;0,00;
0,00;0,00;161,49;4,77;0,00;0,00;
0,00;0,00;161,66;4,52;0,00;0,00;
0,00;0,00;161,82;4,16;0,00;0,00;
0,00;0,00;161,99;4,14;0,00;0,00;
0,00;0,00;162,15;4,14;0,00;0,00;
0,00;0,00;162,31;4,14;0,00;0,00;
0,00;0,00;162,47;4,14;0,00;0,00;
0,00;0,00;162,63;4,12;0,00;0,00;
0,00;0,00;162,79;4,05;0,00;0,00;
0,00;0,00;162,95;3,98;0,00;0,00;
0,00;0,00;163,11;3,95;0,00;0,00;
0,00;0,00;163,27;3,87;0,00;0,00;
0,00;0,00;163,43;3,80;0,00;0,00;
0,00;0,00;163,59;3,73;0,00;0,00;
0,00;0,00;163,75;3,67;0,00;0,00;
0,00;0,00;163,91;3,48;0,00;0,00;
0,00;0,00;163,92;3,15;0,00;0,00;
0,00;0,00;163,91;2,87;0,00;0,00;
0,00;0,00;163,51;0,18;0,00;0,00;
0,00;0,00;162,61;-0,13;0,00;0,00;
0,00;0,00;161,34;0,09;0,00;0,00;
0,00;0,00;160,52;-0,02;0,00;0,00;
0,00;0,00;160,06;0,02;0,00;0,00;
0,00;0,00;159,94;0,02;0,00;0,00;
0,00;0,00;159,90;0,07;0,00;0,00;
0,00;0,00;159,90;0,05;0,00;0,00;
0,00;0,00;159,98;0,05;0,00;0,00;
0,00;0,00;160,12;0,11;0,00;0,00;
0,00;0,00;160,29;0,07;0,00;0,00;
0,00;0,00;160,46;0,07;0,00;0,00;
0,00;0,00;160,62;0,07;0,00;0,00;
0,00;0,00;160,78;0,07;0,00;0,00;
0,00;0,00;160,94;0,07;0,00;0,00;
0,00;0,00;161,11;0,07;0,00;0,00;
0,00;0,00;161,27;0,07;0,00;0,00;
0,00;0,00;161,43;0,07;0,00;0,00;
0,00;0,00;161,59;0,07;0,00;0,00;
0,00;0,00;161,75;0,07;0,00;0,00;
0,00;0,00;161,91;0,07;0,00;0,00;
0,00;0,00;162,07;0,07;0,00;0,00;
0,00;0,00;162,23;0,07;0,00;0,00;
0,00;0,00;162,39;0,07;0,00;0,00;
0,00;0,00;162,55;0,07;0,00;0,00;
0,00;0,00;162,71;0,07;0,00;0,00;
0,00;0,00;162,87;0,07;0,00;0,00;
0,00;0,00;163,03;0,09;0,00;0,00;
0,00;0,00;163,19;0,07;0,00;0,00;
0,00;0,00;163,35;0,07;0,00;0,00;
0,00;0,00;163,51;0,29;0,00;0,00;
0,00;0,00;163,67;0,25;0,00;0,00;
0,00;0,00;163,83;1,90;0,00;0,00;
0,00;0,00;163,97;2,51;0,00;0,00;
0,00;0,00;164,13;2,49;0,00;0,00;
0,00;0,00;164,30;2,42;0,00;0,00;
0,00;0,00;164,46;2,42;0,00;0,00;
0,00;0,00;164,63;2,42;0,00;0,00;
0,00;0,00;164,79;2,51;0,00;0,00;
0,00;0,00;164,95;2,60;0,00;0,00;
0,00;0,00;165,11;2,69;0,00;0,00;
0,00;0,00;165,27;2,78;0,00;0,00;
0,00;0,00;165,43;2,87;0,00;0,00;
0,00;0,00;165,59;2,96;0,00;0,00;
0,00;0,00;165,75;3,03;0,00;0,00;
0,00;0,00;165,91;3,05;0,00;0,00;
0,00;0,00;166,07;3,15;0,00;0,00;
0,00;0,00;166,23;3,16;0,00;0,00;
0,00;0,00;166,39;3,26;0,00;0,00;
0,00;0,00;166,55;3,32;0,00;0,00;
0,00;0,00;166,71;3,35;0,00;0,00;
0,00;0,00;166,87;3,42;0,00;0,00;
0,00;0,00;167,03;3,50;0,00;0,00;
0,00;0,00;167,19;3,50;0,00;0,00;
0,00;0,00;167,35;3,50;0,00;0,00;
0,00;0,00;167,51;3,60;0,00;0,00;
0,00;0,00;167,67;3,60;0,00;0,00;
0,00;0,00;167,83;3,67;0,00;0,00;
0,00;0,00;167,99;3,87;0,00;0,00;
0,00;0,00;168,04;5,24;0,00;0,00;
0,00;0,00;168,04;5,43;0,00;0,00;
0,00;0,00;168,04;5,20;0,00;0,00;
0,00;0,00;167,66;0,16;0,00;0,00;
0,00;0,00;166,78;-0,18;0,00;0,00;
0,00;0,00;165,37;-0,13;0,00;0,00;
0,00;0,00;163,44;-0,09;0,00;0,00;
0,00;0,00;161,00;-0,13;0,00;0,00;
0,00;0,00;158,07;-0,06;0,00;0,00;
0,00;0,00;154,90;-0,09;0,00;0,00;
0,00;0,00;151,76;-0,18;0,00;0,00;
0,00;0,00;148,50;-0,02;0,00;0,00;
0,00;0,00;145,32;-0,09;0,00;0,00;
0,00;0,00;142,11;-0,06;0,00;0,00;
0,00;0,00;138,91;-0,09;0,00;0,00;
0,00;0,00;135,71;-0,09;0,00;0,00;
0,00;0,00;132,51;0,02;0,00;0,00;
0,00;0,00;129,31;-0,04;0,00;0,00;
0,00;0,00;126,11;-0,05;0,00;0,00;
0,00;0,00;122,91;-0,11;0,00;0,00;
0,00;0,00;119,71;-0,09;0,00;0,00;
0,00;0,00;113,31;-0,05;0,00;0,00;
0,00;0,00;110,11;-0,02;0,00;0,00;
0,00;0,00;106,91;-0,06;0,00;0,00;
0,00;0,00;103,71;-0,06;0,00;0,00;
0,00;0,00;100,51;-0,04;0,00;0,00;
