12387;22.02.21 12:04:54;21;Avvicinamento Pressata Finale;Alcun errore (0);20210219112044P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;85,62;-0,01;0,00;0,00;
0,00;0,00;88,70;0,04;0,00;0,00;
0,00;0,00;93,32;0,04;0,00;0,00;
0,00;0,00;107,72;-0,04;0,00;0,00;
0,00;0,00;112,52;0,04;0,00;0,00;
0,00;0,00;117,32;-0,04;0,00;0,00;
0,00;0,00;122,12;-0,04;0,00;0,00;
0,00;0,00;131,72;-0,04;0,00;0,00;
0,00;0,00;141,32;-0,04;0,00;0,00;
0,00;0,00;150,92;-0,04;0,00;0,00;
0,00;0,00;155,72;-0,04;0,00;0,00;
0,00;0,00;160,52;-0,01;0,00;0,00;
0,00;0,00;174,92;-0,04;0,00;0,00;
0,00;0,00;184,52;-0,04;0,00;0,00;
0,00;0,00;189,32;-0,09;0,00;0,00;
0,00;0,00;213,32;0,04;0,00;0,00;
0,00;0,00;232,52;-0,04;0,00;0,00;
0,00;0,00;242,12;-0,04;0,00;0,00;
0,00;0,00;251,72;-0,04;0,00;0,00;
0,00;0,00;256,52;-0,04;0,00;0,00;
0,00;0,00;261,32;-0,04;0,00;0,00;
0,00;0,00;280,52;-0,01;0,00;0,00;
0,00;0,00;290,12;-0,09;0,00;0,00;
0,00;0,00;311,71;-0,09;0,00;0,00;
0,00;0,00;312,45;0,04;0,00;0,00;
0,00;0,00;320,32;0,12;0,00;0,00;
0,00;0,00;320,51;0,17;0,00;0,00;
0,00;0,00;320,70;0,21;0,00;0,00;
0,00;0,00;320,89;0,26;0,00;0,00;
0,00;0,00;321,08;0,30;0,00;0,00;
0,00;0,00;321,28;0,35;0,00;0,00;
0,00;0,00;321,47;0,35;0,00;0,00;
0,00;0,00;321,66;0,35;0,00;0,00;
0,00;0,00;321,85;0,35;0,00;0,00;
0,00;0,00;322,04;0,35;0,00;0,00;
0,00;0,00;322,23;0,38;0,00;0,00;
0,00;0,00;322,43;0,38;0,00;0,00;
0,00;0,00;322,62;0,47;0,00;0,00;
0,00;0,00;322,81;0,43;0,00;0,00;
0,00;0,00;323,00;0,52;0,00;0,00;
0,00;0,00;323,20;0,43;0,00;0,00;
0,00;0,00;323,39;0,47;0,00;0,00;
0,00;0,00;323,58;0,43;0,00;0,00;
0,00;0,00;323,77;0,47;0,00;0,00;
0,00;0,00;323,96;0,43;0,00;0,00;
0,00;0,00;324,16;0,35;0,00;0,00;
