7928;22.12.20 10:07:06;21;Avvicinamento Pressata Finale;force > max. force (8);20201218132735A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;20,00;-0,04;0,00;0,00;
0,00;0,00;21,12;-0,01;0,00;0,00;
0,00;0,00;22,40;-0,01;0,00;0,00;
0,00;0,00;24,20;-0,01;0,00;0,00;
0,00;0,00;26,50;-0,01;0,00;0,00;
0,00;0,00;28,82;-0,01;0,00;0,00;
0,00;0,00;31,21;-0,04;0,00;0,00;
0,00;0,00;33,62;-0,01;0,00;0,00;
0,00;0,00;36,02;-0,04;0,00;0,00;
0,00;0,00;43,22;-0,04;0,00;0,00;
0,00;0,00;45,62;-0,04;0,00;0,00;
0,00;0,00;48,02;-0,09;0,00;0,00;
0,00;0,00;52,82;-0,09;0,00;0,00;
0,00;0,00;55,22;-0,04;0,00;0,00;
0,00;0,00;62,42;-0,04;0,00;0,00;
0,00;0,00;64,82;-0,04;0,00;0,00;
0,00;0,00;67,22;-0,09;0,00;0,00;
0,00;0,00;69,62;-0,04;0,00;0,00;
0,00;0,00;72,02;-0,04;0,00;0,00;
0,00;0,00;76,82;-0,04;0,00;0,00;
0,00;0,00;79,22;-0,09;0,00;0,00;
0,00;0,00;86,42;-0,04;0,00;0,00;
0,00;0,00;88,82;-0,04;0,00;0,00;
0,00;0,00;91,22;-0,09;0,00;0,00;
0,00;0,00;93,62;-0,04;0,00;0,00;
0,00;0,00;96,02;-0,04;0,00;0,00;
0,00;0,00;98,42;-0,04;0,00;0,00;
0,00;0,00;100,82;-0,09;0,00;0,00;
0,00;0,00;103,22;-0,04;0,00;0,00;
0,00;0,00;105,62;-0,04;0,00;0,00;
0,00;0,00;108,02;-0,04;0,00;0,00;
0,00;0,00;110,42;-0,04;0,00;0,00;
0,00;0,00;112,82;-0,04;0,00;0,00;
0,00;0,00;115,22;-0,04;0,00;0,00;
0,00;0,00;117,62;-0,04;0,00;0,00;
0,00;0,00;120,02;-0,04;0,00;0,00;
0,00;0,00;122,42;-0,04;0,00;0,00;
0,00;0,00;124,82;-0,04;0,00;0,00;
0,00;0,00;127,22;-0,09;0,00;0,00;
0,00;0,00;129,62;-0,09;0,00;0,00;
0,00;0,00;132,02;-0,09;0,00;0,00;
0,00;0,00;136,82;-0,04;0,00;0,00;
0,00;0,00;139,22;-0,04;0,00;0,00;
0,00;0,00;141,62;-0,04;0,00;0,00;
0,00;0,00;144,02;-0,04;0,00;0,00;
0,00;0,00;148,82;-0,04;0,00;0,00;
0,00;0,00;151,22;-0,04;0,00;0,00;
0,00;0,00;156,02;-0,04;0,00;0,00;
0,00;0,00;158,42;-0,04;0,00;0,00;
0,00;0,00;160,82;-0,04;0,00;0,00;
0,00;0,00;163,22;-0,04;0,00;0,00;
0,00;0,00;168,02;-0,09;0,00;0,00;
0,00;0,00;170,42;-0,04;0,00;0,00;
0,00;0,00;172,82;-0,09;0,00;0,00;
0,00;0,00;175,22;-0,04;0,00;0,00;
0,00;0,00;177,62;-0,04;0,00;0,00;
0,00;0,00;180,02;-0,04;0,00;0,00;
0,00;0,00;182,42;-0,04;0,00;0,00;
0,00;0,00;184,82;-0,04;0,00;0,00;
0,00;0,00;187,22;-0,09;0,00;0,00;
0,00;0,00;189,62;-0,04;0,00;0,00;
0,00;0,00;192,02;-0,04;0,00;0,00;
0,00;0,00;194,42;-0,04;0,00;0,00;
0,00;0,00;196,82;-0,04;0,00;0,00;
0,00;0,00;199,22;-0,09;0,00;0,00;
0,00;0,00;204,02;-0,04;0,00;0,00;
0,00;0,00;208,82;-0,04;0,00;0,00;
0,00;0,00;211,22;-0,04;0,00;0,00;
0,00;0,00;213,62;-0,01;0,00;0,00;
0,00;0,00;218,42;-0,04;0,00;0,00;
0,00;0,00;220,82;-0,04;0,00;0,00;
0,00;0,00;223,22;-0,04;0,00;0,00;
0,00;0,00;225,62;-0,04;0,00;0,00;
0,00;0,00;228,02;-0,01;0,00;0,00;
0,00;0,00;230,03;-0,04;0,00;0,00;
0,00;0,00;231,57;-0,04;0,00;0,00;
0,00;0,00;232,66;-0,04;0,00;0,00;
0,00;0,00;233,41;-0,04;0,00;0,00;
0,00;0,00;233,46;-0,01;0,00;0,00;
0,00;0,00;247,66;0,12;0,00;0,00;
0,00;0,00;247,79;0,12;0,00;0,00;
0,00;0,00;247,91;0,17;0,00;0,00;
0,00;0,00;248,04;0,17;0,00;0,00;
0,00;0,00;248,17;0,21;0,00;0,00;
0,00;0,00;248,30;0,26;0,00;0,00;
0,00;0,00;248,43;0,30;0,00;0,00;
0,00;0,00;248,55;0,35;0,00;0,00;
0,00;0,00;248,68;0,35;0,00;0,00;
0,00;0,00;248,81;0,35;0,00;0,00;
0,00;0,00;248,94;0,35;0,00;0,00;
0,00;0,00;249,07;0,35;0,00;0,00;
0,00;0,00;249,19;0,35;0,00;0,00;
0,00;0,00;249,32;0,35;0,00;0,00;
0,00;0,00;249,45;0,30;0,00;0,00;
0,00;0,00;249,58;0,60;0,00;0,00;
0,00;0,00;249,70;0,86;0,00;0,00;
0,00;0,00;249,83;1,25;0,00;0,00;
0,00;0,00;249,96;1,60;0,00;0,00;
0,00;0,00;250,09;2,21;0,00;0,00;
0,00;0,00;250,21;3,21;0,00;0,00;
0,00;0,00;250,33;4,43;0,00;0,00;
0,00;0,00;250,46;5,47;0,00;0,00;
0,00;0,00;250,59;6,43;0,00;0,00;
0,00;0,00;250,72;7,17;0,00;0,00;
0,00;0,00;250,85;7,95;0,00;0,00;
0,00;0,00;250,97;9,00;0,00;0,00;
0,00;0,00;251,10;9,74;0,00;0,00;
0,00;0,00;251,23;10,30;0,00;0,00;
0,00;0,00;251,36;10,69;0,00;0,00;
0,00;0,00;251,49;10,78;0,00;0,00;
0,00;0,00;251,62;10,61;0,00;0,00;
0,00;0,00;251,75;10,48;0,00;0,00;
0,00;0,00;251,88;10,65;0,00;0,00;
0,00;0,00;252,01;10,99;0,00;0,00;
0,00;0,00;252,13;11,34;0,00;0,00;
0,00;0,00;252,26;12,08;0,00;0,00;
0,00;0,00;252,39;12,91;0,00;0,00;
0,00;0,00;252,51;13,64;0,00;0,00;
0,00;0,00;252,64;14,47;0,00;0,00;
0,00;0,00;252,77;15,43;0,00;0,00;
0,00;0,00;252,89;16,04;0,00;0,00;
0,00;0,00;253,02;16,86;0,00;0,00;
0,00;0,00;253,15;17,65;0,00;0,00;
0,00;0,00;253,28;18,56;0,00;0,00;
0,00;0,00;253,40;19,74;0,00;0,00;
0,00;0,00;253,50;19,86;0,00;0,00;
0,00;0,00;253,51;19,48;0,00;0,00;
0,00;0,00;253,51;19,30;0,00;0,00;
0,00;0,00;253,51;18,95;0,00;0,00;
0,00;0,00;253,51;18,91;0,00;0,00;
