1239;15.01.20 11:27:56;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20200115110059;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;-0,04;0,18;0,00;0,00;
0,00;0,00;0,48;0,17;0,00;0,00;
0,00;0,00;1,50;0,24;0,00;0,00;
0,00;0,00;3,03;0,31;0,00;0,00;
0,00;0,00;5,08;0,16;0,00;0,00;
0,00;0,00;7,65;0,20;0,00;0,00;
0,00;0,00;10,65;0,34;0,00;0,00;
0,00;0,00;13,82;0,18;0,00;0,00;
0,00;0,00;16,99;0,20;0,00;0,00;
0,00;0,00;20,28;0,11;0,00;0,00;
0,00;0,00;23,42;0,16;0,00;0,00;
0,00;0,00;26,63;0,56;0,00;0,00;
0,00;0,00;29,89;0,16;0,00;0,00;
0,00;0,00;32,97;0,18;0,00;0,00;
0,00;0,00;36,24;0,02;0,00;0,00;
0,00;0,00;39,44;0,18;0,00;0,00;
0,00;0,00;42,58;0,34;0,00;0,00;
0,00;0,00;45,85;0,11;0,00;0,00;
0,00;0,00;49,00;0,15;0,00;0,00;
0,00;0,00;52,26;0,11;0,00;0,00;
0,00;0,00;55,42;0,16;0,00;0,00;
0,00;0,00;58,64;0,23;0,00;0,00;
0,00;0,00;61,83;0,13;0,00;0,00;
0,00;0,00;65,04;0,23;0,00;0,00;
0,00;0,00;68,24;0,20;0,00;0,00;
0,00;0,00;71,45;0,18;0,00;0,00;
0,00;0,00;74,64;0,23;0,00;0,00;
0,00;0,00;77,85;0,11;0,00;0,00;
0,00;0,00;81,04;0,20;0,00;0,00;
0,00;0,00;84,25;0,18;0,00;0,00;
0,00;0,00;87,45;0,20;0,00;0,00;
0,00;0,00;90,64;0,24;0,00;0,00;
0,00;0,00;93,84;0,11;0,00;0,00;
0,00;0,00;97,05;0,23;0,00;0,00;
0,00;0,00;100,25;0,17;0,00;0,00;
0,00;0,00;103,45;0,16;0,00;0,00;
0,00;0,00;106,65;0,23;0,00;0,00;
0,00;0,00;109,85;0,16;0,00;0,00;
0,00;0,00;113,05;0,27;0,00;0,00;
0,00;0,00;116,25;0,20;0,00;0,00;
0,00;0,00;119,45;0,13;0,00;0,00;
0,00;0,00;122,65;0,18;0,00;0,00;
0,00;0,00;125,85;0,13;0,00;0,00;
0,00;0,00;129,05;0,22;0,00;0,00;
0,00;0,00;132,25;0,17;0,00;0,00;
0,00;0,00;135,45;0,16;0,00;0,00;
0,00;0,00;138,65;0,20;0,00;0,00;
0,00;0,00;141,85;0,13;0,00;0,00;
0,00;0,00;145,05;0,20;0,00;0,00;
0,00;0,00;148,25;0,20;0,00;0,00;
0,00;0,00;151,45;0,13;0,00;0,00;
0,00;0,00;154,65;0,23;0,00;0,00;
0,00;0,00;157,85;0,13;0,00;0,00;
0,00;0,00;160,81;0,09;0,00;0,00;
0,00;0,00;163,28;0,06;0,00;0,00;
0,00;0,00;165,29;0,09;0,00;0,00;
0,00;0,00;166,80;0,06;0,00;0,00;
0,00;0,00;167,80;0,04;0,00;0,00;
0,00;0,00;168,29;0,02;0,00;0,00;
0,00;0,00;168,40;0,06;0,00;0,00;
0,00;0,00;168,44;0,06;0,00;0,00;
0,00;0,00;168,52;0,09;0,00;0,00;
0,00;0,00;168,66;0,09;0,00;0,00;
0,00;0,00;168,81;0,09;0,00;0,00;
0,00;0,00;168,97;0,09;0,00;0,00;
0,00;0,00;169,13;0,09;0,00;0,00;
0,00;0,00;169,29;0,09;0,00;0,00;
0,00;0,00;169,45;0,09;0,00;0,00;
0,00;0,00;169,61;0,09;0,00;0,00;
0,00;0,00;169,77;0,09;0,00;0,00;
0,00;0,00;169,93;0,09;0,00;0,00;
0,00;0,00;170,09;0,09;0,00;0,00;
0,00;0,00;170,25;0,09;0,00;0,00;
0,00;0,00;170,41;0,09;0,00;0,00;
0,00;0,00;170,57;0,09;0,00;0,00;
0,00;0,00;170,73;0,09;0,00;0,00;
0,00;0,00;170,89;0,18;0,00;0,00;
0,00;0,00;170,92;0,18;0,00;0,00;
0,00;0,00;170,91;0,09;0,00;0,00;
0,00;0,00;170,49;-0,05;0,00;0,00;
0,00;0,00;169,61;-0,05;0,00;0,00;
0,00;0,00;169,14;-0,03;0,00;0,00;
0,00;0,00;168,99;0,02;0,00;0,00;
0,00;0,00;168,91;0,04;0,00;0,00;
0,00;0,00;168,89;-0,00;0,00;0,00;
0,00;0,00;168,90;0,04;0,00;0,00;
0,00;0,00;169,05;0,04;0,00;0,00;
0,00;0,00;169,20;0,06;0,00;0,00;
0,00;0,00;169,37;0,11;0,00;0,00;
0,00;0,00;169,53;0,16;0,00;0,00;
0,00;0,00;169,70;0,09;0,00;0,00;
0,00;0,00;169,86;0,06;0,00;0,00;
0,00;0,00;170,02;0,09;0,00;0,00;
0,00;0,00;170,19;0,09;0,00;0,00;
0,00;0,00;170,35;0,09;0,00;0,00;
0,00;0,00;170,51;0,09;0,00;0,00;
0,00;0,00;170,67;0,11;0,00;0,00;
0,00;0,00;170,83;0,09;0,00;0,00;
0,00;0,00;170,99;0,27;0,00;0,00;
0,00;0,00;171,15;0,25;0,00;0,00;
0,00;0,00;171,31;0,36;0,00;0,00;
0,00;0,00;171,47;0,47;0,00;0,00;
0,00;0,00;171,62;0,58;0,00;0,00;
0,00;0,00;171,78;0,81;0,00;0,00;
0,00;0,00;171,94;0,90;0,00;0,00;
0,00;0,00;172,10;1,01;0,00;0,00;
0,00;0,00;172,27;1,13;0,00;0,00;
0,00;0,00;172,43;1,26;0,00;0,00;
0,00;0,00;172,59;1,40;0,00;0,00;
0,00;0,00;172,75;1,54;0,00;0,00;
0,00;0,00;172,91;1,62;0,00;0,00;
0,00;0,00;173,07;1,76;0,00;0,00;
0,00;0,00;173,23;1,81;0,00;0,00;
0,00;0,00;173,39;1,89;0,00;0,00;
0,00;0,00;173,55;2,01;0,00;0,00;
0,00;0,00;173,71;2,08;0,00;0,00;
0,00;0,00;173,87;2,17;0,00;0,00;
0,00;0,00;174,03;2,26;0,00;0,00;
0,00;0,00;174,19;2,35;0,00;0,00;
0,00;0,00;174,35;2,41;0,00;0,00;
0,00;0,00;174,51;2,51;0,00;0,00;
0,00;0,00;174,67;2,53;0,00;0,00;
0,00;0,00;174,83;2,62;0,00;0,00;
0,00;0,00;174,99;2,69;0,00;0,00;
0,00;0,00;175,15;2,80;0,00;0,00;
0,00;0,00;175,31;2,82;0,00;0,00;
0,00;0,00;175,47;2,89;0,00;0,00;
0,00;0,00;175,63;2,98;0,00;0,00;
0,00;0,00;175,79;3,05;0,00;0,00;
0,00;0,00;175,91;2,82;0,00;0,00;
0,00;0,00;175,92;2,53;0,00;0,00;
0,00;0,00;175,65;0,13;0,00;0,00;
0,00;0,00;174,88;-0,11;0,00;0,00;
0,00;0,00;173,61;-0,11;0,00;0,00;
0,00;0,00;171,82;-0,14;0,00;0,00;
0,00;0,00;169,52;-0,25;0,00;0,00;
0,00;0,00;166,72;-0,11;0,00;0,00;
0,00;0,00;163,57;-0,00;0,00;0,00;
0,00;0,00;160,41;-0,07;0,00;0,00;
0,00;0,00;157,16;-0,09;0,00;0,00;
0,00;0,00;153,97;-0,09;0,00;0,00;
0,00;0,00;150,76;-0,23;0,00;0,00;
0,00;0,00;147,56;-0,09;0,00;0,00;
0,00;0,00;144,35;-0,11;0,00;0,00;
0,00;0,00;141,16;-0,14;0,00;0,00;
0,00;0,00;137,95;-0,09;0,00;0,00;
0,00;0,00;134,75;-0,20;0,00;0,00;
0,00;0,00;131,55;-0,05;0,00;0,00;
0,00;0,00;128,35;-0,14;0,00;0,00;
0,00;0,00;125,15;-0,11;0,00;0,00;
0,00;0,00;121,95;-0,09;0,00;0,00;
0,00;0,00;118,75;-0,18;0,00;0,00;
0,00;0,00;115,55;-0,07;0,00;0,00;
0,00;0,00;112,35;-0,11;0,00;0,00;
0,00;0,00;109,15;-0,09;0,00;0,00;
0,00;0,00;105,95;-0,09;0,00;0,00;
0,00;0,00;102,75;-0,18;0,00;0,00;
0,00;0,00;99,55;-0,05;0,00;0,00;
0,00;0,00;96,35;-0,11;0,00;0,00;
0,00;0,00;93,15;-0,11;0,00;0,00;
0,00;0,00;89,95;-0,09;0,00;0,00;
0,00;0,00;86,75;-0,16;0,00;0,00;
0,00;0,00;83,55;-0,05;0,00;0,00;
0,00;0,00;80,35;-0,11;0,00;0,00;
0,00;0,00;77,15;-0,11;0,00;0,00;
0,00;0,00;73,95;-0,11;0,00;0,00;
0,00;0,00;70,75;-0,16;0,00;0,00;
0,00;0,00;67,55;-0,07;0,00;0,00;
0,00;0,00;64,35;-0,11;0,00;0,00;
0,00;0,00;61,15;-0,11;0,00;0,00;
0,00;0,00;57,95;-0,07;0,00;0,00;
0,00;0,00;54,75;-0,18;0,00;0,00;
0,00;0,00;51,55;-0,05;0,00;0,00;
0,00;0,00;48,46;0,02;0,00;0,00;
