45454;11.06.21 15:45:13;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210611141850P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;171,26;0,23;0,00;0,00;
0,00;0,00;171,55;0,14;0,00;0,00;
0,00;0,00;172,02;0,08;0,00;0,00;
0,00;0,00;172,99;0,08;0,00;0,00;
0,00;0,00;173,15;0,16;0,00;0,00;
0,00;0,00;173,31;0,08;0,00;0,00;
0,00;0,00;173,63;0,08;0,00;0,00;
0,00;0,00;173,79;0,08;0,00;0,00;
0,00;0,00;173,95;0,23;0,00;0,00;
0,00;0,00;174,11;0,08;0,00;0,00;
0,00;0,00;174,27;0,08;0,00;0,00;
0,00;0,00;174,43;0,08;0,00;0,00;
0,00;0,00;174,59;0,08;0,00;0,00;
0,00;0,00;175,55;0,08;0,00;0,00;
0,00;0,00;175,71;0,08;0,00;0,00;
0,00;0,00;176,03;0,08;0,00;0,00;
0,00;0,00;176,67;0,08;0,00;0,00;
0,00;0,00;176,83;0,31;0,00;0,00;
0,00;0,00;176,99;0,31;0,00;0,00;
0,00;0,00;177,15;0,45;0,00;0,00;
0,00;0,00;177,31;1,06;0,00;0,00;
0,00;0,00;177,47;2,04;0,00;0,00;
0,00;0,00;177,62;3,35;0,00;0,00;
0,00;0,00;177,78;5,17;0,00;0,00;
0,00;0,00;177,94;6,31;0,00;0,00;
0,00;0,00;178,10;7,15;0,00;0,00;
0,00;0,00;178,26;7,99;0,00;0,00;
0,00;0,00;178,37;7,99;0,00;0,00;
0,00;0,00;178,37;7,91;0,00;0,00;
0,00;0,00;178,38;8,44;0,00;0,00;
0,00;0,00;178,38;8,29;0,00;0,00;
0,00;0,00;178,38;8,22;0,00;0,00;
0,00;0,00;178,38;8,22;0,00;0,00;
0,00;0,00;178,38;8,15;0,00;0,00;
0,00;0,00;178,38;8,22;0,00;0,00;
