10723;03.02.21 15:54:27;21;Avvicinamento Pressata Finale;position > max position (10);20210203115007A0211;
0,00;0,00;267,98;0,04;0,00;0,00;
0,00;0,00;268,62;0,09;0,00;0,00;
0,00;0,00;268,94;0,09;0,00;0,00;
0,00;0,00;269,90;0,04;0,00;0,00;
0,00;0,00;270,22;0,04;0,00;0,00;
0,00;0,00;270,86;0,09;0,00;0,00;
0,00;0,00;271,18;0,04;0,00;0,00;
0,00;0,00;271,50;0,04;0,00;0,00;
0,00;0,00;272,14;0,04;0,00;0,00;
0,00;0,00;272,46;0,04;0,00;0,00;
0,00;0,00;272,78;0,04;0,00;0,00;
0,00;0,00;273,74;0,04;0,00;0,00;
0,00;0,00;274,06;0,09;0,00;0,00;
0,00;0,00;274,38;0,09;0,00;0,00;
0,00;0,00;274,70;0,13;0,00;0,00;
0,00;0,00;275,02;0,04;0,00;0,00;
0,00;0,00;275,66;0,04;0,00;0,00;
0,00;0,00;275,98;0,04;0,00;0,00;
0,00;0,00;276,30;0,04;0,00;0,00;
0,00;0,00;276,62;0,04;0,00;0,00;
0,00;0,00;276,94;0,04;0,00;0,00;
0,00;0,00;277,58;0,04;0,00;0,00;
0,00;0,00;277,90;0,04;0,00;0,00;
0,00;0,00;278,85;1,82;0,00;0,00;
0,00;0,00;279,16;3,52;0,00;0,00;
0,00;0,00;279,49;3,87;0,00;0,00;
0,00;0,00;279,81;3,78;0,00;0,00;
0,00;0,00;280,14;3,79;0,00;0,00;
0,00;0,00;280,46;3,96;0,00;0,00;
0,00;0,00;280,78;4,09;0,00;0,00;
0,00;0,00;281,10;4,17;0,00;0,00;
0,00;0,00;281,42;4,35;0,00;0,00;
0,00;0,00;281,74;4,53;0,00;0,00;
0,00;0,00;282,06;4,65;0,00;0,00;
0,00;0,00;282,38;5,00;0,00;0,00;
0,00;0,00;282,70;4,83;0,00;0,00;
0,00;0,00;283,01;5,39;0,00;0,00;
0,00;0,00;283,34;5,39;0,00;0,00;
0,00;0,00;283,66;5,35;0,00;0,00;
0,00;0,00;283,98;5,66;0,00;0,00;
0,00;0,00;284,30;5,78;0,00;0,00;
0,00;0,00;284,62;5,83;0,00;0,00;
0,00;0,00;284,94;6,05;0,00;0,00;
0,00;0,00;285,26;6,17;0,00;0,00;
0,00;0,00;285,57;6,22;0,00;0,00;
0,00;0,00;285,90;6,44;0,00;0,00;
0,00;0,00;286,22;6,57;0,00;0,00;
0,00;0,00;286,54;6,65;0,00;0,00;
0,00;0,00;286,86;6,88;0,00;0,00;
0,00;0,00;287,18;7,00;0,00;0,00;
0,00;0,00;287,50;7,00;0,00;0,00;
0,00;0,00;287,82;7,00;0,00;0,00;
0,00;0,00;288,14;7,27;0,00;0,00;
0,00;0,00;288,46;7,30;0,00;0,00;
0,00;0,00;288,78;7,30;0,00;0,00;
0,00;0,00;289,10;7,44;0,00;0,00;
0,00;0,00;289,42;7,52;0,00;0,00;
0,00;0,00;289,73;7,65;0,00;0,00;
0,00;0,00;290,06;7,65;0,00;0,00;
0,00;0,00;290,38;7,74;0,00;0,00;
0,00;0,00;290,70;7,78;0,00;0,00;
0,00;0,00;291,02;8,05;0,00;0,00;
0,00;0,00;291,34;7,96;0,00;0,00;
0,00;0,00;291,66;8,05;0,00;0,00;
0,00;0,00;291,98;8,17;0,00;0,00;
0,00;0,00;292,30;8,17;0,00;0,00;
0,00;0,00;292,62;8,40;0,00;0,00;
0,00;0,00;292,94;8,49;0,00;0,00;
0,00;0,00;293,26;8,48;0,00;0,00;
0,00;0,00;293,58;8,57;0,00;0,00;
0,00;0,00;293,90;8,82;0,00;0,00;
0,00;0,00;294,22;8,74;0,00;0,00;
0,00;0,00;294,54;9,00;0,00;0,00;
0,00;0,00;294,86;9,18;0,00;0,00;
0,00;0,00;295,18;9,13;0,00;0,00;
0,00;0,00;295,50;9,53;0,00;0,00;
0,00;0,00;295,82;9,74;0,00;0,00;
0,00;0,00;296,13;10,57;0,00;0,00;
0,00;0,00;296,45;10,74;0,00;0,00;
0,00;0,00;296,78;10,96;0,00;0,00;
0,00;0,00;297,10;11,22;0,00;0,00;
0,00;0,00;297,42;11,44;0,00;0,00;
0,00;0,00;297,74;11,48;0,00;0,00;
0,00;0,00;298,06;11,74;0,00;0,00;
0,00;0,00;298,38;12,04;0,00;0,00;
0,00;0,00;298,70;11,92;0,00;0,00;
0,00;0,00;299,02;12,31;0,00;0,00;
0,00;0,00;299,34;12,44;0,00;0,00;
0,00;0,00;299,65;12,66;0,00;0,00;
0,00;0,00;299,98;12,79;0,00;0,00;
0,00;0,00;300,30;12,91;0,00;0,00;
0,00;0,00;300,61;13,14;0,00;0,00;
0,00;0,00;300,94;13,44;0,00;0,00;
0,00;0,00;301,25;13,48;0,00;0,00;
0,00;0,00;301,58;13,56;0,00;0,00;
0,00;0,00;301,90;14,13;0,00;0,00;
0,00;0,00;302,21;13,96;0,00;0,00;
0,00;0,00;302,54;14,22;0,00;0,00;
0,00;0,00;302,86;14,48;0,00;0,00;
0,00;0,00;303,17;14,44;0,00;0,00;
0,00;0,00;303,50;14,78;0,00;0,00;
0,00;0,00;303,82;14,96;0,00;0,00;
0,00;0,00;304,14;15,05;0,00;0,00;
0,00;0,00;304,45;15,40;0,00;0,00;
0,00;0,00;304,77;15,79;0,00;0,00;
0,00;0,00;305,09;16,09;0,00;0,00;
0,00;0,00;305,41;16,53;0,00;0,00;
0,00;0,00;305,73;16,78;0,00;0,00;
0,00;0,00;306,05;17,14;0,00;0,00;
0,00;0,00;306,37;17,49;0,00;0,00;
0,00;0,00;306,70;17,58;0,00;0,00;
0,00;0,00;307,01;18,09;0,00;0,00;
0,00;0,00;307,30;26,70;0,00;0,00;
0,00;0,00;307,49;39,88;0,00;0,00;
0,00;0,00;307,52;41,27;0,00;0,00;
0,00;0,00;307,54;42,58;0,00;0,00;
0,00;0,00;307,55;42,97;0,00;0,00;
0,00;0,00;307,56;43,80;0,00;0,00;
0,00;0,00;307,57;44,37;0,00;0,00;
0,00;0,00;307,57;44,53;0,00;0,00;
0,00;0,00;307,58;44,71;0,00;0,00;
