22134;22.06.21 10:24:22;21;Avvicinamento Pressata Finale;Alcun errore (0);20210622081449P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;72,62;0,09;0,00;0,00;
0,00;0,00;75,70;0,08;0,00;0,00;
0,00;0,00;80,32;0,09;0,00;0,00;
0,00;0,00;85,12;0,09;0,00;0,00;
0,00;0,00;94,72;0,04;0,00;0,00;
0,00;0,00;113,92;0,04;0,00;0,00;
0,00;0,00;147,52;0,04;0,00;0,00;
0,00;0,00;152,32;-0,04;0,00;0,00;
0,00;0,00;161,92;0,04;0,00;0,00;
0,00;0,00;171,52;0,09;0,00;0,00;
0,00;0,00;181,12;0,04;0,00;0,00;
0,00;0,00;205,12;0,04;0,00;0,00;
0,00;0,00;214,72;0,04;0,00;0,00;
0,00;0,00;219,52;0,04;0,00;0,00;
0,00;0,00;243,52;0,04;0,00;0,00;
0,00;0,00;262,72;0,04;0,00;0,00;
0,00;0,00;267,52;0,09;0,00;0,00;
0,00;0,00;272,32;0,04;0,00;0,00;
0,00;0,00;277,12;0,04;0,00;0,00;
0,00;0,00;286,54;-0,13;0,00;0,00;
0,00;0,00;291,74;0,04;0,00;0,00;
0,00;0,00;293,02;0,04;0,00;0,00;
0,00;0,00;293,34;0,04;0,00;0,00;
0,00;0,00;293,66;0,09;0,00;0,00;
0,00;0,00;293,98;0,04;0,00;0,00;
0,00;0,00;294,30;0,04;0,00;0,00;
0,00;0,00;294,62;0,04;0,00;0,00;
0,00;0,00;294,94;0,09;0,00;0,00;
0,00;0,00;295,26;0,04;0,00;0,00;
0,00;0,00;295,90;0,04;0,00;0,00;
0,00;0,00;296,54;0,13;0,00;0,00;
0,00;0,00;296,86;0,04;0,00;0,00;
0,00;0,00;297,50;0,09;0,00;0,00;
0,00;0,00;297,82;0,09;0,00;0,00;
0,00;0,00;298,14;0,18;0,00;0,00;
0,00;0,00;298,46;0,21;0,00;0,00;
0,00;0,00;298,78;0,30;0,00;0,00;
0,00;0,00;299,10;0,35;0,00;0,00;
0,00;0,00;299,42;0,35;0,00;0,00;
0,00;0,00;299,74;0,35;0,00;0,00;
0,00;0,00;300,06;0,35;0,00;0,00;
0,00;0,00;300,37;2,05;0,00;0,00;
0,00;0,00;300,69;1,78;0,00;0,00;
0,00;0,00;301,02;2,00;0,00;0,00;
0,00;0,00;301,34;2,13;0,00;0,00;
0,00;0,00;301,66;2,21;0,00;0,00;
0,00;0,00;301,98;2,30;0,00;0,00;
0,00;0,00;302,30;2,44;0,00;0,00;
0,00;0,00;302,62;2,56;0,00;0,00;
0,00;0,00;302,94;2,70;0,00;0,00;
0,00;0,00;303,26;2,78;0,00;0,00;
0,00;0,00;303,58;2,96;0,00;0,00;
0,00;0,00;303,89;3,09;0,00;0,00;
0,00;0,00;304,22;3,31;0,00;0,00;
0,00;0,00;304,53;3,82;0,00;0,00;
0,00;0,00;304,85;4,00;0,00;0,00;
0,00;0,00;305,18;4,17;0,00;0,00;
0,00;0,00;305,50;4,35;0,00;0,00;
0,00;0,00;305,82;4,48;0,00;0,00;
0,00;0,00;306,14;4,61;0,00;0,00;
0,00;0,00;306,46;4,74;0,00;0,00;
0,00;0,00;306,78;5,00;0,00;0,00;
0,00;0,00;307,10;5,04;0,00;0,00;
0,00;0,00;307,42;5,18;0,00;0,00;
0,00;0,00;307,74;5,22;0,00;0,00;
0,00;0,00;308,05;5,39;0,00;0,00;
0,00;0,00;308,38;5,52;0,00;0,00;
0,00;0,00;308,70;5,74;0,00;0,00;
0,00;0,00;309,02;5,91;0,00;0,00;
0,00;0,00;309,34;6,05;0,00;0,00;
0,00;0,00;309,65;6,17;0,00;0,00;
0,00;0,00;309,98;6,35;0,00;0,00;
0,00;0,00;310,30;6,44;0,00;0,00;
0,00;0,00;310,62;6,44;0,00;0,00;
0,00;0,00;310,94;6,44;0,00;0,00;
0,00;0,00;311,26;6,52;0,00;0,00;
0,00;0,00;311,58;6,52;0,00;0,00;
0,00;0,00;311,90;6,79;0,00;0,00;
0,00;0,00;312,22;6,96;0,00;0,00;
0,00;0,00;312,54;7,13;0,00;0,00;
0,00;0,00;312,86;7,21;0,00;0,00;
0,00;0,00;313,18;7,35;0,00;0,00;
0,00;0,00;313,50;7,48;0,00;0,00;
0,00;0,00;313,82;7,61;0,00;0,00;
0,00;0,00;313,95;7,66;0,00;0,00;
0,00;0,00;313,79;2,44;0,00;0,00;
0,00;0,00;311,94;-0,13;0,00;0,00;
0,00;0,00;308,06;-0,04;0,00;0,00;
0,00;0,00;303,35;-0,09;0,00;0,00;
0,00;0,00;298,53;-0,09;0,00;0,00;
0,00;0,00;293,73;-0,09;0,00;0,00;
0,00;0,00;288,93;-0,04;0,00;0,00;
0,00;0,00;279,33;-0,04;0,00;0,00;
0,00;0,00;274,53;-0,04;0,00;0,00;
0,00;0,00;269,73;-0,09;0,00;0,00;
0,00;0,00;260,13;-0,04;0,00;0,00;
0,00;0,00;255,33;-0,04;0,00;0,00;
0,00;0,00;250,53;-0,04;0,00;0,00;
0,00;0,00;240,93;-0,04;0,00;0,00;
0,00;0,00;216,93;0,04;0,00;0,00;
0,00;0,00;212,13;-0,09;0,00;0,00;
0,00;0,00;207,33;-0,04;0,00;0,00;
0,00;0,00;202,53;0,04;0,00;0,00;
0,00;0,00;197,73;0,04;0,00;0,00;
0,00;0,00;159,33;-0,04;0,00;0,00;
0,00;0,00;154,53;0,04;0,00;0,00;
0,00;0,00;144,93;0,04;0,00;0,00;
0,00;0,00;140,13;-0,04;0,00;0,00;
0,00;0,00;135,33;0,09;0,00;0,00;
0,00;0,00;130,53;-0,09;0,00;0,00;
0,00;0,00;125,73;-0,04;0,00;0,00;
0,00;0,00;120,93;0,04;0,00;0,00;
0,00;0,00;116,13;0,04;0,00;0,00;
0,00;0,00;106,53;0,04;0,00;0,00;
