45979;16.04.21 16:37:35;10;Repair_strategy;force > max. force (8);20210416135915P0050;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;59,78;0,18;0,00;0,00;
0,00;0,00;60,57;0,16;0,00;0,00;
0,00;0,00;61,84;0,13;0,00;0,00;
0,00;0,00;63,63;0,18;0,00;0,00;
0,00;0,00;65,93;0,20;0,00;0,00;
0,00;0,00;68,75;0,18;0,00;0,00;
0,00;0,00;71,91;0,04;0,00;0,00;
0,00;0,00;75,03;0,06;0,00;0,00;
0,00;0,00;78,25;0,06;0,00;0,00;
0,00;0,00;81,45;0,11;0,00;0,00;
0,00;0,00;84,65;0,11;0,00;0,00;
0,00;0,00;87,85;0,06;0,00;0,00;
0,00;0,00;91,05;0,09;0,00;0,00;
0,00;0,00;94,25;0,09;0,00;0,00;
0,00;0,00;97,45;0,06;0,00;0,00;
0,00;0,00;100,65;0,13;0,00;0,00;
0,00;0,00;103,85;0,06;0,00;0,00;
0,00;0,00;107,05;0,11;0,00;0,00;
0,00;0,00;110,25;0,11;0,00;0,00;
0,00;0,00;113,45;0,11;0,00;0,00;
0,00;0,00;116,65;0,13;0,00;0,00;
0,00;0,00;119,85;0,11;0,00;0,00;
0,00;0,00;123,05;0,06;0,00;0,00;
0,00;0,00;126,25;0,11;0,00;0,00;
0,00;0,00;129,45;0,06;0,00;0,00;
0,00;0,00;132,65;0,11;0,00;0,00;
0,00;0,00;135,85;0,09;0,00;0,00;
0,00;0,00;139,05;0,11;0,00;0,00;
0,00;0,00;142,25;0,09;0,00;0,00;
0,00;0,00;145,45;0,11;0,00;0,00;
0,00;0,00;148,65;0,11;0,00;0,00;
0,00;0,00;151,85;0,09;0,00;0,00;
0,00;0,00;155,05;0,04;0,00;0,00;
0,00;0,00;158,25;0,09;0,00;0,00;
0,00;0,00;161,41;0,04;0,00;0,00;
0,00;0,00;164,10;0,04;0,00;0,00;
0,00;0,00;169,42;-0,02;0,00;0,00;
0,00;0,00;170,20;-0,05;0,00;0,00;
0,00;0,00;170,48;-0,02;0,00;0,00;
0,00;0,00;170,55;0,02;0,00;0,00;
0,00;0,00;170,57;0,09;0,00;0,00;
0,00;0,00;170,73;0,04;0,00;0,00;
0,00;0,00;171,20;0,02;0,00;0,00;
0,00;0,00;171,36;0,02;0,00;0,00;
0,00;0,00;171,52;0,04;0,00;0,00;
0,00;0,00;171,68;0,02;0,00;0,00;
0,00;0,00;171,84;0,02;0,00;0,00;
0,00;0,00;172,00;0,02;0,00;0,00;
0,00;0,00;172,16;0,06;0,00;0,00;
0,00;0,00;172,32;0,02;0,00;0,00;
0,00;0,00;172,48;0,06;0,00;0,00;
0,00;0,00;172,64;0,04;0,00;0,00;
0,00;0,00;172,80;0,02;0,00;0,00;
0,00;0,00;172,96;0,06;0,00;0,00;
0,00;0,00;173,12;0,04;0,00;0,00;
0,00;0,00;173,44;0,04;0,00;0,00;
0,00;0,00;173,60;0,06;0,00;0,00;
0,00;0,00;173,76;0,02;0,00;0,00;
0,00;0,00;173,92;0,04;0,00;0,00;
0,00;0,00;174,08;0,04;0,00;0,00;
0,00;0,00;174,24;0,06;0,00;0,00;
0,00;0,00;174,40;0,04;0,00;0,00;
0,00;0,00;174,56;0,04;0,00;0,00;
0,00;0,00;174,72;0,15;0,00;0,00;
0,00;0,00;174,88;0,27;0,00;0,00;
0,00;0,00;175,04;0,49;0,00;0,00;
0,00;0,00;175,19;2,08;0,00;0,00;
0,00;0,00;175,33;4,68;0,00;0,00;
0,00;0,00;175,46;8,52;0,00;0,00;
0,00;0,00;175,59;13,32;0,00;0,00;
0,00;0,00;175,71;18,40;0,00;0,00;
0,00;0,00;175,84;23,38;0,00;0,00;
0,00;0,00;175,85;23,96;0,00;0,00;
0,00;0,00;175,87;24,75;0,00;0,00;
0,00;0,00;175,89;25,55;0,00;0,00;
0,00;0,00;175,91;26,16;0,00;0,00;
0,00;0,00;175,92;26,57;0,00;0,00;
0,00;0,00;175,93;26,88;0,00;0,00;
0,00;0,00;175,94;27,18;0,00;0,00;
0,00;0,00;175,95;27,36;0,00;0,00;
0,00;0,00;175,96;27,58;0,00;0,00;
0,00;0,00;175,97;27,79;0,00;0,00;
0,00;0,00;175,97;27,87;0,00;0,00;
0,00;0,00;175,98;27,94;0,00;0,00;
0,00;0,00;175,98;27,94;0,00;0,00;
