4827;13.10.20 15:24:54;21;Avvicinamento Pressata Finale;position > max position (10);20201012152159A0202;
0,00;0,00;298,32;0,26;0,00;0,00;
0,00;0,00;298,48;0,35;0,00;0,00;
0,00;0,00;298,64;0,35;0,00;0,00;
0,00;0,00;298,80;0,35;0,00;0,00;
0,00;0,00;298,96;0,35;0,00;0,00;
0,00;0,00;299,12;0,35;0,00;0,00;
0,00;0,00;299,28;0,30;0,00;0,00;
0,00;0,00;299,44;0,30;0,00;0,00;
0,00;0,00;299,60;0,26;0,00;0,00;
0,00;0,00;299,76;0,35;0,00;0,00;
0,00;0,00;299,92;0,35;0,00;0,00;
0,00;0,00;300,08;0,78;0,00;0,00;
0,00;0,00;300,23;1,69;0,00;0,00;
0,00;0,00;300,39;2,30;0,00;0,00;
0,00;0,00;300,55;1,96;0,00;0,00;
0,00;0,00;300,72;2,00;0,00;0,00;
0,00;0,00;300,88;2,09;0,00;0,00;
0,00;0,00;301,04;2,05;0,00;0,00;
0,00;0,00;301,20;2,21;0,00;0,00;
0,00;0,00;301,35;2,21;0,00;0,00;
0,00;0,00;301,52;2,26;0,00;0,00;
0,00;0,00;301,68;2,39;0,00;0,00;
0,00;0,00;301,84;2,39;0,00;0,00;
0,00;0,00;302,00;2,44;0,00;0,00;
0,00;0,00;302,16;2,44;0,00;0,00;
0,00;0,00;302,32;2,47;0,00;0,00;
0,00;0,00;302,48;2,52;0,00;0,00;
0,00;0,00;302,64;2,52;0,00;0,00;
0,00;0,00;302,80;2,65;0,00;0,00;
0,00;0,00;302,96;2,61;0,00;0,00;
0,00;0,00;303,12;2,78;0,00;0,00;
0,00;0,00;303,28;2,74;0,00;0,00;
0,00;0,00;303,44;2,86;0,00;0,00;
0,00;0,00;303,60;2,91;0,00;0,00;
0,00;0,00;303,76;3,13;0,00;0,00;
0,00;0,00;303,91;3,30;0,00;0,00;
0,00;0,00;304,08;3,52;0,00;0,00;
0,00;0,00;304,23;3,66;0,00;0,00;
0,00;0,00;304,39;3,78;0,00;0,00;
0,00;0,00;304,55;3,82;0,00;0,00;
0,00;0,00;304,71;3,96;0,00;0,00;
0,00;0,00;304,88;4,00;0,00;0,00;
0,00;0,00;305,04;4,13;0,00;0,00;
0,00;0,00;305,20;4,22;0,00;0,00;
0,00;0,00;305,36;4,30;0,00;0,00;
0,00;0,00;305,52;4,35;0,00;0,00;
0,00;0,00;305,68;4,43;0,00;0,00;
0,00;0,00;305,84;4,52;0,00;0,00;
0,00;0,00;306,00;4,52;0,00;0,00;
0,00;0,00;306,16;4,61;0,00;0,00;
0,00;0,00;306,32;4,70;0,00;0,00;
0,00;0,00;306,48;4,70;0,00;0,00;
0,00;0,00;306,64;4,73;0,00;0,00;
0,00;0,00;306,80;4,82;0,00;0,00;
0,00;0,00;306,96;4,82;0,00;0,00;
0,00;0,00;307,12;4,95;0,00;0,00;
0,00;0,00;307,28;5,00;0,00;0,00;
0,00;0,00;307,44;5,09;0,00;0,00;
0,00;0,00;307,60;5,18;0,00;0,00;
0,00;0,00;307,76;5,26;0,00;0,00;
0,00;0,00;307,92;5,35;0,00;0,00;
0,00;0,00;308,07;5,35;0,00;0,00;
0,00;0,00;308,24;5,39;0,00;0,00;
0,00;0,00;308,40;5,39;0,00;0,00;
0,00;0,00;308,56;5,48;0,00;0,00;
0,00;0,00;308,72;5,60;0,00;0,00;
0,00;0,00;308,88;5,60;0,00;0,00;
0,00;0,00;309,04;5,74;0,00;0,00;
0,00;0,00;309,20;5,78;0,00;0,00;
0,00;0,00;309,36;5,91;0,00;0,00;
0,00;0,00;309,52;5,91;0,00;0,00;
0,00;0,00;309,67;6,04;0,00;0,00;
0,00;0,00;309,84;6,04;0,00;0,00;
0,00;0,00;310,00;6,08;0,00;0,00;
0,00;0,00;310,16;6,08;0,00;0,00;
0,00;0,00;310,32;6,13;0,00;0,00;
0,00;0,00;310,48;6,08;0,00;0,00;
0,00;0,00;310,64;6,26;0,00;0,00;
0,00;0,00;310,80;6,26;0,00;0,00;
0,00;0,00;310,96;6,26;0,00;0,00;
0,00;0,00;311,12;6,26;0,00;0,00;
0,00;0,00;311,28;6,34;0,00;0,00;
0,00;0,00;311,44;6,39;0,00;0,00;
0,00;0,00;311,60;6,39;0,00;0,00;
0,00;0,00;311,76;6,43;0,00;0,00;
0,00;0,00;311,92;6,52;0,00;0,00;
0,00;0,00;312,08;6,56;0,00;0,00;
0,00;0,00;312,24;6,61;0,00;0,00;
0,00;0,00;312,40;6,65;0,00;0,00;
0,00;0,00;312,56;6,65;0,00;0,00;
0,00;0,00;312,72;6,70;0,00;0,00;
0,00;0,00;312,88;6,74;0,00;0,00;
0,00;0,00;313,04;6,82;0,00;0,00;
0,00;0,00;313,20;6,79;0,00;0,00;
0,00;0,00;313,36;6,79;0,00;0,00;
0,00;0,00;313,52;6,96;0,00;0,00;
0,00;0,00;313,65;6,65;0,00;0,00;
0,00;0,00;313,64;6,26;0,00;0,00;
0,00;0,00;313,64;6,26;0,00;0,00;
0,00;0,00;313,64;6,26;0,00;0,00;
0,00;0,00;313,64;6,26;0,00;0,00;
0,00;0,00;313,64;6,26;0,00;0,00;
0,00;0,00;313,64;6,26;0,00;0,00;
0,00;0,00;313,64;6,22;0,00;0,00;
0,00;0,00;313,64;6,22;0,00;0,00;
0,00;0,00;313,64;6,26;0,00;0,00;
0,00;0,00;313,64;6,17;0,00;0,00;
0,00;0,00;313,64;6,22;0,00;0,00;
0,00;0,00;313,64;6,17;0,00;0,00;
