4829;13.10.20 15:39:36;21;Avvicinamento Pressata Finale;position > max position (10);20201012152159A0202;
0,00;0,00;157,62;-0,04;0,00;0,00;
0,00;0,00;160,02;-0,04;0,00;0,00;
0,00;0,00;162,42;-0,04;0,00;0,00;
0,00;0,00;164,82;-0,04;0,00;0,00;
0,00;0,00;167,22;-0,09;0,00;0,00;
0,00;0,00;169,62;-0,09;0,00;0,00;
0,00;0,00;174,42;-0,04;0,00;0,00;
0,00;0,00;176,82;-0,04;0,00;0,00;
0,00;0,00;179,22;-0,04;0,00;0,00;
0,00;0,00;181,62;-0,04;0,00;0,00;
0,00;0,00;186,42;-0,05;0,00;0,00;
0,00;0,00;188,82;-0,04;0,00;0,00;
0,00;0,00;191,22;-0,04;0,00;0,00;
0,00;0,00;196,02;-0,04;0,00;0,00;
0,00;0,00;198,42;-0,04;0,00;0,00;
0,00;0,00;200,82;-0,04;0,00;0,00;
0,00;0,00;205,62;-0,04;0,00;0,00;
0,00;0,00;208,02;-0,05;0,00;0,00;
0,00;0,00;210,42;-0,04;0,00;0,00;
0,00;0,00;212,82;-0,09;0,00;0,00;
0,00;0,00;215,22;-0,04;0,00;0,00;
0,00;0,00;217,62;-0,04;0,00;0,00;
0,00;0,00;220,02;-0,04;0,00;0,00;
0,00;0,00;222,42;-0,04;0,00;0,00;
0,00;0,00;227,22;-0,09;0,00;0,00;
0,00;0,00;229,62;-0,04;0,00;0,00;
0,00;0,00;232,02;-0,04;0,00;0,00;
0,00;0,00;236,82;-0,04;0,00;0,00;
0,00;0,00;241,62;-0,04;0,00;0,00;
0,00;0,00;246,42;-0,09;0,00;0,00;
0,00;0,00;248,82;-0,04;0,00;0,00;
0,00;0,00;251,22;-0,09;0,00;0,00;
0,00;0,00;256,02;-0,04;0,00;0,00;
0,00;0,00;258,42;-0,09;0,00;0,00;
0,00;0,00;260,82;-0,04;0,00;0,00;
0,00;0,00;263,22;-0,04;0,00;0,00;
0,00;0,00;268,02;-0,05;0,00;0,00;
0,00;0,00;270,42;-0,04;0,00;0,00;
0,00;0,00;272,82;-0,04;0,00;0,00;
0,00;0,00;275,22;0,04;0,00;0,00;
0,00;0,00;277,62;-0,04;0,00;0,00;
0,00;0,00;280,02;-0,04;0,00;0,00;
0,00;0,00;282,42;-0,04;0,00;0,00;
0,00;0,00;284,82;-0,09;0,00;0,00;
0,00;0,00;286,91;-0,09;0,00;0,00;
0,00;0,00;288,52;-0,09;0,00;0,00;
0,00;0,00;289,70;-0,09;0,00;0,00;
0,00;0,00;290,36;-0,09;0,00;0,00;
0,00;0,00;290,55;-0,09;0,00;0,00;
0,00;0,00;290,63;0,04;0,00;0,00;
0,00;0,00;290,80;-0,04;0,00;0,00;
0,00;0,00;300,72;0,04;0,00;0,00;
0,00;0,00;301,04;0,04;0,00;0,00;
0,00;0,00;307,12;0,04;0,00;0,00;
0,00;0,00;308,72;0,04;0,00;0,00;
0,00;0,00;313,36;0,26;0,00;0,00;
0,00;0,00;313,51;3,13;0,00;0,00;
0,00;0,00;313,65;7,83;0,00;0,00;
0,00;0,00;313,66;8,43;0,00;0,00;
0,00;0,00;313,67;9,00;0,00;0,00;
0,00;0,00;313,68;9,05;0,00;0,00;
0,00;0,00;313,68;9,26;0,00;0,00;
0,00;0,00;313,69;9,39;0,00;0,00;
0,00;0,00;313,69;9,53;0,00;0,00;
0,00;0,00;313,69;9,57;0,00;0,00;
0,00;0,00;313,70;9,57;0,00;0,00;
0,00;0,00;313,70;9,57;0,00;0,00;
0,00;0,00;313,70;9,57;0,00;0,00;
0,00;0,00;313,70;9,57;0,00;0,00;
0,00;0,00;313,70;9,57;0,00;0,00;
0,00;0,00;313,70;9,57;0,00;0,00;
