15210;06.09.21 10:10:19;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210903144758P0043;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;25,10;-0,02;0,00;0,00;
0,00;0,00;25,37;0,09;0,00;0,00;
0,00;0,00;26,16;0,11;0,00;0,00;
0,00;0,00;27,43;0,16;0,00;0,00;
0,00;0,00;29,22;0,14;0,00;0,00;
0,00;0,00;31,51;0,07;0,00;0,00;
0,00;0,00;34,33;0,13;0,00;0,00;
0,00;0,00;37,49;0,16;0,00;0,00;
0,00;0,00;40,61;0,16;0,00;0,00;
0,00;0,00;43,85;0,02;0,00;0,00;
0,00;0,00;47,04;0,09;0,00;0,00;
0,00;0,00;50,25;0,09;0,00;0,00;
0,00;0,00;53,45;0,05;0,00;0,00;
0,00;0,00;56,65;0,11;0,00;0,00;
0,00;0,00;59,85;0,09;0,00;0,00;
0,00;0,00;63,05;0,13;0,00;0,00;
0,00;0,00;66,25;0,07;0,00;0,00;
0,00;0,00;69,45;0,07;0,00;0,00;
0,00;0,00;72,65;0,07;0,00;0,00;
0,00;0,00;79,05;0,11;0,00;0,00;
0,00;0,00;82,25;0,09;0,00;0,00;
0,00;0,00;85,45;0,07;0,00;0,00;
0,00;0,00;88,65;0,11;0,00;0,00;
0,00;0,00;91,85;0,07;0,00;0,00;
0,00;0,00;95,05;0,13;0,00;0,00;
0,00;0,00;98,25;0,09;0,00;0,00;
0,00;0,00;101,45;0,02;0,00;0,00;
0,00;0,00;104,65;0,07;0,00;0,00;
0,00;0,00;107,85;0,07;0,00;0,00;
0,00;0,00;111,05;0,11;0,00;0,00;
0,00;0,00;114,25;0,09;0,00;0,00;
0,00;0,00;117,45;0,05;0,00;0,00;
0,00;0,00;120,65;0,09;0,00;0,00;
0,00;0,00;123,85;0,07;0,00;0,00;
0,00;0,00;127,05;0,14;0,00;0,00;
0,00;0,00;132,35;-0,02;0,00;0,00;
0,00;0,00;134,28;0,02;0,00;0,00;
0,00;0,00;135,71;-0,02;0,00;0,00;
0,00;0,00;136,62;-0,05;0,00;0,00;
0,00;0,00;137,02;-0,11;0,00;0,00;
0,00;0,00;137,17;0,05;0,00;0,00;
0,00;0,00;137,31;0,02;0,00;0,00;
0,00;0,00;137,63;0,02;0,00;0,00;
0,00;0,00;137,95;0,02;0,00;0,00;
0,00;0,00;138,11;0,02;0,00;0,00;
0,00;0,00;138,43;0,02;0,00;0,00;
0,00;0,00;138,75;0,02;0,00;0,00;
0,00;0,00;140,19;0,02;0,00;0,00;
0,00;0,00;140,83;0,02;0,00;0,00;
0,00;0,00;142,27;0,02;0,00;0,00;
0,00;0,00;142,59;0,02;0,00;0,00;
0,00;0,00;145,31;0,02;0,00;0,00;
0,00;0,00;145,95;0,02;0,00;0,00;
0,00;0,00;147,55;0,02;0,00;0,00;
0,00;0,00;148,03;0,05;0,00;0,00;
0,00;0,00;148,35;0,02;0,00;0,00;
0,00;0,00;148,99;0,02;0,00;0,00;
0,00;0,00;149,95;0,02;0,00;0,00;
0,00;0,00;150,11;0,05;0,00;0,00;
0,00;0,00;152,51;0,02;0,00;0,00;
0,00;0,00;152,99;0,02;0,00;0,00;
0,00;0,00;153,47;0,02;0,00;0,00;
0,00;0,00;155,23;0,02;0,00;0,00;
0,00;0,00;156,83;0,18;0,00;0,00;
0,00;0,00;156,99;0,18;0,00;0,00;
0,00;0,00;157,14;2,71;0,00;0,00;
0,00;0,00;157,29;2,82;0,00;0,00;
0,00;0,00;157,45;2,89;0,00;0,00;
0,00;0,00;157,62;2,98;0,00;0,00;
0,00;0,00;157,78;3,08;0,00;0,00;
0,00;0,00;157,94;3,12;0,00;0,00;
0,00;0,00;158,10;3,23;0,00;0,00;
0,00;0,00;158,26;3,28;0,00;0,00;
0,00;0,00;158,43;3,37;0,00;0,00;
0,00;0,00;158,59;3,48;0,00;0,00;
0,00;0,00;158,75;3,53;0,00;0,00;
0,00;0,00;158,91;3,57;0,00;0,00;
0,00;0,00;159,01;3,32;0,00;0,00;
0,00;0,00;159,01;3,21;0,00;0,00;
0,00;0,00;159,01;2,98;0,00;0,00;
0,00;0,00;158,60;-0,09;0,00;0,00;
0,00;0,00;157,71;-0,09;0,00;0,00;
0,00;0,00;156,30;-0,18;0,00;0,00;
0,00;0,00;154,38;-0,16;0,00;0,00;
0,00;0,00;151,95;-0,16;0,00;0,00;
0,00;0,00;149,02;-0,16;0,00;0,00;
0,00;0,00;145,85;-0,13;0,00;0,00;
0,00;0,00;142,71;-0,25;0,00;0,00;
0,00;0,00;139,44;-0,13;0,00;0,00;
0,00;0,00;136,28;-0,20;0,00;0,00;
0,00;0,00;133,06;-0,11;0,00;0,00;
0,00;0,00;129,86;-0,18;0,00;0,00;
0,00;0,00;126,66;-0,11;0,00;0,00;
0,00;0,00;123,46;-0,09;0,00;0,00;
0,00;0,00;120,26;-0,16;0,00;0,00;
0,00;0,00;117,06;-0,09;0,00;0,00;
0,00;0,00;113,86;-0,18;0,00;0,00;
0,00;0,00;110,66;-0,11;0,00;0,00;
0,00;0,00;107,45;-0,09;0,00;0,00;
0,00;0,00;104,25;-0,16;0,00;0,00;
0,00;0,00;101,06;-0,11;0,00;0,00;
0,00;0,00;97,86;-0,16;0,00;0,00;
0,00;0,00;94,65;-0,11;0,00;0,00;
0,00;0,00;91,45;-0,11;0,00;0,00;
0,00;0,00;88,25;-0,16;0,00;0,00;
0,00;0,00;85,05;-0,11;0,00;0,00;
0,00;0,00;81,86;-0,18;0,00;0,00;
0,00;0,00;78,65;-0,13;0,00;0,00;
0,00;0,00;75,45;-0,09;0,00;0,00;
0,00;0,00;72,25;-0,13;0,00;0,00;
0,00;0,00;69,05;-0,09;0,00;0,00;
0,00;0,00;65,85;-0,16;0,00;0,00;
0,00;0,00;62,65;-0,11;0,00;0,00;
0,00;0,00;59,45;-0,09;0,00;0,00;
0,00;0,00;56,25;-0,13;0,00;0,00;
0,00;0,00;53,05;-0,09;0,00;0,00;
0,00;0,00;49,85;-0,18;0,00;0,00;
0,00;0,00;46,65;-0,09;0,00;0,00;
0,00;0,00;43,45;-0,05;0,00;0,00;
0,00;0,00;40,25;-0,16;0,00;0,00;
0,00;0,00;37,05;-0,09;0,00;0,00;
0,00;0,00;31,29;-0,07;0,00;0,00;
0,00;0,00;29,08;-0,07;0,00;0,00;
0,00;0,00;25,15;-0,02;0,00;0,00;
0,00;0,00;25,08;-0,05;0,00;0,00;
