2727;23.01.20 12:17:03;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20200122171204;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;41,96;0,23;0,00;0,00;
0,00;0,00;42,50;0,16;0,00;0,00;
0,00;0,00;43,51;0,16;0,00;0,00;
0,00;0,00;45,04;0,18;0,00;0,00;
0,00;0,00;47,09;0,16;0,00;0,00;
0,00;0,00;49,65;0,23;0,00;0,00;
0,00;0,00;52,68;0,30;0,00;0,00;
0,00;0,00;55,84;0,16;0,00;0,00;
0,00;0,00;59,02;0,16;0,00;0,00;
0,00;0,00;62,26;0,14;0,00;0,00;
0,00;0,00;65,44;0,12;0,00;0,00;
0,00;0,00;68,65;0,18;0,00;0,00;
0,00;0,00;71,85;0,14;0,00;0,00;
0,00;0,00;75,05;0,12;0,00;0,00;
0,00;0,00;78,25;0,16;0,00;0,00;
0,00;0,00;81,45;0,14;0,00;0,00;
0,00;0,00;84,65;0,18;0,00;0,00;
0,00;0,00;87,85;0,16;0,00;0,00;
0,00;0,00;91,05;0,16;0,00;0,00;
0,00;0,00;94,25;0,18;0,00;0,00;
0,00;0,00;97,45;0,14;0,00;0,00;
0,00;0,00;100,65;0,16;0,00;0,00;
0,00;0,00;103,85;0,18;0,00;0,00;
0,00;0,00;107,05;0,16;0,00;0,00;
0,00;0,00;110,25;0,18;0,00;0,00;
0,00;0,00;113,45;0,16;0,00;0,00;
0,00;0,00;116,65;0,16;0,00;0,00;
0,00;0,00;119,85;0,14;0,00;0,00;
0,00;0,00;123,05;0,16;0,00;0,00;
0,00;0,00;126,25;0,16;0,00;0,00;
0,00;0,00;129,45;0,14;0,00;0,00;
0,00;0,00;132,65;0,18;0,00;0,00;
0,00;0,00;135,85;0,12;0,00;0,00;
0,00;0,00;139,05;0,14;0,00;0,00;
0,00;0,00;142,18;0,02;0,00;0,00;
0,00;0,00;144,80;0,12;0,00;0,00;
0,00;0,00;146,98;0,05;0,00;0,00;
0,00;0,00;148,67;0,05;0,00;0,00;
0,00;0,00;150,68;0,05;0,00;0,00;
0,00;0,00;150,73;0,07;0,00;0,00;
0,00;0,00;150,78;0,07;0,00;0,00;
0,00;0,00;150,92;0,09;0,00;0,00;
0,00;0,00;151,07;0,07;0,00;0,00;
0,00;0,00;151,23;0,09;0,00;0,00;
0,00;0,00;151,39;0,05;0,00;0,00;
0,00;0,00;151,55;0,09;0,00;0,00;
0,00;0,00;151,71;0,09;0,00;0,00;
0,00;0,00;151,87;0,09;0,00;0,00;
0,00;0,00;152,03;0,09;0,00;0,00;
0,00;0,00;152,19;0,09;0,00;0,00;
0,00;0,00;152,35;0,07;0,00;0,00;
0,00;0,00;152,51;0,09;0,00;0,00;
0,00;0,00;152,67;0,09;0,00;0,00;
0,00;0,00;152,83;0,09;0,00;0,00;
0,00;0,00;152,99;0,09;0,00;0,00;
0,00;0,00;153,15;0,09;0,00;0,00;
0,00;0,00;153,31;0,09;0,00;0,00;
0,00;0,00;153,47;0,09;0,00;0,00;
0,00;0,00;153,63;0,09;0,00;0,00;
0,00;0,00;153,72;0,07;0,00;0,00;
0,00;0,00;153,72;0,05;0,00;0,00;
0,00;0,00;153,56;-0,11;0,00;0,00;
0,00;0,00;152,90;-0,13;0,00;0,00;
0,00;0,00;152,11;0,07;0,00;0,00;
0,00;0,00;151,83;0,07;0,00;0,00;
0,00;0,00;151,74;-0,02;0,00;0,00;
0,00;0,00;151,78;0,07;0,00;0,00;
0,00;0,00;151,92;0,09;0,00;0,00;
0,00;0,00;152,08;0,12;0,00;0,00;
0,00;0,00;152,25;0,09;0,00;0,00;
0,00;0,00;152,42;0,09;0,00;0,00;
0,00;0,00;152,58;0,09;0,00;0,00;
0,00;0,00;152,74;0,07;0,00;0,00;
0,00;0,00;152,90;0,09;0,00;0,00;
0,00;0,00;153,07;0,09;0,00;0,00;
0,00;0,00;153,23;0,09;0,00;0,00;
0,00;0,00;153,39;0,09;0,00;0,00;
0,00;0,00;153,55;0,09;0,00;0,00;
0,00;0,00;153,71;0,09;0,00;0,00;
0,00;0,00;153,87;0,09;0,00;0,00;
0,00;0,00;154,03;0,09;0,00;0,00;
0,00;0,00;154,19;0,09;0,00;0,00;
0,00;0,00;154,35;0,09;0,00;0,00;
