3443;22.01.20 18:28:13;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20200122171204;
0,00;0,00;167,09;0,37;0,00;0,00;
0,00;0,00;166,05;-0,08;0,00;0,00;
0,00;0,00;165,49;0,06;0,00;0,00;
0,00;0,00;165,09;0,14;0,00;0,00;
0,00;0,00;165,25;0,37;0,00;0,00;
0,00;0,00;165,38;0,37;0,00;0,00;
0,00;0,00;165,54;0,45;0,00;0,00;
0,00;0,00;165,71;0,30;0,00;0,00;
0,00;0,00;165,87;0,45;0,00;0,00;
0,00;0,00;166,03;0,37;0,00;0,00;
0,00;0,00;166,19;0,37;0,00;0,00;
0,00;0,00;166,35;0,30;0,00;0,00;
0,00;0,00;166,51;0,30;0,00;0,00;
0,00;0,00;166,67;0,30;0,00;0,00;
0,00;0,00;166,83;0,45;0,00;0,00;
0,00;0,00;166,99;0,45;0,00;0,00;
0,00;0,00;167,15;0,45;0,00;0,00;
0,00;0,00;167,31;0,45;0,00;0,00;
0,00;0,00;167,47;0,30;0,00;0,00;
0,00;0,00;167,63;0,45;0,00;0,00;
0,00;0,00;167,79;0,37;0,00;0,00;
0,00;0,00;167,95;0,30;0,00;0,00;
0,00;0,00;168,11;0,37;0,00;0,00;
0,00;0,00;168,27;0,37;0,00;0,00;
0,00;0,00;168,43;0,37;0,00;0,00;
0,00;0,00;168,59;0,45;0,00;0,00;
0,00;0,00;168,75;0,37;0,00;0,00;
0,00;0,00;168,91;0,30;0,00;0,00;
0,00;0,00;169,07;0,37;0,00;0,00;
0,00;0,00;169,23;0,30;0,00;0,00;
0,00;0,00;169,39;0,45;0,00;0,00;
0,00;0,00;169,55;0,45;0,00;0,00;
0,00;0,00;169,71;0,45;0,00;0,00;
0,00;0,00;169,87;0,45;0,00;0,00;
0,00;0,00;170,03;0,37;0,00;0,00;
0,00;0,00;170,19;0,53;0,00;0,00;
0,00;0,00;170,35;0,45;0,00;0,00;
0,00;0,00;170,51;0,45;0,00;0,00;
0,00;0,00;170,67;0,61;0,00;0,00;
0,00;0,00;170,83;0,45;0,00;0,00;
0,00;0,00;170,99;0,45;0,00;0,00;
0,00;0,00;171,15;0,45;0,00;0,00;
0,00;0,00;171,31;0,37;0,00;0,00;
0,00;0,00;171,47;0,45;0,00;0,00;
0,00;0,00;171,63;0,45;0,00;0,00;
0,00;0,00;171,79;1,20;0,00;0,00;
0,00;0,00;171,94;6,84;0,00;0,00;
0,00;0,00;172,08;14,98;0,00;0,00;
0,00;0,00;172,24;15,59;0,00;0,00;
0,00;0,00;172,41;15,75;0,00;0,00;
0,00;0,00;172,58;15,82;0,00;0,00;
0,00;0,00;172,74;16,20;0,00;0,00;
0,00;0,00;172,90;16,51;0,00;0,00;
0,00;0,00;173,06;16,81;0,00;0,00;
0,00;0,00;173,23;17,12;0,00;0,00;
0,00;0,00;173,39;17,35;0,00;0,00;
0,00;0,00;173,55;17,72;0,00;0,00;
0,00;0,00;173,71;17,96;0,00;0,00;
0,00;0,00;173,87;18,33;0,00;0,00;
0,00;0,00;174,03;18,64;0,00;0,00;
0,00;0,00;174,19;19,02;0,00;0,00;
0,00;0,00;174,35;19,17;0,00;0,00;
0,00;0,00;174,51;19,70;0,00;0,00;
0,00;0,00;174,67;19,86;0,00;0,00;
0,00;0,00;174,83;20,15;0,00;0,00;
0,00;0,00;174,99;20,62;0,00;0,00;
0,00;0,00;175,15;21,00;0,00;0,00;
0,00;0,00;175,31;21,31;0,00;0,00;
0,00;0,00;175,47;21,62;0,00;0,00;
0,00;0,00;175,63;22,07;0,00;0,00;
0,00;0,00;175,79;22,52;0,00;0,00;
0,00;0,00;175,95;22,83;0,00;0,00;
0,00;0,00;176,10;23,36;0,00;0,00;
0,00;0,00;176,27;23,89;0,00;0,00;
0,00;0,00;176,42;24,13;0,00;0,00;
0,00;0,00;176,59;24,66;0,00;0,00;
0,00;0,00;176,75;25,11;0,00;0,00;
0,00;0,00;176,91;25,79;0,00;0,00;
0,00;0,00;177,06;26,63;0,00;0,00;
0,00;0,00;177,22;27,47;0,00;0,00;
0,00;0,00;177,38;27,93;0,00;0,00;
0,00;0,00;177,55;28,38;0,00;0,00;
0,00;0,00;177,70;28,99;0,00;0,00;
0,00;0,00;177,86;29,59;0,00;0,00;
0,00;0,00;178,02;30,14;0,00;0,00;
0,00;0,00;178,18;30,98;0,00;0,00;
0,00;0,00;178,34;31,35;0,00;0,00;
0,00;0,00;178,51;31,66;0,00;0,00;
0,00;0,00;178,67;32,12;0,00;0,00;
0,00;0,00;178,83;32,27;0,00;0,00;
0,00;0,00;178,99;32,41;0,00;0,00;
0,00;0,00;179,15;32,57;0,00;0,00;
0,00;0,00;179,31;32,80;0,00;0,00;
0,00;0,00;179,47;33,18;0,00;0,00;
0,00;0,00;179,63;33,25;0,00;0,00;
0,00;0,00;179,79;33,64;0,00;0,00;
0,00;0,00;179,95;35,61;0,00;0,00;
0,00;0,00;180,09;42,93;0,00;0,00;
0,00;0,00;180,11;45,96;0,00;0,00;
0,00;0,00;180,14;48,33;0,00;0,00;
0,00;0,00;180,15;48,86;0,00;0,00;
0,00;0,00;180,15;49,02;0,00;0,00;
0,00;0,00;180,15;49,17;0,00;0,00;
0,00;0,00;180,15;49,33;0,00;0,00;
0,00;0,00;180,16;49,33;0,00;0,00;
0,00;0,00;180,16;49,55;0,00;0,00;
0,00;0,00;180,16;49,62;0,00;0,00;
0,00;0,00;180,16;49,55;0,00;0,00;
0,00;0,00;180,16;49,62;0,00;0,00;
0,00;0,00;180,16;49,62;0,00;0,00;
0,00;0,00;180,16;49,47;0,00;0,00;
0,00;0,00;180,16;49,62;0,00;0,00;
