46163;16.06.21 09:37:20;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210614094417P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;171,26;0,16;0,00;0,00;
0,00;0,00;171,71;0,23;0,00;0,00;
0,00;0,00;172,11;0,08;0,00;0,00;
0,00;0,00;172,20;0,08;0,00;0,00;
0,00;0,00;172,20;0,08;0,00;0,00;
0,00;0,00;172,31;0,08;0,00;0,00;
0,00;0,00;172,45;0,08;0,00;0,00;
0,00;0,00;172,77;0,08;0,00;0,00;
0,00;0,00;173,57;0,08;0,00;0,00;
0,00;0,00;173,73;0,08;0,00;0,00;
0,00;0,00;173,89;0,08;0,00;0,00;
0,00;0,00;174,37;0,08;0,00;0,00;
0,00;0,00;174,69;0,08;0,00;0,00;
0,00;0,00;175,17;0,08;0,00;0,00;
0,00;0,00;175,65;0,08;0,00;0,00;
0,00;0,00;175,97;0,08;0,00;0,00;
0,00;0,00;176,29;0,16;0,00;0,00;
0,00;0,00;176,61;0,08;0,00;0,00;
0,00;0,00;176,77;0,16;0,00;0,00;
0,00;0,00;176,93;0,08;0,00;0,00;
0,00;0,00;177,09;0,23;0,00;0,00;
0,00;0,00;177,25;0,69;0,00;0,00;
0,00;0,00;177,41;1,45;0,00;0,00;
0,00;0,00;177,57;2,43;0,00;0,00;
0,00;0,00;177,72;3,64;0,00;0,00;
0,00;0,00;177,88;5,33;0,00;0,00;
0,00;0,00;178,04;7,15;0,00;0,00;
0,00;0,00;178,19;8,83;0,00;0,00;
0,00;0,00;178,18;7,83;0,00;0,00;
0,00;0,00;178,20;9,05;0,00;0,00;
0,00;0,00;178,20;8,83;0,00;0,00;
0,00;0,00;178,20;8,83;0,00;0,00;
0,00;0,00;178,20;8,52;0,00;0,00;
