62939;29.09.21 14:42:52;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210929140551P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;171,20;-0,08;0,00;0,00;
0,00;0,00;171,26;0,16;0,00;0,00;
0,00;0,00;171,52;-0,23;0,00;0,00;
0,00;0,00;171,47;-0,14;0,00;0,00;
0,00;0,00;171,55;0,16;0,00;0,00;
0,00;0,00;171,72;0,08;0,00;0,00;
0,00;0,00;171,86;0,16;0,00;0,00;
0,00;0,00;172,02;-0,08;0,00;0,00;
0,00;0,00;172,19;0,16;0,00;0,00;
0,00;0,00;172,35;0,08;0,00;0,00;
0,00;0,00;172,51;0,16;0,00;0,00;
0,00;0,00;172,67;0,16;0,00;0,00;
0,00;0,00;172,83;0,08;0,00;0,00;
0,00;0,00;173,15;0,16;0,00;0,00;
0,00;0,00;173,31;0,16;0,00;0,00;
0,00;0,00;173,47;0,16;0,00;0,00;
0,00;0,00;173,63;0,16;0,00;0,00;
0,00;0,00;173,79;0,08;0,00;0,00;
0,00;0,00;173,95;0,16;0,00;0,00;
0,00;0,00;174,11;0,16;0,00;0,00;
0,00;0,00;174,27;0,16;0,00;0,00;
0,00;0,00;174,43;0,08;0,00;0,00;
0,00;0,00;174,59;0,08;0,00;0,00;
0,00;0,00;174,91;0,16;0,00;0,00;
0,00;0,00;175,07;0,16;0,00;0,00;
0,00;0,00;175,23;0,16;0,00;0,00;
0,00;0,00;175,39;0,16;0,00;0,00;
0,00;0,00;175,55;0,16;0,00;0,00;
0,00;0,00;175,71;0,16;0,00;0,00;
0,00;0,00;175,87;0,16;0,00;0,00;
0,00;0,00;176,03;0,08;0,00;0,00;
0,00;0,00;176,19;0,08;0,00;0,00;
0,00;0,00;176,35;0,16;0,00;0,00;
0,00;0,00;176,51;0,08;0,00;0,00;
0,00;0,00;176,67;0,16;0,00;0,00;
0,00;0,00;176,83;0,08;0,00;0,00;
0,00;0,00;176,99;0,08;0,00;0,00;
0,00;0,00;177,15;0,16;0,00;0,00;
0,00;0,00;177,31;0,16;0,00;0,00;
0,00;0,00;177,47;0,16;0,00;0,00;
0,00;0,00;177,63;0,16;0,00;0,00;
0,00;0,00;177,79;0,16;0,00;0,00;
0,00;0,00;177,95;0,16;0,00;0,00;
0,00;0,00;178,11;0,23;0,00;0,00;
0,00;0,00;178,27;0,23;0,00;0,00;
0,00;0,00;178,43;0,47;0,00;0,00;
0,00;0,00;178,50;0,23;0,00;0,00;
0,00;0,00;178,50;0,31;0,00;0,00;
0,00;0,00;178,36;-0,30;0,00;0,00;
0,00;0,00;177,83;-0,37;0,00;0,00;
0,00;0,00;177,09;-0,22;0,00;0,00;
0,00;0,00;176,73;-0,22;0,00;0,00;
0,00;0,00;176,57;-0,14;0,00;0,00;
0,00;0,00;176,49;-0,14;0,00;0,00;
0,00;0,00;176,49;-0,14;0,00;0,00;
0,00;0,00;176,55;0,08;0,00;0,00;
0,00;0,00;176,72;0,08;0,00;0,00;
0,00;0,00;176,86;0,16;0,00;0,00;
0,00;0,00;177,02;0,16;0,00;0,00;
0,00;0,00;177,19;0,16;0,00;0,00;
0,00;0,00;177,35;0,16;0,00;0,00;
0,00;0,00;177,51;1,21;0,00;0,00;
0,00;0,00;177,67;1,37;0,00;0,00;
0,00;0,00;177,83;1,68;0,00;0,00;
0,00;0,00;177,99;1,53;0,00;0,00;
0,00;0,00;178,15;0,53;0,00;0,00;
0,00;0,00;178,31;0,23;0,00;0,00;
0,00;0,00;178,47;0,47;0,00;0,00;
0,00;0,00;178,63;0,47;0,00;0,00;
0,00;0,00;178,79;0,84;0,00;0,00;
0,00;0,00;178,95;1,07;0,00;0,00;
0,00;0,00;179,11;1,14;0,00;0,00;
0,00;0,00;179,27;1,37;0,00;0,00;
0,00;0,00;179,43;1,68;0,00;0,00;
0,00;0,00;179,59;2,13;0,00;0,00;
0,00;0,00;179,75;2,59;0,00;0,00;
0,00;0,00;179,91;2,97;0,00;0,00;
0,00;0,00;180,07;3,43;0,00;0,00;
0,00;0,00;180,23;3,82;0,00;0,00;
0,00;0,00;180,39;4,03;0,00;0,00;
0,00;0,00;180,55;4,03;0,00;0,00;
0,00;0,00;180,71;4,35;0,00;0,00;
0,00;0,00;180,87;4,88;0,00;0,00;
0,00;0,00;181,03;5,40;0,00;0,00;
0,00;0,00;181,19;6,25;0,00;0,00;
0,00;0,00;181,34;7,09;0,00;0,00;
0,00;0,00;181,50;7,91;0,00;0,00;
0,00;0,00;181,66;8,75;0,00;0,00;
0,00;0,00;181,82;9,52;0,00;0,00;
0,00;0,00;181,98;10,20;0,00;0,00;
0,00;0,00;182,14;10,65;0,00;0,00;
0,00;0,00;182,30;11,49;0,00;0,00;
0,00;0,00;182,46;12,34;0,00;0,00;
0,00;0,00;182,62;13,10;0,00;0,00;
0,00;0,00;182,78;13,55;0,00;0,00;
0,00;0,00;182,95;13,63;0,00;0,00;
0,00;0,00;183,11;12,87;0,00;0,00;
0,00;0,00;183,27;13,10;0,00;0,00;
0,00;0,00;183,43;14,08;0,00;0,00;
0,00;0,00;183,58;14,84;0,00;0,00;
0,00;0,00;183,74;15,68;0,00;0,00;
0,00;0,00;183,91;16,29;0,00;0,00;
0,00;0,00;184,06;16,98;0,00;0,00;
0,00;0,00;184,22;17,80;0,00;0,00;
0,00;0,00;184,38;19,33;0,00;0,00;
0,00;0,00;184,54;21,31;0,00;0,00;
0,00;0,00;184,70;24,05;0,00;0,00;
0,00;0,00;184,85;26,79;0,00;0,00;
0,00;0,00;185,01;29,53;0,00;0,00;
0,00;0,00;185,14;31,59;0,00;0,00;
0,00;0,00;185,14;30,90;0,00;0,00;
0,00;0,00;185,15;31,74;0,00;0,00;
0,00;0,00;185,15;31,52;0,00;0,00;
0,00;0,00;185,15;31,66;0,00;0,00;
0,00;0,00;185,16;31,74;0,00;0,00;
0,00;0,00;185,16;31,82;0,00;0,00;
0,00;0,00;185,16;31,82;0,00;0,00;
0,00;0,00;185,16;32,13;0,00;0,00;
0,00;0,00;185,16;32,13;0,00;0,00;
0,00;0,00;185,16;32,05;0,00;0,00;
0,00;0,00;185,16;31,90;0,00;0,00;
0,00;0,00;185,16;31,82;0,00;0,00;
0,00;0,00;185,16;31,66;0,00;0,00;
0,00;0,00;185,16;31,52;0,00;0,00;
