17722;29.04.21 14:09:27;21;Avvicinamento Pressata Finale;position > max position (10);20210429103712P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,00;0,09;0,00;0,00;
0,00;0,00;1,12;0,09;0,00;0,00;
0,00;0,00;4,20;0,12;0,00;0,00;
0,00;0,00;8,82;0,13;0,00;0,00;
0,00;0,00;13,62;0,13;0,00;0,00;
0,00;0,00;18,42;0,18;0,00;0,00;
0,00;0,00;23,22;0,09;0,00;0,00;
0,00;0,00;28,02;0,13;0,00;0,00;
0,00;0,00;32,82;0,09;0,00;0,00;
0,00;0,00;37,62;0,13;0,00;0,00;
0,00;0,00;42,42;0,13;0,00;0,00;
0,00;0,00;47,22;0,09;0,00;0,00;
0,00;0,00;52,02;0,13;0,00;0,00;
0,00;0,00;56,82;0,13;0,00;0,00;
0,00;0,00;61,62;0,13;0,00;0,00;
0,00;0,00;66,42;0,04;0,00;0,00;
0,00;0,00;71,22;0,09;0,00;0,00;
0,00;0,00;76,02;0,09;0,00;0,00;
0,00;0,00;80,82;0,13;0,00;0,00;
0,00;0,00;85,62;0,04;0,00;0,00;
0,00;0,00;90,42;0,09;0,00;0,00;
0,00;0,00;95,22;0,13;0,00;0,00;
0,00;0,00;100,02;0,04;0,00;0,00;
0,00;0,00;104,82;0,04;0,00;0,00;
0,00;0,00;109,62;0,18;0,00;0,00;
0,00;0,00;114,42;0,13;0,00;0,00;
0,00;0,00;119,22;0,09;0,00;0,00;
0,00;0,00;124,02;0,13;0,00;0,00;
0,00;0,00;128,82;0,09;0,00;0,00;
0,00;0,00;133,62;0,17;0,00;0,00;
0,00;0,00;138,42;0,13;0,00;0,00;
0,00;0,00;143,22;0,13;0,00;0,00;
0,00;0,00;148,02;0,09;0,00;0,00;
0,00;0,00;152,82;0,09;0,00;0,00;
0,00;0,00;157,62;0,09;0,00;0,00;
0,00;0,00;162,42;0,12;0,00;0,00;
0,00;0,00;167,22;0,09;0,00;0,00;
0,00;0,00;172,02;0,09;0,00;0,00;
0,00;0,00;176,82;0,09;0,00;0,00;
0,00;0,00;181,62;0,09;0,00;0,00;
0,00;0,00;186,42;0,09;0,00;0,00;
0,00;0,00;191,22;0,13;0,00;0,00;
0,00;0,00;196,02;0,04;0,00;0,00;
0,00;0,00;200,82;0,13;0,00;0,00;
0,00;0,00;205,62;0,09;0,00;0,00;
0,00;0,00;210,42;0,13;0,00;0,00;
0,00;0,00;215,22;0,13;0,00;0,00;
0,00;0,00;220,02;0,13;0,00;0,00;
0,00;0,00;224,82;0,13;0,00;0,00;
0,00;0,00;229,62;0,09;0,00;0,00;
0,00;0,00;234,42;0,09;0,00;0,00;
0,00;0,00;239,22;0,13;0,00;0,00;
0,00;0,00;244,02;0,09;0,00;0,00;
0,00;0,00;248,82;0,13;0,00;0,00;
0,00;0,00;253,62;0,17;0,00;0,00;
0,00;0,00;258,42;0,09;0,00;0,00;
0,00;0,00;263,22;0,09;0,00;0,00;
0,00;0,00;268,02;0,13;0,00;0,00;
0,00;0,00;272,82;0,09;0,00;0,00;
0,00;0,00;277,62;0,09;0,00;0,00;
0,00;0,00;282,42;0,13;0,00;0,00;
0,00;0,00;287,22;0,09;0,00;0,00;
0,00;0,00;292,02;0,09;0,00;0,00;
0,00;0,00;296,82;0,18;0,00;0,00;
0,00;0,00;301,62;0,13;0,00;0,00;
0,00;0,00;306,18;0,04;0,00;0,00;
0,00;0,00;309,04;0,04;0,00;0,00;
0,00;0,00;310,01;0,09;0,00;0,00;
0,00;0,00;310,17;0,09;0,00;0,00;
0,00;0,00;310,47;0,18;0,00;0,00;
0,00;0,00;310,80;0,18;0,00;0,00;
0,00;0,00;311,12;0,18;0,00;0,00;
0,00;0,00;311,44;0,18;0,00;0,00;
0,00;0,00;311,76;0,18;0,00;0,00;
0,00;0,00;312,08;0,18;0,00;0,00;
0,00;0,00;312,40;0,18;0,00;0,00;
0,00;0,00;312,72;0,18;0,00;0,00;
0,00;0,00;313,04;0,18;0,00;0,00;
0,00;0,00;313,36;0,18;0,00;0,00;
0,00;0,00;313,68;0,18;0,00;0,00;
0,00;0,00;314,00;0,18;0,00;0,00;
0,00;0,00;314,32;0,18;0,00;0,00;
0,00;0,00;314,64;0,18;0,00;0,00;
0,00;0,00;314,96;0,18;0,00;0,00;
0,00;0,00;315,28;0,18;0,00;0,00;
0,00;0,00;315,60;0,18;0,00;0,00;
0,00;0,00;315,92;0,18;0,00;0,00;
0,00;0,00;316,24;0,18;0,00;0,00;
0,00;0,00;316,56;0,13;0,00;0,00;
0,00;0,00;316,88;0,18;0,00;0,00;
0,00;0,00;317,20;0,18;0,00;0,00;
0,00;0,00;317,52;0,18;0,00;0,00;
0,00;0,00;317,84;0,18;0,00;0,00;
0,00;0,00;318,16;0,18;0,00;0,00;
0,00;0,00;318,48;0,18;0,00;0,00;
0,00;0,00;318,80;0,18;0,00;0,00;
0,00;0,00;319,12;0,18;0,00;0,00;
0,00;0,00;319,44;0,18;0,00;0,00;
0,00;0,00;319,76;0,18;0,00;0,00;
0,00;0,00;320,08;0,18;0,00;0,00;
0,00;0,00;320,40;0,18;0,00;0,00;
0,00;0,00;320,72;0,18;0,00;0,00;
0,00;0,00;321,04;0,18;0,00;0,00;
0,00;0,00;321,36;0,18;0,00;0,00;
0,00;0,00;321,68;0,18;0,00;0,00;
0,00;0,00;322,00;0,18;0,00;0,00;
0,00;0,00;322,32;0,18;0,00;0,00;
0,00;0,00;322,64;0,18;0,00;0,00;
0,00;0,00;322,96;0,18;0,00;0,00;
0,00;0,00;323,28;0,18;0,00;0,00;
0,00;0,00;323,60;0,18;0,00;0,00;
0,00;0,00;323,92;0,18;0,00;0,00;
0,00;0,00;324,24;0,18;0,00;0,00;
0,00;0,00;324,56;0,18;0,00;0,00;
0,00;0,00;324,88;0,18;0,00;0,00;
0,00;0,00;325,20;0,18;0,00;0,00;
0,00;0,00;325,52;0,18;0,00;0,00;
0,00;0,00;325,84;0,18;0,00;0,00;
0,00;0,00;326,16;0,18;0,00;0,00;
0,00;0,00;326,48;0,18;0,00;0,00;
0,00;0,00;326,80;0,18;0,00;0,00;
0,00;0,00;327,12;0,18;0,00;0,00;
0,00;0,00;327,44;0,18;0,00;0,00;
0,00;0,00;327,76;0,18;0,00;0,00;
0,00;0,00;328,08;0,18;0,00;0,00;
0,00;0,00;328,40;0,18;0,00;0,00;
0,00;0,00;328,72;0,18;0,00;0,00;
0,00;0,00;329,04;0,18;0,00;0,00;
0,00;0,00;329,36;0,18;0,00;0,00;
0,00;0,00;329,68;0,18;0,00;0,00;
0,00;0,00;330,00;0,18;0,00;0,00;
0,00;0,00;330,32;0,18;0,00;0,00;
0,00;0,00;330,64;0,18;0,00;0,00;
0,00;0,00;330,96;0,18;0,00;0,00;
0,00;0,00;331,27;1,31;0,00;0,00;
0,00;0,00;331,55;11,65;0,00;0,00;
0,00;0,00;331,60;14,96;0,00;0,00;
0,00;0,00;331,61;15,52;0,00;0,00;
0,00;0,00;331,62;16,22;0,00;0,00;
0,00;0,00;331,63;16,53;0,00;0,00;
0,00;0,00;331,63;16,74;0,00;0,00;
0,00;0,00;331,64;16,87;0,00;0,00;
0,00;0,00;331,64;17,01;0,00;0,00;
0,00;0,00;331,64;17,05;0,00;0,00;
