1024;13.12.19 15:28:55;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20191213151533;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;40,16;0,20;0,00;0,00;
0,00;0,00;40,94;0,13;0,00;0,00;
0,00;0,00;42,21;0,11;0,00;0,00;
0,00;0,00;44,00;0,16;0,00;0,00;
0,00;0,00;46,30;0,27;0,00;0,00;
0,00;0,00;49,10;0,23;0,00;0,00;
0,00;0,00;52,26;0,02;0,00;0,00;
0,00;0,00;55,40;0,11;0,00;0,00;
0,00;0,00;58,61;0,45;0,00;0,00;
0,00;0,00;61,89;0,11;0,00;0,00;
0,00;0,00;64,99;0,13;0,00;0,00;
0,00;0,00;68,26;-0,05;0,00;0,00;
0,00;0,00;71,44;0,16;0,00;0,00;
0,00;0,00;74,57;0,23;0,00;0,00;
0,00;0,00;77,89;0,06;0,00;0,00;
0,00;0,00;81,00;0,16;0,00;0,00;
0,00;0,00;84,20;0,31;0,00;0,00;
0,00;0,00;87,45;0,11;0,00;0,00;
0,00;0,00;90,59;0,25;0,00;0,00;
0,00;0,00;93,85;0,02;0,00;0,00;
0,00;0,00;97,01;0,18;0,00;0,00;
0,00;0,00;100,23;0,13;0,00;0,00;
0,00;0,00;103,43;0,11;0,00;0,00;
0,00;0,00;106,64;0,13;0,00;0,00;
0,00;0,00;109,83;0,06;0,00;0,00;
0,00;0,00;113,03;0,18;0,00;0,00;
0,00;0,00;116,23;0,18;0,00;0,00;
0,00;0,00;119,44;0,11;0,00;0,00;
0,00;0,00;122,63;0,18;0,00;0,00;
0,00;0,00;125,83;0,09;0,00;0,00;
0,00;0,00;129,04;0,18;0,00;0,00;
0,00;0,00;132,23;0,16;0,00;0,00;
0,00;0,00;135,43;0,11;0,00;0,00;
0,00;0,00;138,64;0,18;0,00;0,00;
0,00;0,00;141,83;0,04;0,00;0,00;
0,00;0,00;145,03;0,16;0,00;0,00;
0,00;0,00;148,24;0,13;0,00;0,00;
0,00;0,00;151,44;0,11;0,00;0,00;
0,00;0,00;154,63;0,18;0,00;0,00;
0,00;0,00;157,83;0,09;0,00;0,00;
0,00;0,00;161,04;0,27;0,00;0,00;
0,00;0,00;163,86;0,05;0,00;0,00;
0,00;0,00;166,23;0,05;0,00;0,00;
0,00;0,00;168,14;0,04;0,00;0,00;
0,00;0,00;170,42;0,05;0,00;0,00;
0,00;0,00;170,90;0,05;0,00;0,00;
0,00;0,00;170,93;0,02;0,00;0,00;
0,00;0,00;170,94;0,06;0,00;0,00;
0,00;0,00;171,23;0,05;0,00;0,00;
0,00;0,00;171,39;0,09;0,00;0,00;
0,00;0,00;171,55;0,09;0,00;0,00;
0,00;0,00;171,71;0,05;0,00;0,00;
0,00;0,00;171,87;0,02;0,00;0,00;
0,00;0,00;172,03;0,05;0,00;0,00;
0,00;0,00;172,19;0,07;0,00;0,00;
0,00;0,00;172,35;0,09;0,00;0,00;
0,00;0,00;172,51;0,09;0,00;0,00;
0,00;0,00;172,67;0,09;0,00;0,00;
0,00;0,00;172,83;0,05;0,00;0,00;
0,00;0,00;172,99;0,11;0,00;0,00;
0,00;0,00;173,15;0,20;0,00;0,00;
0,00;0,00;173,31;0,18;0,00;0,00;
0,00;0,00;173,47;0,63;0,00;0,00;
0,00;0,00;173,62;1,24;0,00;0,00;
0,00;0,00;173,78;1,85;0,00;0,00;
0,00;0,00;173,93;2,23;0,00;0,00;
