11961;09.11.20 13:13:33;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20201109103824A0210;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;73,65;0,14;0,00;0,00;
0,00;0,00;74,11;0,14;0,00;0,00;
0,00;0,00;74,88;0,22;0,00;0,00;
0,00;0,00;76,03;0,37;0,00;0,00;
0,00;0,00;77,57;0,30;0,00;0,00;
0,00;0,00;79,50;0,22;0,00;0,00;
0,00;0,00;81,80;0,37;0,00;0,00;
0,00;0,00;84,14;0,22;0,00;0,00;
0,00;0,00;86,53;0,22;0,00;0,00;
0,00;0,00;88,94;0,14;0,00;0,00;
0,00;0,00;91,34;0,22;0,00;0,00;
0,00;0,00;93,74;0,22;0,00;0,00;
0,00;0,00;96,15;0,14;0,00;0,00;
0,00;0,00;98,54;0,14;0,00;0,00;
0,00;0,00;100,95;0,22;0,00;0,00;
0,00;0,00;103,35;0,14;0,00;0,00;
0,00;0,00;105,75;0,14;0,00;0,00;
0,00;0,00;108,15;0,06;0,00;0,00;
0,00;0,00;110,55;0,14;0,00;0,00;
0,00;0,00;112,95;0,22;0,00;0,00;
0,00;0,00;115,35;0,22;0,00;0,00;
0,00;0,00;117,75;0,14;0,00;0,00;
0,00;0,00;120,15;0,14;0,00;0,00;
0,00;0,00;122,55;0,14;0,00;0,00;
0,00;0,00;124,95;0,14;0,00;0,00;
0,00;0,00;127,35;0,30;0,00;0,00;
0,00;0,00;129,75;0,14;0,00;0,00;
0,00;0,00;132,15;0,06;0,00;0,00;
0,00;0,00;134,54;0,14;0,00;0,00;
0,00;0,00;136,95;0,14;0,00;0,00;
0,00;0,00;139,35;0,22;0,00;0,00;
0,00;0,00;141,74;0,14;0,00;0,00;
0,00;0,00;144,15;0,06;0,00;0,00;
0,00;0,00;146,55;0,06;0,00;0,00;
0,00;0,00;148,95;0,14;0,00;0,00;
0,00;0,00;151,35;0,22;0,00;0,00;
0,00;0,00;153,74;0,22;0,00;0,00;
0,00;0,00;158,54;0,06;0,00;0,00;
0,00;0,00;160,94;-0,02;0,00;0,00;
0,00;0,00;162,97;0,14;0,00;0,00;
0,00;0,00;164,68;0,14;0,00;0,00;
0,00;0,00;166,04;0,14;0,00;0,00;
0,00;0,00;166,99;0,06;0,00;0,00;
0,00;0,00;167,82;0,06;0,00;0,00;
0,00;0,00;168,12;0,06;0,00;0,00;
0,00;0,00;168,29;0,14;0,00;0,00;
0,00;0,00;168,45;0,14;0,00;0,00;
0,00;0,00;168,61;0,14;0,00;0,00;
0,00;0,00;168,77;0,30;0,00;0,00;
0,00;0,00;168,93;0,22;0,00;0,00;
0,00;0,00;169,09;0,30;0,00;0,00;
0,00;0,00;169,25;0,30;0,00;0,00;
0,00;0,00;169,41;0,30;0,00;0,00;
0,00;0,00;169,57;0,53;0,00;0,00;
0,00;0,00;169,73;0,61;0,00;0,00;
0,00;0,00;169,89;0,61;0,00;0,00;
0,00;0,00;170,05;0,75;0,00;0,00;
0,00;0,00;170,21;0,90;0,00;0,00;
0,00;0,00;170,37;0,90;0,00;0,00;
0,00;0,00;170,53;0,90;0,00;0,00;
0,00;0,00;170,69;0,90;0,00;0,00;
0,00;0,00;170,85;0,98;0,00;0,00;
0,00;0,00;171,01;0,90;0,00;0,00;
0,00;0,00;171,17;0,90;0,00;0,00;
0,00;0,00;171,33;0,90;0,00;0,00;
0,00;0,00;171,49;0,90;0,00;0,00;
0,00;0,00;171,65;0,90;0,00;0,00;
0,00;0,00;171,81;0,90;0,00;0,00;
0,00;0,00;171,97;0,90;0,00;0,00;
0,00;0,00;172,13;0,98;0,00;0,00;
0,00;0,00;172,29;0,98;0,00;0,00;
0,00;0,00;172,45;1,06;0,00;0,00;
0,00;0,00;172,61;1,14;0,00;0,00;
0,00;0,00;172,77;1,21;0,00;0,00;
0,00;0,00;172,93;1,21;0,00;0,00;
0,00;0,00;173,09;1,28;0,00;0,00;
0,00;0,00;173,25;1,28;0,00;0,00;
0,00;0,00;173,41;1,43;0,00;0,00;
0,00;0,00;173,57;1,36;0,00;0,00;
0,00;0,00;173,73;1,51;0,00;0,00;
0,00;0,00;173,89;1,51;0,00;0,00;
0,00;0,00;174,05;1,51;0,00;0,00;
0,00;0,00;174,21;1,51;0,00;0,00;
0,00;0,00;174,37;1,67;0,00;0,00;
0,00;0,00;174,53;1,67;0,00;0,00;
0,00;0,00;174,69;1,59;0,00;0,00;
0,00;0,00;174,85;1,82;0,00;0,00;
0,00;0,00;175,01;1,74;0,00;0,00;
0,00;0,00;175,17;1,82;0,00;0,00;
0,00;0,00;175,33;1,82;0,00;0,00;
0,00;0,00;175,49;1,82;0,00;0,00;
0,00;0,00;175,65;1,82;0,00;0,00;
0,00;0,00;175,81;2,12;0,00;0,00;
0,00;0,00;175,97;2,59;0,00;0,00;
0,00;0,00;176,13;3,27;0,00;0,00;
0,00;0,00;176,29;3,88;0,00;0,00;
0,00;0,00;176,44;4,86;0,00;0,00;
0,00;0,00;176,60;6,39;0,00;0,00;
0,00;0,00;176,76;8,05;0,00;0,00;
0,00;0,00;176,83;8,36;0,00;0,00;
0,00;0,00;176,85;8,60;0,00;0,00;
0,00;0,00;176,86;8,89;0,00;0,00;
0,00;0,00;176,86;8,52;0,00;0,00;
