19147;17.05.21 10:45:18;21;Avvicinamento Pressata Finale;position > max position (10);20210517091315P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;30,22;0,04;0,00;0,00;
0,00;0,00;33,30;0,09;0,00;0,00;
0,00;0,00;37,92;0,04;0,00;0,00;
0,00;0,00;47,52;-0,04;0,00;0,00;
0,00;0,00;57,12;-0,04;0,00;0,00;
0,00;0,00;76,32;-0,04;0,00;0,00;
0,00;0,00;85,92;-0,04;0,00;0,00;
0,00;0,00;90,72;-0,04;0,00;0,00;
0,00;0,00;95,52;-0,09;0,00;0,00;
0,00;0,00;105,12;-0,04;0,00;0,00;
0,00;0,00;109,92;-0,04;0,00;0,00;
0,00;0,00;114,72;-0,04;0,00;0,00;
0,00;0,00;119,52;-0,04;0,00;0,00;
0,00;0,00;124,32;-0,04;0,00;0,00;
0,00;0,00;133,92;-0,04;0,00;0,00;
0,00;0,00;138,72;-0,04;0,00;0,00;
0,00;0,00;153,12;-0,04;0,00;0,00;
0,00;0,00;167,52;-0,04;0,00;0,00;
0,00;0,00;172,32;-0,09;0,00;0,00;
0,00;0,00;177,12;-0,09;0,00;0,00;
0,00;0,00;181,92;-0,04;0,00;0,00;
0,00;0,00;215,52;-0,09;0,00;0,00;
0,00;0,00;239,52;-0,04;0,00;0,00;
0,00;0,00;253,92;-0,09;0,00;0,00;
0,00;0,00;268,32;0,04;0,00;0,00;
0,00;0,00;273,12;-0,09;0,00;0,00;
0,00;0,00;277,92;-0,04;0,00;0,00;
0,00;0,00;292,32;-0,04;0,00;0,00;
0,00;0,00;297,12;-0,04;0,00;0,00;
0,00;0,00;306,41;-0,04;0,00;0,00;
0,00;0,00;309,15;-0,04;0,00;0,00;
0,00;0,00;309,94;-0,04;0,00;0,00;
0,00;0,00;315,00;0,09;0,00;0,00;
0,00;0,00;315,32;0,18;0,00;0,00;
0,00;0,00;315,64;0,18;0,00;0,00;
0,00;0,00;315,96;0,04;0,00;0,00;
0,00;0,00;317,23;0,96;0,00;0,00;
0,00;0,00;317,56;0,78;0,00;0,00;
0,00;0,00;317,88;0,87;0,00;0,00;
0,00;0,00;318,20;0,87;0,00;0,00;
0,00;0,00;318,52;1,01;0,00;0,00;
0,00;0,00;318,84;1,01;0,00;0,00;
0,00;0,00;319,16;1,05;0,00;0,00;
0,00;0,00;319,48;1,01;0,00;0,00;
0,00;0,00;319,80;1,05;0,00;0,00;
0,00;0,00;320,12;1,09;0,00;0,00;
0,00;0,00;320,44;1,13;0,00;0,00;
0,00;0,00;320,76;1,17;0,00;0,00;
0,00;0,00;321,08;1,13;0,00;0,00;
0,00;0,00;321,40;1,22;0,00;0,00;
0,00;0,00;321,72;1,22;0,00;0,00;
0,00;0,00;322,04;1,22;0,00;0,00;
0,00;0,00;322,36;1,26;0,00;0,00;
0,00;0,00;322,68;1,40;0,00;0,00;
0,00;0,00;323,00;1,40;0,00;0,00;
0,00;0,00;323,32;1,40;0,00;0,00;
0,00;0,00;323,64;1,40;0,00;0,00;
0,00;0,00;323,96;1,48;0,00;0,00;
0,00;0,00;324,28;1,48;0,00;0,00;
0,00;0,00;324,60;1,52;0,00;0,00;
0,00;0,00;324,92;1,61;0,00;0,00;
0,00;0,00;325,24;1,65;0,00;0,00;
0,00;0,00;325,56;1,70;0,00;0,00;
0,00;0,00;325,88;1,74;0,00;0,00;
0,00;0,00;326,20;1,78;0,00;0,00;
0,00;0,00;326,52;1,78;0,00;0,00;
0,00;0,00;326,84;1,91;0,00;0,00;
0,00;0,00;327,16;2,09;0,00;0,00;
0,00;0,00;327,48;2,09;0,00;0,00;
0,00;0,00;327,80;2,09;0,00;0,00;
0,00;0,00;328,12;1,96;0,00;0,00;
0,00;0,00;328,44;2,00;0,00;0,00;
0,00;0,00;328,76;2,05;0,00;0,00;
0,00;0,00;329,08;2,05;0,00;0,00;
0,00;0,00;329,40;2,05;0,00;0,00;
0,00;0,00;329,72;2,09;0,00;0,00;
0,00;0,00;330,04;2,09;0,00;0,00;
0,00;0,00;330,36;2,09;0,00;0,00;
0,00;0,00;330,68;2,22;0,00;0,00;
0,00;0,00;331,00;2,22;0,00;0,00;
0,00;0,00;331,32;2,30;0,00;0,00;
0,00;0,00;331,60;12,09;0,00;0,00;
0,00;0,00;331,62;14,09;0,00;0,00;
0,00;0,00;331,63;14,61;0,00;0,00;
0,00;0,00;331,64;15,22;0,00;0,00;
0,00;0,00;331,65;15,49;0,00;0,00;
0,00;0,00;331,65;15,61;0,00;0,00;
0,00;0,00;331,65;15,74;0,00;0,00;
0,00;0,00;331,66;15,83;0,00;0,00;
