10002;28.01.21 11:18:49;21;Avvicinamento Pressata Finale;Alcun errore (0);20210126154624A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;22,40;0,04;0,00;0,00;
0,00;0,00;26,50;0,04;0,00;0,00;
0,00;0,00;38,42;0,04;0,00;0,00;
0,00;0,00;48,02;0,04;0,00;0,00;
0,00;0,00;50,42;0,04;0,00;0,00;
0,00;0,00;52,82;0,04;0,00;0,00;
0,00;0,00;57,62;-0,04;0,00;0,00;
0,00;0,00;60,02;0,04;0,00;0,00;
0,00;0,00;72,02;-0,04;0,00;0,00;
0,00;0,00;81,62;-0,04;0,00;0,00;
0,00;0,00;88,82;-0,04;0,00;0,00;
0,00;0,00;91,22;-0,04;0,00;0,00;
0,00;0,00;93,62;-0,04;0,00;0,00;
0,00;0,00;96,02;-0,04;0,00;0,00;
0,00;0,00;98,42;-0,04;0,00;0,00;
0,00;0,00;100,82;0,04;0,00;0,00;
0,00;0,00;103,22;-0,04;0,00;0,00;
0,00;0,00;108,02;-0,04;0,00;0,00;
0,00;0,00;117,62;-0,04;0,00;0,00;
0,00;0,00;120,02;-0,04;0,00;0,00;
0,00;0,00;122,42;-0,04;0,00;0,00;
0,00;0,00;124,82;-0,04;0,00;0,00;
0,00;0,00;132,02;-0,04;0,00;0,00;
0,00;0,00;151,22;0,04;0,00;0,00;
0,00;0,00;153,62;0,04;0,00;0,00;
0,00;0,00;156,02;-0,04;0,00;0,00;
0,00;0,00;158,42;-0,04;0,00;0,00;
0,00;0,00;160,82;0,04;0,00;0,00;
0,00;0,00;163,22;-0,04;0,00;0,00;
0,00;0,00;165,62;-0,04;0,00;0,00;
0,00;0,00;168,02;-0,09;0,00;0,00;
0,00;0,00;172,82;-0,04;0,00;0,00;
0,00;0,00;180,02;-0,04;0,00;0,00;
0,00;0,00;182,42;-0,04;0,00;0,00;
0,00;0,00;184,82;-0,04;0,00;0,00;
0,00;0,00;189,62;-0,04;0,00;0,00;
0,00;0,00;194,42;0,04;0,00;0,00;
0,00;0,00;199,22;-0,09;0,00;0,00;
0,00;0,00;201,62;-0,04;0,00;0,00;
0,00;0,00;208,82;0,04;0,00;0,00;
0,00;0,00;213,62;0,04;0,00;0,00;
0,00;0,00;216,02;-0,04;0,00;0,00;
0,00;0,00;218,42;-0,04;0,00;0,00;
0,00;0,00;225,62;-0,04;0,00;0,00;
0,00;0,00;230,42;-0,04;0,00;0,00;
0,00;0,00;232,82;0,04;0,00;0,00;
0,00;0,00;244,82;-0,04;0,00;0,00;
0,00;0,00;247,22;0,04;0,00;0,00;
0,00;0,00;252,02;-0,04;0,00;0,00;
0,00;0,00;254,17;-0,09;0,00;0,00;
0,00;0,00;255,81;-0,04;0,00;0,00;
0,00;0,00;257,67;-0,09;0,00;0,00;
0,00;0,00;257,96;0,04;0,00;0,00;
0,00;0,00;258,08;0,09;0,00;0,00;
0,00;0,00;258,46;0,04;0,00;0,00;
0,00;0,00;259,36;0,04;0,00;0,00;
0,00;0,00;259,61;0,04;0,00;0,00;
0,00;0,00;261,54;0,04;0,00;0,00;
0,00;0,00;262,17;0,04;0,00;0,00;
0,00;0,00;263,33;0,04;0,00;0,00;
0,00;0,00;264,48;0,04;0,00;0,00;
0,00;0,00;266,40;0,04;0,00;0,00;
0,00;0,00;266,91;0,04;0,00;0,00;
0,00;0,00;268,19;0,04;0,00;0,00;
0,00;0,00;268,83;0,04;0,00;0,00;
0,00;0,00;269,85;0,09;0,00;0,00;
0,00;0,00;270,11;0,04;0,00;0,00;
0,00;0,00;271,01;0,04;0,00;0,00;
0,00;0,00;272,80;0,04;0,00;0,00;
0,00;0,00;273,18;0,04;0,00;0,00;
0,00;0,00;274,59;0,04;0,00;0,00;
0,00;0,00;274,97;0,04;0,00;0,00;
0,00;0,00;275,61;0,04;0,00;0,00;
0,00;0,00;275,74;0,13;0,00;0,00;
0,00;0,00;275,87;0,18;0,00;0,00;
0,00;0,00;276,00;0,21;0,00;0,00;
0,00;0,00;276,13;0,18;0,00;0,00;
0,00;0,00;276,25;0,30;0,00;0,00;
0,00;0,00;276,38;0,35;0,00;0,00;
0,00;0,00;276,51;0,35;0,00;0,00;
0,00;0,00;276,64;0,35;0,00;0,00;
0,00;0,00;276,77;0,52;0,00;0,00;
0,00;0,00;276,89;0,52;0,00;0,00;
0,00;0,00;277,02;0,52;0,00;0,00;
0,00;0,00;277,15;0,52;0,00;0,00;
0,00;0,00;277,28;0,52;0,00;0,00;
0,00;0,00;277,41;0,52;0,00;0,00;
0,00;0,00;277,53;0,52;0,00;0,00;
0,00;0,00;277,66;0,52;0,00;0,00;
0,00;0,00;277,79;0,52;0,00;0,00;
0,00;0,00;277,92;0,52;0,00;0,00;
0,00;0,00;278,05;0,52;0,00;0,00;
0,00;0,00;278,17;0,52;0,00;0,00;
0,00;0,00;278,30;0,56;0,00;0,00;
0,00;0,00;278,43;0,69;0,00;0,00;
0,00;0,00;278,55;2,08;0,00;0,00;
0,00;0,00;278,67;4,04;0,00;0,00;
0,00;0,00;278,80;5,04;0,00;0,00;
0,00;0,00;278,89;3,95;0,00;0,00;
0,00;0,00;278,90;3,74;0,00;0,00;
0,00;0,00;278,90;3,66;0,00;0,00;
0,00;0,00;278,89;3,34;0,00;0,00;
0,00;0,00;278,45;-0,13;0,00;0,00;
0,00;0,00;277,52;-0,13;0,00;0,00;
0,00;0,00;276,11;-0,04;0,00;0,00;
0,00;0,00;274,17;-0,04;0,00;0,00;
0,00;0,00;271,81;-0,13;0,00;0,00;
0,00;0,00;269,50;-0,09;0,00;0,00;
0,00;0,00;267,09;-0,09;0,00;0,00;
0,00;0,00;264,68;-0,04;0,00;0,00;
0,00;0,00;262,27;-0,04;0,00;0,00;
0,00;0,00;259,87;-0,04;0,00;0,00;
0,00;0,00;257,48;-0,09;0,00;0,00;
0,00;0,00;252,68;-0,09;0,00;0,00;
0,00;0,00;250,28;-0,09;0,00;0,00;
0,00;0,00;245,48;-0,09;0,00;0,00;
0,00;0,00;243,08;-0,04;0,00;0,00;
0,00;0,00;240,68;-0,04;0,00;0,00;
0,00;0,00;238,28;0,04;0,00;0,00;
0,00;0,00;235,88;-0,09;0,00;0,00;
0,00;0,00;233,48;-0,04;0,00;0,00;
0,00;0,00;231,08;-0,04;0,00;0,00;
0,00;0,00;228,68;-0,04;0,00;0,00;
0,00;0,00;226,28;-0,09;0,00;0,00;
0,00;0,00;223,88;-0,09;0,00;0,00;
0,00;0,00;221,48;-0,04;0,00;0,00;
0,00;0,00;219,08;0,04;0,00;0,00;
0,00;0,00;214,28;-0,04;0,00;0,00;
0,00;0,00;207,08;-0,04;0,00;0,00;
0,00;0,00;204,68;-0,09;0,00;0,00;
0,00;0,00;202,28;-0,04;0,00;0,00;
0,00;0,00;199,88;-0,04;0,00;0,00;
0,00;0,00;195,08;-0,04;0,00;0,00;
0,00;0,00;192,68;-0,04;0,00;0,00;
0,00;0,00;190,28;-0,09;0,00;0,00;
0,00;0,00;185,48;-0,09;0,00;0,00;
0,00;0,00;183,08;-0,04;0,00;0,00;
0,00;0,00;173,48;-0,04;0,00;0,00;
0,00;0,00;171,08;-0,04;0,00;0,00;
0,00;0,00;168,68;-0,04;0,00;0,00;
0,00;0,00;166,28;-0,09;0,00;0,00;
0,00;0,00;163,88;-0,09;0,00;0,00;
0,00;0,00;161,48;0,04;0,00;0,00;
