51142;15.07.21 08:10:02;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20210714160827P0031;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;109,50;0,14;0,00;0,00;
0,00;0,00;110,11;0,14;0,00;0,00;
0,00;0,00;111,07;0,14;0,00;0,00;
0,00;0,00;112,41;0,22;0,00;0,00;
0,00;0,00;114,15;0,22;0,00;0,00;
0,00;0,00;116,27;0,22;0,00;0,00;
0,00;0,00;118,63;0,14;0,00;0,00;
0,00;0,00;120,99;0,14;0,00;0,00;
0,00;0,00;123,40;0,22;0,00;0,00;
0,00;0,00;125,80;0,14;0,00;0,00;
0,00;0,00;128,21;0,06;0,00;0,00;
0,00;0,00;130,60;0,06;0,00;0,00;
0,00;0,00;133,01;0,14;0,00;0,00;
0,00;0,00;135,40;0,06;0,00;0,00;
0,00;0,00;137,81;0,22;0,00;0,00;
0,00;0,00;140,21;0,06;0,00;0,00;
0,00;0,00;142,60;0,22;0,00;0,00;
0,00;0,00;145,01;0,22;0,00;0,00;
0,00;0,00;147,41;0,14;0,00;0,00;
0,00;0,00;149,81;0,14;0,00;0,00;
0,00;0,00;152,21;0,22;0,00;0,00;
0,00;0,00;154,60;0,14;0,00;0,00;
0,00;0,00;157,01;0,22;0,00;0,00;
0,00;0,00;159,41;0,14;0,00;0,00;
0,00;0,00;161,81;0,30;0,00;0,00;
0,00;0,00;164,21;0,22;0,00;0,00;
0,00;0,00;166,60;0,22;0,00;0,00;
0,00;0,00;169,01;0,14;0,00;0,00;
0,00;0,00;171,41;0,30;0,00;0,00;
0,00;0,00;173,81;0,30;0,00;0,00;
0,00;0,00;176,21;0,30;0,00;0,00;
0,00;0,00;178,60;0,14;0,00;0,00;
0,00;0,00;181,01;0,22;0,00;0,00;
0,00;0,00;183,41;0,22;0,00;0,00;
0,00;0,00;185,66;0,14;0,00;0,00;
0,00;0,00;187,53;0,14;0,00;0,00;
0,00;0,00;189,08;0,06;0,00;0,00;
0,00;0,00;190,24;0,06;0,00;0,00;
0,00;0,00;191,01;0,06;0,00;0,00;
0,00;0,00;191,48;0,06;0,00;0,00;
0,00;0,00;191,51;-0,08;0,00;0,00;
0,00;0,00;191,66;0,06;0,00;0,00;
0,00;0,00;191,79;0,06;0,00;0,00;
0,00;0,00;191,94;0,06;0,00;0,00;
0,00;0,00;193,07;0,06;0,00;0,00;
0,00;0,00;193,23;0,06;0,00;0,00;
0,00;0,00;193,39;0,06;0,00;0,00;
0,00;0,00;193,55;0,14;0,00;0,00;
0,00;0,00;193,71;0,06;0,00;0,00;
0,00;0,00;193,87;0,06;0,00;0,00;
0,00;0,00;194,03;0,14;0,00;0,00;
0,00;0,00;194,19;0,14;0,00;0,00;
0,00;0,00;194,35;0,30;0,00;0,00;
0,00;0,00;194,51;3,86;0,00;0,00;
0,00;0,00;194,65;11,48;0,00;0,00;
0,00;0,00;194,79;19,84;0,00;0,00;
0,00;0,00;194,89;26,32;0,00;0,00;
0,00;0,00;194,90;26,77;0,00;0,00;
0,00;0,00;194,92;28,16;0,00;0,00;
0,00;0,00;194,92;28,32;0,00;0,00;
0,00;0,00;194,93;28,61;0,00;0,00;
0,00;0,00;194,93;28,92;0,00;0,00;
0,00;0,00;194,93;28,92;0,00;0,00;
0,00;0,00;194,94;29,06;0,00;0,00;
0,00;0,00;194,94;29,22;0,00;0,00;
0,00;0,00;194,94;29,22;0,00;0,00;
0,00;0,00;194,94;29,22;0,00;0,00;
0,00;0,00;194,94;29,22;0,00;0,00;
0,00;0,00;194,94;29,22;0,00;0,00;
0,00;0,00;194,94;29,22;0,00;0,00;
0,00;0,00;194,94;29,22;0,00;0,00;
