2021-11-16 15:23:58,297 DEBUG START
2021-11-16 15:23:58,306 DEBUG Connected to DB
2021-11-16 15:24:02,166 DEBUG Timestamp: 1584119816.0, CSV_Files\20200313115035\20200313115035a0211__a5_2020_03_13_18_15_46.csv
2021-11-16 15:24:02,328 DEBUG Wrong first row0
2021-11-16 15:24:02,328 DEBUG Timestamp: 1584119747.0, CSV_Files\20200313115035\20200313115035a0211__a5_2020_03_13_18_15_47.csv
2021-11-16 15:24:02,329 DEBUG Wrong first row1
2021-11-16 15:24:02,329 DEBUG Timestamp: 1584119816.0, CSV_Files\20200313115035\20200313115035a0211__a5_2020_03_13_18_15_47.csv
2021-11-16 15:24:02,487 DEBUG Timestamp: 1584118555.0, CSV_Files\20200313115035\20200313115035a0215__a4_2020_03_13_17_57_43.csv
2021-11-16 15:24:02,571 DEBUG Timestamp: 1584118564.0, CSV_Files\20200313115035\20200313115035a0215__a4_2020_03_13_17_57_52.csv
2021-11-16 15:24:02,652 DEBUG Wrong first row0
2021-11-16 15:24:02,652 DEBUG Timestamp: 1584118682.0, CSV_Files\20200313115035\20200313115035a0215__a4_2020_03_13_17_58_02.csv
2021-11-16 15:24:02,653 DEBUG Timestamp: 1584118574.0, CSV_Files\20200313115035\20200313115035a0215__a4_2020_03_13_17_58_02.csv
2021-11-16 15:24:02,737 DEBUG Wrong first row0
2021-11-16 15:24:02,737 DEBUG Timestamp: 1584118683.0, CSV_Files\20200313115035\20200313115035a0215__a4_2020_03_13_17_58_03.csv
2021-11-16 15:24:02,739 DEBUG Wrong first row1
2021-11-16 15:24:02,739 DEBUG Timestamp: 1584118574.0, CSV_Files\20200313115035\20200313115035a0215__a4_2020_03_13_17_58_03.csv
2021-11-16 15:24:02,827 DEBUG Timestamp: 1584106462.0, CSV_Files\20200313115035\20200313115035p0001__a2_2020_03_13_14_35_18.csv
2021-11-16 15:24:03,025 DEBUG Timestamp: 1584114430.0, CSV_Files\20200313115035\20200313115035p0004__a3_2020_03_13_16_47_22.csv
2021-11-16 15:24:03,136 DEBUG Timestamp: 1584114438.0, CSV_Files\20200313115035\20200313115035p0004__a3_2020_03_13_16_47_30.csv
2021-11-16 15:24:03,227 DEBUG Timestamp: 1584114449.0, CSV_Files\20200313115035\20200313115035p0004__a3_2020_03_13_16_47_41.csv
2021-11-16 15:24:03,315 DEBUG Timestamp: 1584114462.0, CSV_Files\20200313115035\20200313115035p0004__a3_2020_03_13_16_47_54.csv
2021-11-16 15:24:03,403 DEBUG Timestamp: 1584114471.0, CSV_Files\20200313115035\20200313115035p0004__a3_2020_03_13_16_48_03.csv
2021-11-16 15:24:03,497 DEBUG Timestamp: 1584114478.0, CSV_Files\20200313115035\20200313115035p0004__a3_2020_03_13_16_48_10.csv
2021-11-16 15:24:03,585 DEBUG Timestamp: 1584106471.0, CSV_Files\20200313115035\20200313115035p0007__a1_2020_03_13_14_33_24.csv
2021-11-16 15:24:03,715 DEBUG Timestamp: 1584106481.0, CSV_Files\20200313115035\20200313115035p0008__a2_2020_03_13_14_35_37.csv
2021-11-16 15:24:03,877 DEBUG Timestamp: 1584118595.0, CSV_Files\20200313115035\20200313115035p0028__a4_2020_03_13_17_58_23.csv
2021-11-16 15:24:03,946 DEBUG Timestamp: 1584106456.0, CSV_Files\20200313115035\20200313115035p0038__a1_2020_03_13_14_33_08.csv
2021-11-16 15:24:04,018 DEBUG Timestamp: 1584114501.0, CSV_Files\20200313115035\20200313115035p0050__a3_2020_03_13_16_48_33.csv
2021-11-16 15:24:04,122 DEBUG Inserted Riduttore 20200313133431
2021-11-16 15:24:04,123 DEBUG Timestamp: 1584106825.0, CSV_Files\20200313133431\20200313133431a0206__a1_2020_03_13_14_39_18.csv
2021-11-16 15:24:04,213 DEBUG Wrong first row0
2021-11-16 15:24:04,214 DEBUG Timestamp: 1584106833.0, CSV_Files\20200313133431\20200313133431a0207__a1_2020_03_13_14_40_33.csv
2021-11-16 15:24:04,215 DEBUG Timestamp: 1584106900.0, CSV_Files\20200313133431\20200313133431a0207__a1_2020_03_13_14_40_33.csv
2021-11-16 15:24:04,319 DEBUG Wrong first row0
2021-11-16 15:24:04,319 DEBUG Timestamp: 1584106834.0, CSV_Files\20200313133431\20200313133431a0207__a1_2020_03_13_14_40_34.csv
2021-11-16 15:24:04,321 DEBUG Wrong first row1
2021-11-16 15:24:04,321 DEBUG Timestamp: 1584106900.0, CSV_Files\20200313133431\20200313133431a0207__a1_2020_03_13_14_40_34.csv
2021-11-16 15:24:04,429 DEBUG Wrong first row0
2021-11-16 15:24:04,429 DEBUG Timestamp: 1584119855.0, CSV_Files\20200313133431\20200313133431a0211__a5_2020_03_13_18_17_35.csv
2021-11-16 15:24:04,430 DEBUG Timestamp: 1584119925.0, CSV_Files\20200313133431\20200313133431a0211__a5_2020_03_13_18_17_35.csv
2021-11-16 15:24:04,583 DEBUG Timestamp: 1584118644.0, CSV_Files\20200313133431\20200313133431a0215__a4_2020_03_13_17_59_12.csv
2021-11-16 15:24:04,668 DEBUG Timestamp: 1584118653.0, CSV_Files\20200313133431\20200313133431a0215__a4_2020_03_13_17_59_21.csv
2021-11-16 15:24:04,746 DEBUG Timestamp: 1584118664.0, CSV_Files\20200313133431\20200313133431a0215__a4_2020_03_13_17_59_32.csv
2021-11-16 15:24:04,829 DEBUG Timestamp: 1584106871.0, CSV_Files\20200313133431\20200313133431p0001__a2_2020_03_13_14_42_07.csv
2021-11-16 15:24:05,017 DEBUG Timestamp: 1584114860.0, CSV_Files\20200313133431\20200313133431p0004__a3_2020_03_13_16_54_32.csv
2021-11-16 15:24:05,108 DEBUG Wrong first row0
2021-11-16 15:24:05,108 DEBUG Timestamp: 1584114899.0, CSV_Files\20200313133431\20200313133431p0004__a3_2020_03_13_16_54_59.csv
2021-11-16 15:24:05,109 DEBUG Timestamp: 1584114888.0, CSV_Files\20200313133431\20200313133431p0004__a3_2020_03_13_16_54_59.csv
2021-11-16 15:24:05,206 DEBUG Wrong first row0
2021-11-16 15:24:05,206 DEBUG Timestamp: 1584114900.0, CSV_Files\20200313133431\20200313133431p0004__a3_2020_03_13_16_55_00.csv
2021-11-16 15:24:05,207 DEBUG Wrong first row1
2021-11-16 15:24:05,208 DEBUG Timestamp: 1584114888.0, CSV_Files\20200313133431\20200313133431p0004__a3_2020_03_13_16_55_00.csv
2021-11-16 15:24:05,299 DEBUG Timestamp: 1584114917.0, CSV_Files\20200313133431\20200313133431p0004__a3_2020_03_13_16_55_28.csv
2021-11-16 15:24:05,398 DEBUG Timestamp: 1584114965.0, CSV_Files\20200313133431\20200313133431p0004__a3_2020_03_13_16_56_17.csv
2021-11-16 15:24:05,514 DEBUG Timestamp: 1584115001.0, CSV_Files\20200313133431\20200313133431p0004__a3_2020_03_13_16_56_52.csv
2021-11-16 15:24:05,605 DEBUG Wrong first row0
2021-11-16 15:24:05,605 DEBUG Timestamp: 1584115040.0, CSV_Files\20200313133431\20200313133431p0004__a3_2020_03_13_16_57_20.csv
2021-11-16 15:24:05,606 DEBUG Timestamp: 1584115029.0, CSV_Files\20200313133431\20200313133431p0004__a3_2020_03_13_16_57_20.csv
2021-11-16 15:24:05,697 DEBUG Wrong first row0
2021-11-16 15:24:05,697 DEBUG Timestamp: 1584115041.0, CSV_Files\20200313133431\20200313133431p0004__a3_2020_03_13_16_57_21.csv
2021-11-16 15:24:05,699 DEBUG Wrong first row1
2021-11-16 15:24:05,699 DEBUG Timestamp: 1584115029.0, CSV_Files\20200313133431\20200313133431p0004__a3_2020_03_13_16_57_21.csv
2021-11-16 15:24:05,790 DEBUG Timestamp: 1584106881.0, CSV_Files\20200313133431\20200313133431p0007__a1_2020_03_13_14_40_15.csv
2021-11-16 15:24:05,931 DEBUG Timestamp: 1584106890.0, CSV_Files\20200313133431\20200313133431p0008__a2_2020_03_13_14_42_25.csv
2021-11-16 15:24:06,098 DEBUG Timestamp: 1584118687.0, CSV_Files\20200313133431\20200313133431p0028__a4_2020_03_13_17_59_54.csv
2021-11-16 15:24:06,138 DEBUG Timestamp: 1584118724.0, CSV_Files\20200313133431\20200313133431p0028__a4_2020_03_13_18_00_32.csv
2021-11-16 15:24:06,211 DEBUG Timestamp: 1584118758.0, CSV_Files\20200313133431\20200313133431p0028__a4_2020_03_13_18_01_05.csv
2021-11-16 15:24:06,283 DEBUG Timestamp: 1584106868.0, CSV_Files\20200313133431\20200313133431p0038__a1_2020_03_13_14_40_00.csv
2021-11-16 15:24:06,351 DEBUG Timestamp: 1584115103.0, CSV_Files\20200313133431\20200313133431p0050__a3_2020_03_13_16_58_35.csv
2021-11-16 15:24:06,455 DEBUG Inserted Riduttore 20200313143240
2021-11-16 15:24:06,456 DEBUG Timestamp: 1584347323.0, CSV_Files\20200313143240\20200313143240a0206__a1_2020_03_16_09_27_21.csv
2021-11-16 15:24:06,553 DEBUG Timestamp: 1584347398.0, CSV_Files\20200313143240\20200313143240a0207__a1_2020_03_16_09_28_36.csv
2021-11-16 15:24:06,661 DEBUG Timestamp: 1584353411.0, CSV_Files\20200313143240\20200313143240a0211__a5_2020_03_16_11_08_46.csv
2021-11-16 15:24:06,878 DEBUG Timestamp: 1584353188.0, CSV_Files\20200313143240\20200313143240a0215__a4_2020_03_16_11_08_02.csv
2021-11-16 15:24:06,962 DEBUG Timestamp: 1584353204.0, CSV_Files\20200313143240\20200313143240a0215__a4_2020_03_16_11_08_17.csv
2021-11-16 15:24:07,045 DEBUG Timestamp: 1584353220.0, CSV_Files\20200313143240\20200313143240a0215__a4_2020_03_16_11_08_33.csv
2021-11-16 15:24:07,124 DEBUG Timestamp: 1584347367.0, CSV_Files\20200313143240\20200313143240p0001__a2_2020_03_16_09_30_09.csv
2021-11-16 15:24:07,318 DEBUG Timestamp: 1584347577.0, CSV_Files\20200313143240\20200313143240p0004__a3_2020_03_16_09_32_57.csv
2021-11-16 15:24:07,428 DEBUG Timestamp: 1584347585.0, CSV_Files\20200313143240\20200313143240p0004__a3_2020_03_16_09_33_04.csv
2021-11-16 15:24:07,514 DEBUG Timestamp: 1584347598.0, CSV_Files\20200313143240\20200313143240p0004__a3_2020_03_16_09_33_16.csv
2021-11-16 15:24:07,609 DEBUG Timestamp: 1584347611.0, CSV_Files\20200313143240\20200313143240p0004__a3_2020_03_16_09_33_30.csv
2021-11-16 15:24:07,698 DEBUG Timestamp: 1584347621.0, CSV_Files\20200313143240\20200313143240p0004__a3_2020_03_16_09_33_40.csv
2021-11-16 15:24:07,784 DEBUG Timestamp: 1584347629.0, CSV_Files\20200313143240\20200313143240p0004__a3_2020_03_16_09_33_47.csv
2021-11-16 15:24:07,875 DEBUG Timestamp: 1584347379.0, CSV_Files\20200313143240\20200313143240p0007__a1_2020_03_16_09_28_17.csv
2021-11-16 15:24:08,008 DEBUG Timestamp: 1584347386.0, CSV_Files\20200313143240\20200313143240p0008__a2_2020_03_16_09_30_28.csv
2021-11-16 15:24:08,166 DEBUG Timestamp: 1584353283.0, CSV_Files\20200313143240\20200313143240p0028__a4_2020_03_16_11_09_37.csv
2021-11-16 15:24:08,236 DEBUG Timestamp: 1584347365.0, CSV_Files\20200313143240\20200313143240p0038__a1_2020_03_16_09_28_03.csv
2021-11-16 15:24:08,327 DEBUG Timestamp: 1584347654.0, CSV_Files\20200313143240\20200313143240p0050__a3_2020_03_16_09_34_13.csv
2021-11-16 15:24:08,438 DEBUG Inserted Riduttore 20200313143402
2021-11-16 15:24:08,439 DEBUG Timestamp: 1584348405.0, CSV_Files\20200313143402\20200313143402a0206__a1_2020_03_16_09_45_23.csv
2021-11-16 15:24:08,546 DEBUG Timestamp: 1584348480.0, CSV_Files\20200313143402\20200313143402a0207__a1_2020_03_16_09_46_38.csv
2021-11-16 15:24:08,660 DEBUG Timestamp: 1584353551.0, CSV_Files\20200313143402\20200313143402a0211__a5_2020_03_16_11_11_05.csv
2021-11-16 15:24:08,856 DEBUG Timestamp: 1584353355.0, CSV_Files\20200313143402\20200313143402a0215__a4_2020_03_16_11_10_49.csv
2021-11-16 15:24:08,942 DEBUG Timestamp: 1584353364.0, CSV_Files\20200313143402\20200313143402a0215__a4_2020_03_16_11_10_58.csv
2021-11-16 15:24:09,021 DEBUG Timestamp: 1584353375.0, CSV_Files\20200313143402\20200313143402a0215__a4_2020_03_16_11_11_09.csv
2021-11-16 15:24:09,105 DEBUG Timestamp: 1584348450.0, CSV_Files\20200313143402\20200313143402p0001__a2_2020_03_16_09_48_11.csv
2021-11-16 15:24:09,298 DEBUG Timestamp: 1584348512.0, CSV_Files\20200313143402\20200313143402p0004__a3_2020_03_16_09_48_30.csv
2021-11-16 15:24:09,397 DEBUG Timestamp: 1584348519.0, CSV_Files\20200313143402\20200313143402p0004__a3_2020_03_16_09_48_38.csv
2021-11-16 15:24:09,482 DEBUG Timestamp: 1584348531.0, CSV_Files\20200313143402\20200313143402p0004__a3_2020_03_16_09_48_49.csv
2021-11-16 15:24:09,575 DEBUG Timestamp: 1584348542.0, CSV_Files\20200313143402\20200313143402p0004__a3_2020_03_16_09_49_02.csv
2021-11-16 15:24:09,680 DEBUG Timestamp: 1584348552.0, CSV_Files\20200313143402\20200313143402p0004__a3_2020_03_16_09_49_11.csv
2021-11-16 15:24:09,778 DEBUG Timestamp: 1584348559.0, CSV_Files\20200313143402\20200313143402p0004__a3_2020_03_16_09_49_18.csv
2021-11-16 15:24:09,883 DEBUG Timestamp: 1584348461.0, CSV_Files\20200313143402\20200313143402p0007__a1_2020_03_16_09_46_19.csv
2021-11-16 15:24:10,037 DEBUG Timestamp: 1584348468.0, CSV_Files\20200313143402\20200313143402p0008__a2_2020_03_16_09_48_30.csv
2021-11-16 15:24:10,221 DEBUG Timestamp: 1584353396.0, CSV_Files\20200313143402\20200313143402p0028__a4_2020_03_16_11_11_30.csv
2021-11-16 15:24:10,301 DEBUG Timestamp: 1584348447.0, CSV_Files\20200313143402\20200313143402p0038__a1_2020_03_16_09_46_05.csv
2021-11-16 15:24:10,401 DEBUG Timestamp: 1584348583.0, CSV_Files\20200313143402\20200313143402p0050__a3_2020_03_16_09_49_42.csv
2021-11-16 15:24:10,518 DEBUG Inserted Riduttore 20200316083335
2021-11-16 15:24:10,520 DEBUG Wrong first row0
2021-11-16 15:24:10,520 DEBUG Timestamp: 1584348542.0, CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv
2021-11-16 15:24:10,520 DEBUG Wrong first row1
2021-11-16 15:24:10,520 DEBUG Timestamp: 1584348459.0, CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv
2021-11-16 15:24:10,521 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 3
2021-11-16 15:24:10,522 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 4
2021-11-16 15:24:10,524 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 5
2021-11-16 15:24:10,525 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 6
2021-11-16 15:24:10,526 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 7
2021-11-16 15:24:10,527 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 8
2021-11-16 15:24:10,529 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 9
2021-11-16 15:24:10,530 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 10
2021-11-16 15:24:10,532 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 11
2021-11-16 15:24:10,533 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 12
2021-11-16 15:24:10,535 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 13
2021-11-16 15:24:10,536 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 14
2021-11-16 15:24:10,537 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 15
2021-11-16 15:24:10,538 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 16
2021-11-16 15:24:10,540 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 17
2021-11-16 15:24:10,541 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 18
2021-11-16 15:24:10,542 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 19
2021-11-16 15:24:10,543 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 20
2021-11-16 15:24:10,544 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 21
2021-11-16 15:24:10,545 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 22
2021-11-16 15:24:10,548 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 23
2021-11-16 15:24:10,549 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 24
2021-11-16 15:24:10,551 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 25
2021-11-16 15:24:10,552 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 26
2021-11-16 15:24:10,553 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 27
2021-11-16 15:24:10,554 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 28
2021-11-16 15:24:10,555 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 29
2021-11-16 15:24:10,557 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 30
2021-11-16 15:24:10,558 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 31
2021-11-16 15:24:10,559 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 32
2021-11-16 15:24:10,561 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 33
2021-11-16 15:24:10,562 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 34
2021-11-16 15:24:10,564 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 35
2021-11-16 15:24:10,565 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 36
2021-11-16 15:24:10,567 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 37
2021-11-16 15:24:10,568 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 38
2021-11-16 15:24:10,569 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 39
2021-11-16 15:24:10,572 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 40
2021-11-16 15:24:10,573 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 41
2021-11-16 15:24:10,575 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 42
2021-11-16 15:24:10,576 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 43
2021-11-16 15:24:10,577 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 44
2021-11-16 15:24:10,578 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 45
2021-11-16 15:24:10,580 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 46
2021-11-16 15:24:10,582 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 47
2021-11-16 15:24:10,583 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 48
2021-11-16 15:24:10,584 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 49
2021-11-16 15:24:10,586 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 50
2021-11-16 15:24:10,587 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 51
2021-11-16 15:24:10,588 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 52
2021-11-16 15:24:10,590 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 53
2021-11-16 15:24:10,591 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 54
2021-11-16 15:24:10,592 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 55
2021-11-16 15:24:10,594 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 56
2021-11-16 15:24:10,595 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 57
2021-11-16 15:24:10,596 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 58
2021-11-16 15:24:10,598 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 59
2021-11-16 15:24:10,600 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 60
2021-11-16 15:24:10,601 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 61
2021-11-16 15:24:10,602 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 62
2021-11-16 15:24:10,603 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 63
2021-11-16 15:24:10,605 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 64
2021-11-16 15:24:10,606 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 65
2021-11-16 15:24:10,607 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 66
2021-11-16 15:24:10,608 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 67
2021-11-16 15:24:10,609 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 68
2021-11-16 15:24:10,611 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 69
2021-11-16 15:24:10,612 WARNING Unable to insert CSV_Files\20200316083335\20200316083335a0206__a1_2020_03_16_09_47_39.csv line 70
