Nr;Date;ProgNr;ProgName;State;PartInfo;
1328;30.01.20 09:18:10;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200130090216;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;40,16;-0,16;0,00;0,00;
0,00;0,00;40,94;-0,18;0,00;0,00;
0,00;0,00;42,21;-0,09;0,00;0,00;
0,00;0,00;44,00;-0,18;0,00;0,00;
0,00;0,00;46,30;-0,11;0,00;0,00;
0,00;0,00;49,12;-0,16;0,00;0,00;
0,00;0,00;52,28;-0,20;0,00;0,00;
0,00;0,00;55,40;-0,11;0,00;0,00;
0,00;0,00;58,65;-0,16;0,00;0,00;
0,00;0,00;61,84;-0,14;0,00;0,00;
0,00;0,00;65,03;-0,16;0,00;0,00;
0,00;0,00;55,70;-0,20;0,00;0,00;
0,00;0,00;52,50;-0,07;0,00;0,00;
0,00;0,00;49,30;-0,18;0,00;0,00;
0,00;0,00;46,10;-0,11;0,00;0,00;
0,00;0,00;42,90;-0,16;0,00;0,00;
0,00;0,00;39,70;-0,20;0,00;0,00;
0,00;0,00;36,50;-0,09;0,00;0,00;
0,00;0,00;33,30;-0,16;0,00;0,00;
0,00;0,00;30,10;-0,11;0,00;0,00;
0,00;0,00;26,90;-0,16;0,00;0,00;
0,00;0,00;23,70;-0,23;0,00;0,00;
0,00;0,00;20,50;-0,07;0,00;0,00;
0,00;0,00;17,30;-0,16;0,00;0,00;
0,00;0,00;14,10;-0,11;0,00;0,00;
0,00;0,00;10,90;-0,16;0,00;0,00;
0,00;0,00;7,87;-0,05;0,00;0,00;
0,00;0,00;5,35;-0,07;0,00;0,00;
0,00;0,00;3,27;-0,05;0,00;0,00;
0,00;0,00;1,69;-0,07;0,00;0,00;
0,00;0,00;0,62;-0,02;0,00;0,00;
0,00;0,00;-0,08;-0,07;0,00;0,00;
0,00;0,00;135,45;0,09;0,00;0,00;
0,00;0,00;138,65;0,11;0,00;0,00;
