23976;07.07.21 15:31:30;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210707145124P0003;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;51,55;0,04;0,00;0,00;
0,00;0,00;52,09;0,02;0,00;0,00;
0,00;0,00;53,13;0,01;0,00;0,00;
0,00;0,00;54,68;0,03;0,00;0,00;
0,00;0,00;56,74;0,04;0,00;0,00;
0,00;0,00;59,32;0,02;0,00;0,00;
0,00;0,00;62,40;0,02;0,00;0,00;
0,00;0,00;65,88;0,01;0,00;0,00;
0,00;0,00;69,39;0,02;0,00;0,00;
0,00;0,00;72,91;0,01;0,00;0,00;
0,00;0,00;76,43;0,01;0,00;0,00;
0,00;0,00;79,95;0,01;0,00;0,00;
0,00;0,00;83,47;0,02;0,00;0,00;
0,00;0,00;86,99;0,01;0,00;0,00;
0,00;0,00;90,51;0,01;0,00;0,00;
0,00;0,00;94,03;0,01;0,00;0,00;
0,00;0,00;97,55;0,01;0,00;0,00;
0,00;0,00;101,07;0,02;0,00;0,00;
0,00;0,00;104,59;0,02;0,00;0,00;
0,00;0,00;108,11;0,02;0,00;0,00;
0,00;0,00;111,63;0,01;0,00;0,00;
0,00;0,00;115,15;0,02;0,00;0,00;
0,00;0,00;118,66;0,01;0,00;0,00;
0,00;0,00;122,19;0,02;0,00;0,00;
0,00;0,00;125,71;0,01;0,00;0,00;
0,00;0,00;129,23;0,02;0,00;0,00;
0,00;0,00;132,75;0,02;0,00;0,00;
0,00;0,00;136,27;0,01;0,00;0,00;
0,00;0,00;139,78;0,03;0,00;0,00;
0,00;0,00;143,31;0,01;0,00;0,00;
0,00;0,00;146,83;0,02;0,00;0,00;
0,00;0,00;150,28;-0,01;0,00;0,00;
0,00;0,00;155,79;-0,01;0,00;0,00;
0,00;0,00;159,34;-0,01;0,00;0,00;
0,00;0,00;160,37;-0,02;0,00;0,00;
0,00;0,00;160,90;-0,03;0,00;0,00;
0,00;0,00;175,01;0,03;0,00;0,00;
0,00;0,00;175,10;0,04;0,00;0,00;
0,00;0,00;175,20;0,06;0,00;0,00;
0,00;0,00;175,30;0,07;0,00;0,00;
0,00;0,00;175,39;0,09;0,00;0,00;
0,00;0,00;175,49;0,12;0,00;0,00;
0,00;0,00;175,58;0,12;0,00;0,00;
0,00;0,00;175,68;0,14;0,00;0,00;
0,00;0,00;175,78;0,14;0,00;0,00;
0,00;0,00;175,87;0,17;0,00;0,00;
0,00;0,00;175,97;0,20;0,00;0,00;
0,00;0,00;176,06;0,22;0,00;0,00;
0,00;0,00;176,16;0,23;0,00;0,00;
0,00;0,00;176,25;0,26;0,00;0,00;
0,00;0,00;176,35;0,27;0,00;0,00;
0,00;0,00;176,45;0,30;0,00;0,00;
0,00;0,00;176,54;0,31;0,00;0,00;
0,00;0,00;176,64;0,35;0,00;0,00;
0,00;0,00;176,74;0,35;0,00;0,00;
0,00;0,00;176,83;0,36;0,00;0,00;
0,00;0,00;176,93;0,38;0,00;0,00;
0,00;0,00;177,00;0,37;0,00;0,00;
0,00;0,00;177,00;0,41;0,00;0,00;
0,00;0,00;176,95;0,04;0,00;0,00;
0,00;0,00;176,41;-0,05;0,00;0,00;
0,00;0,00;175,38;-0,03;0,00;0,00;
0,00;0,00;173,89;-0,00;0,00;0,00;
