2528;18.12.19 17:49:16;21;Avvicinamento Pressata Finale;Alcun errore (0);20191218170646;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;22,39;0,04;0,00;0,00;
0,00;0,00;24,19;0,04;0,00;0,00;
0,00;0,00;26,49;-0,04;0,00;0,00;
0,00;0,00;28,82;0,04;0,00;0,00;
0,00;0,00;33,62;0,09;0,00;0,00;
0,00;0,00;36,02;0,09;0,00;0,00;
0,00;0,00;43,22;0,04;0,00;0,00;
0,00;0,00;48,02;0,04;0,00;0,00;
0,00;0,00;50,42;0,04;0,00;0,00;
0,00;0,00;52,82;0,09;0,00;0,00;
0,00;0,00;55,22;0,09;0,00;0,00;
0,00;0,00;60,02;0,04;0,00;0,00;
0,00;0,00;62,42;0,04;0,00;0,00;
0,00;0,00;67,22;0,04;0,00;0,00;
0,00;0,00;69,62;0,04;0,00;0,00;
0,00;0,00;76,82;0,04;0,00;0,00;
0,00;0,00;86,42;-0,04;0,00;0,00;
0,00;0,00;93,62;0,09;0,00;0,00;
0,00;0,00;96,02;0,04;0,00;0,00;
0,00;0,00;98,42;-0,04;0,00;0,00;
0,00;0,00;108,02;-0,04;0,00;0,00;
0,00;0,00;112,82;0,04;0,00;0,00;
0,00;0,00;115,22;0,04;0,00;0,00;
0,00;0,00;120,02;0,04;0,00;0,00;
0,00;0,00;129,62;0,04;0,00;0,00;
0,00;0,00;134,42;0,04;0,00;0,00;
0,00;0,00;136,82;0,04;0,00;0,00;
0,00;0,00;139,22;0,04;0,00;0,00;
0,00;0,00;146,42;-0,04;0,00;0,00;
0,00;0,00;153,62;0,09;0,00;0,00;
0,00;0,00;156,02;0,09;0,00;0,00;
0,00;0,00;158,42;-0,04;0,00;0,00;
0,00;0,00;172,82;0,04;0,00;0,00;
0,00;0,00;175,22;0,09;0,00;0,00;
0,00;0,00;180,02;0,09;0,00;0,00;
0,00;0,00;182,42;0,04;0,00;0,00;
0,00;0,00;184,82;-0,09;0,00;0,00;
0,00;0,00;196,82;-0,04;0,00;0,00;
0,00;0,00;201,62;0,04;0,00;0,00;
0,00;0,00;204,02;0,04;0,00;0,00;
0,00;0,00;206,42;-0,04;0,00;0,00;
0,00;0,00;218,42;-0,04;0,00;0,00;
0,00;0,00;220,82;0,04;0,00;0,00;
0,00;0,00;223,22;0,04;0,00;0,00;
0,00;0,00;225,62;-0,04;0,00;0,00;
0,00;0,00;235,22;0,04;0,00;0,00;
0,00;0,00;240,02;0,04;0,00;0,00;
0,00;0,00;242,42;0,04;0,00;0,00;
0,00;0,00;247,22;0,04;0,00;0,00;
0,00;0,00;252,02;0,04;0,00;0,00;
0,00;0,00;254,17;-0,04;0,00;0,00;
0,00;0,00;255,81;-0,04;0,00;0,00;
0,00;0,00;257,94;0,04;0,00;0,00;
0,00;0,00;258,90;0,04;0,00;0,00;
0,00;0,00;259,06;0,04;0,00;0,00;
0,00;0,00;260,18;0,04;0,00;0,00;
0,00;0,00;260,50;0,04;0,00;0,00;
0,00;0,00;261,14;0,04;0,00;0,00;
0,00;0,00;262,42;0,04;0,00;0,00;
0,00;0,00;262,74;0,09;0,00;0,00;
0,00;0,00;263,54;0,04;0,00;0,00;
0,00;0,00;263,70;0,09;0,00;0,00;
0,00;0,00;263,86;0,04;0,00;0,00;
0,00;0,00;264,02;0,09;0,00;0,00;
0,00;0,00;264,50;0,04;0,00;0,00;
0,00;0,00;265,30;0,04;0,00;0,00;
0,00;0,00;265,46;0,04;0,00;0,00;
0,00;0,00;265,78;0,09;0,00;0,00;
0,00;0,00;265,94;0,04;0,00;0,00;
0,00;0,00;266,10;0,09;0,00;0,00;
0,00;0,00;266,26;0,04;0,00;0,00;
0,00;0,00;266,90;0,04;0,00;0,00;
0,00;0,00;267,22;0,04;0,00;0,00;
0,00;0,00;267,54;0,09;0,00;0,00;
0,00;0,00;268,02;0,09;0,00;0,00;
0,00;0,00;268,18;0,09;0,00;0,00;
0,00;0,00;268,34;0,04;0,00;0,00;
0,00;0,00;268,50;0,04;0,00;0,00;
0,00;0,00;268,82;0,13;0,00;0,00;
0,00;0,00;268,98;0,13;0,00;0,00;
0,00;0,00;269,14;0,18;0,00;0,00;
0,00;0,00;269,30;0,18;0,00;0,00;
0,00;0,00;269,46;0,18;0,00;0,00;
0,00;0,00;269,62;0,18;0,00;0,00;
0,00;0,00;269,78;0,18;0,00;0,00;
0,00;0,00;269,94;0,18;0,00;0,00;
0,00;0,00;270,10;0,18;0,00;0,00;
