2939;30.01.20 17:31:39;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200130171947;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,27;0,18;0,00;0,00;
0,00;0,00;1,06;0,14;0,00;0,00;
0,00;0,00;2,33;0,13;0,00;0,00;
0,00;0,00;4,12;0,16;0,00;0,00;
0,00;0,00;6,42;0,20;0,00;0,00;
0,00;0,00;9,24;0,16;0,00;0,00;
0,00;0,00;12,39;0,07;0,00;0,00;
0,00;0,00;15,50;0,12;0,00;0,00;
0,00;0,00;18,74;0,09;0,00;0,00;
0,00;0,00;21,92;0,12;0,00;0,00;
0,00;0,00;25,14;0,12;0,00;0,00;
0,00;0,00;28,33;0,12;0,00;0,00;
0,00;0,00;31,54;0,09;0,00;0,00;
0,00;0,00;34,74;0,12;0,00;0,00;
0,00;0,00;37,94;0,09;0,00;0,00;
0,00;0,00;41,14;0,09;0,00;0,00;
0,00;0,00;44,34;0,09;0,00;0,00;
0,00;0,00;47,53;0,13;0,00;0,00;
0,00;0,00;50,74;0,14;0,00;0,00;
0,00;0,00;53,94;0,07;0,00;0,00;
0,00;0,00;57,14;0,12;0,00;0,00;
0,00;0,00;60,34;0,12;0,00;0,00;
0,00;0,00;63,54;0,09;0,00;0,00;
0,00;0,00;66,74;0,14;0,00;0,00;
0,00;0,00;69,94;0,09;0,00;0,00;
0,00;0,00;73,14;0,11;0,00;0,00;
0,00;0,00;76,34;0,14;0,00;0,00;
0,00;0,00;79,54;0,12;0,00;0,00;
0,00;0,00;82,74;0,14;0,00;0,00;
0,00;0,00;85,94;0,07;0,00;0,00;
0,00;0,00;89,14;0,12;0,00;0,00;
0,00;0,00;92,34;0,11;0,00;0,00;
0,00;0,00;95,54;0,12;0,00;0,00;
0,00;0,00;98,74;0,14;0,00;0,00;
0,00;0,00;101,94;0,09;0,00;0,00;
0,00;0,00;105,14;0,12;0,00;0,00;
0,00;0,00;108,34;0,12;0,00;0,00;
0,00;0,00;111,54;0,12;0,00;0,00;
0,00;0,00;114,74;0,12;0,00;0,00;
0,00;0,00;117,94;0,07;0,00;0,00;
0,00;0,00;121,14;0,09;0,00;0,00;
0,00;0,00;124,34;0,12;0,00;0,00;
0,00;0,00;127,54;0,12;0,00;0,00;
0,00;0,00;130,74;0,14;0,00;0,00;
0,00;0,00;133,94;0,07;0,00;0,00;
0,00;0,00;137,14;0,12;0,00;0,00;
0,00;0,00;140,34;0,09;0,00;0,00;
0,00;0,00;143,54;0,14;0,00;0,00;
0,00;0,00;146,74;0,14;0,00;0,00;
0,00;0,00;149,94;0,12;0,00;0,00;
0,00;0,00;153,14;0,12;0,00;0,00;
0,00;0,00;156,34;0,12;0,00;0,00;
0,00;0,00;159,54;0,12;0,00;0,00;
0,00;0,00;162,74;0,14;0,00;0,00;
0,00;0,00;165,77;0,02;0,00;0,00;
0,00;0,00;168,30;0,02;0,00;0,00;
0,00;0,00;170,41;0,02;0,00;0,00;
0,00;0,00;173,92;0,02;0,00;0,00;
0,00;0,00;174,20;0,07;0,00;0,00;
0,00;0,00;174,36;0,05;0,00;0,00;
0,00;0,00;174,52;0,02;0,00;0,00;
0,00;0,00;174,68;0,05;0,00;0,00;
0,00;0,00;174,84;0,02;0,00;0,00;
0,00;0,00;175,00;0,05;0,00;0,00;
0,00;0,00;175,16;0,05;0,00;0,00;
0,00;0,00;175,32;0,02;0,00;0,00;
0,00;0,00;175,48;0,16;0,00;0,00;
0,00;0,00;175,64;0,20;0,00;0,00;
0,00;0,00;175,80;0,18;0,00;0,00;
0,00;0,00;175,96;0,72;0,00;0,00;
0,00;0,00;176,11;1,69;0,00;0,00;
0,00;0,00;176,26;2,71;0,00;0,00;
0,00;0,00;176,42;3,48;0,00;0,00;
0,00;0,00;176,57;4,48;0,00;0,00;
0,00;0,00;176,73;5,56;0,00;0,00;
0,00;0,00;176,89;6,29;0,00;0,00;
0,00;0,00;177,05;6,62;0,00;0,00;
0,00;0,00;177,22;6,69;0,00;0,00;
0,00;0,00;177,38;6,69;0,00;0,00;
0,00;0,00;177,55;6,67;0,00;0,00;
0,00;0,00;177,71;6,62;0,00;0,00;
0,00;0,00;177,87;6,65;0,00;0,00;
0,00;0,00;178,04;6,69;0,00;0,00;
0,00;0,00;178,20;6,69;0,00;0,00;
0,00;0,00;178,36;6,76;0,00;0,00;
0,00;0,00;178,52;6,81;0,00;0,00;
0,00;0,00;178,56;5,94;0,00;0,00;
0,00;0,00;178,56;5,54;0,00;0,00;
0,00;0,00;178,51;3,84;0,00;0,00;
0,00;0,00;178,00;-0,09;0,00;0,00;
0,00;0,00;176,98;-0,16;0,00;0,00;
0,00;0,00;175,44;-0,13;0,00;0,00;
0,00;0,00;173,38;-0,16;0,00;0,00;
0,00;0,00;170,82;-0,18;0,00;0,00;
0,00;0,00;167,77;-0,20;0,00;0,00;
0,00;0,00;164,63;-0,15;0,00;0,00;
0,00;0,00;161,45;-0,22;0,00;0,00;
0,00;0,00;158,21;-0,11;0,00;0,00;
0,00;0,00;155,03;-0,09;0,00;0,00;
0,00;0,00;151,82;-0,11;0,00;0,00;
0,00;0,00;148,62;-0,09;0,00;0,00;
0,00;0,00;145,42;-0,13;0,00;0,00;
0,00;0,00;142,22;-0,13;0,00;0,00;
0,00;0,00;139,01;-0,09;0,00;0,00;
0,00;0,00;135,82;-0,11;0,00;0,00;
0,00;0,00;132,62;-0,13;0,00;0,00;
0,00;0,00;129,42;-0,16;0,00;0,00;
0,00;0,00;126,22;-0,11;0,00;0,00;
0,00;0,00;123,02;-0,11;0,00;0,00;
0,00;0,00;119,82;-0,11;0,00;0,00;
0,00;0,00;116,62;-0,11;0,00;0,00;
0,00;0,00;113,42;-0,11;0,00;0,00;
0,00;0,00;110,21;-0,11;0,00;0,00;
0,00;0,00;107,01;-0,07;0,00;0,00;
0,00;0,00;103,82;-0,09;0,00;0,00;
0,00;0,00;100,62;-0,13;0,00;0,00;
0,00;0,00;97,42;-0,13;0,00;0,00;
0,00;0,00;94,21;-0,13;0,00;0,00;
0,00;0,00;91,02;-0,11;0,00;0,00;
0,00;0,00;87,82;-0,13;0,00;0,00;
0,00;0,00;84,62;-0,11;0,00;0,00;
0,00;0,00;81,42;-0,13;0,00;0,00;
0,00;0,00;78,21;-0,11;0,00;0,00;
0,00;0,00;75,01;-0,09;0,00;0,00;
0,00;0,00;71,82;-0,13;0,00;0,00;
0,00;0,00;68,62;-0,09;0,00;0,00;
0,00;0,00;65,42;-0,13;0,00;0,00;
0,00;0,00;62,21;-0,13;0,00;0,00;
0,00;0,00;59,01;-0,11;0,00;0,00;
0,00;0,00;55,81;-0,13;0,00;0,00;
0,00;0,00;52,62;-0,13;0,00;0,00;
0,00;0,00;49,42;-0,16;0,00;0,00;
0,00;0,00;46,21;-0,13;0,00;0,00;
0,00;0,00;43,01;-0,11;0,00;0,00;
0,00;0,00;39,82;-0,13;0,00;0,00;
0,00;0,00;36,62;-0,11;0,00;0,00;
0,00;0,00;33,41;-0,13;0,00;0,00;
0,00;0,00;30,21;-0,11;0,00;0,00;
0,00;0,00;27,01;-0,09;0,00;0,00;
0,00;0,00;23,81;-0,11;0,00;0,00;
0,00;0,00;20,62;-0,09;0,00;0,00;
0,00;0,00;17,42;-0,13;0,00;0,00;
0,00;0,00;14,21;-0,09;0,00;0,00;
0,00;0,00;11,31;-0,05;0,00;0,00;
0,00;0,00;8,89;-0,05;0,00;0,00;
0,00;0,00;4,48;0,02;0,00;0,00;
0,00;0,00;3,91;-0,05;0,00;0,00;
