22288;23.12.20 14:28:40;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20201222140933A0217;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,06;0,23;0,00;0,00;
0,00;0,00;0,61;0,13;0,00;0,00;
0,00;0,00;1,64;0,13;0,00;0,00;
0,00;0,00;3,16;0,16;0,00;0,00;
0,00;0,00;5,21;0,16;0,00;0,00;
0,00;0,00;7,77;0,20;0,00;0,00;
0,00;0,00;10,83;0,09;0,00;0,00;
0,00;0,00;13,94;0,13;0,00;0,00;
0,00;0,00;17,12;0,20;0,00;0,00;
0,00;0,00;20,33;0,13;0,00;0,00;
0,00;0,00;23,52;0,13;0,00;0,00;
0,00;0,00;26,73;0,11;0,00;0,00;
0,00;0,00;29,93;0,09;0,00;0,00;
0,00;0,00;33,13;0,13;0,00;0,00;
0,00;0,00;36,33;0,11;0,00;0,00;
0,00;0,00;39,53;0,11;0,00;0,00;
0,00;0,00;42,74;0,13;0,00;0,00;
0,00;0,00;45,94;0,11;0,00;0,00;
0,00;0,00;49,14;0,16;0,00;0,00;
0,00;0,00;52,34;0,11;0,00;0,00;
0,00;0,00;55,54;0,11;0,00;0,00;
0,00;0,00;58,74;0,11;0,00;0,00;
0,00;0,00;61,94;0,09;0,00;0,00;
0,00;0,00;65,14;0,11;0,00;0,00;
0,00;0,00;68,34;0,11;0,00;0,00;
0,00;0,00;71,53;0,09;0,00;0,00;
0,00;0,00;74,74;0,09;0,00;0,00;
0,00;0,00;77,94;0,07;0,00;0,00;
0,00;0,00;81,14;0,11;0,00;0,00;
0,00;0,00;84,34;0,09;0,00;0,00;
0,00;0,00;87,54;0,09;0,00;0,00;
0,00;0,00;90,74;0,09;0,00;0,00;
0,00;0,00;93,94;0,06;0,00;0,00;
0,00;0,00;97,14;0,11;0,00;0,00;
0,00;0,00;100,34;0,09;0,00;0,00;
0,00;0,00;103,53;0,16;0,00;0,00;
0,00;0,00;106,74;0,09;0,00;0,00;
0,00;0,00;109,94;0,09;0,00;0,00;
0,00;0,00;113,14;0,11;0,00;0,00;
0,00;0,00;116,34;0,11;0,00;0,00;
0,00;0,00;119,54;0,11;0,00;0,00;
0,00;0,00;122,74;0,13;0,00;0,00;
0,00;0,00;125,94;0,05;0,00;0,00;
0,00;0,00;129,14;0,11;0,00;0,00;
0,00;0,00;132,34;0,11;0,00;0,00;
0,00;0,00;135,54;0,13;0,00;0,00;
0,00;0,00;138,74;0,09;0,00;0,00;
0,00;0,00;144,50;0,05;0,00;0,00;
0,00;0,00;146,72;0,05;0,00;0,00;
0,00;0,00;149,67;-0,02;0,00;0,00;
0,00;0,00;150,72;0,02;0,00;0,00;
0,00;0,00;150,85;0,02;0,00;0,00;
0,00;0,00;150,99;0,05;0,00;0,00;
0,00;0,00;151,15;0,07;0,00;0,00;
0,00;0,00;151,31;0,07;0,00;0,00;
0,00;0,00;151,47;0,05;0,00;0,00;
0,00;0,00;151,63;0,07;0,00;0,00;
0,00;0,00;151,79;0,05;0,00;0,00;
0,00;0,00;152,11;0,05;0,00;0,00;
0,00;0,00;152,27;0,20;0,00;0,00;
0,00;0,00;152,43;0,23;0,00;0,00;
0,00;0,00;152,59;2,17;0,00;0,00;
0,00;0,00;152,71;5,79;0,00;0,00;
0,00;0,00;152,84;9,61;0,00;0,00;
0,00;0,00;152,86;10,47;0,00;0,00;
0,00;0,00;152,88;11,08;0,00;0,00;
0,00;0,00;152,89;11,35;0,00;0,00;
0,00;0,00;152,90;11,49;0,00;0,00;
0,00;0,00;152,91;11,67;0,00;0,00;
0,00;0,00;152,91;11,76;0,00;0,00;
0,00;0,00;152,92;11,87;0,00;0,00;
0,00;0,00;152,92;12,03;0,00;0,00;
0,00;0,00;152,93;12,05;0,00;0,00;
0,00;0,00;152,93;12,12;0,00;0,00;
0,00;0,00;152,93;12,12;0,00;0,00;
0,00;0,00;152,93;12,19;0,00;0,00;
0,00;0,00;152,93;12,21;0,00;0,00;
