57443;30.08.21 09:23:47;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210830090801P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,86;0,22;0,00;0,00;
0,00;0,00;75,31;0,30;0,00;0,00;
0,00;0,00;76,08;0,37;0,00;0,00;
0,00;0,00;77,23;0,37;0,00;0,00;
0,00;0,00;78,78;0,30;0,00;0,00;
0,00;0,00;80,70;0,30;0,00;0,00;
0,00;0,00;83,00;0,30;0,00;0,00;
0,00;0,00;85,34;0,37;0,00;0,00;
0,00;0,00;87,73;0,22;0,00;0,00;
0,00;0,00;90,14;0,30;0,00;0,00;
0,00;0,00;92,54;0,30;0,00;0,00;
0,00;0,00;94,94;0,30;0,00;0,00;
0,00;0,00;97,34;0,30;0,00;0,00;
0,00;0,00;99,74;0,30;0,00;0,00;
0,00;0,00;102,15;0,22;0,00;0,00;
0,00;0,00;104,55;0,30;0,00;0,00;
0,00;0,00;106,95;0,30;0,00;0,00;
0,00;0,00;109,35;0,30;0,00;0,00;
0,00;0,00;111,75;0,30;0,00;0,00;
0,00;0,00;114,15;0,30;0,00;0,00;
0,00;0,00;116,54;0,30;0,00;0,00;
0,00;0,00;118,95;0,30;0,00;0,00;
0,00;0,00;121,35;0,30;0,00;0,00;
0,00;0,00;123,75;0,22;0,00;0,00;
0,00;0,00;126,15;0,30;0,00;0,00;
0,00;0,00;128,55;0,30;0,00;0,00;
0,00;0,00;130,95;0,22;0,00;0,00;
0,00;0,00;133,35;0,30;0,00;0,00;
0,00;0,00;135,74;0,22;0,00;0,00;
0,00;0,00;138,15;0,30;0,00;0,00;
0,00;0,00;140,54;0,30;0,00;0,00;
0,00;0,00;142,95;0,30;0,00;0,00;
0,00;0,00;145,35;0,30;0,00;0,00;
0,00;0,00;147,75;0,22;0,00;0,00;
0,00;0,00;150,15;0,30;0,00;0,00;
0,00;0,00;152,54;0,30;0,00;0,00;
0,00;0,00;154,95;0,14;0,00;0,00;
0,00;0,00;157,04;0,14;0,00;0,00;
0,00;0,00;158,82;0,30;0,00;0,00;
0,00;0,00;160,25;0,14;0,00;0,00;
0,00;0,00;161,30;0,14;0,00;0,00;
0,00;0,00;161,97;0,22;0,00;0,00;
0,00;0,00;162,35;0,14;0,00;0,00;
0,00;0,00;162,37;0,22;0,00;0,00;
0,00;0,00;162,47;0,14;0,00;0,00;
0,00;0,00;162,60;0,14;0,00;0,00;
0,00;0,00;162,75;0,30;0,00;0,00;
0,00;0,00;162,92;0,30;0,00;0,00;
0,00;0,00;163,08;0,22;0,00;0,00;
0,00;0,00;163,24;0,30;0,00;0,00;
0,00;0,00;163,40;0,22;0,00;0,00;
0,00;0,00;163,56;0,22;0,00;0,00;
0,00;0,00;163,72;0,30;0,00;0,00;
0,00;0,00;163,88;0,30;0,00;0,00;
0,00;0,00;164,04;0,30;0,00;0,00;
0,00;0,00;164,20;0,30;0,00;0,00;
0,00;0,00;164,35;0,22;0,00;0,00;
0,00;0,00;164,35;0,22;0,00;0,00;
0,00;0,00;164,34;0,06;0,00;0,00;
0,00;0,00;163,98;-0,08;0,00;0,00;
0,00;0,00;163,50;0,22;0,00;0,00;
0,00;0,00;163,50;0,30;0,00;0,00;
0,00;0,00;163,63;0,22;0,00;0,00;
0,00;0,00;163,79;0,30;0,00;0,00;
0,00;0,00;163,96;0,30;0,00;0,00;
0,00;0,00;164,12;0,30;0,00;0,00;
0,00;0,00;164,28;0,30;0,00;0,00;
0,00;0,00;164,44;0,30;0,00;0,00;
0,00;0,00;164,60;0,30;0,00;0,00;
0,00;0,00;164,76;0,30;0,00;0,00;
0,00;0,00;164,92;0,30;0,00;0,00;
0,00;0,00;165,08;0,30;0,00;0,00;
0,00;0,00;165,24;0,30;0,00;0,00;
0,00;0,00;165,40;0,30;0,00;0,00;
0,00;0,00;165,56;0,30;0,00;0,00;
0,00;0,00;165,72;0,30;0,00;0,00;
0,00;0,00;165,88;0,30;0,00;0,00;
0,00;0,00;166,04;0,30;0,00;0,00;
0,00;0,00;166,20;0,30;0,00;0,00;
0,00;0,00;166,36;0,30;0,00;0,00;
0,00;0,00;166,52;0,22;0,00;0,00;
0,00;0,00;166,68;0,30;0,00;0,00;
0,00;0,00;166,84;0,30;0,00;0,00;
0,00;0,00;167,00;0,30;0,00;0,00;
0,00;0,00;167,16;0,30;0,00;0,00;
0,00;0,00;167,32;0,30;0,00;0,00;
0,00;0,00;167,48;0,30;0,00;0,00;
0,00;0,00;167,64;0,30;0,00;0,00;
0,00;0,00;167,80;0,30;0,00;0,00;
0,00;0,00;167,96;0,30;0,00;0,00;
0,00;0,00;168,12;0,30;0,00;0,00;
0,00;0,00;168,28;0,30;0,00;0,00;
0,00;0,00;168,44;0,30;0,00;0,00;
0,00;0,00;168,60;0,30;0,00;0,00;
0,00;0,00;168,76;0,30;0,00;0,00;
0,00;0,00;168,92;0,30;0,00;0,00;
0,00;0,00;169,08;0,30;0,00;0,00;
0,00;0,00;169,24;0,30;0,00;0,00;
0,00;0,00;169,40;0,30;0,00;0,00;
0,00;0,00;169,56;0,30;0,00;0,00;
0,00;0,00;169,72;0,30;0,00;0,00;
0,00;0,00;169,88;0,30;0,00;0,00;
0,00;0,00;170,04;0,30;0,00;0,00;
0,00;0,00;170,20;0,30;0,00;0,00;
0,00;0,00;170,36;1,43;0,00;0,00;
0,00;0,00;170,51;2,73;0,00;0,00;
0,00;0,00;170,67;3,86;0,00;0,00;
0,00;0,00;170,83;5,92;0,00;0,00;
0,00;0,00;170,99;8,05;0,00;0,00;
0,00;0,00;171,15;9,89;0,00;0,00;
0,00;0,00;171,31;11,48;0,00;0,00;
0,00;0,00;171,47;12,93;0,00;0,00;
0,00;0,00;171,63;14,06;0,00;0,00;
0,00;0,00;171,79;14,75;0,00;0,00;
0,00;0,00;171,95;15,51;0,00;0,00;
0,00;0,00;172,11;16,35;0,00;0,00;
0,00;0,00;172,27;17,72;0,00;0,00;
0,00;0,00;172,43;19,17;0,00;0,00;
0,00;0,00;172,59;20,92;0,00;0,00;
0,00;0,00;172,75;22,44;0,00;0,00;
0,00;0,00;172,91;23,36;0,00;0,00;
0,00;0,00;173,07;23,89;0,00;0,00;
0,00;0,00;173,23;23,81;0,00;0,00;
0,00;0,00;173,40;22,76;0,00;0,00;
0,00;0,00;173,56;21,60;0,00;0,00;
0,00;0,00;173,73;19,17;0,00;0,00;
0,00;0,00;173,89;19,25;0,00;0,00;
0,00;0,00;174,04;20,00;0,00;0,00;
0,00;0,00;174,20;20,76;0,00;0,00;
0,00;0,00;174,36;20,39;0,00;0,00;
0,00;0,00;174,52;20,70;0,00;0,00;
0,00;0,00;174,68;20,92;0,00;0,00;
0,00;0,00;174,84;20,08;0,00;0,00;
0,00;0,00;175,00;17,27;0,00;0,00;
0,00;0,00;175,17;14,91;0,00;0,00;
0,00;0,00;175,33;13,16;0,00;0,00;
0,00;0,00;175,49;14,83;0,00;0,00;
0,00;0,00;175,64;16,96;0,00;0,00;
0,00;0,00;175,79;19,41;0,00;0,00;
0,00;0,00;175,95;23,05;0,00;0,00;
0,00;0,00;176,10;26,85;0,00;0,00;
0,00;0,00;176,26;30,73;0,00;0,00;
0,00;0,00;176,41;34,62;0,00;0,00;
0,00;0,00;176,52;36,52;0,00;0,00;
0,00;0,00;176,53;36,90;0,00;0,00;
0,00;0,00;176,54;37,13;0,00;0,00;
0,00;0,00;176,54;37,05;0,00;0,00;
0,00;0,00;176,54;37,05;0,00;0,00;
0,00;0,00;176,54;37,13;0,00;0,00;
0,00;0,00;176,55;37,21;0,00;0,00;
0,00;0,00;176,55;37,13;0,00;0,00;
0,00;0,00;176,55;37,29;0,00;0,00;
0,00;0,00;176,55;37,29;0,00;0,00;
0,00;0,00;176,55;37,13;0,00;0,00;
0,00;0,00;176,55;37,13;0,00;0,00;
0,00;0,00;176,55;37,13;0,00;0,00;
0,00;0,00;176,55;37,05;0,00;0,00;
0,00;0,00;176,55;36,90;0,00;0,00;
